ev_tdlam_before,EpRewMean,entropy,meankl,surrgain,TimestepsSoFar,entloss,EpisodesSoFar,optimgain,EpThisIter,EpTrueRewMean,TimeElapsed,EpLenMean
0.8588048368692398,441.1085,8.200455,0.0068224045,0.09461492,123663,0.0,225,0.09461492,2,554.4772614645631,251.9549219608307,550.325
-0.07013511657714844,443.35382,8.196671,0.0070404825,0.06547378,126663,0.0,226,0.06547378,1,564.2788262214186,258.22118186950684,556.825
0.7589990049600601,458.48627,8.151074,0.005966491,0.08600795,132168,0.0,229,0.08600795,3,587.691430543221,264.54314374923706,580.3
0.961180005222559,466.52643,8.127865,0.0059599057,0.14289038,134823,0.0,231,0.14289038,2,603.1321438598934,270.8192229270935,589.7
0.9485166296362877,465.09442,8.126785,0.0068920744,0.09167119,137736,0.0,233,0.09167119,2,611.9222536967509,277.04447317123413,583.725
0.9339761510491371,464.24707,8.123043,0.0061583887,0.09569995,139167,0.0,235,0.09569995,2,611.437574974952,283.27672028541565,581.25
0.9077858924865723,475.99945,8.128372,0.007263333,0.083356045,143304,0.0,237,0.083356045,2,631.7942541753159,289.5055344104767,596.875
0.577019065618515,466.17276,8.134262,0.007090523,0.063509196,146769,0.0,239,0.063509196,2,619.5256455343067,295.78470849990845,588.25
0.8659943789243698,473.04453,8.133855,0.006293053,0.112146094,150354,0.0,242,0.112146094,3,636.9595683445161,302.01838517189026,595.1
0.7853720486164093,463.47348,8.145263,0.0067777,0.08889538,153810,0.0,245,0.08889538,3,634.254297008462,308.20924139022827,564.85
0.8418586403131485,432.0656,8.160033,0.0072278157,0.095713854,156621,0.0,249,0.095713854,4,597.1521061783054,314.48338747024536,523.35
0.7005922496318817,435.03458,8.133468,0.006201496,0.095745295,159342,0.0,250,0.095745295,1,607.8537004726211,320.7308735847473,530.35
0.9482072815299034,437.96796,8.134951,0.007041452,0.089259095,162948,0.0,252,0.089259095,2,616.808002276497,327.026572227478,541.9
0.8601207286119461,423.0878,8.132258,0.0065202042,0.09203489,165330,0.0,254,0.09203489,2,602.3199713100992,333.3403549194336,519.625
0.8933804333209991,415.68936,8.108535,0.006709845,0.08312222,168660,0.0,257,0.08312222,3,601.9338115975909,339.6015582084656,506.3
0.7483380138874054,415.86514,8.097228,0.0071679438,0.08742061,173421,0.0,260,0.08742061,3,608.2865393145381,345.8497967720032,500.55
0.7346103489398956,410.48834,8.0916,0.0062995767,0.08578885,178020,0.0,263,0.08578885,3,609.5427310533642,352.16836190223694,488.825
0.7291729152202606,392.69028,8.10298,0.0068160426,0.12566675,179253,0.0,265,0.12566675,2,589.3504699929764,358.4727680683136,463.25
0.7213395833969116,364.43082,8.0880785,0.007378297,0.11127412,181716,0.0,268,0.11127412,3,551.5888134247591,364.7818932533264,424.125
0.766685351729393,372.96515,8.04779,0.006752629,0.102006316,185736,0.0,270,0.102006316,2,571.6520515410358,371.08658933639526,436.075
0.7347365617752075,377.40845,8.038514,0.0060275355,0.09666677,188724,0.0,272,0.09666677,2,586.792143261178,377.3835859298706,435.775
0.8076599985361099,373.87994,8.0299835,0.006052693,0.084515445,191580,0.0,275,0.084515445,3,589.0659517315386,383.69796347618103,436.775
0.5688868463039398,372.6855,8.040695,0.006879239,0.063940465,196113,0.0,277,0.063940465,2,593.8172340120291,389.96952295303345,440.075
0.8567682653665543,372.8261,8.034303,0.006583103,0.09078583,198396,0.0,279,0.09078583,2,602.4143387031796,396.2093291282654,430.225
0.8712079077959061,364.5934,8.035474,0.0075360923,0.09122284,201429,0.0,282,0.09122284,3,589.5787140305483,402.49704575538635,425.625
0.8008105903863907,353.90323,8.048267,0.0068345857,0.088912964,204378,0.0,285,0.088912964,3,582.8882995387487,408.72491931915283,421.4
0.6874096989631653,362.09528,8.043514,0.0068263477,0.10845508,206322,0.0,286,0.10845508,1,597.8638151943535,414.96294116973877,430.225
0.867124393582344,367.55676,8.021361,0.006960244,0.08545415,210369,0.0,289,0.08545415,3,604.8542403544561,421.24146127700806,447.9
0.8065096288919449,369.19824,8.014294,0.0068504177,0.08979446,214446,0.0,291,0.08979446,2,613.242402357736,427.4657473564148,437.2
0.3086813688278198,374.8839,8.005311,0.007853048,0.08592747,217446,0.0,292,0.08592747,1,621.5464089085796,433.74686574935913,454.15
0.8718692064285278,380.5313,8.009029,0.00613082,0.11672372,220293,0.0,293,0.11672372,1,626.9380547055382,439.96978664398193,468.475
0.6593132615089417,382.1377,8.014451,0.006823215,0.092666775,221802,0.0,294,0.092666775,1,630.2719483832836,446.1945016384125,470.6
0.6600307822227478,393.76654,8.003299,0.006866783,0.0886385,225726,0.0,296,0.0886385,2,647.8828845672643,452.4464817047119,479.775
0.7092849612236023,404.9522,7.987012,0.008574025,0.08467853,228726,0.0,297,0.08467853,1,662.9258774057362,458.6656358242035,500.55
0.7935954928398132,399.08206,7.967709,0.007238771,0.096205115,233199,0.0,300,0.096205115,3,647.9338485434614,464.9149720668793,498.15
0.8333563059568405,383.68738,7.954968,0.0070213135,0.08622292,236334,0.0,304,0.08622292,4,618.7071206968161,471.1902394294739,480.1
0.868655651807785,404.68765,7.9564815,0.007341126,0.15236479,241386,0.0,307,0.15236479,3,654.5254560178494,477.46012711524963,501.625
0.7868269681930542,414.8585,7.9600224,0.007200794,0.12024537,244956,0.0,309,0.12024537,2,676.1127632519016,483.77607226371765,514.925
0.724507063627243,405.69968,7.958621,0.007516777,0.11886118,248415,0.0,312,0.11886118,3,658.9579509085515,490.02626752853394,497.425
0.7780474871397018,407.3941,7.971143,0.0075625274,0.10502441,250611,0.0,314,0.10502441,2,660.9588003611033,496.28067922592163,497.7
0.6840893626213074,403.1485,7.9633303,0.007198494,0.104935825,253065,0.0,317,0.104935825,3,650.6399707528054,502.62473702430725,474.6
0.8997665643692017,414.1878,7.942029,0.0072166314,0.1194074,256197,0.0,319,0.1194074,2,668.0727832164266,508.9718453884125,481.675
0.8638414889574051,417.5228,7.934144,0.007044083,0.10127495,258978,0.0,321,0.10127495,2,675.3582267447322,515.2928805351257,484.25
0.6893617212772369,419.99155,7.9246945,0.0087422235,0.12828499,262785,0.0,325,0.12828499,4,679.3420756369189,521.5577201843262,486.725
0.8439425081014633,420.73398,7.916683,0.007503004,0.11855692,266208,0.0,329,0.11855692,4,682.5805093069442,527.8718852996826,465.325
0.8535556644201279,411.496,7.915942,0.0083999885,0.109975606,268320,0.0,331,0.109975606,2,660.407508133747,534.2026641368866,448.95
0.8122884631156921,406.36508,7.9116173,0.0076478114,0.11156591,271476,0.0,333,0.11156591,2,666.655016767933,540.5199222564697,426.525
0.438087522983551,413.1232,7.921921,0.0071488824,0.0951148,276369,0.0,335,0.0951148,2,686.4198097609747,546.8327450752258,429.725
0.737102597951889,407.41058,7.9142313,0.0082224775,0.099528335,281088,0.0,338,0.099528335,3,689.4849713750256,553.1262402534485,419.3
0.8533634692430496,417.88486,7.919559,0.0072782934,0.10346537,285363,0.0,342,0.10346537,4,726.6635010167311,559.4234251976013,421.9
0.578904539346695,442.0064,7.9177284,0.007878298,0.0992268,288897,0.0,344,0.0992268,2,782.6051687215274,565.727395772934,438.025
0.833619698882103,434.79175,7.9220543,0.007401313,0.109606445,289926,0.0,345,0.109606445,1,777.2120619025711,572.0767457485199,425.3
0.7216076254844666,446.36703,7.9157705,0.007612077,0.09931399,292857,0.0,347,0.09931399,2,802.352273739328,578.4488205909729,428.925
0.7936497181653976,428.64624,7.91072,0.0085922945,0.106154226,296058,0.0,350,0.106154226,3,784.5907710169423,584.8251736164093,408.5
0.8258470743894577,447.0208,7.8982077,0.008217576,0.09922585,299475,0.0,353,0.09922585,3,824.4441107151509,591.1498198509216,417.725
0.7857145220041275,468.90643,7.8929596,0.008763611,0.11653808,302568,0.0,355,0.11653808,2,870.858933211776,597.4976844787598,428.475
0.8255732506513596,457.87274,7.8954463,0.00729709,0.09152798,305643,0.0,358,0.09152798,3,868.6273923729674,603.8071050643921,423.775
0.8129513561725616,467.0792,7.8628545,0.0074951267,0.09757787,308562,0.0,360,0.09757787,2,902.8292183480828,610.1074588298798,428.225
0.8582836836576462,471.45117,7.8725595,0.007899262,0.09139167,311889,0.0,362,0.09139167,2,922.4748902750973,616.3459696769714,429.5
0.449309766292572,482.15253,7.874757,0.007422684,0.08587821,316398,0.0,365,0.08587821,3,951.426881467711,622.5972683429718,446.775
0.8601187765598297,487.62518,7.873855,0.007487715,0.08873205,319188,0.0,367,0.08873205,2,977.94841985516,628.8751192092896,455.375
0.6823064386844635,503.17328,7.8712187,0.008412641,0.113010064,320889,0.0,368,0.113010064,1,1011.0989492506138,635.5914273262024,466.275
0.8685558289289474,487.2956,7.870666,0.008097236,0.09177443,323775,0.0,371,0.09177443,3,1003.1393274223446,641.9735283851624,462.125
0.8793756738305092,486.5498,7.8742557,0.0074274056,0.09243435,325359,0.0,372,0.09243435,1,1000.1788918924312,648.3606266975403,465.05
0.775584876537323,466.35068,7.868588,0.007702984,0.09425453,328797,0.0,375,0.09425453,3,963.0780459841866,654.7352931499481,436.9
0.8347766250371933,466.19052,7.87262,0.008637224,0.09971466,331923,0.0,377,0.09971466,2,968.4758589997833,661.15576171875,431.025
0.4309680461883545,487.6479,7.862304,0.01224893,0.09289088,334923,0.0,378,0.09289088,1,1020.8977714147975,667.5939769744873,448.625
0.8556891083717346,490.24237,7.8658442,0.008939977,0.11089478,337206,0.0,380,0.11089478,2,1024.6891914829775,673.9598386287689,444.55
0.890386275947094,496.55438,7.8598027,0.007605142,0.102673605,339882,0.0,382,0.102673605,2,1040.4120315762825,680.3444600105286,454.325
0.8083280473947525,501.7458,7.855762,0.008012025,0.094086915,343572,0.0,384,0.094086915,2,1055.5756360409516,686.7640507221222,455.625
0.9301895424723625,488.37225,7.8448615,0.00822223,0.08960982,346509,0.0,387,0.08960982,3,1030.8442713175446,693.1410226821899,447.1
0.856259748339653,512.043,7.830387,0.0075869975,0.108768255,350454,0.0,389,0.108768255,2,1089.829753488946,699.4546358585358,466.825
0.7449897825717926,521.82587,7.815549,0.009210302,0.1389396,353913,0.0,391,0.1389396,2,1117.916047861424,705.814040184021,471.825
0.6657615900039673,538.8986,7.80513,0.008092491,0.08809659,358086,0.0,393,0.08809659,2,1163.527292253912,712.1219940185547,488.425
0.8414963632822037,531.99255,7.791989,0.00878858,0.10412061,361809,0.0,396,0.10412061,3,1165.660116909546,718.5447089672089,487.45
0.8612824380397797,540.4095,7.774476,0.0080701,0.095421836,364683,0.0,398,0.095421836,2,1190.139829005524,724.9099688529968,492.0
0.877340130507946,533.41864,7.7700205,0.008467523,0.12588651,365811,0.0,399,0.12588651,1,1177.5019015541277,731.2388534545898,489.075
0.7361941933631897,535.01935,7.770199,0.010581279,0.10504533,368640,0.0,401,0.10504533,2,1183.860566651419,737.5397353172302,490.925
0.8230339884757996,533.7747,7.7674713,0.007912194,0.09116503,372381,0.0,403,0.09116503,2,1190.2461826163735,743.8800132274628,479.1
0.8189929723739624,544.7218,7.754807,0.008330504,0.0946943,374694,0.0,405,0.0946943,2,1216.375386455214,750.2444896697998,485.8
0.7823173850774765,555.44055,7.7509274,0.0085215205,0.11127267,377175,0.0,406,0.11127267,1,1242.9265752967917,756.5778586864471,493.6
0.8646886050701141,568.16614,7.755492,0.007727479,0.10658306,379335,0.0,407,0.10658306,1,1273.0018058152505,762.9176185131073,501.225
0.674090564250946,582.3309,7.7400475,0.0077087823,0.102193,382974,0.0,409,0.102193,2,1314.9470350301956,769.2665548324585,510.725
0.839790865778923,603.67285,7.739078,0.0076063946,0.10090265,386928,0.0,411,0.10090265,2,1371.837118992015,775.591236114502,526.275
0.9114114940166473,604.9149,7.7134395,0.008462438,0.09748313,390933,0.0,414,0.09748313,3,1390.1955196483111,781.8943529129028,522.9
0.7930089980363846,615.6476,7.7125845,0.008704128,0.1036835,393372,0.0,416,0.1036835,2,1421.593623087804,788.1967041492462,531.575
0.8976451307535172,592.3963,7.711852,0.0100471005,0.111349404,396291,0.0,418,0.111349404,2,1374.3031140216324,794.5433664321899,511.4
0.856629490852356,591.1851,7.7160635,0.008754588,0.09388314,398778,0.0,420,0.09388314,2,1378.628418899577,800.8237371444702,513.1
0.8897283226251602,595.8375,7.7131343,0.008494811,0.110422194,401226,0.0,422,0.110422194,2,1395.7602701121382,807.1474001407623,511.2
0.923168919980526,593.7547,7.7054453,0.008532715,0.15138103,405252,0.0,424,0.15138103,2,1407.9724714814877,813.3888108730316,514.0
0.79551762342453,600.6961,7.712647,0.008436619,0.13984242,407052,0.0,425,0.13984242,1,1430.3809379388233,819.6953828334808,521.175
0.8906136602163315,609.8917,7.7203374,0.008956541,0.11193921,409350,0.0,426,0.11193921,1,1458.8298978071246,826.0884208679199,529.225
0.8816809505224228,601.5765,7.7152553,0.008210106,0.0970792,410931,0.0,428,0.0970792,2,1445.2132739086735,832.4001715183258,520.475
0.8702995330095291,598.6535,7.6971307,0.00876571,0.10785286,412545,0.0,429,0.10785286,1,1441.5867274735635,838.7038452625275,517.425
0.7391924262046814,604.01135,7.686283,0.008615543,0.10596211,415407,0.0,430,0.10596211,1,1461.9576305520222,845.0493919849396,523.025
0.836006298661232,608.2353,7.690736,0.008523712,0.10622445,417522,0.0,431,0.10622445,1,1482.8870294834076,851.4841015338898,530.075
0.49435240030288696,606.7193,7.6880336,0.008434638,0.08700001,420522,0.0,432,0.08700001,1,1486.770657088585,857.8725917339325,530.075
0.7105266749858856,625.3321,7.685962,0.008383811,0.12207337,423237,0.0,433,0.12207337,1,1538.617964854765,864.2471988201141,542.925
0.04480934143066406,634.56494,7.706054,0.008853029,0.07822579,426237,0.0,434,0.07822579,1,1569.0967876434283,870.6569793224335,551.575
0.49286019802093506,658.9325,7.695328,0.008267665,0.08184016,430755,0.0,436,0.08184016,2,1644.4314462068753,877.0115885734558,574.55
0.8690375685691833,661.85974,7.677811,0.009544454,0.100772604,433896,0.0,438,0.100772604,2,1661.8486922694187,883.429580450058,576.775
0.8391540050506592,677.60236,7.6570554,0.008440867,0.09734775,437706,0.0,440,0.09734775,2,1709.1116273697285,889.8053295612335,590.35
0.8157809674739838,664.8371,7.652539,0.008252442,0.0920402,441978,0.0,443,0.0920402,3,1697.2847883760392,896.2041928768158,579.975
0.8435140252113342,676.8297,7.6425743,0.008847851,0.09664386,444399,0.0,444,0.09664386,1,1733.4653105148536,902.6288061141968,589.225
0.8432621210813522,667.117,7.663073,0.0069864187,0.07427172,449865,0.0,447,0.07427172,3,1723.9495791218797,908.9923553466797,587.75
0.5131517648696899,683.1558,7.659122,0.0104801785,0.088820964,452865,0.0,448,0.088820964,1,1777.362451154954,915.3607635498047,603.45
0.8934951648116112,643.8468,7.6761355,0.00890238,0.10938199,456315,0.0,451,0.10938199,3,1680.023408254523,921.7407758235931,578.225
-0.513717770576477,657.2429,7.6568003,0.008045613,0.08922474,459315,0.0,452,0.08922474,1,1727.1902159215686,928.1044518947601,591.425
0.8289668560028076,666.61237,7.667606,0.009132756,0.08883846,462015,0.0,453,0.08883846,1,1755.9594550573645,934.4734470844269,599.7
0.8218571990728378,679.71075,7.6660924,0.009986282,0.097270206,465408,0.0,455,0.097270206,2,1803.0125536128883,940.8243553638458,612.8
0.8860141783952713,688.6548,7.658936,0.009721658,0.08570807,467961,0.0,456,0.08570807,1,1824.437524347323,947.1698303222656,621.575
0.9203320294618607,692.25885,7.663099,0.009580833,0.09344301,469851,0.0,457,0.09344301,1,1840.973122796521,953.510885477066,623.45
0.922586627304554,701.5272,7.6753383,0.009134712,0.1397194,473577,0.0,459,0.1397194,2,1869.5850514610315,959.8108620643616,631.85
0.08453506231307983,718.27356,7.732303,0.008697394,0.06830685,476577,0.0,460,0.06830685,1,1925.315846852011,966.1212573051453,648.325
0.6173534393310547,728.9928,7.7475705,0.008331597,0.0814848,480432,0.0,462,0.0814848,2,1958.6674464464668,972.4177665710449,660.05
0.8946375921368599,714.7565,7.7153196,0.0089292005,0.0994023,481833,0.0,463,0.0994023,1,1922.1404847532497,978.7551555633545,648.4
0.06113898754119873,731.3546,7.7201657,0.008534361,0.07258011,484833,0.0,464,0.07258011,1,1975.5063435097418,985.1464071273804,663.175
0.956212043762207,728.08215,7.7352905,0.0081099495,0.0955069,488589,0.0,466,0.0955069,2,1966.9630786698472,991.5285184383392,660.325
0.0049326419830322266,753.29004,7.737048,0.010355826,0.08319762,491589,0.0,467,0.08319762,1,2045.3055944347852,997.9106345176697,680.3
0.9166493266820908,764.8435,7.727554,0.0090349745,0.12242612,493692,0.0,468,0.12242612,1,2079.9142214466447,1004.2900958061218,689.675
0.12566429376602173,776.08093,7.72528,0.009707012,0.0827249,496692,0.0,469,0.0827249,1,2119.0518763393766,1010.6336379051208,701.225
0.8906670287251472,724.9967,7.7316885,0.009119177,0.13278237,499701,0.0,472,0.13278237,3,1969.7019586474366,1017.0284731388092,659.825
0.8911385610699654,674.8527,7.717953,0.009575453,0.10359582,503520,0.0,475,0.10359582,3,1822.9110500363615,1023.3794298171997,619.025
0.022161662578582764,688.32947,7.7354746,0.008884359,0.061587207,506520,0.0,476,0.061587207,1,1868.161750880654,1029.6856241226196,631.375
0.9061057791113853,688.23816,7.7523155,0.009591718,0.09891405,508068,0.0,477,0.09891405,1,1861.8209105083079,1035.9720449447632,629.3
0.8927922695875168,702.29083,7.7220616,0.009530541,0.09532979,512346,0.0,479,0.09532979,2,1901.8620600172449,1042.301754951477,638.55
0.8577914237976074,694.08997,7.7595673,0.009032352,0.09747407,515451,0.0,481,0.09747407,2,1875.6415461357676,1048.6462833881378,631.2
0.9304665923118591,709.7415,7.7606664,0.009536766,0.11037192,519351,0.0,483,0.11037192,2,1926.2264235973519,1054.9513397216797,644.775
0.5478682816028595,704.1647,7.7470083,0.01025019,0.09384821,524070,0.0,485,0.09384821,2,1916.6883461666614,1061.3460431098938,638.925
0.8832347020506859,719.0432,7.7153935,0.008300807,0.09594798,526371,0.0,486,0.09594798,1,1967.0440713607045,1067.6810302734375,651.2
0.6443122029304504,730.74695,7.7055674,0.009325019,0.081316486,532032,0.0,488,0.081316486,2,2006.6047746091149,1074.0636355876923,659.725
0.9172808453440666,729.03674,7.682255,0.009043466,0.08928254,533373,0.0,489,0.08928254,1,2000.8701582983401,1080.4642910957336,657.7
0.763947531580925,743.8298,7.6899905,0.008881233,0.0976414,536331,0.0,490,0.0976414,1,2051.269557147996,1086.8178839683533,671.975
0.016548335552215576,766.41174,7.664921,0.009977008,0.076769084,539331,0.0,491,0.076769084,1,2126.238790399816,1093.2207860946655,691.8
0.5045326352119446,752.7427,7.665173,0.008340979,0.08825532,543606,0.0,493,0.08825532,2,2089.461167692463,1099.6170070171356,679.925
-0.09903371334075928,767.71173,7.6625333,0.009719625,0.08577932,546606,0.0,494,0.08577932,1,2139.2179002153107,1105.9874153137207,694.525
-0.01322782039642334,774.2415,7.626877,0.008684032,0.09333728,549606,0.0,495,0.09333728,1,2158.7080998133433,1112.3470573425293,701.65
0.666579395532608,779.11444,7.629989,0.009966847,0.095699534,552411,0.0,496,0.095699534,1,2178.874338377185,1118.6748628616333,703.75
0.2987459897994995,788.0888,7.648983,0.008883182,0.081156224,555411,0.0,497,0.081156224,1,2209.288088849672,1124.993379831314,713.0
0.15623581409454346,804.66925,7.6508303,0.008468499,0.07284031,558411,0.0,498,0.07284031,1,2272.0097022688856,1131.2819519042969,730.325
0.07136708498001099,803.1736,7.667111,0.00887355,0.0697211,561411,0.0,499,0.0697211,1,2280.6964126688463,1137.5707437992096,731.95
-0.01615285873413086,805.6224,7.648678,0.008956455,0.099502474,564411,0.0,500,0.099502474,1,2296.572199790483,1143.8272409439087,731.95
0.6170183420181274,821.4928,7.640307,0.010227253,0.09012386,569928,0.0,502,0.09012386,2,2357.146862711023,1150.163269519806,745.8
0.028074562549591064,834.16034,7.6713986,0.009345935,0.08212763,572928,0.0,503,0.08212763,1,2404.683312777892,1156.487007856369,759.125
0.9278061762452126,825.1507,7.664779,0.008864831,0.10860652,575964,0.0,505,0.10860652,2,2385.578271547815,1162.8290643692017,746.275
0.8538994640111923,817.12305,7.6707606,0.010145925,0.11276321,577485,0.0,506,0.11276321,1,2368.086179604244,1169.1454832553864,740.8
0.945931650698185,807.9908,7.6425743,0.009346558,0.10554749,581859,0.0,508,0.10554749,2,2348.973420442453,1175.5793862342834,734.725
0.913460984826088,804.1506,7.6543546,0.009251798,0.1106379,585240,0.0,510,0.1106379,2,2333.406613686441,1182.0327236652374,731.0
0.9133948534727097,807.39294,7.656552,0.009392431,0.10242976,587310,0.0,512,0.10242976,2,2349.2109184627357,1188.4052534103394,730.075
0.9000989496707916,816.6677,7.645496,0.008727341,0.10080589,589395,0.0,513,0.10080589,1,2382.134015165168,1194.7530694007874,739.325
-0.014526009559631348,835.5291,7.6521006,0.0090173725,0.07681186,592395,0.0,514,0.07681186,1,2447.5940038964404,1201.0936114788055,754.025
0.10705673694610596,846.632,7.67035,0.008552498,0.07975301,595395,0.0,515,0.07975301,1,2482.6737878727836,1207.3793098926544,765.625
0.6753672659397125,845.3961,7.657971,0.009585963,0.09507254,598395,0.0,516,0.09507254,1,2491.1961161051886,1213.6624846458435,765.625
0.017257332801818848,855.0809,7.6657705,0.010187432,0.0877695,601395,0.0,517,0.0877695,1,2539.810349689781,1219.986507177353,777.725
-0.04736673831939697,865.6592,7.6438594,0.0093002375,0.077478506,604395,0.0,518,0.077478506,1,2589.2513858242737,1226.339303970337,790.325
0.856095626950264,867.0928,7.6293178,0.009459754,0.102736354,607362,0.0,519,0.102736354,1,2605.6499423023038,1232.675964832306,791.8
0.03718668222427368,877.29266,7.620789,0.008860711,0.08388367,610362,0.0,520,0.08388367,1,2643.401984121279,1238.9974026679993,801.1
0.7638737559318542,877.416,7.602463,0.009698281,0.1022822,615495,0.0,523,0.1022822,3,2648.0571757437624,1245.3521800041199,801.2
0.386931836605072,877.69495,7.5653725,0.010448358,0.07636265,618495,0.0,524,0.07636265,1,2654.446510490741,1251.627196073532,801.2
0.9484455920755863,884.7658,7.5825205,0.008635399,0.102264866,621105,0.0,525,0.102264866,1,2686.915628145107,1257.9555082321167,808.625
0.344801664352417,888.2457,7.5812993,0.008645615,0.08307864,624105,0.0,526,0.08307864,1,2701.3575895530776,1264.3072855472565,814.45
