# {"t_start": 1555560381.335107, "env_id": "Hopper-v2"} 
r,l,t
10.810712,15,22.077351
28.3663,24,22.304517
11.158436,13,22.434816
8.756675,17,22.594705
7.495327,12,22.739
21.611014,21,22.944633
31.482228,27,23.167247
5.815843,9,23.247851
10.954967,21,23.459563
4.791913,12,23.554811
9.20561,12,23.665928
19.79088,21,23.897331
25.466119,27,24.111295
6.399794,11,24.213997
9.105599,27,24.453845
16.865286,18,24.59383
19.919197,19,24.743673
8.45764,12,24.831044
24.889376,29,25.065652
19.491809,18,25.20889
14.632654,15,25.337183
10.475317,17,25.433212
9.888148,12,25.53065
18.711074,23,25.686117
15.595893,26,25.867429
10.254984,12,25.952868
6.509033,9,26.031068
15.957945,28,26.194469
8.68097,14,26.308192
38.284594,32,26.511738
10.799345,13,26.675699
13.949372,17,26.759591
13.317629,22,26.959562
22.43543,43,27.346634
4.12674,7,27.404534
11.352496,13,27.54683
13.511849,18,27.655731
15.823674,22,27.79316
16.283042,16,27.900886
4.609896,8,27.968722
8.571089,14,28.105013
9.971963,14,28.260531
18.636841,18,28.449382
34.706007,34,28.708356
17.581037,24,28.936062
33.172576,35,29.235751
5.782677,8,29.283066
27.643431,29,29.531142
15.127455,16,29.641302
6.542194,9,29.738176
11.005965,13,29.834492
6.974872,10,29.895161
6.808458,13,29.997561
14.94985,16,30.080025
16.18488,18,30.196288
13.560708,35,32.849864
15.856958,19,32.9777
4.028455,10,33.049946
8.253858,15,33.156875
12.15797,24,33.392735
19.814845,24,33.581195
7.595397,12,33.663932
6.606442,12,33.740076
80.135603,48,34.108955
28.007901,23,34.279008
27.178497,43,34.610573
11.203963,13,34.697663
10.982994,15,34.797279
15.058197,45,35.117107
12.294275,15,35.248674
11.175242,13,35.381955
6.198123,9,35.447315
9.443717,18,35.588897
16.056756,31,35.852269
9.632252,11,35.962604
15.461635,24,36.163748
24.97436,22,36.371215
5.55837,8,36.465077
16.81682,21,36.679264
6.190441,10,36.753981
14.866952,25,36.968244
10.923797,20,37.13726
23.257245,35,37.448571
26.063401,25,37.632046
12.976643,36,37.900119
3.145123,9,37.97116
23.241171,41,38.365702
10.81228,13,38.467875
8.387646,18,38.641682
4.906418,9,38.731807
8.72952,15,38.846831
8.053621,14,38.977955
7.092905,10,39.084166
8.457059,12,39.20074
13.056739,14,39.31206
14.191635,15,39.464012
12.216137,17,39.602182
25.083829,49,40.040324
5.656053,10,40.136687
11.258281,19,40.276787
10.666849,17,40.433709
18.795135,21,40.60591
7.587071,16,40.753849
4.283389,8,40.813535
31.30684,37,41.114147
20.593134,20,41.291609
46.096366,34,42.485231
14.096411,24,42.673927
21.626502,37,42.996412
5.511671,12,43.085247
18.617805,18,43.261802
32.540244,28,43.491655
17.088329,25,43.702178
8.254181,10,43.786768
15.863219,18,43.932721
39.539261,36,44.266666
73.588656,44,44.71234
14.242138,23,44.947187
20.470466,25,45.183854
11.936022,26,45.44708
11.467411,16,45.632536
46.555207,36,45.982941
103.49514,55,46.610713
21.00577,22,46.831629
62.3225,44,47.384729
29.636939,27,47.691434
14.363654,21,47.967207
20.605517,20,48.244561
62.468635,37,48.710488
7.576265,14,48.87218
11.002383,13,48.999716
14.671388,21,49.371492
12.530442,15,49.561498
15.314457,25,49.810365
