entloss,EpisodesSoFar,ev_tdlam_before,EpThisIter,TimestepsSoFar,EpLenMean,entropy,TimeElapsed,meankl,EpRewMean,surrgain,optimgain,EpTrueRewMean
0.0,508,0.9023268148303032,3,364827,279.675,2.5480573,3088.532447576523,0.010256308,92.1426,0.058332488,0.058332488,962.4603085071267
0.0,512,0.8327462822198868,4,367797,282.225,2.5228732,3114.1226646900177,0.008889311,95.03492,0.06881751,0.06881751,976.5187252619559
0.0,515,0.7268531918525696,3,370854,285.025,2.5220263,3139.695161819458,0.011446911,97.36647,0.03714915,0.03714915,984.2760764784673
0.0,517,0.763612762093544,2,376713,317.625,2.4921844,3164.4526653289795,0.009547239,111.67879,0.03954368,0.03954368,1100.717229800003
0.0,520,0.8180501013994217,3,380559,321.9,2.4662473,3190.158256292343,0.010172602,112.917336,0.047710158,0.047710158,1112.9259886780862
0.0,523,0.9495993740856647,3,383625,330.825,2.3834689,3214.6669402122498,0.010103749,114.7687,0.061495777,0.061495777,1144.0167797324818
0.0,524,0.9634705036878586,1,385749,344.5,2.334983,3240.3015189170837,0.009743086,120.412125,0.056734838,0.056734838,1196.6406000275942
0.0,526,0.9291036799550056,2,390618,375.8,2.2502,3264.7122201919556,0.009674453,131.66,0.055032555,0.055032555,1309.7233988122239
0.0,529,0.9623798467218876,3,394104,377.575,2.2524226,3291.2536301612854,0.010710365,131.53235,0.05967105,0.05967105,1317.4743121342763
0.0,531,0.9743986260145903,2,397638,396.4,2.2782495,3315.644106388092,0.009388003,138.13818,0.055288102,0.055288102,1387.079247111375
0.0,532,0.9796223621815443,1,399207,402.925,2.335538,3341.6956284046173,0.009966645,140.48047,0.071952924,0.071952924,1413.5673863153963
0.0,533,0.9175730347633362,1,401859,408.425,2.308719,3365.9751677513123,0.010718235,141.06676,0.0498357,0.0498357,1430.8739362239623
0.0,535,0.7646953463554382,2,407520,443.575,2.288331,3392.0525076389313,0.009521954,153.33768,0.043002088,0.043002088,1557.285127870233
0.0,538,0.7982085645198822,3,411498,458.425,2.2733228,3416.388075351715,0.009651692,158.29268,0.06475889,0.06475889,1607.0993997615974
0.0,542,0.8500818461179733,4,415956,466.925,2.2198458,3442.7758469581604,0.01066298,160.2901,0.049342323,0.049342323,1639.172894847729
0.0,543,0.1356726884841919,1,418956,484.8,2.2434435,3466.7955796718597,0.009640807,166.54758,0.05329335,0.05329335,1702.4564109258586
0.0,544,0.8785848096013069,1,420678,490.625,2.1966503,3493.1831805706024,0.00972083,168.05777,0.052924015,0.052924015,1722.032200305058
0.0,546,0.9358398541808128,2,422829,495.325,2.1855185,3517.595036506653,0.010389455,171.04477,0.062407773,0.062407773,1745.2147554634728
0.0,548,0.9356076642870903,2,425610,506.525,2.1778004,3543.9814591407776,0.012428718,175.11218,0.06331053,0.06331053,1786.0321922313055
0.0,550,0.9511302299797535,2,428640,516.0,2.225355,3567.9610834121704,0.00994639,177.70122,0.05700559,0.05700559,1819.5226938142528
0.0,551,0.9433929584920406,1,431583,536.325,2.2061872,3594.4120783805847,0.00968003,185.40433,0.05674102,0.05674102,1895.1957231347521
0.0,553,0.7626138180494308,2,435951,560.825,2.2007945,3619.247586965561,0.010771149,193.19029,0.052777275,0.052777275,1981.1330213952067
0.0,554,-0.14879179000854492,1,438951,573.95,2.1618602,3645.070965528488,0.009850361,197.04973,0.036877587,0.036877587,2028.9765755931971
0.0,555,0.9525531530380249,1,440721,582.225,2.1079283,3669.4049241542816,0.010690921,200.24825,0.05102875,0.05102875,2062.420916227421
0.0,556,0.9327750727534294,1,443202,577.9,2.0586169,3695.307370185852,0.01116529,195.55338,0.053381905,0.053381905,2046.6764901842664
0.0,558,0.6956142783164978,2,447078,566.0,2.0935106,3719.9713554382324,0.00996545,189.91818,0.043861397,0.043861397,2005.9754828675643
0.0,560,0.652517169713974,2,450480,582.675,2.0336113,3746.111874103546,0.009731527,194.86378,0.043935314,0.043935314,2060.3077099789343
0.0,563,0.914093866944313,3,455361,597.8,2.0638554,3770.4593250751495,0.0097744325,200.75363,0.052428603,0.052428603,2116.3572163581575
0.0,564,0.047008633613586426,1,458361,605.1,2.0836391,3796.3141276836395,0.009477651,201.82382,0.04358073,0.04358073,2137.5218303944152
0.0,566,0.9614702388644218,2,462246,596.9,2.050039,3820.918236732483,0.009768154,198.79509,0.0477861,0.0477861,2108.6437664106415
0.0,567,0.8726029098033905,1,464964,607.325,2.0620153,3846.6818137168884,0.009613527,202.49405,0.07799273,0.07799273,2147.164434196825
0.0,569,0.6175399422645569,2,468627,621.025,2.0622327,3871.376605272293,0.009802892,206.946,0.04983041,0.04983041,2193.9746632625383
0.0,570,0.4001479148864746,1,471627,638.225,2.0689638,3897.2413425445557,0.010161178,212.1939,0.03800563,0.03800563,2250.792470083965
0.0,571,0.922284722328186,1,473310,630.6,2.0794983,3922.2808380126953,0.009651322,209.58891,0.050048623,0.050048623,2222.5256140650595
0.0,573,0.9089146107435226,2,476322,620.525,2.0415018,3947.8942697048187,0.010062445,206.66809,0.05021807,0.05021807,2186.7705764417074
0.0,574,0.9594424068927765,1,478308,612.075,2.0155075,3972.605938434601,0.009993676,204.5039,0.053761873,0.053761873,2161.843115147006
0.0,576,0.964656937867403,2,481140,595.025,2.004276,3998.553272485733,0.010828546,199.05264,0.04997953,0.04997953,2102.291655549719
0.0,578,0.6826125681400299,2,485043,612.875,2.0115814,4023.2056658267975,0.010565668,204.3258,0.05043661,0.05043661,2165.244447783734
0.0,580,-0.026608824729919434,2,488838,620.15,2.0364397,4049.1759378910065,0.009629835,205.62659,0.05374628,0.05374628,2183.937765272757
0.0,583,0.9590522609651089,3,493116,618.0,2.0831335,4073.600479364395,0.00994885,204.43741,0.05309594,0.05309594,2180.1982105116585
0.0,584,0.03825575113296509,1,496116,628.65,2.0710928,4099.573178052902,0.009770019,207.79623,0.030638836,0.030638836,2218.9293197062275
0.0,585,0.95590815320611,1,498798,641.825,1.9952891,4124.124233961105,0.009579944,212.19937,0.048701912,0.048701912,2267.4613498200824
0.0,587,0.8966412469744682,2,502566,649.5,1.9790089,4150.0401475429535,0.009748758,214.41475,0.055012815,0.055012815,2291.7251516722417
0.0,590,0.6325420141220093,3,506493,648.775,1.9826432,4174.913991212845,0.009147181,213.28374,0.045089092,0.045089092,2286.2191613086266
0.0,591,-0.012110114097595215,1,509493,649.25,1.90409,4199.719641923904,0.010170461,212.63826,0.040898465,0.040898465,2284.777862248179
