# {"env_id": "Humanoid-v2", "t_start": 1555524842.743553} 
r,l,t
81.232928,17,24.207176
117.513816,24,24.480785
170.517233,34,24.840351
81.220569,17,24.999608
103.733919,21,25.252614
97.513096,20,25.482839
97.191361,20,25.687798
76.565176,16,25.833387
99.108025,20,26.059418
86.029972,18,26.261953
131.33598,27,26.580221
87.845466,18,26.776032
158.21068,32,27.125442
86.323087,18,27.29345
119.856005,27,27.568865
91.075054,19,27.779779
155.077154,30,28.132708
81.388508,17,28.312873
81.113892,17,28.499138
81.396847,17,28.677226
87.832203,18,28.90239
81.660613,17,29.090833
126.849799,27,29.380019
86.658437,18,29.59861
126.97824,26,29.897319
88.112468,18,30.097266
109.401895,22,30.344663
177.311036,37,30.739063
81.177549,17,30.916581
86.990593,18,31.109159
91.931894,20,31.334971
81.091558,17,31.524516
88.414374,18,31.737406
86.671633,18,31.937071
88.605092,18,32.131937
71.551176,15,32.318422
110.881684,23,32.560718
182.174997,37,32.944177
76.685962,16,33.106925
146.998692,31,33.45676
81.454997,17,33.622065
102.368222,21,33.851958
97.687815,20,34.067649
86.361449,18,34.256717
97.923221,20,34.472821
182.331761,38,34.893264
116.696942,23,35.120296
97.539836,20,37.00942
87.658994,18,37.179477
115.246083,23,37.411808
81.215374,17,37.580346
98.927831,20,37.79683
120.856546,27,38.106568
109.562068,22,38.330973
152.989269,32,38.643234
86.413965,18,38.823087
86.051297,18,39.000172
140.570948,27,39.329769
166.616467,32,39.691473
105.133234,21,39.95061
144.10192,32,40.319791
90.956874,19,40.549833
76.662358,16,40.722875
81.494185,17,40.915731
97.607342,20,41.120317
109.979705,22,41.354677
114.756211,23,41.623816
81.095835,17,41.81071
81.103369,17,41.975019
129.970828,29,42.266139
105.641038,22,42.479316
88.468996,18,42.678549
88.85555,18,42.873975
85.728536,18,43.064057
117.054445,24,43.313441
81.56464,17,43.471289
86.94918,18,43.663584
81.27689,17,43.841199
86.769797,18,44.034476
129.013369,27,44.360027
114.401447,24,44.633079
93.791153,19,44.838152
119.936735,24,45.080404
102.519538,21,45.289208
138.986448,29,45.620122
133.434282,27,45.960388
110.42932,22,46.214295
87.700191,18,46.390335
86.277943,18,46.577899
88.262612,18,46.774903
76.707025,16,46.912441
95.6588,20,47.106876
76.539117,16,47.285419
143.264691,28,47.676685
104.607884,21,47.92921
128.873613,25,49.087879
81.32243,17,49.341752
129.327202,27,49.706053
81.121519,17,49.938228
81.574474,17,50.147641
122.780567,25,50.491241
107.672934,23,50.799021
143.073883,29,51.222902
152.368742,31,51.641534
115.336245,23,51.974034
115.23213,24,52.279737
91.857347,20,52.539664
105.80614,22,52.82844
129.472482,28,53.192029
82.050555,17,53.3848
76.396164,16,53.550559
103.340802,21,53.760205
134.793439,28,54.111652
86.551077,18,54.296377
108.935521,23,54.527966
87.75633,18,54.727491
173.957252,33,55.107527
76.391857,16,55.285644
105.411877,22,55.506752
81.752619,17,55.692759
124.429164,25,56.006145
76.857207,16,56.159839
81.335206,17,56.343165
81.568532,17,56.525573
92.518187,19,56.761764
155.944146,31,57.09298
81.132781,17,57.271237
105.231893,21,57.507818
111.774296,25,57.743485
117.966193,24,57.978247
136.192394,27,58.255285
98.308838,20,58.461219
119.875707,26,58.725757
159.321381,36,59.149927
140.745704,29,59.439699
102.483171,21,59.65828
76.524155,16,59.797619
112.372742,23,59.990298
95.359279,19,60.18589
97.619364,20,60.377972
130.818024,26,61.875334
86.651969,18,62.083548
156.119971,31,62.443185
108.717492,22,62.697576
104.260694,21,62.934518
152.635491,34,63.302668
134.250499,27,63.566505
126.007088,26,63.855537
172.142798,35,64.24415
76.423883,16,64.433951
81.247242,17,64.613899
104.361892,21,64.859969
99.374944,20,65.089183
102.489385,21,65.331543
133.185256,28,65.639373
109.050713,22,65.88224
102.785088,21,66.13701
86.644166,18,66.319353
181.040907,37,66.734599
86.026493,18,66.974118
226.280086,46,67.454369
134.691593,29,67.763828
96.826489,20,67.970695
136.025381,27,68.228146
87.685164,18,68.40738
99.847435,20,68.610786
86.572039,18,68.827698
183.336103,38,69.226968
146.333466,28,69.535009
76.788161,16,69.692792
81.413942,17,69.889304
81.195012,17,70.053244
94.105321,19,70.253167
96.708315,20,70.464455
115.420458,25,70.703264
101.359606,21,70.936447
174.268428,34,71.300565
81.140659,17,71.471567
81.418728,17,71.634518
97.218304,20,71.858374
129.341087,27,72.149783
122.003465,26,72.382925
107.463441,22,72.614529
81.04814,17,72.792126
94.405389,20,73.656169
155.656535,33,73.975703
188.998938,39,74.408924
140.137003,28,74.72046
140.124722,29,75.012842
81.534372,17,75.208069
76.642961,16,75.384559
96.311108,20,75.612721
107.629973,23,75.868519
93.075949,19,76.077871
162.141799,32,76.470399
163.412007,32,76.84337
154.243542,31,77.172656
169.77207,34,77.559178
81.911328,17,77.737815
87.019702,18,77.925184
216.22884,44,78.426653
76.663208,16,78.610594
174.584703,35,78.993695
91.916324,19,79.243071
130.981828,26,79.533671
110.174287,23,79.785565
132.410616,27,80.107966
106.478598,21,80.350201
115.679431,23,80.607077
86.271353,18,80.8239
76.56664,16,80.996618
87.804263,19,81.195877
123.237484,25,81.456627
88.077494,18,81.641515
88.074785,18,81.856376
127.031848,25,82.152752
115.866265,23,82.413804
113.973988,23,82.64761
103.179306,22,82.884468
90.099277,19,83.08173
139.133222,27,83.343867
130.432488,26,83.61084
97.319621,20,83.829642
152.938322,31,84.124322
104.93533,21,84.332269
81.602257,17,84.483493
76.527842,16,84.659306
76.636715,16,85.549351
86.480488,18,85.7403
170.813736,35,86.183003
110.178709,22,86.460165
76.726369,16,86.62248
93.987634,19,86.845025
87.092049,18,87.029845
98.345376,21,87.280073
149.806904,29,87.592271
165.185451,33,87.991369
89.415855,18,88.199075
138.973391,28,88.547043
81.151454,17,88.729962
86.659654,18,88.916401
113.220042,23,89.203124
180.491036,37,89.630277
87.28513,18,89.839556
81.584576,17,90.032753
81.702377,17,90.21757
169.566867,34,90.598852
91.552769,19,90.795328
88.074563,18,90.988582
81.303182,17,91.187519
153.671029,33,91.553603
128.164211,26,91.837367
76.61329,16,92.0053
178.021249,38,92.414631
169.338801,35,92.792709
86.186417,18,93.004905
172.675954,37,93.427491
81.194244,17,93.595819
105.003322,21,93.817513
119.227518,24,94.086524
128.183568,27,94.362795
123.525287,24,94.607594
95.120926,20,94.840017
99.145249,20,95.05304
97.587896,20,95.256331
132.230479,27,95.531275
156.768198,31,95.87475
81.381672,17,96.068457
154.815092,34,96.460302
140.256065,27,96.750879
176.029161,37,98.018371
113.837553,24,98.255099
96.929699,20,98.449539
112.577974,23,98.670279
132.433352,26,98.933624
109.444748,22,99.170121
201.567869,42,99.625013
233.55542,49,100.133489
86.100508,18,100.307624
168.110859,35,100.660378
89.006094,18,100.851923
124.267452,25,101.133889
165.079205,34,101.499132
105.390449,22,101.752676
129.686423,26,102.01588
81.182833,17,102.203895
81.391107,17,102.379431
118.481057,24,102.630646
140.238241,30,102.962276
122.080877,24,103.277354
127.988633,26,103.628382
166.756772,33,104.055852
81.373675,17,104.284788
93.535795,19,104.531028
128.307471,26,104.845434
86.462868,18,105.085691
135.951737,27,105.529581
103.083116,22,105.831169
97.820371,20,106.090708
115.470422,23,106.429402
94.524595,19,106.704236
88.222648,18,106.970964
141.550444,32,107.437708
116.514872,24,107.800767
85.982325,18,108.062949
102.680882,21,108.386181
112.923164,23,108.671684
126.44791,25,108.991295
173.654263,34,109.428447
113.729317,23,109.68248
80.755266,17,109.874185
101.545634,20,110.820683
98.711325,20,111.040704
93.644101,19,111.238025
76.666354,16,111.386627
93.644764,19,111.595968
124.759149,26,111.862484
81.382357,17,112.057488
81.878996,17,112.23883
81.102771,17,112.445059
193.932385,38,112.868494
97.741786,20,113.071044
93.093714,19,113.266868
162.177288,32,113.580194
76.69253,16,113.747327
81.377097,17,113.924933
101.960626,21,114.16689
128.735124,27,114.501316
132.22108,27,114.781379
100.519896,21,115.014724
101.027659,20,115.232114
116.838121,24,115.515132
125.695542,27,115.806076
205.909138,40,116.234065
86.412646,18,116.432226
81.140077,17,116.601223
87.312994,18,116.807991
81.419639,17,116.975657
95.222238,19,117.175395
95.556288,20,117.389496
81.488519,17,117.571733
131.459226,27,117.891084
117.033513,24,118.168406
81.277065,17,118.368511
86.415333,18,118.562035
114.179652,23,118.850322
86.453462,18,119.052611
104.30021,23,119.30436
140.55466,29,119.668056
81.413582,17,119.84133
87.093982,18,120.03902
81.410547,17,120.202137
76.266006,16,120.378144
81.214042,17,120.558959
