EpThisIter,meankl,EpisodesSoFar,EpTrueRewMean,surrgain,EpRewMean,entloss,EpLenMean,TimestepsSoFar,ev_tdlam_before,TimeElapsed,entropy,optimgain
14,0.008908613,569,335.62224015223626,0.19239438,21.341381,0.0,66.425,73287,0.7554832696914673,778.6389591693878,23.62657,0.19239438
16,0.008974857,585,337.0996472655934,0.17321569,20.441116,0.0,66.875,76506,0.7620204091072083,806.1157400608063,23.588913,0.17321569
15,0.008889551,600,346.0911300020838,0.16782247,19.165451,0.0,69.0,79503,0.5626958608627319,834.7531940937042,23.606627,0.16782247
12,0.008969194,612,355.30424466304504,0.18182768,20.487482,0.0,71.2,82428,0.6931634247303009,862.8392927646637,23.606949,0.18182768
14,0.00928503,626,363.67225165019374,0.19166236,19.87018,0.0,71.875,85383,0.7106025218963623,891.3214173316956,23.59026,0.19166236
15,0.008990995,641,367.0531467149605,0.17891861,20.323168,0.0,72.075,88317,0.6957221329212189,919.4206085205078,23.532972,0.17891861
16,0.008298039,657,336.91452037603113,0.16015044,16.612701,0.0,66.425,91488,0.7584476321935654,946.9934375286102,23.54312,0.16015044
15,0.00847809,672,339.74466400507106,0.17893174,16.823612,0.0,66.325,94584,0.7742724269628525,974.9424991607666,23.510149,0.17893174
13,0.008914648,685,363.23770612768493,0.20922245,17.932156,0.0,70.425,97665,0.7335855066776276,1003.5593183040619,23.473143,0.20922245
12,0.009075267,697,391.4061043268767,0.2015732,21.497913,0.0,76.95,100722,0.700239509344101,1030.9442093372345,23.437202,0.2015732
12,0.008331222,709,413.737712659162,0.16710833,23.512024,0.0,82.125,103668,0.823103129863739,1060.0267157554626,23.39377,0.16710833
14,0.008684585,723,403.8270227673117,0.19144584,22.988094,0.0,80.6,106923,0.7355678379535675,1088.2056126594543,23.364395,0.19144584
14,0.009397453,737,390.8409523089336,0.18581301,20.408987,0.0,77.325,110001,0.6929292678833008,1116.5913290977478,23.365852,0.18581301
13,0.008781835,750,387.495980548222,0.1809727,19.327848,0.0,76.225,113028,0.7700138837099075,1144.5905902385712,23.37349,0.1809727
11,0.009422457,761,392.26745358409624,0.20055515,18.705217,0.0,77.725,115818,0.7418574690818787,1172.598253250122,23.350069,0.20055515
