# {"env_id": "Humanoid-v2", "t_start": 1551152276.779426} 
r,l,t
86.519734,18,11.41611
119.955409,26,11.449173
225.183034,49,11.518557
78.526413,17,11.540004
87.16601,18,11.562919
79.359178,17,11.585173
135.945683,30,11.62487
134.079719,27,11.662122
175.809377,36,11.710129
86.60739,19,11.736726
153.945378,32,11.779009
112.203131,25,11.81936
90.190258,19,11.849764
97.702434,20,11.880994
148.678567,31,11.940663
81.423602,17,11.966105
76.273305,16,11.992249
220.758291,49,12.071172
81.483328,17,12.101143
78.923627,17,12.127308
138.627314,33,12.176708
80.617498,17,12.206888
85.948263,18,12.240942
95.576106,20,12.275049
138.974516,29,12.319802
98.057001,21,12.351022
88.643236,19,12.382969
125.912926,26,12.429086
149.334694,31,12.474039
111.153792,22,12.508659
179.476965,40,12.563128
99.37811,21,12.591514
97.269692,20,12.620612
191.338359,40,12.690243
101.799835,21,12.721945
79.907751,17,12.749593
90.022491,20,12.77825
118.198044,24,12.811174
110.089958,23,12.842098
81.33316,17,12.864639
76.589217,17,12.885635
76.326646,16,12.908643
85.545631,18,13.47665
75.164153,16,13.500517
142.105804,30,13.542909
76.439657,16,13.564702
121.320866,25,13.598673
96.033236,20,13.623104
121.352777,25,13.660585
118.679614,24,13.702095
139.032692,30,13.741401
79.839283,17,13.763058
76.061705,16,13.783948
96.401421,20,13.810253
80.761401,17,13.832164
111.285354,24,13.864795
220.489234,47,13.928557
80.177302,17,13.951118
117.785917,28,13.991578
153.211153,32,14.038638
86.053104,18,14.062333
97.507322,20,14.089979
133.140018,28,14.126616
85.771587,18,14.150567
178.420104,38,14.205773
86.549046,18,14.23148
80.449963,17,14.256526
78.832994,17,14.28287
84.842307,18,14.308471
110.478294,24,14.341877
81.418579,17,14.363869
136.630002,28,14.408654
136.844692,31,14.451304
81.15842,17,14.473423
81.269141,17,14.496396
88.704848,19,14.522171
283.367529,58,14.606362
86.409419,18,14.629336
81.437976,17,14.651582
96.897534,21,14.681153
125.419021,27,14.720794
105.296086,22,14.752939
75.334905,17,14.779179
104.912098,22,14.80882
101.691695,22,14.837936
91.541848,19,14.863848
76.481736,16,14.887661
86.142956,18,15.099905
102.043209,21,15.128648
78.960249,17,15.152891
188.025835,40,15.210126
118.813885,24,15.242337
80.834664,17,15.268
145.010644,30,15.306596
84.403105,18,15.329947
86.584537,18,15.352265
112.590407,24,15.391051
164.084234,36,15.444754
85.27234,18,15.467308
103.720199,22,15.495344
81.355089,17,15.515894
78.892973,17,15.538093
85.708688,18,15.560167
95.725639,20,15.586061
96.24831,21,15.613853
81.169016,17,15.636121
75.265699,16,15.656137
120.00144,26,15.690268
113.452352,24,15.72143
120.797682,27,15.75672
110.387223,24,15.790592
129.061402,26,15.823946
91.306601,19,15.848711
116.925692,25,15.885559
95.159807,20,15.9116
76.395084,16,15.932971
79.322033,17,15.955858
93.708277,20,15.981193
108.916694,24,16.013718
84.955236,18,16.038866
81.022648,17,16.062325
81.549225,17,16.083652
177.541635,39,16.137151
90.539013,19,16.162942
86.980915,18,16.187097
80.045879,17,16.211008
75.61866,16,16.233226
79.44108,17,16.256968
76.371697,16,16.279157
85.902752,18,16.302993
194.654633,41,16.36398
111.343939,23,16.402874
94.559587,21,16.439083
90.362963,19,16.469785
86.392258,18,16.497209
174.172906,35,17.275652
80.934377,17,17.297643
130.682596,28,17.337566
154.925852,38,17.391592
124.53238,27,17.431673
108.794046,23,17.46166
81.79459,17,17.485831
134.634709,28,17.531167
137.842234,28,17.571846
180.878526,37,17.624607
110.223989,23,17.658279
76.228991,16,17.682076
108.566453,24,17.717382
109.95783,23,17.751225
85.322244,18,17.778278
128.317889,27,17.820656
86.680996,18,17.851618
102.525604,22,17.89118
86.124944,18,17.914729
172.588188,37,17.964414
89.407324,19,17.989405
76.351058,16,18.011239
112.245912,23,18.041593
81.233699,17,18.063597
92.113639,20,18.091453
142.414532,31,18.135161
81.104699,17,18.157692
75.075667,16,18.177411
70.510078,15,18.196329
166.887949,38,18.252367
124.867954,28,18.297814
155.433784,33,18.344212
187.181801,40,18.407676
107.326254,22,18.439622
76.312054,18,18.467401
120.332884,24,18.499219
153.748521,36,18.544732
124.669722,28,18.586374
76.592218,16,18.60853
76.164755,16,18.632359
100.180214,21,18.663811
118.006796,24,18.697986
81.30694,17,18.915294
122.650015,27,18.953059
136.55171,28,18.991165
103.85991,22,19.023654
142.541635,30,19.066584
130.508048,27,19.105332
80.721487,17,19.128465
108.861493,23,19.159708
91.045306,20,19.186343
173.013052,35,19.238469
81.340372,17,19.260886
81.456481,17,19.284304
137.193018,28,19.321393
198.593457,45,19.389215
84.232745,18,19.414785
111.01148,23,19.446033
137.331608,31,19.487974
84.433681,18,19.510465
113.672793,24,19.54001
103.949483,23,19.56841
155.197201,33,19.613922
106.717028,22,19.645589
119.501511,26,19.680545
125.344191,28,19.717915
96.250495,20,19.74626
86.117592,18,19.770311
110.544943,25,19.805905
116.098256,25,19.84025
90.16045,19,19.868431
95.839474,20,19.899264
92.455126,19,19.923903
81.302554,17,19.948186
80.620042,17,19.97288
80.903623,17,19.994042
97.463411,21,20.021402
103.988556,22,20.051572
75.011591,16,20.074831
115.411006,24,20.107675
108.447153,22,20.137424
137.217841,30,20.180192
115.700294,24,20.214678
110.972929,25,20.251069
80.948582,17,20.275382
153.557499,34,20.525275
101.645565,22,20.559242
80.503013,17,20.584243
87.230624,18,20.608967
90.632749,19,20.637223
171.239733,36,20.693193
105.394036,23,20.724493
123.731445,28,20.765513
169.073124,39,20.823483
148.702607,31,20.867849
111.3864,23,20.900805
80.344876,17,20.923933
80.868422,17,20.947163
214.023138,46,21.01353
203.896735,45,21.077374
131.563782,29,21.117464
121.324765,25,21.153078
89.040989,19,21.178133
95.004482,20,21.205782
161.371728,35,21.255749
96.597301,20,21.284247
96.018598,20,21.310741
71.543597,16,21.335018
84.852349,18,21.365618
76.302765,16,21.39028
94.048053,20,21.422281
95.311703,22,21.460441
92.207755,20,21.488966
90.615496,19,21.514507
80.204715,17,21.539019
81.159301,17,21.562774
74.339338,16,21.583525
135.098404,29,21.623205
142.273408,30,21.664827
108.572101,22,21.692874
91.051371,19,21.718056
79.422625,18,21.742733
111.272698,24,21.775334
105.027734,25,21.816462
112.451814,23,21.854075
183.659461,40,21.911419
154.995236,33,21.961236
234.110781,47,22.639536
99.017637,21,22.675432
91.865819,19,22.704633
132.922123,28,22.74598
94.365747,20,22.775345
81.187639,17,22.799025
76.599537,16,22.820886
129.846523,27,22.857832
97.191431,21,22.889136
94.363161,20,22.917261
81.131179,17,22.943842
81.287122,17,22.967977
89.513205,19,22.995017
108.001768,22,23.02423
86.269788,18,23.04693
95.68804,20,23.071765
215.253711,49,23.140201
128.533444,27,23.178466
134.955248,29,23.218376
98.584681,22,23.249048
151.065566,32,23.293492
140.920586,29,23.335195
148.409427,31,23.379067
86.313451,18,23.406732
184.863421,41,23.462449
151.112751,32,23.50397
178.575397,37,23.555177
91.202669,19,23.580143
97.636358,20,23.607346
120.110899,24,23.639315
142.509879,32,23.683386
137.365585,30,23.725673
137.230466,28,23.769207
141.026457,30,23.820889
96.970489,20,23.845754
107.504018,22,23.874576
159.151561,33,23.915806
86.638003,18,23.937675
81.342651,17,23.958547
97.263453,21,23.987237
215.043267,45,24.246586
76.742917,16,24.269333
148.605132,31,24.316849
100.266921,22,24.346365
151.174287,29,24.390026
115.182473,24,24.424884
185.285022,40,24.479481
81.201872,17,24.503148
122.630827,25,24.546006
73.629976,16,24.574697
86.374739,18,24.607391
81.476497,17,24.634594
74.950048,17,24.657439
109.889546,23,24.688091
92.369891,20,24.715988
118.708685,24,24.748425
152.595072,32,24.793438
81.147477,17,24.815665
125.330385,26,24.851777
150.514175,34,24.899992
130.995743,27,24.939545
168.608718,37,24.996228
154.706549,33,25.041703
85.360328,18,25.064716
192.954965,40,25.118119
176.392615,38,25.167857
75.037523,16,25.188833
245.566681,49,25.25714
83.807605,19,25.282676
149.631435,33,25.330692
81.72386,17,25.353718
224.20453,45,25.428355
164.096132,34,25.475554
131.754985,31,25.519342
81.175836,17,25.542217
206.015965,43,25.603766
95.655775,22,25.632678
184.435492,38,25.686248
79.645102,17,25.70922
97.832195,21,25.93246
140.894737,29,25.977522
138.366539,29,26.018018
150.313005,32,26.062571
125.626239,28,26.099957
127.781992,26,26.136603
127.596849,27,26.174097
163.98608,32,26.219003
81.193424,17,26.242264
115.538918,24,26.274518
107.602465,22,26.305741
128.91959,28,26.343688
92.252722,20,26.373346
125.955742,26,26.412547
136.040014,29,26.450631
81.267042,17,26.471714
106.129948,22,26.500654
85.307584,18,26.524425
80.996254,17,26.546091
107.713281,23,26.576382
103.716731,22,26.6048
130.615916,27,26.64103
110.492945,23,26.671433
121.773406,26,26.706462
93.283164,20,26.733183
104.192835,24,26.767128
129.698473,26,26.806108
89.027329,19,26.834079
81.356682,17,26.857251
106.924734,22,26.888848
