ev_tdlam_before,surrgain,TimeElapsed,EpisodesSoFar,EpTrueRewMean,TimestepsSoFar,entropy,entloss,EpLenMean,EpThisIter,meankl,optimgain,EpRewMean
0.9019613415002823,0.25417602,706.8257954120636,1921,430.75117393006155,385212,23.579512,0.0,86.975,13,0.013478872,0.25417602,430.75117393006155
0.9126059412956238,0.2687018,712.5030941963196,1933,424.20741588667823,388329,23.588556,0.0,85.225,12,0.013512207,0.2687018,424.20741588667823
0.9043853580951691,0.28812325,718.2250738143921,1945,425.702703811774,391551,23.577166,0.0,85.85,12,0.013494132,0.28812325,425.702703811774
0.8961816877126694,0.28049484,723.8874249458313,1957,430.17645919922006,394701,23.581606,0.0,86.6,12,0.012474403,0.28049484,430.17645919922006
0.9155405089259148,0.2744773,729.6324183940887,1968,442.670510096794,397803,23.574057,0.0,90.375,11,0.012606996,0.2744773,442.670510096794
0.8981366381049156,0.2611261,735.3813636302948,1980,442.7666384044813,400953,23.58465,0.0,90.75,12,0.012440832,0.2611261,442.7666384044813
0.9020640105009079,0.28719285,741.09570479393,1992,449.05725619244475,404082,23.588457,0.0,91.325,12,0.012018517,0.28719285,449.05725619244475
0.9175492823123932,0.43242687,746.7484452724457,2002,439.1019305216394,406977,23.587225,0.0,89.975,10,0.014941581,0.43242687,439.1019305216394
0.9086389020085335,0.25812036,752.4580481052399,2013,447.6350498544272,410073,23.584406,0.0,91.475,11,0.0137687735,0.25812036,447.6350498544272
0.9326556324958801,0.29986617,758.139172077179,2026,436.9111277220862,413217,23.593197,0.0,89.15,13,0.013795713,0.29986617,436.9111277220862
0.9210018068552017,0.3050158,763.8727662563324,2039,433.50501284709463,416532,23.598326,0.0,88.5,13,0.013677704,0.3050158,433.50501284709463
0.9455037154257298,0.25454438,769.5928082466125,2049,409.7785890614252,419349,23.592768,0.0,84.95,10,0.013404057,0.25454438,409.7785890614252
0.9221255332231522,0.2665026,775.4123904705048,2060,428.0558111283519,422346,23.578287,0.0,88.675,11,0.0136861205,0.2665026,428.0558111283519
0.9155487194657326,0.25224093,781.2126986980438,2069,448.4946399179704,425289,23.573263,0.0,93.5,9,0.014204936,0.25224093,448.4946399179704
0.9049217402935028,0.25941348,786.8921082019806,2080,467.71214505793944,428514,23.561686,0.0,97.6,11,0.014236468,0.25941348,467.71214505793944
0.9257391169667244,0.25173184,792.5583114624023,2093,454.2940344978334,431601,23.560614,0.0,92.9,13,0.012348624,0.25173184,454.2940344978334
0.9094648212194443,0.2581336,798.2932138442993,2105,433.03963859088105,434643,23.556173,0.0,88.3,12,0.012992367,0.2581336,433.03963859088105
0.8953106552362442,0.29652634,803.9584248065948,2117,417.564767462909,437925,23.552984,0.0,85.45,12,0.014326211,0.29652634,417.564767462909
0.9103801921010017,0.1455464,809.8588905334473,2128,429.3972181335233,440859,23.550127,0.0,87.1,11,0.00393264,0.1455464,429.3972181335233
0.9493083544075489,0.34267533,815.598955154419,2139,448.592415554523,443985,23.546467,0.0,90.775,11,0.014824448,0.34267533,448.592415554523
0.9303012415766716,0.30875003,821.2422256469727,2149,465.6374338096504,446985,23.545965,0.0,93.4,10,0.014612633,0.30875003,465.6374338096504
0.906477227807045,0.31057024,826.9195027351379,2161,462.6539591180207,450141,23.556074,0.0,92.35,12,0.014844621,0.31057024,462.6539591180207
0.9231763258576393,0.25849122,832.6533560752869,2172,469.12299147014875,453294,23.568586,0.0,94.625,11,0.013175354,0.25849122,469.12299147014875
0.9249502718448639,0.42221943,838.3162376880646,2184,458.88728759398435,456420,23.579098,0.0,92.6,12,0.014568046,0.42221943,458.88728759398435
0.8990346491336823,0.13136348,844.0141272544861,2194,452.4889483861044,459243,23.575178,0.0,91.925,10,0.004110385,0.13136348,452.4889483861044
0.91526098549366,0.26253825,849.6308488845825,2203,473.0252341747082,462102,23.57691,0.0,96.175,9,0.013278283,0.26253825,473.0252341747082
0.9342933595180511,0.28962785,855.3041019439697,2215,464.60761221286964,465339,23.578121,0.0,94.2,12,0.013973052,0.28962785,464.60761221286964
0.8805865123867989,0.40842497,861.0115189552307,2225,476.7939661180665,468276,23.578691,0.0,96.15,10,0.014495689,0.40842497,476.7939661180665
0.9246646240353584,0.27789113,866.6818733215332,2237,463.3879576824841,471405,23.576641,0.0,93.2,12,0.0136588365,0.27789113,463.3879576824841
0.872709110379219,0.28723416,872.3243448734283,2247,468.21683321519123,474459,23.571283,0.0,94.5,10,0.014013659,0.28723416,468.21683321519123
0.9192101135849953,0.27839097,878.0729238986969,2258,466.0518628061811,477591,23.569159,0.0,94.325,11,0.013554795,0.27839097,466.0518628061811
0.9404945522546768,0.28254956,883.7753880023956,2268,468.7611015880251,480558,23.5661,0.0,96.05,10,0.014907785,0.28254956,468.7611015880251
0.9290154799818993,0.2849461,889.4145710468292,2279,481.33030209857935,483702,23.57282,0.0,98.625,11,0.014507454,0.2849461,481.33030209857935
0.9191292002797127,0.1425426,895.0717709064484,2290,469.553896836109,486726,23.570797,0.0,95.5,11,0.0038656204,0.1425426,469.553896836109
0.9418090842664242,0.29211456,900.7496993541718,2301,474.1127151131559,489915,23.566084,0.0,95.275,11,0.014962014,0.29211456,474.1127151131559
0.8855084776878357,0.33542535,906.4483640193939,2311,472.70807612594297,493110,23.568928,0.0,96.225,10,0.014743706,0.33542535,472.70807612594297
0.899924173951149,0.15919454,911.9953954219818,2321,484.83915740980103,496041,23.564959,0.0,98.175,10,0.003974602,0.15919454,484.83915740980103
0.9176231622695923,0.33486688,917.6703307628632,2331,485.1016448595071,499131,23.565435,0.0,100.375,10,0.0140034035,0.33486688,485.1016448595071
0.9124721735715866,0.26594454,923.3813517093658,2341,485.2346207558543,502107,23.564375,0.0,101.6,10,0.013551319,0.26594454,485.2346207558543
0.8658011853694916,0.15626836,929.0145285129547,2352,480.1995105823069,505281,23.561766,0.0,99.1,11,0.0038396136,0.15626836,480.1995105823069
0.8857027292251587,0.13677852,934.65696144104,2363,478.43858709562335,508389,23.562761,0.0,97.6,11,0.0038786917,0.13677852,478.43858709562335
0.8896956294775009,0.16245694,940.3042502403259,2372,488.141752383789,511377,23.56006,0.0,98.775,9,0.0040803514,0.16245694,488.141752383789
0.9289028942584991,0.27756232,946.0619332790375,2383,496.745401487501,514461,23.560038,0.0,99.275,11,0.014646184,0.27756232,496.745401487501
0.903691828250885,0.16936204,951.699588060379,2394,485.2834170095236,517467,23.559633,0.0,96.95,11,0.0039450247,0.16936204,485.2834170095236
0.9258886203169823,0.2842052,957.4394998550415,2405,477.4823649668704,520557,23.565937,0.0,95.95,11,0.014095725,0.2842052,477.4823649668704
0.9022985994815826,0.2662245,963.1623833179474,2417,452.89655806680173,523755,23.563799,0.0,91.475,12,0.014743424,0.2662245,452.89655806680173
0.931135930120945,0.14025259,968.9215302467346,2428,453.2470808077449,526884,23.559637,0.0,92.75,11,0.003998572,0.14025259,453.2470808077449
