# {"env_id": "CartPole-v0", "t_start": 1551092760.5253778} 
r,l,t
19.0,19,9.194333
21.0,21,9.254685
51.0,51,9.497722
17.0,17,9.649614
16.0,16,9.726962
16.0,16,9.809412
16.0,16,9.903253
49.0,49,10.043466
75.0,75,10.370903
17.0,17,10.491215
11.0,11,10.598892
25.0,25,10.74596
14.0,14,10.811281
11.0,11,10.845143
21.0,21,10.926162
28.0,28,11.019232
12.0,12,11.055451
16.0,16,11.106899
15.0,15,11.175698
16.0,16,11.263711
29.0,29,11.446791
15.0,15,11.495785
13.0,13,11.54372
11.0,11,11.594477
28.0,28,11.705008
34.0,34,11.809487
43.0,43,11.937975
16.0,16,11.987312
13.0,13,12.039798
18.0,18,12.134807
16.0,16,12.208133
15.0,15,12.326764
33.0,33,12.624289
27.0,27,12.75113
18.0,18,12.83026
27.0,27,12.991836
17.0,17,13.148871
13.0,13,13.278798
29.0,29,13.426153
16.0,16,13.504176
24.0,24,13.643465
18.0,18,13.725007
19.0,19,13.833989
34.0,34,14.010785
15.0,15,14.161267
11.0,11,14.285873
34.0,34,16.970568
30.0,30,17.070782
34.0,34,17.207211
35.0,35,17.32706
49.0,49,17.575854
19.0,19,17.725498
20.0,20,17.920002
25.0,25,18.117136
32.0,32,18.291811
17.0,17,18.374895
47.0,47,18.710747
24.0,24,18.789126
53.0,53,18.934018
28.0,28,19.044575
20.0,20,19.148364
36.0,36,19.331927
13.0,13,19.392634
18.0,18,19.518232
14.0,14,19.596102
17.0,17,19.730991
21.0,21,19.856148
30.0,30,19.997107
36.0,36,20.149456
13.0,13,20.207363
19.0,19,20.358778
88.0,88,20.804579
50.0,50,20.934486
21.0,21,21.01806
30.0,30,21.091919
36.0,36,21.180031
29.0,29,21.485129
68.0,68,21.91712
11.0,11,21.969922
18.0,18,22.430465
45.0,45,22.57422
23.0,23,22.667225
81.0,81,22.951862
58.0,58,23.242364
22.0,22,23.342964
44.0,44,23.504453
38.0,38,23.616792
23.0,23,23.678301
19.0,19,23.726292
27.0,27,23.796638
89.0,89,24.256921
26.0,26,24.358043
23.0,23,24.480724
31.0,31,24.650272
24.0,24,24.753109
28.0,28,24.88048
50.0,50,25.170194
29.0,29,25.347217
36.0,36,25.519104
17.0,17,25.597144
21.0,21,25.767474
95.0,95,26.288573
11.0,11,26.35057
21.0,21,26.442017
25.0,25,26.517355
63.0,63,26.862321
35.0,35,27.134292
16.0,16,27.668223
23.0,23,27.790908
64.0,64,28.054692
144.0,144,28.861641
87.0,87,29.172721
24.0,24,29.317627
74.0,74,29.583206
178.0,178,30.816452
145.0,145,31.446722
122.0,122,31.862029
24.0,24,31.981476
21.0,21,32.149436
57.0,57,32.609396
24.0,24,32.748987
35.0,35,32.946381
105.0,105,33.76219
104.0,104,34.290653
98.0,98,34.857201
112.0,112,35.436141
48.0,48,35.748933
160.0,160,36.695652
90.0,90,37.19441
39.0,39,37.385125
59.0,59,37.837781
59.0,59,38.06675
121.0,121,38.769875
49.0,49,39.324883
72.0,72,39.840619
200.0,200,40.853178
108.0,108,41.521502
200.0,200,42.333995
115.0,115,42.787483
66.0,66,43.293622
74.0,74,43.740558
159.0,159,44.573188
68.0,68,45.311959
198.0,198,46.05488
178.0,178,46.981734
61.0,61,47.164172
200.0,200,47.958994
200.0,200,48.95798
127.0,127,49.563192
200.0,200,51.432537
165.0,165,52.437932
66.0,66,52.843637
200.0,200,53.944446
166.0,166,54.711172
119.0,119,55.158559
200.0,200,56.729318
173.0,173,57.971873
200.0,200,59.454526
200.0,200,61.221023
200.0,200,62.7267
200.0,200,65.444082
196.0,196,67.059501
200.0,200,68.04032
200.0,200,69.17099
173.0,173,70.323693
64.0,64,70.706997
128.0,128,71.217657
200.0,200,72.785255
