entloss,EpisodesSoFar,entropy,EpTrueRewMean,EpThisIter,surrgain,EpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,meankl,optimgain,EpLenMean
0.0,719,6.9995847,2253.1357887352638,1,0.084644735,200.9363,7293.510378360748,-0.05847060680389404,857808,0.010948056,0.084644735,731.925
0.0,720,6.9597816,2250.5413442192394,1,0.08226485,200.04648,7319.61342215538,-0.0013320446014404297,860808,0.010828742,0.08226485,731.925
0.0,721,6.9469595,2242.8896395982692,1,0.08041276,199.31332,7344.835412979126,-0.030640363693237305,863808,0.011464112,0.08041276,732.95
0.0,722,6.9510536,2236.3250021790236,1,0.08991611,198.68977,7371.126126527786,0.11399716138839722,866808,0.010290725,0.08991611,732.95
0.0,723,6.9482765,2231.685584130617,1,0.09470631,198.2771,7395.932639837265,-0.049839019775390625,869808,0.0102819605,0.09470631,732.95
0.0,724,6.905407,2228.908570384807,1,0.07778461,198.39304,7422.37618803978,-0.07253372669219971,872808,0.009438633,0.07778461,734.8
0.0,725,6.886215,2223.443515947034,1,0.08107913,197.8587,7447.68794798851,-0.011175274848937988,875808,0.0091352025,0.08107913,734.8
0.0,726,6.8527484,2192.08691067373,1,0.10093466,195.29301,7473.801125764847,0.8833347856998444,877179,0.011613852,0.10093466,726.225
0.0,729,6.842065,2195.80239709099,3,0.103240035,195.32901,7498.951171398163,0.7287952899932861,882999,0.009751864,0.103240035,724.85
0.0,730,6.829835,2200.163979797742,1,0.17581397,195.49478,7525.599690198898,0.7677897214889526,885531,0.009105123,0.17581397,726.175
0.0,731,6.853149,2199.4103400791137,1,0.0770133,195.19592,7550.565096378326,0.0051763057708740234,888531,0.010261145,0.0770133,726.175
0.0,732,6.8500586,2208.4714218054564,1,0.08197709,195.20454,7577.101988315582,0.02761298418045044,891531,0.010162542,0.08197709,731.2
0.0,733,6.8469915,2265.304166336912,1,0.08829603,199.78656,7602.147766828537,0.03465414047241211,894531,0.0102822315,0.08829603,748.9
