# {"t_start": 1551115717.3272958, "env_id": "CartPole-v0"} 
r,l,t
19.0,19,10.057913
21.0,21,10.192688
51.0,51,10.361354
17.0,17,10.458094
16.0,16,10.577974
16.0,16,10.640995
16.0,16,10.687502
49.0,49,10.891611
75.0,75,11.317948
17.0,17,11.409308
11.0,11,11.556364
25.0,25,11.848375
14.0,14,11.925714
11.0,11,11.993589
21.0,21,12.170229
28.0,28,12.414556
12.0,12,12.484153
16.0,16,12.526913
15.0,15,12.572767
16.0,16,12.611919
29.0,29,12.681138
15.0,15,12.717732
13.0,13,12.749514
11.0,11,12.807277
28.0,28,12.914557
34.0,34,13.00436
43.0,43,13.161959
16.0,16,13.245046
13.0,13,13.32929
18.0,18,13.45061
16.0,16,13.576879
15.0,15,13.696183
33.0,33,13.864084
27.0,27,14.05708
18.0,18,14.273783
27.0,27,14.404653
17.0,17,14.489529
13.0,13,14.557135
29.0,29,14.694368
16.0,16,14.764757
24.0,24,14.906076
18.0,18,15.062107
19.0,19,15.298468
34.0,34,15.5754
15.0,15,15.67263
11.0,11,15.706626
19.0,19,19.743637
21.0,21,19.840033
35.0,35,19.928064
24.0,24,20.055029
31.0,31,20.244217
32.0,32,20.398524
43.0,43,20.752562
38.0,38,20.955781
38.0,38,21.179429
40.0,40,21.54898
28.0,28,21.692675
13.0,13,21.755315
40.0,40,21.912881
55.0,55,22.159197
11.0,11,22.235854
10.0,10,22.35446
23.0,23,22.669791
12.0,12,22.736165
14.0,14,22.834645
13.0,13,22.927666
25.0,25,23.058973
29.0,29,23.2529
9.0,9,23.296252
17.0,17,23.375077
25.0,25,23.506089
32.0,32,23.687734
13.0,13,23.754315
17.0,17,23.82798
36.0,36,24.004586
23.0,23,24.300107
51.0,51,24.665972
9.0,9,24.702887
19.0,19,24.772673
20.0,20,25.004802
14.0,14,25.138644
27.0,27,25.300807
20.0,20,25.436285
26.0,26,25.597465
47.0,47,25.853858
39.0,39,28.221846
27.0,27,28.292647
32.0,32,28.386064
39.0,39,28.724
34.0,34,28.912807
25.0,25,29.009786
71.0,71,29.251899
