TimeElapsed,optimgain,TimestepsSoFar,surrgain,ev_tdlam_before,EpLenMean,EpRewMean,EpTrueRewMean,EpThisIter,entropy,EpisodesSoFar,meankl,entloss
364.29565048217773,0.08789902,235653,0.08789902,0.8147156089544296,449.05,423.14786,1082.2829118317593,2,7.5681114,345,0.007640928,0.0
368.78309440612793,0.09854905,238674,0.09854905,0.905287578701973,455.25,431.75684,1106.39515508326,2,7.559753,347,0.008046841,0.0
373.2798390388489,0.09126854,241983,0.09126854,0.8816802874207497,462.225,441.16193,1129.9906923865772,2,7.5375376,349,0.008109825,0.0
377.86725521087646,0.11546483,244533,0.11546483,0.9046618193387985,479.4,463.74908,1192.5808924777325,1,7.5405755,350,0.00788153,0.0
382.39311599731445,0.088456854,248520,0.088456854,0.828590601682663,491.375,478.28964,1234.9604581815195,2,7.5322747,352,0.008432785,0.0
386.9037415981293,0.09262365,251355,0.09262365,0.7997811436653137,483.85,470.1336,1220.2217128294537,3,7.539185,355,0.007982655,0.0
391.4094498157501,0.11858448,253479,0.11858448,0.8515258431434631,477.825,464.43744,1207.8139399684474,1,7.536331,356,0.007705894,0.0
395.9289565086365,0.10351918,257559,0.10351918,0.827381893992424,462.725,452.02643,1185.7333292421617,3,7.516403,359,0.008290029,0.0
400.46650409698486,0.09356241,262269,0.09356241,0.8068468570709229,477.275,463.70966,1228.8693553062026,2,7.5192266,361,0.007854017,0.0
404.98555874824524,0.09640147,265077,0.09640147,0.8172443807125092,474.65,458.78705,1221.9998688604023,2,7.507703,363,0.007727254,0.0
409.5074234008789,0.10545428,267747,0.10545428,0.8864396065473557,493.15,480.04346,1285.056670879719,1,7.4957266,364,0.007424023,0.0
414.10189032554626,0.09902489,271599,0.09902489,0.8398212641477585,479.6,467.6273,1254.1801814438304,3,7.4852304,367,0.0075454228,0.0
418.57365465164185,0.104695685,275538,0.104695685,0.8183680474758148,493.95,485.09653,1302.6877725753407,2,7.466386,369,0.007683402,0.0
423.0776836872101,0.09136082,276225,0.09136082,0.8870717361569405,493.95,486.32217,1304.7336134031664,1,7.443346,370,0.007709899,0.0
427.6302707195282,0.077111065,280059,0.077111065,0.6435159742832184,507.675,497.9493,1343.0936296347259,2,7.4436483,372,0.0075787096,0.0
432.10471081733704,0.10395369,283059,0.10395369,-0.8320921659469604,525.65,512.8436,1388.2270793528464,1,7.438245,373,0.007664673,0.0
436.5723898410797,0.07031693,286059,0.07031693,0.03662872314453125,535.575,521.63477,1420.1836091342764,1,7.4284515,374,0.008012261,0.0
441.14343452453613,0.10476123,288054,0.10476123,0.9004282131791115,543.8,534.3029,1456.9475871587074,1,7.4354863,375,0.008635063,0.0
445.6629581451416,0.13558026,290976,0.13558026,0.802807942032814,542.7,535.47784,1461.372153911031,2,7.42677,377,0.008346023,0.0
450.2260184288025,0.08852871,293355,0.08852871,0.8519739359617233,554.15,550.8264,1505.8876005199847,1,7.3900185,378,0.008758966,0.0
454.7272436618805,0.14072956,295161,0.14072956,0.8881017118692398,561.2,561.423,1536.1631258843204,1,7.4097157,379,0.008923001,0.0
459.525497674942,0.10541991,297048,0.10541991,0.7337274253368378,550.825,554.56683,1514.811376282732,2,7.364745,381,0.0086276755,0.0
464.20414757728577,0.098103985,299799,0.098103985,0.924269400537014,554.0,556.929,1532.6989907199543,2,7.362305,383,0.007957282,0.0
468.86155915260315,0.105578244,303012,0.105578244,0.869891420006752,561.325,567.41797,1567.6214101415123,2,7.3577757,385,0.008362722,0.0
473.42999744415283,0.07396896,307251,0.07396896,0.6571897864341736,571.475,580.60944,1622.426674340936,2,7.337598,387,0.0077242535,0.0
477.9255392551422,0.12903318,310251,0.12903318,0.8780430480837822,585.075,596.82086,1680.4027527082042,1,7.329821,388,0.009207902,0.0
482.49176478385925,0.08163159,314886,0.08163159,0.6274115443229675,586.275,596.3091,1700.5093475909391,2,7.3130536,390,0.009035283,0.0
487.0305931568146,0.08275576,318894,0.08275576,0.5751887857913971,586.45,595.1212,1720.2672780536736,2,7.3001056,392,0.009114943,0.0
491.5100643634796,0.11843474,320787,0.11843474,0.93600644916296,594.475,606.2412,1753.5108321298685,1,7.2814775,393,0.008362565,0.0
496.05344700813293,0.0833597,323787,0.0833597,0.13797694444656372,611.875,625.37756,1820.15566379676,1,7.288087,394,0.008012534,0.0
500.63618087768555,0.09211257,329028,0.09211257,0.8131439238786697,629.575,644.5405,1901.5275441187139,2,7.300472,396,0.008654489,0.0
505.1767990589142,0.08533629,332028,0.08533629,-0.23604023456573486,643.5,657.31555,1944.2794650346063,1,7.2794957,397,0.008736732,0.0
509.78939509391785,0.068273224,335028,0.068273224,-0.15813982486724854,651.475,664.2815,1978.9541373567342,1,7.291491,398,0.008194382,0.0
514.3333690166473,0.08791436,340125,0.08791436,0.8538099378347397,667.6,681.7541,2032.9514562954082,2,7.288587,400,0.008694057,0.0
518.7828540802002,0.07173622,343125,0.07173622,-0.05191957950592041,673.8,685.4147,2050.0686767537823,1,7.282288,401,0.007878771,0.0
523.1964135169983,0.092759736,345699,0.092759736,0.7117442488670349,671.85,683.41486,2046.7633007527206,2,7.282716,403,0.008746318,0.0
527.6403529644012,0.0788514,350256,0.0788514,0.6217824816703796,673.55,682.2982,2063.0383711232525,2,7.2929683,405,0.008158591,0.0
532.1240627765656,0.09337072,353244,0.09337072,0.836865171790123,661.025,675.44354,2043.958520468725,3,7.2822886,408,0.007957496,0.0
536.5725367069244,0.10768619,357996,0.10768619,0.8760150447487831,681.425,699.29126,2133.5265282384266,2,7.2620225,410,0.008709902,0.0
541.0414416790009,0.084919035,360996,0.084919035,-0.15734565258026123,681.425,700.8934,2144.0828873577884,1,7.268067,411,0.008918985,0.0
545.4388790130615,0.0865983,364329,0.0865983,0.8470619320869446,652.25,674.66144,2074.25543469863,3,7.2719736,414,0.008156631,0.0
549.8624901771545,0.086565055,367266,0.086565055,0.8806838244199753,649.8,668.0399,2073.8458413224294,2,7.2534785,416,0.008545455,0.0
554.2648077011108,0.089211844,371448,0.089211844,0.9058001190423965,635.725,648.66736,2024.6024841835908,3,7.2032638,419,0.008866513,0.0
558.696396112442,0.087344095,374598,0.087344095,0.7820192277431488,629.9,642.557,2010.6799499255872,3,7.156752,422,0.008585317,0.0
563.1428763866425,0.104678005,377607,0.104678005,0.8760403692722321,621.625,631.66003,1983.322547951912,3,7.1365314,425,0.0082820505,0.0
567.5432889461517,0.15314856,379170,0.15314856,0.6253690123558044,609.65,619.794,1942.530919106835,1,7.119022,426,0.009291902,0.0
571.9913012981415,0.09620355,382311,0.09620355,0.8696840405464172,600.5,607.77625,1907.9560673498484,2,7.131229,428,0.008512523,0.0
576.3822269439697,0.09437393,383790,0.09437393,0.9317868947982788,587.825,595.6238,1863.9657925191582,1,7.1569223,429,0.008259471,0.0
580.7729682922363,0.09354274,386211,0.09354274,0.8474976718425751,594.375,603.6069,1893.1293146521766,1,7.1161942,430,0.008696426,0.0
585.1430549621582,0.09533088,389445,0.09533088,0.9004562869668007,572.15,582.09186,1820.0417779057047,3,7.1126065,433,0.008931702,0.0
589.5953793525696,0.09245776,393345,0.09245776,0.8990324661135674,554.65,563.11444,1740.7070096782081,2,7.08861,435,0.008958541,0.0
593.9449627399445,0.16143255,396345,0.16143255,0.15974533557891846,560.975,567.4894,1755.3449724193488,1,7.0855727,436,0.008911195,0.0
598.3839621543884,0.09928402,398763,0.09928402,0.8631848096847534,556.125,565.542,1751.3462830877622,1,7.0859213,437,0.0091087315,0.0
602.8276324272156,0.09210096,401424,0.09210096,0.9375529959797859,553.3,563.4627,1748.045769881343,1,7.062151,438,0.009093419,0.0
607.2529091835022,0.07389887,404424,0.07389887,0.4344342350959778,555.075,567.06464,1777.6087891046566,1,7.0532846,439,0.008485685,0.0
611.7469940185547,0.088705726,406680,0.088705726,0.7442957162857056,554.625,567.2213,1789.9771822672392,1,7.033126,440,0.008752838,0.0
616.2061011791229,0.07715228,408000,0.07715228,0.7409180402755737,540.625,554.438,1743.8920727559184,1,6.996037,441,0.008319359,0.0
620.6121559143066,0.08947374,411549,0.08947374,0.6142306625843048,548.75,564.07117,1783.8339795744694,2,6.9733233,443,0.008066523,0.0
625.064727306366,0.06770207,414549,0.06770207,-0.11232554912567139,548.75,564.0697,1786.8274100875037,1,6.9621143,444,0.008588807,0.0
629.520238161087,0.07430212,417549,0.07430212,-0.02400493621826172,560.775,576.9247,1838.9037632117847,1,6.952946,445,0.0086940965,0.0
633.949446439743,0.078532904,419808,0.078532904,0.827998161315918,570.15,586.5514,1878.0528320001893,1,6.9548955,446,0.008977197,0.0
638.4326050281525,0.08785738,420894,0.08785738,0.8533974289894104,570.55,585.81055,1874.8533584223042,1,6.960999,447,0.008142444,0.0
642.8885457515717,0.08887996,423105,0.08887996,0.7383131086826324,582.175,597.24414,1916.8979132768159,1,6.961595,448,0.009323315,0.0
647.3213069438934,0.08504735,426591,0.08504735,0.4838913083076477,571.625,581.3901,1875.4203694761338,2,6.9437733,450,0.008546423,0.0
651.782368183136,0.07319902,429591,0.07319902,0.027842223644256592,571.625,581.8398,1885.1321134689297,1,6.9593062,451,0.009984851,0.0
656.1944835186005,0.105286665,434310,0.105286665,0.5769767165184021,589.275,598.8706,1951.44111117121,2,6.924625,453,0.010578664,0.0
660.6204540729523,0.101195276,435372,0.101195276,0.8189019113779068,592.025,603.318,1965.478511998742,1,6.936403,454,0.010503905,0.0
665.0457265377045,0.08228659,438372,0.08228659,0.06635063886642456,598.875,607.84296,1984.4047427633752,1,6.9276776,455,0.008799249,0.0
669.4824600219727,0.11912076,439458,0.11912076,0.7320117950439453,601.6,611.5409,1996.7842062240652,1,6.9141893,456,0.008904548,0.0
673.9165527820587,0.13872159,442458,0.13872159,-0.10403311252593994,612.7,621.4173,2038.8404235086641,1,6.908748,457,0.0110438615,0.0
678.337601184845,0.12754399,445098,0.12754399,0.7486017644405365,625.7,633.88354,2085.610811398218,1,6.9051347,458,0.009195723,0.0
682.8393428325653,0.08307994,448098,0.08307994,0.0875958800315857,638.75,646.16595,2133.255497065469,1,6.8851304,459,0.009126366,0.0
