# {"env_id": "Walker2d-v2", "t_start": 1551116356.0658097} 
r,l,t
1.800436,22,7.7002
-2.051327,12,7.719493
-0.087261,26,7.754956
-8.382963,18,7.777978
-2.825738,8,7.790328
0.231779,14,7.80913
19.418694,34,7.855904
9.186211,20,7.886827
-2.558079,21,7.920903
-0.428447,11,7.940192
-1.989259,25,7.977186
-3.227485,13,7.994584
-3.0102,8,8.00418
1.310787,13,8.020801
-11.762138,17,8.043824
-3.991755,12,8.062148
1.498171,18,8.090713
-4.116516,16,8.115171
1.120308,16,8.13614
10.537337,34,8.183852
-0.714795,12,8.203237
-2.083481,11,8.219654
13.057437,32,8.263551
0.099126,13,8.28213
-7.925233,22,8.313761
-2.974592,23,8.345503
0.800405,15,8.367259
-2.979639,11,8.38305
-3.342059,30,8.426149
-4.90683,10,8.440094
0.418971,12,8.457011
12.082935,23,8.490079
0.649086,14,8.511152
6.164515,34,8.560289
0.580317,12,8.578483
-6.198784,23,8.609501
3.063893,14,8.629763
-4.921182,11,8.644395
-1.771809,18,8.668813
-4.868096,8,8.680446
-4.975262,19,8.706033
-6.633382,9,8.717997
-5.988975,24,8.752382
-1.211277,13,8.771471
0.488839,22,8.801493
1.599316,15,8.823112
0.422378,18,8.84767
9.187477,37,8.901498
-7.221629,14,8.919716
-0.297274,10,8.933919
8.075424,28,8.974046
0.361005,13,8.993318
0.272127,18,9.018506
-2.166397,11,9.03393
-3.726193,16,9.056454
-3.724582,12,9.075528
-4.064771,20,9.109463
-7.940181,12,9.130344
-3.525096,24,9.792208
-0.320168,16,9.812457
-0.468283,15,9.831511
-2.633955,9,9.846671
-4.006966,12,9.863987
6.063696,21,9.89278
-2.566547,13,9.907762
-2.731066,14,9.924868
-0.594672,20,9.95524
-2.440852,25,9.994524
1.494292,11,10.010527
-8.290287,19,10.037862
5.850959,23,10.06907
-0.037251,21,10.099749
0.710722,12,10.116402
-1.287121,12,10.135516
-9.457553,24,10.174049
-2.935822,10,10.190569
8.31408,29,10.231895
-4.916804,26,10.267913
5.395693,23,10.301676
-4.266791,17,10.330516
3.441519,26,10.36934
-5.602881,19,10.395547
-8.829386,19,10.423522
12.113631,23,10.456598
7.006283,20,10.484347
0.467122,12,10.501905
6.789375,33,10.548551
0.241691,32,10.5934
-0.559667,27,10.633054
-3.726183,33,10.683998
0.473576,13,10.703443
2.800893,15,10.724324
1.034473,40,10.781091
-4.717013,12,10.802297
2.261896,20,10.83139
-0.242886,29,10.872244
0.246156,11,10.888171
1.62869,20,10.916228
28.064826,42,10.977782
-2.582047,11,10.993393
0.209271,44,11.055319
11.632833,31,11.103924
-0.730704,13,11.121686
-0.310745,13,11.140956
-5.15409,15,11.161582
-8.390485,18,11.186779
-4.571365,22,11.214421
0.918576,23,11.381331
-11.890404,21,11.411502
-3.762411,28,11.450309
4.266077,35,11.502362
-3.121004,12,11.519507
-3.089325,21,11.551258
-5.805788,19,11.578169
-2.926672,22,11.609058
1.82784,18,11.636389
-8.276077,19,11.666999
5.620606,31,11.712693
2.889495,28,11.754444
0.07863,10,11.771241
1.04825,13,11.791192
-0.846519,52,11.867089
0.113434,14,11.887589
0.496181,14,11.907189
-4.793936,10,11.922091
-7.147173,26,11.960879
-0.002106,21,11.990712
-7.331079,11,12.007116
7.738115,18,12.032981
-2.996051,20,12.060585
-3.094019,22,12.094304
-3.261368,35,12.145713
2.886436,16,12.167811
-1.737037,20,12.196481
-3.271972,21,12.225857
-3.892362,10,12.237801
-3.489184,11,12.253904
-3.34794,31,12.303575
0.776801,18,12.332274
-6.740595,27,12.370623
-6.071055,17,12.39459
0.630703,16,12.419314
-8.244671,33,12.466992
6.372114,15,12.489208
-4.101562,56,12.566115
-4.6143,23,12.597712
1.810104,17,12.621143
-0.915718,30,12.662649
-5.764714,22,12.693266
-1.269476,11,12.709111
