EpThisIter,EpLenMean,TimeElapsed,EpisodesSoFar,surrgain,meankl,EpRewMean,EpTrueRewMean,TimestepsSoFar,entropy,ev_tdlam_before,entloss,optimgain
14,76.925,655.3982002735138,1419,0.26297528,0.012052278,49.199196,379.67428878209813,93821,23.458818,0.8315470814704895,0.0,0.26297528
13,77.3,662.4060106277466,1432,0.23954973,0.012105067,50.90136,388.4560917038383,94833,23.455324,0.8364691436290741,0.0,0.23954973
13,75.825,669.417317867279,1445,0.26487136,0.012278762,51.71591,378.117818533443,95864,23.460466,0.7511618286371231,0.0,0.26487136
12,79.6,676.4159536361694,1457,0.24004799,0.011925815,54.770668,397.0875066661691,96860,23.449629,0.773376852273941,0.0,0.24004799
13,80.05,683.4445986747742,1470,0.22842345,0.012199921,55.55598,395.77471890258687,97867,23.454527,0.818373829126358,0.0,0.22842345
12,83.25,690.4817428588867,1482,0.25969815,0.013330251,61.295544,413.79248022091735,98965,23.459879,0.8483210355043411,0.0,0.25969815
12,87.125,697.5187182426453,1494,0.23558074,0.0128744105,65.10117,434.259933685558,100079,23.440348,0.8095571249723434,0.0,0.23558074
12,90.05,704.5376627445221,1506,0.2560815,0.012206904,65.68827,447.04292102485135,101186,23.442791,0.8406135737895966,0.0,0.2560815
11,92.925,711.5775349140167,1517,0.2558525,0.011595018,68.441315,460.28200016748235,102180,23.448809,0.826561838388443,0.0,0.2558525
13,85.025,718.9068641662598,1530,0.26339382,0.014147516,63.49444,419.44521196772695,103191,23.447737,0.8272204101085663,0.0,0.26339382
12,85.825,725.985711812973,1542,0.31847054,0.012010977,67.248985,421.40068341327026,104224,23.449137,0.828973263502121,0.0,0.31847054
11,85.125,733.0562741756439,1553,0.2639431,0.012764431,66.725746,418.9808905280623,105194,23.447104,0.8401953876018524,0.0,0.2639431
12,87.425,740.1466896533966,1565,0.23524639,0.013765635,68.56441,426.84746763123366,106292,23.453596,0.8313171714544296,0.0,0.23524639
13,85.125,747.2105619907379,1578,0.22022358,0.0123429485,64.76337,417.1141365474314,107367,23.457537,0.8905694708228111,0.0,0.22022358
11,85.7,754.264002084732,1589,0.24472302,0.012657303,65.65224,415.83738527983587,108329,23.45042,0.8433030843734741,0.0,0.24472302
12,83.775,761.2778308391571,1601,0.27080157,0.014309077,62.530006,406.77065938189895,109320,23.451967,0.8653911352157593,0.0,0.27080157
12,84.675,768.3088052272797,1613,0.27404174,0.012483422,61.639324,412.8260018937907,110362,23.454184,0.8953477367758751,0.0,0.27404174
13,83.2,775.3596091270447,1626,0.265935,0.014768011,59.793396,407.98748137881546,111409,23.452375,0.8808494210243225,0.0,0.265935
12,85.1,782.3875691890717,1638,0.26922578,0.013169134,58.970764,417.7304049166245,112512,23.450262,0.8838904500007629,0.0,0.26922578
12,85.6,789.3885433673859,1650,0.2515168,0.01418741,57.70592,415.2328910614672,113545,23.448797,0.8806133046746254,0.0,0.2515168
13,85.025,796.398138999939,1663,0.2941336,0.014265275,57.015068,415.7154831906024,114549,23.437483,0.8769556432962418,0.0,0.2941336
11,84.65,803.4205315113068,1674,0.2484479,0.01245858,55.94571,410.3329769366519,115576,23.43215,0.8837202116847038,0.0,0.2484479
12,85.325,810.4473812580109,1686,0.27472448,0.013840109,54.51222,411.63870614423166,116591,23.4362,0.8818994611501694,0.0,0.27472448
11,86.425,817.5068941116333,1697,0.2725281,0.012638168,53.684265,412.1418814947333,117512,23.43709,0.8084000945091248,0.0,0.2725281
12,86.25,824.6006622314453,1709,0.2588809,0.012329159,51.89746,410.36320861724215,118525,23.43636,0.8641406297683716,0.0,0.2588809
12,84.725,831.6927094459534,1721,0.24731007,0.012476045,50.454624,401.47703130033995,119535,23.441832,0.8707811534404755,0.0,0.24731007
10,86.725,838.7429549694061,1731,0.29984698,0.013805449,52.02343,414.1157615985483,120551,23.43532,0.8094283193349838,0.0,0.29984698
11,91.4,845.7276146411896,1742,0.2788292,0.012523115,54.601288,435.74610891903393,121526,23.440428,0.8394708633422852,0.0,0.2788292
10,91.725,852.7621858119965,1752,0.2618823,0.013115466,52.76178,441.7969017053956,122465,23.436747,0.8847290873527527,0.0,0.2618823
11,93.25,859.7856786251068,1763,0.12816647,0.0039014658,51.89176,448.05408601672826,123460,23.430971,0.8816851302981377,0.0,0.12816647
12,90.95,866.8407697677612,1775,0.25917634,0.013661018,48.42638,434.7276165008284,124505,23.43896,0.8374938517808914,0.0,0.25917634
11,87.075,873.8593864440918,1786,0.27478164,0.014011026,46.21819,419.8888385171488,125438,23.43685,0.8531539440155029,0.0,0.27478164
12,87.2,880.829008102417,1798,0.32943547,0.013141731,45.01081,420.73036519785984,126438,23.436277,0.8370349407196045,0.0,0.32943547
11,86.95,887.8495891094208,1809,0.31818753,0.013601981,47.92428,425.6033474419297,127503,23.440912,0.8532970696687698,0.0,0.31818753
13,89.175,894.8820452690125,1822,0.2559653,0.014201347,50.79585,441.40015274095475,128645,23.441324,0.7866716235876083,0.0,0.2559653
10,93.05,901.8904104232788,1832,0.2517258,0.01323094,53.93811,457.43952554308834,129659,23.439192,0.8092987537384033,0.0,0.2517258
12,90.7,908.9748635292053,1844,0.26271623,0.014151613,51.567223,445.0484482880423,130688,23.436773,0.8659374117851257,0.0,0.26271623
12,90.15,916.0217554569244,1856,0.29048648,0.0131456,52.910534,439.4272987914642,131750,23.429037,0.8397540748119354,0.0,0.29048648
13,85.375,923.0945343971252,1869,0.23849247,0.0135409385,50.80703,419.5081063141521,132819,23.421892,0.8655386865139008,0.0,0.23849247
13,85.65,930.1103727817535,1882,0.27086142,0.012906978,51.536354,420.98347335416736,133935,23.42401,0.8384633511304855,0.0,0.27086142
12,84.1,937.2265610694885,1894,0.25824398,0.013536358,51.67801,417.8061754315051,134954,23.42161,0.8697238117456436,0.0,0.25824398
12,84.0,944.3172781467438,1906,0.31403196,0.014268484,53.756348,420.78038596229123,135940,23.419437,0.8453400135040283,0.0,0.31403196
12,82.175,951.4336173534393,1918,0.27146995,0.013192699,53.40094,407.55663778881,136903,23.42342,0.8770849853754044,0.0,0.27146995
12,85.175,958.5482141971588,1930,0.13851434,0.0038004387,54.995983,418.5479637140958,137984,23.426695,0.8323888629674911,0.0,0.13851434
13,83.825,965.7226784229279,1943,0.25870246,0.014050141,54.100605,412.2842044095861,139022,23.429445,0.8563722372055054,0.0,0.25870246
13,83.175,972.7699110507965,1956,0.2513952,0.014330082,55.70114,414.71819337442486,140087,23.42254,0.8298472464084625,0.0,0.2513952
12,81.25,980.2459766864777,1968,0.31143925,0.014333567,55.35691,408.1268589405637,141093,23.420416,0.9047358110547066,0.0,0.31143925
13,82.575,987.776905298233,1981,0.29560536,0.014175758,58.583668,418.1157003872066,142185,23.426268,0.8583728671073914,0.0,0.29560536
12,83.375,995.058322429657,1993,0.3264284,0.013943728,60.423607,422.2773872563832,143220,23.423424,0.8766138255596161,0.0,0.3264284
13,83.45,1002.3723752498627,2006,0.29024965,0.01470389,63.39032,422.3095554457471,144244,23.426027,0.8538932055234909,0.0,0.29024965
13,82.25,1009.8858108520508,2019,0.32247737,0.013233567,63.51942,418.59828424800344,145316,23.42407,0.8683099895715714,0.0,0.32247737
12,83.075,1017.4461314678192,2031,0.2790988,0.013267143,63.848072,419.0818805109522,146379,23.42039,0.8696926236152649,0.0,0.2790988
12,82.925,1024.7659142017365,2043,0.2738682,0.0134705175,62.621605,412.58491206263835,147375,23.423178,0.8271797001361847,0.0,0.2738682
11,88.475,1032.0044281482697,2054,0.24570486,0.01362033,64.9934,430.0990085637989,148359,23.425287,0.8557483404874802,0.0,0.24570486
12,86.7,1039.2719588279724,2066,0.25433147,0.012975494,63.629494,418.6262947263102,149397,23.425045,0.842312678694725,0.0,0.25433147
12,86.5,1046.4995408058167,2078,0.26967573,0.014805825,64.92735,417.6957343387767,150446,23.428286,0.812545895576477,0.0,0.26967573
12,88.75,1053.6824235916138,2090,0.31706053,0.014136702,69.84686,436.4132586723434,151487,23.42505,0.8692081570625305,0.0,0.31706053
12,86.55,1060.8090398311615,2102,0.2907653,0.014440601,69.62996,427.7501863596143,152489,23.423018,0.8909604474902153,0.0,0.2907653
12,85.225,1067.9681611061096,2114,0.2873519,0.014056439,70.492676,422.6775352276085,153506,23.430746,0.8444765508174896,0.0,0.2873519
14,80.8,1075.2298111915588,2128,0.25972843,0.014610475,70.609474,399.81679800317187,154532,23.432924,0.86540487408638,0.0,0.25972843
13,78.8,1082.4418396949768,2141,0.28766158,0.014578082,73.30356,391.89781303087904,155550,23.427961,0.8071385622024536,0.0,0.28766158
12,78.475,1089.6271839141846,2153,0.25473368,0.014409903,70.36383,391.8706008443553,156551,23.428469,0.8891699686646461,0.0,0.25473368
13,78.6,1096.796884059906,2166,0.2708658,0.014519589,69.675285,391.33705907605633,157555,23.430098,0.8763667270541191,0.0,0.2708658
12,80.825,1104.0249631404877,2178,0.27544868,0.014244597,69.00886,402.0191332030093,158555,23.429852,0.8625180572271347,0.0,0.27544868
12,83.675,1111.3192820549011,2190,0.26394776,0.013433533,67.81321,415.75854667936085,159617,23.436766,0.8780402168631554,0.0,0.26394776
12,84.675,1118.511662721634,2202,0.283467,0.014002979,65.75011,420.62479282928325,160659,23.427732,0.885763630270958,0.0,0.283467
15,80.4,1125.7855932712555,2217,0.13801846,0.0037643996,58.090588,393.0504766094143,161689,23.43044,0.8818368017673492,0.0,0.13801846
13,78.775,1132.9502778053284,2230,0.26420406,0.0136703355,56.88562,384.7697808103853,162768,23.425764,0.9070309177041054,0.0,0.26420406
12,76.575,1140.0693418979645,2242,0.3068402,0.014119364,53.805775,374.8178654520922,163722,23.431707,0.8723919540643692,0.0,0.3068402
12,80.325,1147.1947348117828,2254,0.13787967,0.0038530102,55.079918,395.29419447530455,164703,23.446514,0.876935787498951,0.0,0.13787967
13,79.925,1154.3178429603577,2267,0.31681788,0.013904622,52.015778,389.9873036759541,165710,23.45075,0.8960741236805916,0.0,0.31681788
13,81.55,1161.5699751377106,2280,0.3108806,0.013910171,51.193333,398.55319435743456,166797,23.442633,0.861168384552002,0.0,0.3108806
11,83.575,1168.9969511032104,2291,0.3123311,0.01483161,50.898033,407.2252706802757,167813,23.445395,0.8856712952256203,0.0,0.3123311
12,87.275,1176.089082479477,2303,0.3670537,0.014790883,54.190834,429.3444804728389,168882,23.446798,0.8758390322327614,0.0,0.3670537
11,88.175,1183.2246079444885,2314,0.15001214,0.0037941968,57.096863,436.65755418536867,169808,23.450197,0.876858152449131,0.0,0.15001214
12,85.675,1190.340889453888,2326,0.2937883,0.014741976,56.357105,426.3576109078731,170850,23.444012,0.8615271747112274,0.0,0.2937883
11,89.55,1197.4525744915009,2337,0.27674392,0.01444157,57.69094,444.1102792692342,171855,23.438898,0.8726633787155151,0.0,0.27674392
12,86.4,1204.6286263465881,2349,0.13547958,0.004013872,55.733074,427.57172046347694,172872,23.435308,0.9040233567357063,0.0,0.13547958
13,86.35,1211.8897705078125,2362,0.2780061,0.014531387,52.98153,421.7398790979525,173980,23.439207,0.9065472707152367,0.0,0.2780061
12,85.6,1219.3649492263794,2374,0.31860998,0.013820099,53.607616,417.76010803434673,175020,23.433758,0.9042234793305397,0.0,0.31860998
12,86.425,1226.5847051143646,2386,0.2643889,0.014923086,54.351788,422.14212091755337,176074,23.432356,0.8887468576431274,0.0,0.2643889
11,86.7,1233.8638701438904,2397,0.1687879,0.0038017542,59.91703,428.414394886877,177101,23.430666,0.8661707937717438,0.0,0.1687879
11,90.475,1241.191234588623,2408,0.15998128,0.0041480944,68.388535,450.02794488866596,178106,23.426756,0.7978409677743912,0.0,0.15998128
12,87.8,1248.380689382553,2420,0.2576022,0.014667433,67.58943,438.48861782870046,179121,23.428629,0.8104341775178909,0.0,0.2576022
10,90.75,1255.5825669765472,2430,0.2643392,0.013971163,69.456764,452.39221258193464,180145,23.430685,0.8416903614997864,0.0,0.2643392
10,95.55,1263.253921031952,2440,0.1531779,0.0041140327,74.69889,475.077044962954,181165,23.432209,0.7851995378732681,0.0,0.1531779
10,96.525,1271.094456911087,2450,0.34925124,0.014328919,72.18372,478.3016622288011,182173,23.430927,0.8684852868318558,0.0,0.34925124
10,101.15,1278.2709498405457,2460,0.34135807,0.01493422,77.31433,502.8685836260005,183167,23.429426,0.8997915536165237,0.0,0.34135807
11,100.6,1285.281403541565,2471,0.14569174,0.004142914,75.49135,497.8464482433099,184251,23.432377,0.9071901142597198,0.0,0.14569174
11,97.875,1292.3207333087921,2482,0.15432855,0.004122028,68.99861,481.3402062497892,185297,23.431234,0.8323452770709991,0.0,0.15432855
12,95.375,1299.3451039791107,2494,0.1499044,0.0039559235,67.46808,473.3042184185132,186370,23.431154,0.880575455725193,0.0,0.1499044
9,97.45,1306.489467382431,2503,0.14842233,0.004277955,66.08073,482.50988212392224,187333,23.431646,0.8611268252134323,0.0,0.14842233
11,92.95,1313.6502175331116,2514,0.27526343,0.01423897,64.99281,463.1241730499793,188297,23.437746,0.8746108114719391,0.0,0.27526343
10,96.75,1320.8509080410004,2524,0.15059368,0.003956816,66.40841,485.48075318170265,189335,23.4423,0.899419754743576,0.0,0.15059368
11,95.05,1328.7471158504486,2535,0.2753525,0.014842796,65.74791,473.5808394575826,190320,23.439924,0.8606633543968201,0.0,0.2753525
11,93.225,1335.8746230602264,2546,0.15738055,0.0040359343,64.484634,468.5075974712915,191318,23.438654,0.8358749896287918,0.0,0.15738055
11,93.575,1343.1332368850708,2557,0.13206217,0.0038095368,63.37265,470.23629214631353,192375,23.438154,0.8897158652544022,0.0,0.13206217
9,94.425,1350.4635617733002,2566,0.14349467,0.0041062105,65.04614,474.8451479201138,193296,23.438234,0.8848597034811974,0.0,0.14349467
11,94.525,1357.598550081253,2577,0.13359195,0.0038579172,64.74461,474.09032673085403,194330,23.438725,0.8572863787412643,0.0,0.13359195
11,95.525,1365.1938524246216,2588,0.27399015,0.014343679,65.71067,473.27180035096023,195321,23.43561,0.8661190420389175,0.0,0.27399015
11,95.475,1372.9089708328247,2599,0.2786519,0.014394546,67.44652,469.27918472953263,196372,23.430742,0.8738831579685211,0.0,0.2786519
12,88.7,1380.069262266159,2611,0.13467534,0.003790513,59.54081,434.32112945401985,197385,23.431416,0.9052905663847923,0.0,0.13467534
11,91.475,1387.0318987369537,2622,0.14977926,0.0039224387,60.70993,445.9365799438836,198451,23.43376,0.8675916939973831,0.0,0.14977926
10,92.65,1394.136465549469,2632,0.1897614,0.0040066987,60.87673,451.4484944284997,199429,23.433596,0.852031022310257,0.0,0.1897614
11,92.7,1401.3028111457825,2643,0.29418066,0.014483675,59.526176,453.73708368080435,200403,23.43563,0.8167618662118912,0.0,0.29418066
11,91.4,1408.3900105953217,2654,0.13566789,0.0038277176,59.84707,441.40145488256803,201322,23.437338,0.8517777770757675,0.0,0.13566789
11,88.9,1415.4555037021637,2665,0.16005534,0.0038948036,55.68528,430.32108818655144,202357,23.435795,0.8732298910617828,0.0,0.16005534
11,88.375,1422.6011929512024,2676,0.15489759,0.004159187,54.6386,425.72679003113836,203369,23.433659,0.8033528625965118,0.0,0.15489759
11,89.85,1429.5818672180176,2687,0.14469714,0.0040834253,54.863396,434.50081878331474,204323,23.431578,0.8846757933497429,0.0,0.14469714
11,90.2,1436.8683812618256,2698,0.15746315,0.0039692055,55.384758,442.78755158368006,205375,23.430841,0.8525787889957428,0.0,0.15746315
10,94.6,1443.9052197933197,2708,0.14219943,0.003999307,59.27704,462.25176374540695,206370,23.430658,0.8684216886758804,0.0,0.14219943
11,93.6,1451.238446712494,2719,0.15132049,0.004365354,60.582253,456.6724534621326,207374,23.430338,0.8069025427103043,0.0,0.15132049
13,90.975,1458.5456893444061,2732,0.13465112,0.003910957,56.619408,444.7632344460106,208426,23.429998,0.8279916495084763,0.0,0.13465112
10,88.55,1465.6534488201141,2742,0.13915396,0.0038673184,52.979393,424.26384976884145,209393,23.426352,0.8657931387424469,0.0,0.13915396
12,88.4,1472.7040977478027,2754,0.13710873,0.0039101304,51.58103,423.42254184032464,210382,23.423605,0.8559905886650085,0.0,0.13710873
10,88.025,1479.730937719345,2764,0.14617097,0.004007911,49.526634,421.41637403457173,211326,23.424799,0.8498772531747818,0.0,0.14617097
11,88.65,1486.8068149089813,2775,0.29933164,0.014891003,50.338642,424.39968180117046,212278,23.426203,0.837072879076004,0.0,0.29933164
9,93.6,1493.9072914123535,2784,0.14499873,0.0038973491,52.11982,447.7683699430054,213308,23.426764,0.8364723324775696,0.0,0.14499873
10,98.575,1501.0668466091156,2794,0.16114774,0.004187668,56.20701,469.6047654787841,214325,23.424053,0.8431247472763062,0.0,0.16114774
9,101.175,1508.1544063091278,2803,0.30123925,0.014671796,56.269085,480.2308941679392,215309,23.426981,0.835153728723526,0.0,0.30123925
9,108.45,1515.265930891037,2812,0.14681262,0.003932871,59.6963,514.6996824847495,216329,23.425703,0.8488624393939972,0.0,0.14681262
10,109.45,1522.3598020076752,2822,0.14446305,0.00390599,61.246925,524.6790307744375,217392,23.423586,0.79786416888237,0.0,0.14446305
10,106.975,1529.7142174243927,2832,0.14265937,0.003794248,58.827812,512.4001020130714,218385,23.423666,0.8168559968471527,0.0,0.14265937
10,104.275,1536.894363641739,2842,0.13742739,0.0038224927,57.423492,498.1446147646504,219362,23.42531,0.8805224969983101,0.0,0.13742739
11,98.925,1544.0118372440338,2853,0.29529715,0.014865729,53.501892,474.4177624628307,220389,23.420656,0.8409478068351746,0.0,0.29529715
12,93.025,1551.1436145305634,2865,0.1506078,0.004049631,47.921906,448.2069044112903,221428,23.416021,0.7817721217870712,0.0,0.1506078
9,96.375,1558.2779808044434,2874,0.31224832,0.014475134,49.754654,469.34718296372114,222402,23.416975,0.7930314838886261,0.0,0.31224832
12,92.925,1565.349439382553,2886,0.3091882,0.014696933,46.56887,454.1476353329921,223490,23.418377,0.7610950767993927,0.0,0.3091882
11,96.25,1572.473593711853,2897,0.44044635,0.014992351,50.73098,474.8138762853763,224541,23.423567,0.8221265822649002,0.0,0.44044635
10,97.2,1579.6005561351776,2907,0.16676053,0.0041743442,51.03321,481.15795549639387,225529,23.42259,0.7695485055446625,0.0,0.16676053
11,92.675,1586.7304379940033,2918,0.13609554,0.003958785,51.93525,461.3274906586212,226520,23.423258,0.8599918782711029,0.0,0.13609554
9,97.175,1593.8911273479462,2927,0.15003198,0.004022924,57.103485,488.80966693055143,227454,23.425032,0.8132212907075882,0.0,0.15003198
10,97.075,1600.9301767349243,2937,0.28562883,0.01494155,55.30625,483.75101747016396,228424,23.416327,0.8339873403310776,0.0,0.28562883
10,96.4,1607.9480364322662,2947,0.14015815,0.0040633804,54.453835,475.088317666076,229385,23.417215,0.7823897004127502,0.0,0.14015815
11,95.425,1614.983609676361,2958,0.13808267,0.0038772107,52.8183,465.47581649783234,230337,23.416685,0.8029390573501587,0.0,0.13808267
11,96.65,1621.9846458435059,2969,0.17682326,0.004474077,52.279003,462.464559018753,231460,23.417242,0.8247070610523224,0.0,0.17682326
10,96.625,1629.0017943382263,2979,0.14506052,0.0038025137,54.03362,467.0242131695416,232478,23.416769,0.837587371468544,0.0,0.14506052
11,99.2,1636.0636250972748,2990,0.13949132,0.0040399525,57.396263,482.72687185984375,233562,23.413084,0.8273964524269104,0.0,0.13949132
10,102.5,1643.0557351112366,3000,0.16162562,0.004489907,58.843678,500.54403420099425,234636,23.410421,0.8430081903934479,0.0,0.16162562
11,98.325,1650.0804483890533,3011,0.12861004,0.0037902126,57.135742,487.29573310751186,235649,23.410627,0.8172061294317245,0.0,0.12861004
10,96.25,1657.1937663555145,3021,0.14759281,0.0045073996,58.4877,478.251574550878,236580,23.40861,0.7961942255496979,0.0,0.14759281
11,95.8,1664.2510468959808,3032,0.14258696,0.0037851715,57.79696,471.90175704799947,237622,23.407408,0.8458487838506699,0.0,0.14258696
10,92.575,1671.2802970409393,3042,0.30454385,0.01443841,57.88729,453.6048717547783,238557,23.403254,0.859438568353653,0.0,0.30454385
11,95.975,1678.3116719722748,3053,0.14634049,0.0039591454,59.555286,463.02829624239877,239656,23.402079,0.8054823875427246,0.0,0.14634049
12,93.175,1685.3940255641937,3065,0.15095796,0.004146966,59.588432,451.32664719641014,240693,23.400877,0.8158076107501984,0.0,0.15095796
12,92.225,1692.4824442863464,3077,0.14152619,0.0039196783,63.626698,455.8783860731336,241774,23.400946,0.7988237887620926,0.0,0.14152619
10,95.2,1699.5143065452576,3087,0.15707329,0.004234009,68.0952,475.01087207142626,242828,23.39673,0.8491992503404617,0.0,0.15707329
10,95.275,1706.5391061306,3097,0.14852542,0.0042341864,70.129295,480.38051562076816,243814,23.394266,0.8616478890180588,0.0,0.14852542
10,99.65,1713.6453907489777,3107,0.16283411,0.0039777737,73.96498,502.2248765801328,244852,23.39453,0.8029961884021759,0.0,0.16283411
11,101.3,1720.7519354820251,3118,0.14692844,0.0039720424,72.55626,508.2448369357515,245902,23.395819,0.8198752999305725,0.0,0.14692844
11,96.35,1727.768592119217,3129,0.14328447,0.0038726875,65.53735,484.24819565208963,246927,23.393862,0.8193904608488083,0.0,0.14328447
12,91.775,1734.86434841156,3141,0.14887767,0.0039512506,62.757843,460.0730512251092,247977,23.393549,0.8432518839836121,0.0,0.14887767
10,93.5,1741.978550195694,3151,0.15166637,0.0041686697,62.64023,469.21129264544635,248959,23.393312,0.8070014119148254,0.0,0.15166637
11,93.2,1749.0534465312958,3162,0.14204282,0.0042149127,64.37703,463.8000325628367,250033,23.392006,0.8093680888414383,0.0,0.14204282
11,95.875,1756.1771249771118,3173,0.14337444,0.003981802,64.45694,474.8594086212066,251072,23.38996,0.8436132520437241,0.0,0.14337444
12,91.25,1763.243524312973,3185,0.31686604,0.01475353,60.31001,453.8083914355528,252049,23.390642,0.8388877809047699,0.0,0.31686604
11,89.1,1770.3515079021454,3196,0.1468513,0.003972115,60.10381,444.7692243560752,253073,23.391623,0.8427021503448486,0.0,0.1468513
11,88.275,1777.4578700065613,3207,0.3243607,0.014992941,59.82664,441.37628143142956,254088,23.390142,0.8326882869005203,0.0,0.3243607
10,89.55,1784.5405676364899,3217,0.15874009,0.0040851254,63.152508,452.1049780758361,254994,23.391764,0.834017813205719,0.0,0.15874009
10,92.65,1791.5931310653687,3227,0.14950071,0.004042284,64.17629,465.8475861856301,255951,23.391424,0.8358207046985626,0.0,0.14950071
11,93.225,1798.669290304184,3238,0.44236565,0.004949931,62.776814,472.71223444197193,256970,23.389647,0.8570506274700165,0.0,0.44236565
11,92.575,1805.9908602237701,3249,0.14035198,0.0038894531,61.388603,471.08066504741146,257976,23.390703,0.8420911729335785,0.0,0.14035198
11,94.0,1813.8452303409576,3260,0.15208507,0.0039226166,59.558216,473.48945429907764,259061,23.390383,0.8298743069171906,0.0,0.15208507
10,96.5,1821.7066488265991,3270,0.1548874,0.0043567326,61.60188,485.35233596272747,260042,23.386942,0.858393669128418,0.0,0.1548874
12,92.0,1829.3840470314026,3282,0.13474984,0.003861631,58.78971,459.1038332517828,261070,23.387388,0.8359214663505554,0.0,0.13474984
10,96.05,1837.073711156845,3292,0.13610582,0.0039982973,60.5886,479.1766251300708,262141,23.387714,0.8804817348718643,0.0,0.13610582
10,97.5,1844.22705078125,3302,0.3176579,0.014998388,63.90612,489.5198755321162,263124,23.394041,0.8425198644399643,0.0,0.3176579
10,99.825,1851.3501908779144,3312,0.14741245,0.004191035,66.49428,499.65908620387216,264174,23.394024,0.8064000010490417,0.0,0.14741245
11,98.55,1858.4937055110931,3323,0.15110081,0.0039008793,66.74713,494.8486371630182,265148,23.393553,0.8567743301391602,0.0,0.15110081
11,96.0,1865.6700041294098,3334,0.14051339,0.004091257,65.27962,476.99981598199395,266152,23.392645,0.8696639239788055,0.0,0.14051339
9,95.2,1872.6852223873138,3343,0.1526957,0.0041674087,63.46715,470.7245643047774,267113,23.394838,0.8544572740793228,0.0,0.1526957
11,95.8,1879.7221603393555,3354,0.1528629,0.0039457744,63.148643,474.3597995637827,268176,23.394045,0.8123912960290909,0.0,0.1528629
12,94.2,1886.7253954410553,3366,0.14816928,0.004035473,63.576702,472.65649060394446,269219,23.39266,0.8714657872915268,0.0,0.14816928
10,97.075,1893.7353084087372,3376,0.17254344,0.004371398,67.93209,488.047617396701,270300,23.394772,0.776118129491806,0.0,0.17254344
12,94.2,1900.7177896499634,3388,0.13701835,0.0040501496,64.27769,478.387447011812,271317,23.396566,0.8591331988573074,0.0,0.13701835
12,92.325,1907.7227401733398,3400,0.16133657,0.0041410523,63.34812,470.1796801241605,272429,23.396973,0.8686124831438065,0.0,0.16133657
10,96.6,1914.7099931240082,3410,0.30614606,0.014909581,66.45476,489.95885025252085,273496,23.394022,0.8232916295528412,0.0,0.30614606
12,94.525,1921.7084538936615,3422,0.28160518,0.014603683,66.22511,476.83603702420834,274581,23.390299,0.8382115513086319,0.0,0.28160518
11,95.85,1928.7217297554016,3433,0.1470779,0.0040668347,67.41239,486.3735088644509,275603,23.392073,0.8846617937088013,0.0,0.1470779
9,99.275,1935.770705461502,3442,0.14734846,0.004030629,70.51054,503.68274535149885,276644,23.39158,0.8512439876794815,0.0,0.14734846
11,98.2,1942.8322293758392,3453,0.1668716,0.0045562442,68.55613,498.0605891302879,277696,23.390461,0.8656493127346039,0.0,0.1668716
12,99.425,1949.8560996055603,3465,0.14986718,0.0040020784,67.033356,498.139545854473,278794,23.393717,0.8129635900259018,0.0,0.14986718
11,96.375,1956.8817310333252,3476,0.29729286,0.014453024,66.027626,483.2166380773409,279742,23.394283,0.8789800927042961,0.0,0.29729286
10,89.25,1963.9457054138184,3486,0.14220384,0.0038100916,61.514587,453.64569551150396,280644,23.389326,0.823747918009758,0.0,0.14220384
12,88.925,1970.9449961185455,3498,0.14933217,0.0040653767,62.37087,454.37399662772987,281716,23.387613,0.8681359738111496,0.0,0.14933217
10,89.75,1978.0513951778412,3508,0.14830686,0.0039304644,62.746216,458.0406116704679,282637,23.386473,0.8859826624393463,0.0,0.14830686
10,89.3,1985.1418359279633,3518,0.14457834,0.0043408717,59.702423,450.88889793894685,283572,23.388178,0.8836699575185776,0.0,0.14457834
12,91.925,1992.240707397461,3530,0.30779752,0.014512956,62.344532,459.0773271773296,284665,23.38688,0.9004196748137474,0.0,0.30779752
10,94.55,1999.3735427856445,3540,0.13544019,0.0038592461,64.19793,472.3806681258605,285676,23.384602,0.8485997915267944,0.0,0.13544019
10,96.225,2006.4584846496582,3550,0.15602478,0.004717931,63.87307,481.488822692674,286663,23.381594,0.8988510444760323,0.0,0.15602478
11,95.175,2013.5699496269226,3561,0.1545192,0.0042191586,62.101784,481.30493612018535,287684,23.381596,0.8673442453145981,0.0,0.1545192
10,98.4,2020.7422504425049,3571,0.29029596,0.014243919,62.621082,497.33404872975245,288740,23.381414,0.8997482284903526,0.0,0.29029596
11,96.725,2027.8403038978577,3582,0.28237903,0.014757531,59.70208,488.3044235007108,289707,23.377996,0.8886748626828194,0.0,0.28237903
10,98.225,2035.1985852718353,3592,0.15444314,0.004285832,61.626045,499.1640225279058,290776,23.377378,0.9020698890089989,0.0,0.15444314
9,101.6,2042.2968616485596,3601,0.14636177,0.00387156,63.620068,514.2521046544553,291748,23.379389,0.8185142576694489,0.0,0.14636177
12,96.55,2049.39350605011,3613,0.14848164,0.004498043,58.10714,490.3356860014036,292783,23.377928,0.8596423715353012,0.0,0.14848164
10,99.375,2056.480076789856,3623,0.13816188,0.004124861,58.846893,505.55196160784436,293781,23.379461,0.8493621647357941,0.0,0.13816188
9,98.75,2063.612002134323,3632,0.1480377,0.003801689,55.958244,500.98946127140914,294726,23.377995,0.8874674588441849,0.0,0.1480377
10,97.25,2070.713039636612,3642,0.1409459,0.003865304,55.120117,488.535612036135,295751,23.37728,0.9090556800365448,0.0,0.1409459
