# {"t_start": 1551070966.2664974, "env_id": "CartPole-v0"} 
r,l,t
11.0,11,3.343896
41.0,41,3.447347
30.0,30,3.532227
24.0,24,3.606326
17.0,17,3.64678
23.0,23,3.704544
22.0,22,3.760357
15.0,15,3.797951
32.0,32,3.881544
14.0,14,3.969676
17.0,17,4.030938
12.0,12,4.062663
12.0,12,4.140883
15.0,15,4.201131
37.0,37,4.293393
32.0,32,4.372442
15.0,15,4.409112
33.0,33,4.502886
23.0,23,4.574655
15.0,15,4.618006
25.0,25,4.677716
18.0,18,4.722446
18.0,18,4.766875
27.0,27,4.833944
17.0,17,4.879172
18.0,18,4.926584
25.0,25,5.00131
17.0,17,5.04147
18.0,18,5.104516
29.0,29,5.183236
21.0,21,5.232044
19.0,19,5.276426
27.0,27,5.338433
49.0,49,5.4537
46.0,46,5.591497
15.0,15,5.625712
40.0,40,5.705567
21.0,21,5.741256
9.0,9,5.76633
24.0,24,5.82559
49.0,49,5.973197
24.0,24,6.033601
25.0,25,6.102207
16.0,16,8.105702
13.0,13,8.137692
13.0,13,8.168234
14.0,14,8.201889
32.0,32,8.273396
20.0,20,8.320637
11.0,11,8.345255
20.0,20,8.388365
67.0,67,8.551402
13.0,13,8.590018
15.0,15,8.620651
17.0,17,8.65418
16.0,16,8.692883
53.0,53,8.823882
27.0,27,8.891105
19.0,19,8.931478
26.0,26,9.012589
40.0,40,9.114502
30.0,30,9.194486
40.0,40,9.27913
39.0,39,9.378232
27.0,27,9.434952
21.0,21,9.48788
30.0,30,9.550894
26.0,26,9.620054
16.0,16,9.661305
16.0,16,9.695225
49.0,49,9.811123
26.0,26,9.869549
20.0,20,9.920103
21.0,21,9.975353
23.0,23,10.022839
36.0,36,10.115186
37.0,37,10.196023
20.0,20,10.24009
13.0,13,10.269282
15.0,15,10.299741
23.0,23,10.348199
51.0,51,10.461257
20.0,20,11.494327
19.0,19,11.545086
18.0,18,11.593449
12.0,12,11.621175
45.0,45,11.723043
16.0,16,11.761538
23.0,23,11.811568
48.0,48,11.925009
42.0,42,12.033912
42.0,42,12.135995
29.0,29,12.197576
17.0,17,12.235023
22.0,22,12.280763
43.0,43,12.376331
16.0,16,12.412109
81.0,81,12.649478
28.0,28,12.707257
19.0,19,12.745843
20.0,20,12.786632
36.0,36,12.861466
14.0,14,12.895721
44.0,44,12.996979
18.0,18,13.033534
64.0,64,13.178954
51.0,51,13.285943
58.0,58,13.416819
38.0,38,13.519222
18.0,18,13.576741
95.0,95,13.781472
39.0,39,13.866345
20.0,20,14.887271
31.0,31,14.970762
100.0,100,15.196936
78.0,78,15.369258
69.0,69,15.53224
60.0,60,15.674781
54.0,54,15.799235
24.0,24,15.86263
92.0,92,16.104656
26.0,26,16.16011
23.0,23,16.210859
30.0,30,16.273032
27.0,27,16.329038
33.0,33,16.397535
109.0,109,16.646467
20.0,20,16.688046
35.0,35,16.762829
21.0,21,16.819566
98.0,98,17.056172
70.0,70,17.208099
109.0,109,18.418441
75.0,75,18.607731
148.0,148,18.949868
85.0,85,19.147143
164.0,164,19.552791
174.0,174,19.933677
136.0,136,20.264694
42.0,42,20.359516
42.0,42,20.450972
87.0,87,21.623581
35.0,35,21.699987
196.0,196,22.159971
200.0,200,22.644469
37.0,37,22.734875
84.0,84,22.922443
200.0,200,23.347318
192.0,192,23.805343
23.0,23,23.853145
200.0,200,25.309449
200.0,200,25.769487
200.0,200,26.272687
200.0,200,26.704229
200.0,200,27.179065
114.0,114,28.413966
154.0,154,28.766409
129.0,129,29.06664
125.0,125,29.35811
147.0,147,29.707334
168.0,168,30.079271
19.0,19,30.118298
109.0,109,30.368977
158.0,158,31.786004
133.0,133,32.087987
134.0,134,32.37025
64.0,64,32.514895
111.0,111,32.772496
153.0,153,33.139687
66.0,66,33.272205
148.0,148,33.594177
153.0,153,33.963685
200.0,200,35.380004
183.0,183,35.807039
200.0,200,36.304354
200.0,200,36.749706
140.0,140,37.088139
185.0,185,38.482688
200.0,200,38.93816
200.0,200,39.388578
138.0,138,39.729035
134.0,134,40.026009
195.0,195,40.473663
200.0,200,41.9164
165.0,165,42.295343
179.0,179,42.704792
200.0,200,43.190754
67.0,67,43.333066
200.0,200,43.799172
114.0,114,45.064462
200.0,200,45.523146
200.0,200,45.983306
110.0,110,46.228625
110.0,110,46.514263
166.0,166,46.884174
149.0,149,47.243148
200.0,200,48.691736
200.0,200,49.16386
200.0,200,49.645858
196.0,196,50.099398
200.0,200,50.571284
200.0,200,52.010306
89.0,89,52.216619
140.0,140,52.525253
200.0,200,53.005229
200.0,200,53.452026
143.0,143,53.768444
130.0,130,54.105389
162.0,162,55.447786
200.0,200,55.919933
200.0,200,56.396148
120.0,120,56.682438
130.0,130,56.973809
200.0,200,57.436441
200.0,200,58.881343
200.0,200,59.339273
200.0,200,59.80766
200.0,200,60.277231
200.0,200,60.739628
200.0,200,62.190269
200.0,200,62.638735
200.0,200,63.1073
200.0,200,63.577242
168.0,168,63.939503
200.0,200,65.418898
200.0,200,65.892575
200.0,200,66.35463
200.0,200,66.837427
200.0,200,67.282818
200.0,200,68.715109
200.0,200,69.174087
200.0,200,69.624908
200.0,200,70.124496
200.0,200,70.565346
200.0,200,72.025108
200.0,200,72.473498
200.0,200,72.91754
200.0,200,73.415066
200.0,200,73.863588
200.0,200,75.3003
200.0,200,75.766773
200.0,200,76.22884
131.0,131,76.524058
200.0,200,77.005729
200.0,200,77.450184
200.0,200,78.91233
167.0,167,79.297822
148.0,148,79.642051
200.0,200,80.128175
200.0,200,80.58489
166.0,166,80.982716
