# {"env_id": "CartPole-v0", "t_start": 1551071146.6154854} 
r,l,t
19.0,19,4.348303
42.0,42,4.439173
12.0,12,4.467619
61.0,61,4.613257
14.0,14,4.648421
10.0,10,4.671366
24.0,24,4.736326
26.0,26,4.795555
12.0,12,4.821676
16.0,16,4.855741
59.0,59,4.98744
24.0,24,5.040257
12.0,12,5.066204
20.0,20,5.120559
31.0,31,5.188126
36.0,36,5.280472
13.0,13,5.30799
28.0,28,5.374035
16.0,16,5.410253
14.0,14,5.443789
12.0,12,5.470739
14.0,14,5.503961
25.0,25,5.570349
23.0,23,5.631911
17.0,17,5.669033
34.0,34,5.767723
11.0,11,5.798444
14.0,14,5.828838
19.0,19,5.874378
26.0,26,5.937621
28.0,28,6.014215
20.0,20,6.058003
43.0,43,6.165793
50.0,50,6.296102
16.0,16,6.345475
30.0,30,6.412005
36.0,36,6.524564
35.0,35,6.612773
9.0,9,6.637074
17.0,17,6.681462
12.0,12,6.72012
22.0,22,6.770885
12.0,12,6.805818
16.0,16,8.801615
35.0,35,8.879884
47.0,47,8.988219
31.0,31,9.059551
16.0,16,9.100903
38.0,38,9.192057
51.0,51,9.3098
13.0,13,9.338529
56.0,56,9.461736
25.0,25,9.517357
33.0,33,9.596314
14.0,14,9.633041
17.0,17,9.667089
54.0,54,9.792706
16.0,16,9.826553
52.0,52,9.954291
12.0,12,9.979321
47.0,47,10.090592
36.0,36,10.179511
15.0,15,10.214217
10.0,10,10.244967
29.0,29,10.305406
21.0,21,10.34927
26.0,26,10.405725
16.0,16,10.438648
24.0,24,10.490359
21.0,21,10.541958
28.0,28,10.607993
20.0,20,10.655444
41.0,41,10.749614
14.0,14,10.779162
44.0,44,10.875007
14.0,14,10.910219
52.0,52,11.02557
18.0,18,11.066572
12.0,12,11.095754
22.0,22,12.121439
18.0,18,12.174592
13.0,13,12.204732
27.0,27,12.274421
32.0,32,12.345176
92.0,92,12.559142
16.0,16,12.597672
31.0,31,12.675247
49.0,49,12.793512
49.0,49,12.905121
26.0,26,12.965902
36.0,36,13.045547
20.0,20,13.093106
16.0,16,13.136826
51.0,51,13.259489
23.0,23,13.320235
26.0,26,13.385355
38.0,38,13.490604
30.0,30,13.555378
30.0,30,13.628925
24.0,24,13.685259
13.0,13,13.719497
19.0,19,13.763851
62.0,62,13.902077
19.0,19,13.942099
88.0,88,14.143965
27.0,27,14.20316
62.0,62,14.356941
24.0,24,14.40836
50.0,50,14.524198
66.0,66,15.651022
34.0,34,15.733307
22.0,22,15.780997
39.0,39,15.870141
48.0,48,15.972297
200.0,200,16.427334
32.0,32,16.501589
32.0,32,16.582222
95.0,95,16.848233
27.0,27,16.911135
35.0,35,16.988901
29.0,29,17.052947
59.0,59,17.189252
32.0,32,17.266401
52.0,52,17.379006
48.0,48,17.486765
13.0,13,17.51754
31.0,31,17.594339
49.0,49,17.732418
14.0,14,17.766091
26.0,26,17.827849
37.0,37,17.909713
17.0,17,18.903537
128.0,128,19.215144
84.0,84,19.409687
29.0,29,19.473506
157.0,157,19.848494
67.0,67,20.003575
74.0,74,20.199198
30.0,30,20.282118
31.0,31,20.348835
50.0,50,20.454908
156.0,156,20.819744
151.0,151,21.160699
48.0,48,21.275377
113.0,113,22.506669
99.0,99,22.74296
88.0,88,22.935692
200.0,200,23.398382
36.0,36,23.49373
176.0,176,23.908015
63.0,63,24.042929
121.0,121,24.314169
58.0,58,24.44809
132.0,132,25.735054
200.0,200,26.197684
123.0,123,26.480794
176.0,176,26.914875
108.0,108,27.166649
200.0,200,27.608829
200.0,200,29.057655
200.0,200,29.530539
200.0,200,30.00265
171.0,171,30.427349
119.0,119,30.697309
129.0,129,30.981765
112.0,112,31.264796
86.0,86,32.427708
200.0,200,32.899016
146.0,146,33.25133
200.0,200,33.750399
129.0,129,34.024288
200.0,200,34.489404
200.0,200,35.94893
200.0,200,36.404801
141.0,141,36.732388
200.0,200,37.217812
146.0,146,37.543691
174.0,174,37.940229
200.0,200,39.428769
200.0,200,39.902026
200.0,200,40.370147
74.0,74,40.546087
200.0,200,40.990565
200.0,200,41.446865
182.0,182,42.861584
200.0,200,43.310702
200.0,200,43.804963
200.0,200,44.265672
200.0,200,44.730331
200.0,200,46.160294
200.0,200,46.606528
200.0,200,47.070414
158.0,158,47.449851
200.0,200,47.890379
200.0,200,49.329476
200.0,200,49.811913
194.0,194,50.248931
176.0,176,50.673684
130.0,130,50.955092
135.0,135,51.254928
143.0,143,52.576089
153.0,153,52.945571
200.0,200,53.405458
126.0,126,53.693515
162.0,162,54.07172
200.0,200,54.509902
200.0,200,55.959599
200.0,200,56.410159
193.0,193,56.866727
200.0,200,57.351948
200.0,200,57.803144
200.0,200,58.249787
200.0,200,59.738685
200.0,200,60.184711
200.0,200,60.669575
200.0,200,61.117999
200.0,200,61.561723
200.0,200,63.038427
200.0,200,63.508969
200.0,200,63.981015
200.0,200,64.483283
200.0,200,64.93124
200.0,200,66.419806
200.0,200,66.87501
200.0,200,67.329424
200.0,200,67.822533
200.0,200,68.259517
200.0,200,69.768113
122.0,122,70.051539
169.0,169,70.446613
200.0,200,70.926653
200.0,200,71.377175
200.0,200,71.82688
200.0,200,73.321361
200.0,200,73.783805
200.0,200,74.249132
200.0,200,74.736573
200.0,200,75.175938
71.0,71,76.353031
200.0,200,76.82513
200.0,200,77.283794
200.0,200,77.753641
200.0,200,78.218223
200.0,200,79.689435
200.0,200,80.150974
200.0,200,80.607347
200.0,200,81.058256
200.0,200,81.550632
200.0,200,81.987831
200.0,200,83.422199
200.0,200,83.893399
200.0,200,84.349883
200.0,200,84.838618
200.0,200,85.286409
200.0,200,86.736328
200.0,200,87.193275
200.0,200,87.666346
200.0,200,88.16009
200.0,200,88.605827
200.0,200,90.086126
200.0,200,90.555011
200.0,200,91.022713
200.0,200,91.582494
200.0,200,92.021857
200.0,200,93.467079
200.0,200,93.929626
200.0,200,94.398342
200.0,200,94.914574
200.0,200,95.377102
200.0,200,96.870136
200.0,200,97.327996
200.0,200,97.797989
200.0,200,98.266132
200.0,200,98.729114
200.0,200,100.216005
200.0,200,100.683506
200.0,200,101.142842
200.0,200,101.631159
200.0,200,102.081861
200.0,200,103.528111
200.0,200,103.971153
200.0,200,104.431645
200.0,200,104.892459
200.0,200,105.383811
200.0,200,106.874125
200.0,200,107.324234
171.0,171,107.739118
200.0,200,108.191123
200.0,200,108.740334
200.0,200,109.276173
200.0,200,110.839741
200.0,200,111.305791
200.0,200,111.771765
200.0,200,112.266793
200.0,200,112.694128
200.0,200,114.181525
200.0,200,114.652836
200.0,200,115.10678
200.0,200,115.578167
200.0,200,116.038732
200.0,200,117.508669
200.0,200,117.964071
200.0,200,118.423724
200.0,200,118.898433
200.0,200,119.373771
200.0,200,120.861751
200.0,200,121.314107
200.0,200,121.766749
200.0,200,122.222645
200.0,200,122.700915
200.0,200,124.188389
200.0,200,124.647328
200.0,200,125.093783
200.0,200,125.559493
200.0,200,126.041244
200.0,200,127.556937
200.0,200,128.023546
200.0,200,128.509558
200.0,200,129.029281
200.0,200,129.50709
200.0,200,131.590572
200.0,200,132.074218
200.0,200,132.610116
200.0,200,133.080278
200.0,200,133.566406
200.0,200,133.995142
200.0,200,135.406372
200.0,200,135.844602
200.0,200,136.291159
200.0,200,136.765301
200.0,200,137.224472
200.0,200,138.667852
200.0,200,139.100124
200.0,200,139.557275
200.0,200,140.015912
200.0,200,140.444589
200.0,200,141.86065
200.0,200,142.291786
177.0,177,142.690758
200.0,200,143.131337
200.0,200,143.598079
200.0,200,145.048558
200.0,200,145.471195
200.0,200,145.921508
200.0,200,146.420627
163.0,163,146.843177
200.0,200,148.485355
200.0,200,149.003684
200.0,200,149.486137
200.0,200,149.952957
200.0,200,150.434552
200.0,200,151.818187
200.0,200,152.253622
200.0,200,152.694922
200.0,200,153.169362
200.0,200,153.628208
200.0,200,154.152688
200.0,200,155.594996
185.0,185,156.023489
200.0,200,156.553997
157.0,157,156.91557
181.0,181,157.346487
200.0,200,158.996007
200.0,200,159.477065
200.0,200,159.93902
200.0,200,160.382246
200.0,200,160.94078
200.0,200,163.162673
200.0,200,164.002398
200.0,200,164.979939
200.0,200,165.458854
200.0,200,165.92671
200.0,200,167.827101
200.0,200,168.279017
200.0,200,168.730769
200.0,200,169.211139
200.0,200,169.881925
200.0,200,171.75461
200.0,200,172.212172
200.0,200,172.65265
200.0,200,173.126481
200.0,200,173.602746
200.0,200,174.338055
