ev_tdlam_before,EpLenMean,TimestepsSoFar,EpTrueRewMean,optimgain,EpisodesSoFar,entloss,EpThisIter,meankl,entropy,EpRewMean,TimeElapsed,surrgain
0.8392295390367508,93.425,502161,466.89492241203226,0.13830516,2228,0.0,11,0.003947559,23.237629,63.80366,1105.7928359508514,0.13830516
0.8400756269693375,94.875,505137,472.2460018348871,0.14410837,2238,0.0,10,0.00402193,23.236162,64.74812,1112.2685158252716,0.14410837
0.7884218096733093,92.65,508143,458.23249505940356,0.16312157,2249,0.0,11,0.0041661463,23.235823,63.3638,1118.838482618332,0.16312157
0.844146192073822,95.55,511146,475.5940710447647,0.13866839,2259,0.0,10,0.003886733,23.235346,65.0107,1125.3714377880096,0.13866839
0.7995870262384415,99.775,514404,494.8277203626682,0.3975009,2269,0.0,10,0.014887902,23.238834,69.130844,1132.1026186943054,0.3975009
0.8795934394001961,96.8,517497,482.30069707031214,0.13612375,2281,0.0,12,0.0038358502,23.235516,68.071365,1138.6581237316132,0.13612375
0.8625022768974304,102.1,520644,515.0427035226164,0.30874282,2290,0.0,9,0.01424574,23.234884,73.26857,1145.2981543540955,0.30874282
0.8301665633916855,100.975,523605,512.9001371719169,0.14449826,2300,0.0,10,0.0038989987,23.234148,74.7384,1151.7644832134247,0.14449826
0.8909766227006912,100.125,526962,510.55636026704894,0.27525467,2311,0.0,11,0.014717042,23.23533,72.571396,1158.3108916282654,0.27525467
0.8587039411067963,105.075,530106,530.1667331030328,0.13740718,2321,0.0,10,0.00394397,23.238447,76.69591,1164.9251463413239,0.13740718
0.9036920890212059,102.25,533166,514.3550389646205,0.29730108,2331,0.0,10,0.014702235,23.237288,72.264465,1171.4544064998627,0.29730108
0.8668187409639359,100.675,536115,503.6730063175011,0.28129876,2341,0.0,10,0.014684532,23.242596,69.8932,1178.0310168266296,0.28129876
0.8692081719636917,100.575,539379,496.98493850838565,0.30365598,2352,0.0,11,0.014422474,23.231451,68.48027,1184.6205866336823,0.30365598
0.8652192205190659,96.325,542403,479.78894810444126,0.14557679,2363,0.0,11,0.0038516806,23.225992,63.725685,1191.2348759174347,0.14557679
0.877761647105217,99.375,545367,496.06103021161164,0.15223804,2372,0.0,9,0.0043472247,23.224386,67.95781,1197.8732194900513,0.15223804
0.875665009021759,99.3,548538,494.1394923244596,0.31161714,2383,0.0,11,0.014993709,23.225653,66.22258,1204.5049328804016,0.31161714
0.8119330704212189,98.025,551553,489.11080394030216,0.14703412,2393,0.0,10,0.004175231,23.23348,66.06889,1211.116360425949,0.14703412
0.8421493917703629,100.725,554835,503.59366413050327,0.14297712,2404,0.0,11,0.0039717164,23.233393,70.155594,1217.7317824363708,0.14297712
0.8429092913866043,98.775,557817,493.15436738820534,0.14076427,2414,0.0,10,0.003922488,23.231913,68.51099,1224.3472259044647,0.14076427
0.8059401959180832,97.75,560868,492.671864536024,0.1507932,2425,0.0,11,0.0041750935,23.23266,68.082375,1230.9066879749298,0.1507932
0.8493001759052277,98.125,564126,495.943541642542,0.3043055,2435,0.0,10,0.014999233,23.23112,69.15257,1237.4461498260498,0.3043055
0.8494889438152313,100.575,567339,507.1211901912899,0.14229853,2446,0.0,11,0.0040184767,23.225664,70.11838,1244.172841310501,0.14229853
0.859708771109581,95.425,570429,479.8808130461859,0.34250492,2458,0.0,12,0.014314789,23.223322,65.396034,1250.7975497245789,0.34250492
0.8674337267875671,96.775,573384,483.29168722923515,0.29687506,2468,0.0,10,0.014927219,23.22486,68.12221,1257.4814865589142,0.29687506
0.8823551014065742,95.975,576471,476.13394803588216,0.14275214,2478,0.0,10,0.0038937852,23.223383,65.13125,1264.020380973816,0.14275214
0.8309530466794968,94.175,579279,469.48405277598533,0.14825404,2488,0.0,10,0.0040826853,23.222162,62.993736,1270.634438276291,0.14825404
0.881196141242981,98.75,582279,491.2308764811587,0.28372052,2498,0.0,10,0.0149423815,23.217047,67.023094,1277.0324611663818,0.28372052
0.9113573133945465,97.3,585513,482.04381784208147,0.14100662,2509,0.0,11,0.0039491523,23.216133,65.11354,1283.5963215827942,0.14100662
0.7846597284078598,95.275,588423,473.8170015235848,0.16848296,2520,0.0,11,0.0044024186,23.215883,63.921288,1290.4800333976746,0.16848296
0.886498473584652,95.2,591495,474.4669602109983,0.14176902,2531,0.0,11,0.004065304,23.21649,64.85811,1297.1081206798553,0.14176902
0.830611526966095,95.75,594519,481.729635402474,0.15032281,2541,0.0,10,0.004308975,23.216043,65.806595,1303.7211184501648,0.15032281
0.8412447273731232,97.675,597810,491.2250432913785,0.15802172,2551,0.0,10,0.0041223075,23.219992,67.2913,1310.4030420780182,0.15802172
0.8792799189686775,100.95,600789,508.06284527830087,0.1520209,2561,0.0,10,0.0038483904,23.22062,70.43361,1317.0189249515533,0.1520209
0.914816714823246,100.65,604152,506.31240735104245,0.14312035,2573,0.0,12,0.0038533604,23.221415,71.21306,1323.549545764923,0.14312035
0.8626159280538559,100.975,607032,508.3596875070201,0.1616939,2582,0.0,9,0.0038979566,23.218082,70.801674,1330.2039742469788,0.1616939
0.8699157685041428,100.8,609906,504.562126872945,0.14125344,2591,0.0,9,0.0039314087,23.217348,68.85923,1336.8681650161743,0.14125344
0.8777626007795334,96.975,612822,489.6164191224405,0.15088676,2602,0.0,11,0.0043561617,23.214865,66.86735,1343.2754538059235,0.15088676
0.8468452543020248,97.5,615852,492.47199397531506,0.1522346,2613,0.0,11,0.004178334,23.215494,66.65813,1349.703935623169,0.1522346
0.8919317871332169,96.075,618840,490.38021671964714,0.15109257,2623,0.0,10,0.0040991977,23.216228,66.189095,1356.5989546775818,0.15109257
0.8877680599689484,95.725,621870,490.8747655058658,0.22066922,2633,0.0,10,0.0042296173,23.218279,67.01793,1363.1565036773682,0.22066922
0.8154059052467346,100.2,624846,509.3749834279105,0.1420477,2642,0.0,9,0.003908615,23.216063,69.788765,1369.6986637115479,0.1420477
0.8574900031089783,99.175,628050,506.44209023964606,0.15597838,2654,0.0,12,0.0040169633,23.21678,67.72201,1376.2831721305847,0.15597838
0.8416319489479065,98.975,631128,502.29836721191725,0.16273707,2664,0.0,10,0.0041469447,23.215998,66.66912,1382.94167137146,0.16273707
0.8683069944381714,102.85,634449,517.2037651409731,0.12911716,2674,0.0,10,0.0038249502,23.21948,68.68716,1389.8575012683868,0.12911716
0.8588173985481262,99.275,637413,498.7620687438157,0.14662145,2685,0.0,11,0.004101401,23.220232,66.1686,1396.638310432434,0.14662145
0.8671349734067917,99.8,640272,498.2139527667723,0.13245875,2695,0.0,10,0.0038828338,23.220152,67.409164,1403.2259495258331,0.13245875
0.8577683568000793,95.825,643071,472.8287261774832,0.26655912,2705,0.0,10,0.013862437,23.221613,65.2303,1409.8596613407135,0.26655912
0.882001593708992,93.525,646059,468.08464784112937,0.14431098,2715,0.0,10,0.0040415847,23.219728,64.36188,1416.5390574932098,0.14431098
0.8850062638521194,98.75,649263,497.4185438255334,0.3066765,2725,0.0,10,0.014997218,23.21778,67.26448,1423.1000797748566,0.3066765
0.8624936789274216,99.525,652410,500.92274139146446,0.28563893,2736,0.0,11,0.014916118,23.215511,66.723404,1429.8390390872955,0.28563893
0.8188673257827759,103.4,655713,523.7401345810192,0.18202677,2746,0.0,10,0.00393302,23.214516,69.73312,1436.4805946350098,0.18202677
0.8213514387607574,107.575,658968,540.8513156382905,0.15192601,2755,0.0,9,0.0040499824,23.214334,71.91371,1443.1463935375214,0.15192601
0.880087286233902,107.65,662181,542.1367382318048,0.17727695,2765,0.0,10,0.004318482,23.216536,71.91544,1449.9105050563812,0.17727695
0.837671160697937,106.7,664944,538.472522353962,0.25717413,2775,0.0,10,0.01427153,23.217857,71.66444,1456.6264748573303,0.25717413
0.8981517180800438,106.775,668148,539.6534435872434,0.14148355,2785,0.0,10,0.0038507434,23.218245,72.60922,1463.3514041900635,0.14148355
0.8880773782730103,99.125,671418,501.79880847552505,0.15622172,2797,0.0,12,0.0038645288,23.221989,66.861855,1470.03652882576,0.15622172
0.8595472723245621,98.95,674478,504.7533960711151,0.16855389,2806,0.0,9,0.0040569226,23.221926,68.13495,1476.741578578949,0.16855389
0.8825950473546982,97.725,677379,498.48801207071847,0.14318067,2817,0.0,11,0.004328714,23.222475,65.91764,1483.3926498889923,0.14318067
0.9186928942799568,99.25,680355,506.9628392757057,0.1554654,2826,0.0,9,0.0042468207,23.224037,66.05926,1490.08021068573,0.1554654
0.8770900815725327,101.925,683331,520.5197963656614,0.15289539,2836,0.0,10,0.00412911,23.225569,68.68016,1496.7128729820251,0.15289539
0.8753032684326172,100.075,686184,510.3852837987629,0.15163332,2845,0.0,9,0.0039439537,23.226727,66.41305,1503.479323387146,0.15163332
0.8487270027399063,103.325,689322,526.1969465108452,0.15668489,2855,0.0,10,0.0039789146,23.226557,69.41278,1510.1252052783966,0.15668489
0.9068903774023056,105.425,692313,540.2446952575116,0.14977294,2864,0.0,9,0.0039195446,23.226742,70.88654,1516.7836799621582,0.14977294
0.8922315016388893,106.65,695544,543.9618890637842,0.27667227,2874,0.0,10,0.014700699,23.228937,70.27148,1523.4644660949707,0.27667227
0.8506446927785873,105.55,698580,537.0102407548652,0.14182468,2884,0.0,10,0.004008823,23.22967,70.12261,1530.1779973506927,0.14182468
0.9283095896244049,102.85,701664,524.9961456182974,0.13590407,2895,0.0,11,0.0039427476,23.22894,66.63596,1536.8420886993408,0.13590407
0.8964701741933823,98.425,704412,499.05368979036814,0.15376545,2905,0.0,10,0.0042254217,23.22729,64.08876,1543.3570804595947,0.15376545
0.9005372002720833,97.975,707517,498.26055706052546,0.29609996,2915,0.0,10,0.014805633,23.229427,63.888268,1549.9995503425598,0.29609996
0.8303371667861938,96.325,710406,486.07776311289274,0.15440792,2925,0.0,10,0.0042865756,23.232832,64.94601,1556.6861820220947,0.15440792
0.8240949958562851,104.3,713550,525.2087496573782,0.17274566,2933,0.0,8,0.0042397496,23.230467,70.93571,1563.2805314064026,0.17274566
0.8626165688037872,107.65,716676,542.1142746645799,0.15095629,2943,0.0,10,0.003965839,23.233967,74.33419,1569.9895446300507,0.15095629
0.880009651184082,107.025,719775,542.4317222884554,0.14864528,2953,0.0,10,0.0038582848,23.23242,75.33421,1576.6783275604248,0.14864528
0.8825616613030434,109.275,722727,554.1584067144455,0.15054226,2962,0.0,9,0.003981448,23.231752,74.75444,1583.4431812763214,0.15054226
0.8666888773441315,108.675,725790,550.9054667846628,0.14610125,2972,0.0,10,0.003930526,23.23444,74.36162,1590.1967544555664,0.14610125
0.8308131545782089,106.35,728754,534.3301866977671,0.15731515,2981,0.0,9,0.0038396718,23.233404,73.25398,1596.9395401477814,0.15731515
0.7884177267551422,101.975,731784,511.3010050971992,0.16506764,2992,0.0,11,0.004526629,23.229738,70.944626,1603.7951354980469,0.16506764
0.8850703239440918,102.925,735078,512.6803173369584,0.14024755,3002,0.0,10,0.003797281,23.228292,69.983826,1610.5665838718414,0.14024755
0.8162309229373932,104.425,738042,520.3555626833281,0.15877488,3011,0.0,9,0.003837188,23.227295,69.159485,1617.2348103523254,0.15877488
0.8458436131477356,102.925,741105,518.270760248953,0.14671901,3021,0.0,10,0.0044749025,23.22679,67.89406,1623.974531173706,0.14671901
0.8553660362958908,106.2,744213,528.8726339468725,0.3139333,3031,0.0,10,0.014820324,23.224855,68.67953,1630.675620317459,0.3139333
0.8297513723373413,103.775,747288,521.6283807239678,0.16281262,3041,0.0,10,0.0040992284,23.225828,70.38123,1637.3538703918457,0.16281262
0.8568719774484634,104.3,750267,525.036046219671,0.14839867,3050,0.0,9,0.0038041926,23.224611,70.2942,1644.0260984897614,0.14839867
0.8208906352519989,107.325,753309,532.9206060921155,0.13960978,3059,0.0,9,0.0037977942,23.224371,73.04945,1650.6854498386383,0.13960978
0.8042878806591034,103.725,756306,519.9886476408875,0.14890765,3070,0.0,11,0.004196382,23.218344,73.31909,1657.381740808487,0.14890765
0.8266289681196213,101.025,759411,503.92974187707415,0.15801147,3081,0.0,11,0.0041715647,23.218035,71.501366,1663.9570326805115,0.15801147
0.8587564378976822,99.15,762525,491.6311661870248,0.14563335,3091,0.0,10,0.0039682174,23.218588,71.230064,1670.5987012386322,0.14563335
0.8305276483297348,99.375,765795,494.50231408677536,0.2641689,3102,0.0,11,0.014704875,23.219969,71.43131,1677.2029938697815,0.2641689
0.8541818410158157,101.375,768675,506.0791957153457,0.14646366,3111,0.0,9,0.0043147397,23.219646,70.207855,1683.9170212745667,0.14646366
0.8763964846730232,101.0,771897,510.5336079118526,0.16787818,3122,0.0,11,0.004557508,23.219404,70.8204,1690.6263661384583,0.16787818
0.8473573327064514,100.475,774828,513.2297094930032,0.1403185,3132,0.0,10,0.0039970623,23.220236,71.137856,1697.3213593959808,0.1403185
0.84087073802948,101.225,777942,513.3303987956804,0.335047,3142,0.0,10,0.013643248,23.220638,71.83055,1703.9983785152435,0.335047
0.8350468873977661,97.875,781176,491.77098526342627,0.14875875,3153,0.0,11,0.0040586367,23.220284,67.932724,1710.5833220481873,0.14875875
0.8082849532365799,99.3,784317,497.1907054277805,0.1731069,3164,0.0,11,0.003939242,23.22126,68.97102,1717.2100296020508,0.1731069
0.8698003888130188,100.775,787272,498.43895263856274,0.1503346,3173,0.0,9,0.0040233685,23.219965,68.242226,1723.9223730564117,0.1503346
0.8767160624265671,101.175,790083,505.1037010280156,0.13613808,3182,0.0,9,0.0043411525,23.216002,68.67345,1730.6238141059875,0.13613808
0.9093777164816856,102.4,793257,512.5061546419353,0.14049166,3192,0.0,10,0.004125001,23.2124,69.75209,1737.392864227295,0.14049166
0.8654180467128754,107.45,796449,537.8330847690441,0.15996447,3202,0.0,10,0.004288164,23.21247,73.657074,1744.089237689972,0.15996447
0.9024966433644295,105.85,799677,532.9361212752046,0.15332009,3212,0.0,10,0.0042312914,23.214909,72.98053,1750.839052438736,0.15332009
0.8368065655231476,106.35,802533,538.6867597800394,0.14858194,3221,0.0,9,0.004107644,23.2158,72.2891,1757.5608303546906,0.14858194
0.8862428143620491,102.475,805305,518.827093978572,0.16686033,3231,0.0,10,0.004444318,23.215267,71.020164,1764.3536410331726,0.16686033
0.8475299328565598,103.5,808461,523.1147969614898,0.16009058,3241,0.0,10,0.0038006604,23.215082,70.376205,1771.0475487709045,0.16009058
0.8830377161502838,103.575,811725,528.9778733324731,0.14716864,3251,0.0,10,0.0040975027,23.214598,70.468735,1777.7798202037811,0.14716864
0.8869918212294579,106.375,814599,540.564281835828,0.14796188,3259,0.0,8,0.004341302,23.214338,73.446724,1784.4309363365173,0.14796188
0.8717551231384277,108.0,817674,550.4716436203158,0.1528329,3269,0.0,10,0.004367507,23.213057,72.81519,1791.1882543563843,0.1528329
0.8243433982133865,106.4,820674,541.0856476094641,0.17092511,3279,0.0,10,0.0041278554,23.213114,72.0861,1797.7903277873993,0.17092511
0.883299820125103,105.7,823584,534.7055749125524,0.15472478,3288,0.0,9,0.0040475437,23.213463,73.1088,1804.6073410511017,0.15472478
0.8658662140369415,107.3,826893,540.6041294815061,0.15166953,3297,0.0,9,0.0044620936,23.212578,72.96876,1811.3134551048279,0.15166953
