EpRewMean,EpTrueRewMean,TimeElapsed,EpisodesSoFar,optimgain,entropy,TimestepsSoFar,entloss,ev_tdlam_before,EpThisIter,meankl,surrgain,EpLenMean
163.15956,546.2863793531856,325.9251708984375,392,0.110219166,7.9082637,227958,0.0,0.7189105451107025,3,0.0077764,0.110219166,336.95
171.62927,566.9369955031656,330.31164288520813,394,0.097288236,7.8992305,230559,0.0,0.7435144782066345,2,0.007145558,0.097288236,344.4
172.42024,573.1966652970507,334.77609276771545,397,0.08371101,7.90332,233721,0.0,0.7694332748651505,3,0.0077736955,0.08371101,346.975
184.94409,610.2437584456585,339.21463203430176,399,0.1050262,7.903762,238845,0.0,0.6332495808601379,2,0.007386486,0.1050262,363.675
189.68356,634.5030347730418,343.6290354728699,401,0.10722247,7.8954926,243198,0.0,0.6999065577983856,2,0.007983381,0.10722247,383.65
192.38162,645.4970100783711,348.0207154750824,403,0.09408212,7.8656,245787,0.0,0.8676514178514481,2,0.0073188837,0.09408212,393.375
190.11557,643.6992048947141,352.42972588539124,404,0.09929436,7.8616185,247266,0.0,0.7086085677146912,1,0.00862834,0.09929436,392.075
187.18034,637.9468520115219,356.754093170166,407,0.09127728,7.8469844,250797,0.0,0.7774689346551895,3,0.008015986,0.09127728,394.9
187.51176,641.0063998805596,361.20796275138855,409,0.100011125,7.860974,252150,0.0,0.5852106809616089,2,0.007485192,0.100011125,388.15
188.61467,662.791485926495,365.6033341884613,411,0.08325542,7.8594933,256161,0.0,0.2853408455848694,2,0.0085006375,0.08325542,406.7
188.68257,668.836142982386,369.99623584747314,415,0.09054131,7.8570566,260217,0.0,0.7070797979831696,4,0.008110041,0.09054131,409.6
198.33768,700.2918484408166,374.38472604751587,418,0.08432063,7.866287,263556,0.0,0.8113560676574707,3,0.0079975715,0.08432063,420.225
212.6834,728.4051314626797,378.804048538208,421,0.10180905,7.854308,267309,0.0,0.6606215238571167,3,0.0081599485,0.10180905,425.9
215.51025,730.5693178967801,383.19052243232727,424,0.08879497,7.8400917,270012,0.0,0.6183211505413055,3,0.007963726,0.08879497,421.975
221.24321,735.0816817844074,387.6171979904175,427,0.10850875,7.843018,273207,0.0,0.6820515096187592,3,0.007999707,0.10850875,410.15
228.79301,762.4583501404759,392.0107681751251,429,0.088353,7.821548,276123,0.0,0.853288471698761,2,0.0073672687,0.088353,421.375
234.5726,784.0229524776627,396.3822696208954,432,0.12063651,7.7924657,279450,0.0,0.8512984812259674,3,0.00800852,0.12063651,429.1
235.86931,800.2132579486715,400.7871952056885,435,0.096831426,7.783875,282801,0.0,0.7720428258180618,3,0.00798971,0.096831426,431.125
245.94746,813.9562031017953,405.1380145549774,438,0.0949136,7.7813263,286530,0.0,0.8283479809761047,3,0.008198954,0.0949136,416.3
239.46988,793.1937420366921,409.5424563884735,440,0.08152635,7.7843666,288552,0.0,0.8929149731993675,2,0.007733061,0.08152635,398.9
242.30278,798.4344589366505,413.92761063575745,443,0.11120448,7.797184,292128,0.0,0.5635510087013245,3,0.0084583545,0.11120448,386.175
240.71542,807.1451762432409,418.3217706680298,446,0.11623606,7.776993,295743,0.0,0.7111276090145111,3,0.007518884,0.11623606,382.125
257.5874,854.280747936132,422.7233738899231,448,0.09769759,7.7663727,299148,0.0,0.5982132256031036,2,0.008016422,0.09769759,397.25
255.3312,844.6553723487029,427.0955684185028,451,0.09157601,7.780518,302649,0.0,0.7212167382240295,3,0.009333489,0.09157601,387.4
261.31,870.0455942193666,431.46811509132385,453,0.10859841,7.7752676,306111,0.0,0.6067820489406586,2,0.008277522,0.10859841,394.125
266.0609,888.7069275483998,435.8338189125061,456,0.09224485,7.777463,309123,0.0,0.7955663800239563,3,0.007853117,0.09224485,394.775
268.69666,905.1002087869487,440.31712102890015,458,0.11084506,7.7737546,311679,0.0,0.8215664178133011,2,0.008380809,0.11084506,401.025
279.61115,945.6766713941012,445.0604591369629,460,0.099601746,7.7708125,315843,0.0,0.8348676413297653,2,0.0075793215,0.099601746,417.65
281.5124,962.7760370280179,449.46919107437134,463,0.09949334,7.785813,320034,0.0,0.5468915104866028,3,0.007972559,0.09949334,423.975
293.1647,999.5277562419793,453.93371987342834,464,0.10124681,7.768432,322776,0.0,0.8151879161596298,1,0.007622876,0.10124681,439.7
294.6438,1020.0185517350304,458.322762966156,466,0.17343,7.744564,325899,0.0,0.7219360172748566,2,0.007571107,0.17343,449.95
298.56464,1039.6919695791748,462.7760682106018,468,0.0995196,7.7553678,330312,0.0,0.6907787024974823,2,0.008208818,0.0995196,465.675
288.8123,1008.3676615776092,467.1571366786957,472,0.085338145,7.6965904,333501,0.0,0.759095311164856,4,0.008247101,0.085338145,450.425
291.9686,1016.5117594139407,471.57204246520996,475,0.10594029,7.6665163,337284,0.0,0.7665830254554749,3,0.007970841,0.10594029,454.025
285.27222,1001.7049314887572,475.9083070755005,477,0.10331635,7.67345,340110,0.0,0.7790773510932922,2,0.008011461,0.10331635,450.7
287.16788,1015.4068985146281,480.296222448349,480,0.09087086,7.662522,343461,0.0,0.7086613476276398,3,0.007913658,0.09087086,457.575
278.53418,989.0031055460386,484.74193501472473,482,0.10809581,7.654545,344727,0.0,0.8066728562116623,2,0.010000138,0.10809581,450.1
281.98004,990.2870175149604,489.1438801288605,484,0.097055666,7.6369476,347619,0.0,0.7763376981019974,2,0.0075135995,0.097055666,447.075
269.78094,946.406775274542,493.5019326210022,488,0.5543818,7.6212196,350367,0.0,0.7616889923810959,4,0.00956637,0.5543818,426.825
281.15878,991.1277297919223,497.98393177986145,490,0.09890731,7.6113896,355137,0.0,0.832141786813736,2,0.008002309,0.09890731,446.9
275.04846,963.1603596748,502.3925907611847,492,0.118553236,7.616638,356274,0.0,0.5642393827438354,2,0.008008321,0.118553236,431.975
275.30093,948.0728414557204,506.8681559562683,496,0.107256636,7.6046715,359820,0.0,0.8811104819178581,4,0.009203701,0.107256636,422.475
275.29453,944.1858257467702,511.23395133018494,498,0.13146116,7.634448,361647,0.0,0.6360561549663544,2,0.008418616,0.13146116,416.4
247.10799,862.8076912048025,515.6751930713654,501,0.09869543,7.631596,364512,0.0,0.8443958908319473,3,0.008271718,0.09869543,384.75
247.40974,859.1653025051185,520.0966811180115,504,0.097350046,7.6176915,367713,0.0,0.8248178511857986,3,0.008303566,0.097350046,374.475
235.00577,812.1703655759216,524.5404131412506,507,0.08975202,7.6073008,370452,0.0,0.8421977758407593,3,0.008285184,0.08975202,346.275
230.41064,807.1066889795732,528.9355249404907,511,0.115911484,7.6112666,373944,0.0,0.8729280382394791,4,0.0080886455,0.115911484,343.075
239.57162,838.1803710528118,533.4034738540649,512,0.13409895,7.6099114,375714,0.0,0.7054631412029266,1,0.007964199,0.13409895,351.775
239.34753,842.2847424629114,537.8343017101288,516,0.10845168,7.5887446,380538,0.0,0.7648269385099411,4,0.009248747,0.10845168,346.925
238.93826,847.6764601941708,542.2470514774323,519,0.095371746,7.558472,383955,0.0,0.8415219783782959,3,0.008020069,0.095371746,342.675
243.50955,864.1229319744798,546.6168947219849,521,0.1148942,7.545761,385977,0.0,0.7663737088441849,2,0.008088986,0.1148942,347.575
230.29504,828.5304621983272,551.0451769828796,526,0.09892215,7.514632,388662,0.0,0.7588145285844803,5,0.008426871,0.09892215,328.25
222.40585,810.8131244301978,555.5393173694611,530,0.08679058,7.5046344,393051,0.0,0.7700897604227066,4,0.0084047,0.08679058,315.95
234.89877,857.8382828191088,559.8796987533569,532,0.086553976,7.4760876,395991,0.0,0.8095623105764389,2,0.009297658,0.086553976,330.975
239.83765,881.5131668055425,564.2625250816345,534,0.092236504,7.4846315,398697,0.0,0.8618927299976349,2,0.008513276,0.092236504,337.9
252.43198,931.3387226733618,568.653023481369,535,0.113398746,7.4651337,401097,0.0,0.7497155666351318,1,0.008722318,0.113398746,352.925
250.94316,942.179364295917,573.0499246120453,538,0.088696316,7.4464846,404547,0.0,0.8587905764579773,3,0.0077057616,0.088696316,357.5
261.565,987.4319593831149,577.4087405204773,540,0.08531465,7.4257197,407886,0.0,0.7350926697254181,2,0.008645625,0.08531465,366.225
270.85834,1022.4932794124445,581.7136280536652,541,0.08999533,7.411439,409629,0.0,0.8289803862571716,1,0.008387018,0.08999533,375.975
267.944,1027.495354523105,586.0429308414459,543,0.08451545,7.3913007,412878,0.0,0.859903022646904,2,0.008550294,0.08451545,381.2
270.68347,1046.0459089896922,590.436014175415,546,0.08390222,7.3777304,415950,0.0,0.7938023954629898,3,0.008885318,0.08390222,384.075
281.0358,1092.174914419213,594.8439116477966,548,0.08803749,7.363419,419295,0.0,0.8483433276414871,2,0.008255511,0.08803749,396.775
283.63104,1108.0493616913677,599.2173430919647,550,0.099793784,7.3553467,421680,0.0,0.7408680617809296,2,0.009518869,0.099793784,403.075
285.03616,1126.0356668536845,603.6310341358185,552,0.095373586,7.3168178,424611,0.0,0.7635130286216736,2,0.008068277,0.095373586,407.475
274.40033,1105.620581196729,608.0373270511627,554,0.09578869,7.291456,427659,0.0,0.8029500246047974,2,0.008638274,0.09578869,403.25
284.51578,1150.8150578945556,612.4360983371735,556,0.09586343,7.287064,430794,0.0,0.8713430315256119,2,0.0075668367,0.09586343,418.8
272.98788,1116.6965151658974,616.8279480934143,558,0.08368944,7.268184,432576,0.0,0.8517327159643173,2,0.008251112,0.08368944,409.575
283.083,1159.4200152012463,621.2422983646393,560,0.077833146,7.242001,435942,0.0,0.30975478887557983,2,0.008231846,0.077833146,424.475
307.39313,1256.0567368092647,625.6868891716003,562,0.10279569,7.272753,440670,0.0,0.3545922040939331,2,0.008963266,0.10279569,454.175
316.99484,1304.3965648610797,630.141960144043,564,0.08020507,7.247745,444255,0.0,0.5989089906215668,2,0.008361849,0.08020507,470.725
329.88242,1360.7179350726226,634.5998928546906,566,0.0956863,7.2274776,447126,0.0,0.9028073251247406,2,0.008237472,0.0956863,487.2
332.754,1380.8524371817455,639.0066814422607,567,0.089497596,7.213518,450126,0.0,-0.09502530097961426,1,0.0083709005,0.089497596,493.35
349.94937,1458.7925546443053,643.4162244796753,569,0.08196728,7.192885,454821,0.0,0.4214022755622864,2,0.008825551,0.08196728,518.925
354.3299,1482.9082500497757,647.8062508106232,571,0.09376988,7.1751547,457782,0.0,0.8114436864852905,2,0.008653981,0.09376988,527.95
356.00323,1496.4137949443877,652.2647769451141,572,0.098426856,7.210646,459960,0.0,0.8683101385831833,1,0.008901436,0.098426856,533.075
367.44647,1550.8601467772214,656.7081038951874,573,0.1037473,7.192338,462747,0.0,0.8287362158298492,1,0.008528107,0.1037473,550.1
342.90607,1454.1072616311505,661.2032284736633,576,0.09843857,7.1632724,465192,0.0,0.7960048168897629,3,0.008777061,0.09843857,523.075
351.18954,1492.7920302882853,665.6622343063354,578,0.08605595,7.1814094,469095,0.0,0.5840439796447754,2,0.00955507,0.08605595,537.9
353.15237,1504.5389348084113,670.0602719783783,579,0.123061895,7.186279,471459,0.0,0.9054374545812607,1,0.009430837,0.123061895,543.05
338.2604,1444.1103590749635,674.5329968929291,582,0.100760385,7.1737676,474912,0.0,0.8606420606374741,3,0.008605583,0.100760385,523.575
344.72595,1471.1673971131975,678.9025790691376,583,0.13314025,7.124573,476895,0.0,0.8199389576911926,1,0.008319013,0.13314025,533.475
356.34158,1521.2824705811659,683.3240196704865,586,0.08297228,7.1318316,481863,0.0,0.621091365814209,3,0.008529537,0.08297228,549.275
350.47443,1496.494535790774,687.7099339962006,587,0.08717169,7.111131,482955,0.0,0.6966169476509094,1,0.010042241,0.08717169,541.55
351.1209,1500.4161229969425,692.1289525032043,589,0.09451923,7.099074,485646,0.0,0.8277714103460312,2,0.009069458,0.09451923,542.7
357.28946,1525.5440242303448,696.5142328739166,591,0.090878665,7.1085033,489762,0.0,0.819282740354538,2,0.0088624405,0.090878665,548.9
368.19946,1567.2423286531864,700.8987114429474,592,0.1373067,7.0643353,491640,0.0,0.8091758489608765,1,0.008338147,0.1373067,558.575
382.9733,1629.5559677431006,705.3033351898193,594,0.09948699,7.011858,496575,0.0,0.8344536572694778,2,0.009220948,0.09948699,574.3
396.20807,1690.9328103735843,709.7372672557831,596,0.08789836,6.965104,501558,0.0,0.5880567729473114,2,0.009292108,0.08789836,589.7
406.46118,1738.473997085778,714.1262578964233,597,0.088853136,6.9262047,504558,0.0,0.21831858158111572,1,0.009604376,0.088853136,603.75
417.0655,1796.1499299135417,718.5207662582397,599,0.07309987,6.908448,509661,0.0,0.13009583950042725,2,0.009108301,0.07309987,617.375
432.8122,1862.66753446863,722.8916280269623,600,0.085877806,6.8886704,512661,0.0,0.021867215633392334,1,0.008743269,0.085877806,639.325
431.4961,1868.4581112872443,727.3061990737915,601,0.067744106,6.8726764,515661,0.0,-0.06817996501922607,1,0.009834745,0.067744106,639.325
432.28546,1891.7492137901395,731.6907460689545,603,0.095337,6.83653,521013,0.0,0.13591837882995605,2,0.010511807,0.095337,644.525
446.30698,1960.7598671075798,736.1147458553314,604,0.07341145,6.8111405,524013,0.0,0.15824514627456665,1,0.009762769,0.07341145,664.65
453.44354,2003.4666557226342,740.516649723053,605,0.07261939,6.8461437,527013,0.0,0.024726450443267822,1,0.009415622,0.07261939,675.425
446.56232,1960.7184725205836,744.945992231369,607,0.11614698,6.882748,529137,0.0,0.855444073677063,2,0.009969719,0.11614698,658.425
439.21338,1939.8028524259098,749.3885102272034,609,0.08232641,6.894975,532563,0.0,0.47713810205459595,2,0.008738924,0.08232641,647.85
439.74042,1946.9138955985138,753.797559261322,611,0.09800894,6.89012,535302,0.0,0.9325001239776611,2,0.008515942,0.09800894,646.0
442.20038,1961.8838735395934,758.1378438472748,613,0.08301764,6.884626,539964,0.0,0.8140724152326584,2,0.008947175,0.08301764,643.475
452.38858,2014.1533254333638,762.5343511104584,616,0.10004406,6.8841076,543729,0.0,0.8078707903623581,3,0.009985588,0.10004406,654.475
444.66406,1979.0697018724175,766.9710183143616,618,0.09419553,6.889713,545910,0.0,0.8947814702987671,2,0.009608104,0.09419553,640.125
447.44696,2009.8337965000228,771.3228540420532,619,0.0664989,6.885176,548910,0.0,-0.18111884593963623,1,0.0090110265,0.0664989,645.425
456.37354,2067.417838439685,775.7063615322113,621,0.09111986,6.8501544,553155,0.0,0.8083079904317856,2,0.009085878,0.09111986,658.775
468.23663,2136.145526940837,780.0896379947662,623,0.060839474,6.9267445,557823,0.0,0.5786409378051758,2,0.008348497,0.060839474,674.4
470.95206,2158.165078261784,784.4431052207947,625,0.08563694,6.9271283,561900,0.0,0.6224288642406464,2,0.008999469,0.08563694,675.125
479.18936,2199.0735725018544,788.8397238254547,627,0.09799166,6.905108,565434,0.0,0.8635954260826111,2,0.009956036,0.09799166,687.325
487.11548,2241.0557026501797,793.2254905700684,629,0.07966403,6.9134355,569133,0.0,0.6804085969924927,2,0.008831336,0.07966403,695.725
480.35156,2220.6566922169936,797.5244386196136,631,0.10321429,6.8999634,572346,0.0,0.527974545955658,2,0.009743133,0.10321429,688.2
475.44366,2190.5030747298897,801.9297199249268,633,0.089704625,6.8771496,575940,0.0,0.9097056165337563,2,0.008689751,0.089704625,684.35
471.02173,2170.29916945671,806.3308923244476,634,0.09882838,6.928237,577851,0.0,0.9408999495208263,1,0.009701323,0.09882838,677.3
461.96942,2119.844536322294,810.7116365432739,636,0.09734062,6.955183,580923,0.0,0.7798814177513123,2,0.00962572,0.09734062,661.375
464.47037,2137.0331074646865,815.1222324371338,637,0.0881224,6.970106,583923,0.0,0.5678972899913788,1,0.008275063,0.0881224,661.375
469.81503,2166.545796075722,819.5255627632141,638,0.06494496,6.978224,586923,0.0,-0.07852733135223389,1,0.008895181,0.06494496,668.85
453.60406,2088.4152589908254,823.9230756759644,640,0.09781012,7.005265,589980,0.0,0.8869369998574257,2,0.009526722,0.09781012,644.325
455.06348,2085.305195326366,828.3511340618134,642,0.091594815,6.9769726,595122,0.0,0.4737631678581238,2,0.00858818,0.091594815,642.575
425.5582,1901.9559896972867,832.7347683906555,645,0.102984294,7.0041976,598305,0.0,0.8673419207334518,3,0.009806251,0.102984294,594.1
433.94083,1933.9207737753925,837.1481857299805,646,0.06349382,7.0325184,601305,0.0,-0.038346290588378906,1,0.0084270155,0.06349382,609.725
438.39706,1955.0392367735876,841.5374271869659,647,0.13048616,7.0091567,603126,0.0,0.6645562052726746,1,0.009086173,0.13048616,616.575
434.73907,1923.9533550927881,845.9615318775177,648,0.097510956,7.0298634,604944,0.0,0.8762312158942223,1,0.009722109,0.097510956,606.725
456.8916,2013.974636260933,850.410126209259,650,0.08878904,7.016542,610413,0.0,0.02014744281768799,2,0.010570048,0.08878904,636.3
466.54346,2047.9476129386924,854.7856042385101,651,0.07205053,7.021163,613413,0.0,0.09253042936325073,1,0.009358802,0.07205053,650.925
466.81207,2044.3818174665957,859.2381427288055,652,0.06444438,7.0482793,616413,0.0,-0.10818862915039062,1,0.008878289,0.06444438,650.925
473.3025,2058.287378134384,863.6038212776184,653,0.07056269,7.0547004,619413,0.0,0.0880502462387085,1,0.0111497715,0.07056269,662.075
481.0835,2095.208409469683,867.9912989139557,654,0.09846138,7.0937543,622410,0.0,0.7699731588363647,1,0.009976944,0.09846138,671.125
491.71802,2134.2751603537095,872.3906137943268,656,0.101772875,7.0922723,625821,0.0,0.8270829170942307,2,0.010075823,0.101772875,684.1
498.59033,2155.022139316894,876.7981984615326,658,0.106693126,7.0665298,629421,0.0,0.7450807690620422,2,0.009171008,0.106693126,695.925
501.8986,2153.3504305559863,881.1886267662048,659,0.08628167,7.0245833,632421,0.0,-0.44677579402923584,1,0.008919322,0.08628167,695.925
491.14462,2096.091658493845,885.8938417434692,660,0.08058624,6.99377,633252,0.0,0.8336968719959259,1,0.008507988,0.08058624,679.075
502.17572,2138.3054116243843,890.2456650733948,661,0.09757599,7.033382,636252,0.0,0.03194618225097656,1,0.010452189,0.09757599,692.475
