entropy,optimgain,TimestepsSoFar,EpThisIter,EpTrueRewMean,EpisodesSoFar,TimeElapsed,surrgain,entloss,EpLenMean,ev_tdlam_before,EpRewMean,meankl
8.193527,0.060594194,73935,5,269.12833572420203,248,149.87976050376892,0.060594194,0.0,194.525,0.8848332986235619,269.12833572420203,0.0054988647
8.189926,0.05896464,77268,6,273.0061406838404,254,156.07592487335205,0.05896464,0.0,197.525,0.920582726597786,273.0061406838404,0.006597805
8.200851,0.074284114,80133,4,277.5995914109658,258,162.26902723312378,0.074284114,0.0,199.5,0.9304259940981865,277.5995914109658,0.004940139
8.15942,0.0748648,83409,5,297.40764918032124,263,168.50957345962524,0.0748648,0.0,208.25,0.9780876059085131,297.40764918032124,0.006554292
8.157283,0.069507234,87237,4,313.3668477011414,267,174.71858406066895,0.069507234,0.0,225.45,0.9808771684765816,313.3668477011414,0.005476554
8.145323,0.06478146,90453,5,312.3305439963823,272,180.9591202735901,0.06478146,0.0,226.8,0.8967746049165726,312.3305439963823,0.0057251286
8.142775,0.07137644,93282,5,306.68106506415404,277,187.16669583320618,0.07137644,0.0,220.825,0.8269045650959015,306.68106506415404,0.00687971
8.126452,0.072244115,97224,5,319.6170824637778,282,193.3851399421692,0.072244115,0.0,229.425,0.9189866930246353,319.6170824637778,0.006088362
8.0941305,0.059578195,99144,3,313.54362937677905,285,199.61579060554504,0.059578195,0.0,223.575,0.8779689446091652,313.54362937677905,0.0057358197
8.079045,0.08131051,102237,4,323.12468475526055,289,205.80749249458313,0.08131051,0.0,231.75,0.9691748209297657,323.12468475526055,0.0061029224
8.067745,0.06576611,104910,4,321.09427381935245,293,212.0357928276062,0.06576611,0.0,235.65,0.8382509052753448,321.09427381935245,0.0066031157
8.096423,0.07006998,107610,5,314.6816612748931,298,218.3281512260437,0.07006998,0.0,228.975,0.9784612413495779,314.6816612748931,0.0057636183
