entropy,meankl,ev_tdlam_before,EpLenMean,EpisodesSoFar,entloss,TimeElapsed,surrgain,optimgain,EpTrueRewMean,EpRewMean,EpThisIter,TimestepsSoFar
2.9304223,0.009025733,0.970346063375473,686.05,482,0.0,855.9063365459442,0.05305525,0.05305525,2379.915076353774,714.8535,1,607401
2.930277,0.009632731,0.0805279016494751,673.15,483,0.0,860.3388047218323,0.043439567,0.043439567,2332.8653694904983,700.92535,1,608853
2.9562066,0.009098139,0.9788652490824461,665.775,484,0.0,865.0428223609924,0.06471364,0.06471364,2309.7172882690334,694.2355,1,610968
2.8864832,0.010065773,0.9757953993976116,667.4,486,0.0,869.6459460258484,0.07389725,0.07389725,2322.804494224896,698.286,2,614556
2.938985,0.00889471,0.8942543268203735,679.9,487,0.0,874.1820986270905,0.060077,0.060077,2368.002088329872,710.3698,1,617556
2.9923193,0.009140034,0.20676976442337036,668.5,488,0.0,878.6540763378143,0.038233887,0.038233887,2328.1008135752672,699.25916,1,619188
3.0198464,0.009146927,0.931189775466919,667.775,489,0.0,883.1780054569244,0.057081696,0.057081696,2326.250716120857,699.20734,1,621159
3.0860903,0.009381297,0.9823921397328377,644.55,491,0.0,887.7354791164398,0.06750828,0.06750828,2250.6740341902623,679.8569,2,624030
3.0493772,0.009189976,0.9757264722138643,648.875,492,0.0,892.2826495170593,0.061650746,0.061650746,2267.0472748771545,684.7586,1,626055
3.0406575,0.009573162,0.9853713102638721,665.425,494,0.0,896.7244033813477,0.05479808,0.05479808,2330.6278398806035,701.8544,2,629862
2.9711406,0.0094356425,0.9052364826202393,673.65,495,0.0,901.1962151527405,0.05539388,0.05539388,2357.7717540190415,707.4591,1,632862
2.953982,0.009083434,0.955914095044136,663.125,496,0.0,905.6264615058899,0.061524406,0.061524406,2326.0338822251774,698.8219,1,634599
2.8934853,0.0101297125,0.9775227587670088,639.175,499,0.0,910.1409194469452,0.06121739,0.06121739,2243.3780590587307,677.7721,3,638421
2.8757627,0.009806905,0.9327049404382706,635.1,500,0.0,914.7364423274994,0.053854056,0.053854056,2226.109898427975,672.1964,1,638793
2.8754556,0.010269575,0.004213511943817139,635.1,501,0.0,919.2636642456055,0.057373285,0.057373285,2225.566761340975,671.82825,1,641793
2.968455,0.010078794,0.8178699314594269,597.6,504,0.0,923.7698245048523,0.04756278,0.04756278,2085.548818509187,636.2133,3,645021
2.9461591,0.009155412,0.930870495736599,592.95,506,0.0,928.2888557910919,0.06807487,0.06807487,2066.474227920947,629.5172,2,646884
2.9181602,0.009785,0.3205893039703369,592.95,507,0.0,932.7567408084869,0.0610635,0.0610635,2067.142157966311,631.8871,1,649884
2.850769,0.009551995,0.03316771984100342,608.425,508,0.0,937.2483942508698,0.04098794,0.04098794,2119.345623835218,646.3058,1,652884
2.8375156,0.009478758,0.031887710094451904,629.3,509,0.0,941.7117071151733,0.03282406,0.03282406,2195.3569232690998,666.38135,1,655884
2.8329358,0.010113109,0.7410626411437988,638.3,511,0.0,946.1774671077728,0.049470436,0.049470436,2230.157092889657,675.60254,2,659439
2.8260903,0.0091944635,0.9226242527365685,642.425,512,0.0,950.5555756092072,0.051689837,0.051689837,2244.0854008289457,678.36694,1,661755
2.7927449,0.009771606,0.1056089997291565,642.425,513,0.0,954.9101512432098,0.05367612,0.05367612,2247.761704137953,680.1531,1,664755
2.8636255,0.010509897,0.017603516578674316,650.175,514,0.0,959.3613500595093,0.036416017,0.036416017,2272.510685605393,685.996,1,667755
2.8344395,0.010356119,0.7438720762729645,648.75,516,0.0,963.840972661972,0.045849234,0.045849234,2271.237633136122,686.4974,2,672159
2.802338,0.010044683,0.9585433080792427,642.675,517,0.0,968.2701411247253,0.05091374,0.05091374,2248.9329997540704,679.7677,1,673632
2.7664182,0.008880224,0.9830367881804705,633.675,518,0.0,972.7121391296387,0.06589745,0.06589745,2220.730794033655,671.1537,1,675552
2.7463655,0.010571016,0.9844020903110504,627.025,520,0.0,977.2005956172943,0.059924792,0.059924792,2198.8366708148046,662.6896,2,678768
2.7468977,0.010474129,0.6772519052028656,627.025,521,0.0,981.666766166687,0.048072815,0.048072815,2200.819538472072,662.9719,1,681768
2.7391024,0.009733489,0.9485932998359203,621.375,524,0.0,986.0704064369202,0.04797203,0.04797203,2184.08033305367,657.59784,3,685533
2.7164586,0.010703035,0.9561295732855797,617.05,526,0.0,990.512855052948,0.06379263,0.06379263,2169.5053584245447,652.1034,2,688602
2.68695,0.010348214,0.9639723971486092,609.675,527,0.0,994.9548947811127,0.051964693,0.051964693,2145.649616732722,644.1414,1,690717
2.6883047,0.009323025,-0.06747603416442871,621.075,528,0.0,999.4024605751038,0.040560115,0.040560115,2186.5464500712633,654.2264,1,693717
2.687774,0.0094975885,0.7465744614601135,634.35,530,0.0,1003.8808917999268,0.046252202,0.046252202,2233.6969175542013,663.765,2,698832
2.6989527,0.010000442,0.9569288492202759,648.125,531,0.0,1008.3121309280396,0.05981639,0.05981639,2283.451082185817,676.213,1,701805
2.6362298,0.0100589385,0.6047141849994659,642.375,533,0.0,1012.722118139267,0.045376584,0.045376584,2256.27071106479,668.109,2,705219
2.6535368,0.009660499,0.08140742778778076,652.975,534,0.0,1017.271267414093,0.032999046,0.032999046,2292.3263920638046,676.53485,1,708219
2.6483793,0.009519324,0.9694065451622009,644.85,535,0.0,1021.7809545993805,0.059531443,0.059531443,2266.749974796653,670.9296,1,710244
2.7055883,0.008909593,0.9741909969598055,641.325,536,0.0,1026.3065102100372,0.06036604,0.06036604,2253.042188313767,668.1117,1,711558
2.7435632,0.009464724,0.9635667912662029,653.6,537,0.0,1030.761067867279,0.056316696,0.056316696,2299.582556406811,681.3255,1,714489
2.7837245,0.009841479,0.06518816947937012,673.6,538,0.0,1035.2314927577972,0.037629426,0.037629426,2370.1026683544173,699.0817,1,717489
2.8002036,0.009215761,0.8377648293972015,699.825,540,0.0,1039.6454417705536,0.051158853,0.051158853,2465.411885619599,726.12683,2,722772
2.8203127,0.010054229,0.9746459946036339,698.05,541,0.0,1044.1216070652008,0.06661839,0.06661839,2463.032162230553,726.15027,1,725559
2.8038914,0.009155784,0.9725215937942266,708.3,543,0.0,1048.5260322093964,0.055989183,0.055989183,2506.5208685772636,736.4266,2,728835
2.7839577,0.009071581,0.07450717687606812,723.45,544,0.0,1053.035141468048,0.038070425,0.038070425,2562.2793052382667,749.9618,1,731835
2.775706,0.010514717,0.9773862455040216,738.6,545,0.0,1057.516489982605,0.061451476,0.061451476,2621.05380188318,766.0704,1,734040
2.739898,0.010210131,0.9731459300965071,741.575,546,0.0,1062.033208847046,0.096187174,0.096187174,2632.0267680442403,768.6497,1,735873
2.666654,0.009721606,0.9559821076691151,719.625,548,0.0,1066.5178575515747,0.056382347,0.056382347,2563.615666356345,749.83356,2,739239
2.6298428,0.009990099,0.12777453660964966,719.625,549,0.0,1071.0121030807495,0.04195852,0.04195852,2564.309809454093,748.3971,1,742239
2.6694243,0.010732021,0.979426858946681,719.95,551,0.0,1075.4048328399658,0.07928899,0.07928899,2570.089971467602,749.78406,2,745833
2.645297,0.01047107,0.16739261150360107,725.65,552,0.0,1079.7756514549255,0.052512743,0.052512743,2587.522991822695,754.54126,1,748833
2.7226584,0.010003992,0.0856967568397522,719.8,553,0.0,1084.1864154338837,0.04276129,0.04276129,2565.6253284996315,747.37177,1,751131
2.7416995,0.008836119,0.9602327346801758,702.675,555,0.0,1088.6414670944214,0.08010005,0.08010005,2510.0230736183958,733.0876,2,755076
2.7281492,0.009253804,-0.028807520866394043,715.975,556,0.0,1093.1679196357727,0.046662115,0.046662115,2554.2892899486733,741.8805,1,758076
2.6823123,0.009327015,0.11633116006851196,728.7,557,0.0,1097.6348993778229,0.035432316,0.035432316,2597.578359254502,751.51416,1,761076
2.6051831,0.0098960195,0.8767697140574455,740.55,559,0.0,1102.0756440162659,0.05552323,0.05552323,2640.254992354637,763.2164,2,765696
2.5957224,0.009467408,0.5610690414905548,749.4,560,0.0,1106.5909128189087,0.051789388,0.051789388,2669.074043695623,770.2708,1,768696
2.5981941,0.010013733,0.05401545763015747,749.4,561,0.0,1111.104006767273,0.04328147,0.04328147,2671.3959617568144,771.2984,1,771696
2.6091113,0.010931767,0.9405949376523495,758.125,562,0.0,1115.563555240631,0.067167,0.067167,2702.962664773911,779.7176,1,774696
2.6732767,0.009295686,0.9719340987503529,762.95,563,0.0,1120.062767982483,0.053596392,0.053596392,2719.8733936767794,784.1549,1,776679
2.6698802,0.008854833,0.959161214530468,761.1,565,0.0,1124.4487090110779,0.05445987,0.05445987,2716.179386549419,786.31934,2,778797
2.672485,0.009586912,0.8460935205221176,762.6,566,0.0,1128.9207532405853,0.05244068,0.05244068,2719.1351630242984,787.4896,1,780114
2.7000337,0.009955477,0.9376138783991337,755.925,567,0.0,1133.3500401973724,0.055254273,0.055254273,2690.763543598955,780.97943,1,781428
2.7639568,0.009644067,0.9791107680648565,724.75,569,0.0,1137.7983782291412,0.05565698,0.05565698,2587.21536032546,756.0111,2,783687
2.744626,0.010031432,0.8452476263046265,712.275,571,0.0,1142.297616481781,0.050840665,0.050840665,2534.415015810858,742.00946,2,787278
2.624928,0.01069921,0.9805897548794746,700.05,573,0.0,1146.7080430984497,0.06132567,0.06132567,2495.6721661167403,732.04865,2,789225
2.616405,0.009775903,0.9805131312459707,692.2,575,0.0,1151.2358679771423,0.054192267,0.054192267,2469.0437661446203,723.23334,2,793308
2.5919385,0.00940313,0.985894032754004,692.725,576,0.0,1155.7061014175415,0.053315077,0.053315077,2472.8236188322912,723.6941,1,794685
2.5427337,0.010077791,0.821683257818222,653.7,578,0.0,1160.1795091629028,0.060130265,0.060130265,2328.3992673051207,684.6116,2,795933
2.5394623,0.0109831765,0.9626238159835339,648.3,579,0.0,1164.6120834350586,0.054189406,0.054189406,2311.12305527402,679.7591,1,798285
2.5466728,0.0099259745,0.9782784841954708,640.075,580,0.0,1169.0131738185883,0.056258798,0.056258798,2280.38719543061,670.59515,1,799581
2.536344,0.010413757,0.9817606210708618,633.65,583,0.0,1173.4658529758453,0.075780414,0.075780414,2258.209023926994,663.13983,3,804873
2.6309812,0.009808885,0.13358169794082642,633.65,584,0.0,1177.9438047409058,0.051596954,0.051596954,2260.166885363571,663.4422,1,807873
2.6466887,0.0100511145,0.9831226523965597,642.65,586,0.0,1182.4271667003632,0.059782192,0.059782192,2293.5500324713494,672.4102,2,812991
2.6056821,0.0104438495,0.979720938950777,643.225,587,0.0,1186.920393705368,0.057057094,0.057057094,2297.07120603708,673.7402,1,815301
2.6459348,0.009734645,0.0853278636932373,658.85,588,0.0,1191.3931787014008,0.040543348,0.040543348,2350.5022052592226,686.4821,1,818301
2.5989351,0.010473803,0.9804235603660345,664.4,590,0.0,1195.8159608840942,0.05625166,0.05625166,2374.910712621397,693.7423,2,823557
2.6016445,0.00995272,0.9894145224243402,650.95,592,0.0,1200.262701511383,0.06580652,0.06580652,2332.1804336848263,682.4741,2,826947
2.608945,0.009612266,0.9790510833263397,634.275,595,0.0,1204.6354117393494,0.06002494,0.06002494,2276.091446257363,667.31903,3,831189
2.5922217,0.010813707,0.4506680369377136,609.975,597,0.0,1209.0957467556,0.06496286,0.06496286,2189.53258321004,646.73175,2,834273
2.5644343,0.009371424,0.9813802894204855,604.625,598,0.0,1213.52485704422,0.05475073,0.05475073,2172.3231311104005,641.3149,1,836631
2.5334663,0.009826353,0.9740439224988222,572.05,601,0.0,1218.048325061798,0.055149972,0.055149972,2055.5684901603063,611.3447,3,840342
2.5113108,0.009727644,0.9814595803618431,564.25,602,0.0,1222.5437166690826,0.055980347,0.055980347,2029.4895007826963,604.5886,1,842406
2.491791,0.009676042,0.9869161564856768,570.675,605,0.0,1226.9548678398132,0.052266534,0.052266534,2054.1721115679748,607.43463,3,847278
2.499218,0.009793751,0.9888470498844981,581.275,606,0.0,1231.406748533249,0.069986135,0.069986135,2096.1664161867034,617.7435,1,849867
2.5134697,0.009204438,0.015415668487548828,595.325,607,0.0,1235.8417897224426,0.04263566,0.04263566,2147.3304652389484,630.0615,1,852867
2.4949129,0.010359277,-0.009833931922912598,610.075,608,0.0,1240.291874408722,0.046645775,0.046645775,2199.427196472,642.9208,1,855867
2.5155668,0.009451851,0.8376206308603287,610.825,611,0.0,1244.7392795085907,0.045698006,0.045698006,2205.0010700353523,642.5111,3,860577
2.5075986,0.010132453,0.132921040058136,627.925,612,0.0,1249.1808202266693,0.04385999,0.04385999,2264.0193663475575,655.9098,1,863577
2.5212405,0.009971454,0.9846593393012881,624.4,615,0.0,1253.7301614284515,0.063124195,0.063124195,2257.1813317601072,656.0013,3,868236
2.4428415,0.00974554,0.7456717789173126,645.875,617,0.0,1258.218976020813,0.05015246,0.05015246,2332.1963646963763,673.81665,2,873018
2.4415276,0.011622767,0.026609301567077637,667.375,618,0.0,1262.6692199707031,0.031646624,0.031646624,2411.3041166285766,694.06915,1,876018
2.4897645,0.010223916,0.9845254113897681,669.65,619,0.0,1267.1384227275848,0.056000374,0.056000374,2421.0827841494524,696.58545,1,878643
2.48544,0.010514067,0.9481411203742027,673.825,620,0.0,1271.5562686920166,0.04890673,0.04890673,2436.4995351239604,698.75195,1,880440
2.4978967,0.009732263,0.9912540195509791,660.65,623,0.0,1276.0361366271973,0.068096966,0.068096966,2389.1094912578483,686.0816,3,884151
2.4679072,0.00979603,0.143019437789917,660.65,624,0.0,1280.4987664222717,0.037745833,0.037745833,2387.7279936976674,685.7754,1,887151
2.4003286,0.009355156,0.33527612686157227,661.1,625,0.0,1284.9778726100922,0.04594738,0.04594738,2385.430068036972,683.03613,1,890151
2.4553347,0.010317709,0.9784670695662498,630.775,628,0.0,1289.4241962432861,0.071815476,0.071815476,2275.287408789939,652.3406,3,893994
2.44035,0.010225158,0.9717898853123188,625.925,629,0.0,1293.8923795223236,0.05321253,0.05321253,2255.4421001987675,646.7291,1,896406
2.439374,0.009811219,0.8144848793745041,632.075,630,0.0,1298.3204367160797,0.055108704,0.055108704,2274.7718083334084,651.1449,1,899406
2.384318,0.0095122345,0.9605461247265339,619.45,632,0.0,1302.6922061443329,0.048100255,0.048100255,2225.1628401271437,638.8131,2,901281
2.3991208,0.0098315,0.7593536376953125,629.925,634,0.0,1307.0945568084717,0.042542543,0.042542543,2259.7616755167946,646.79675,2,906021
2.3679383,0.0093289055,0.9867287296801805,631.95,635,0.0,1311.8404188156128,0.064969525,0.064969525,2264.177051019499,647.6619,1,907023
2.3364992,0.010278868,0.9375292137265205,624.6,636,0.0,1316.178432226181,0.060487624,0.060487624,2242.076611960179,641.7963,1,909141
2.305875,0.011066512,0.27987152338027954,648.9,637,0.0,1320.700478553772,0.047936767,0.047936767,2328.280288583078,664.641,1,912141
2.2685719,0.010354504,0.10011881589889526,654.25,638,0.0,1325.2068104743958,0.043616883,0.043616883,2343.9400168574016,668.04193,1,915141
2.2796195,0.011186166,0.9445155411958694,662.525,639,0.0,1329.640028476715,0.074417375,0.074417375,2373.2151613630494,676.0522,1,917466
2.319125,0.009926941,0.6675120890140533,675.375,641,0.0,1334.0943496227264,0.05073735,0.05073735,2418.3412255648523,686.5568,2,921387
2.3088675,0.010121811,0.7172795534133911,683.175,642,0.0,1338.4648995399475,0.0665557,0.0665557,2443.694210819345,691.6299,1,924387
2.3629272,0.009559594,0.9854470985010266,687.7,644,0.0,1342.9664998054504,0.064970165,0.064970165,2459.7593443437186,697.6864,2,927951
2.3063962,0.010383703,0.9751294162124395,687.75,645,0.0,1347.3811798095703,0.060481038,0.060481038,2459.393733389965,698.0559,1,929808
2.279857,0.009163098,0.9781087171286345,677.6,646,0.0,1351.8410184383392,0.061188344,0.061188344,2420.622064123972,687.56177,1,931179
2.2737706,0.011830154,0.09159111976623535,677.6,647,0.0,1356.258178472519,0.04669743,0.04669743,2422.596186171327,686.65344,1,934179
2.28243,0.00977768,0.9676017127931118,652.525,649,0.0,1360.7226524353027,0.058174655,0.058174655,2337.4117736076414,666.2919,2,937170
2.2720006,0.010395719,0.9795821066945791,663.25,650,0.0,1365.154124736786,0.061707914,0.061707914,2375.884728788196,675.234,1,939414
2.202239,0.0100468695,0.940906472504139,680.525,651,0.0,1369.533439874649,0.050354358,0.050354358,2440.2746631702526,691.242,1,942240
2.209765,0.011459582,0.17796236276626587,680.525,652,0.0,1373.9069411754608,0.04498879,0.04498879,2441.962164941752,691.4873,1,945240
2.1663342,0.01267175,0.2707240581512451,683.775,653,0.0,1378.3104574680328,0.040221058,0.040221058,2451.6532171126805,691.87384,1,948240
2.2007253,0.010167858,0.26819825172424316,701.075,654,0.0,1382.7617094516754,0.039784126,0.039784126,2513.623716456555,705.62714,1,951240
2.258389,0.009532509,0.9793959073722363,697.375,656,0.0,1387.2211797237396,0.062040925,0.062040925,2506.0542164911303,708.58093,2,954921
2.2301974,0.010078732,0.732049822807312,690.275,658,0.0,1391.5999064445496,0.04746317,0.04746317,2482.1104764908882,702.1462,2,958851
2.2363248,0.010234559,0.7694973647594452,685.4,660,0.0,1395.9331805706024,0.05447241,0.05447241,2463.7833589094835,697.3561,2,962688
2.2422075,0.011698809,0.26320403814315796,699.15,661,0.0,1400.359751701355,0.041868035,0.041868035,2513.9420543815313,708.6842,1,965688
2.2482104,0.009788884,0.9738488346338272,673.9,664,0.0,1404.680766582489,0.06559202,0.06559202,2423.3344063200807,690.14,3,968019
2.275668,0.009875856,0.9787288140505552,656.65,665,0.0,1408.2949168682098,0.05827904,0.05827904,2365.073302374699,677.52954,1,968949
2.24628,0.009457131,0.9745470918715,632.675,669,0.0,1411.983472108841,0.060643986,0.060643986,2275.960449481018,659.3612,4,972327
2.3217292,0.010012409,0.985041530802846,637.775,671,0.0,1415.5482158660889,0.06551799,0.06551799,2302.9014486546885,666.70184,2,976662
2.3426614,0.009295156,0.9813562575727701,622.35,673,0.0,1419.732488155365,0.058776673,0.058776673,2248.511034517317,653.0403,2,978963
2.3126345,0.010134315,0.48286962509155273,649.5,675,0.0,1425.216017961502,0.055868704,0.055868704,2350.8642323871463,679.5902,2,984963
2.2643442,0.009828275,0.9487683959305286,640.4,676,0.0,1430.4975938796997,0.06250963,0.06250963,2316.679147419092,670.8195,1,985989
2.246732,0.0112216035,0.2145977020263672,640.4,677,0.0,1435.7757556438446,0.040917546,0.040917546,2319.6215199343933,671.6994,1,988989
2.2267346,0.01002343,0.14059001207351685,640.4,678,0.0,1441.058660030365,0.039072003,0.039072003,2321.647310229177,672.2479,1,991989
2.2132292,0.01000127,0.12633943557739258,646.025,679,0.0,1446.3047306537628,0.034047253,0.034047253,2341.998196725623,677.6478,1,994989
2.2196019,0.01005315,0.9762252122163773,631.6,680,0.0,1451.2383847236633,0.056791104,0.056791104,2292.762670695474,667.3942,1,996258
2.229876,0.010249654,0.2745211720466614,648.925,681,0.0,1455.9483408927917,0.049843345,0.049843345,2354.912169850123,681.7971,1,999258
2.1787894,0.010175861,0.9897565068677068,632.875,684,0.0,1460.660893201828,0.067803614,0.067803614,2299.034196614578,672.26495,3,1003896
