EpisodesSoFar,optimgain,EpThisIter,TimestepsSoFar,EpRewMean,entropy,ev_tdlam_before,EpLenMean,surrgain,TimeElapsed,meankl,EpTrueRewMean,entloss
204,0.05932846,4,21671,206.41293,8.104446,0.9275689944624901,256.275,0.05932846,92.62941646575928,0.0070958985,207.85447450053726,0.0
205,0.05997669,1,22247,214.64603,8.056992,0.9255568608641624,266.275,0.05997669,96.92764735221863,0.00685434,225.68514194838653,0.0
207,0.06764034,2,23559,233.34094,8.064194,0.9222566783428192,290.85,0.06764034,101.16565585136414,0.00617124,244.47388056413038,0.0
209,0.05542857,2,24049,232.1315,8.044201,0.9605776891112328,288.6,0.05542857,105.41369223594666,0.006968348,248.62075244208827,0.0
213,0.06535985,4,25152,237.96213,8.031615,0.9290070459246635,297.75,0.06535985,109.66460609436035,0.0069681667,265.18626835289086,0.0
216,0.060258426,3,26443,243.38335,8.014645,0.9075121134519577,310.225,0.060258426,113.90415000915527,0.0073575387,274.25836739520474,0.0
218,0.04604821,2,28443,266.71393,8.017826,0.8088913112878799,349.225,0.04604821,118.15143370628357,0.007099245,305.9967087679755,0.0
220,0.09117199,2,29392,273.62372,8.039364,0.8486222177743912,360.775,0.09117199,122.35633969306946,0.0068623773,320.4110190397849,0.0
222,0.057766158,2,30608,284.67953,8.0285,0.9139688611030579,381.025,0.057766158,126.60286378860474,0.006308501,343.9120785274801,0.0
224,0.06432446,2,31860,295.10428,7.9906607,0.9328839406371117,402.375,0.06432446,130.85730624198914,0.006610128,368.6232255577289,0.0
226,0.07726471,2,32999,306.3828,7.9996195,0.9602456241846085,422.3,0.07726471,135.09662127494812,0.006407886,396.121142120907,0.0
227,0.07022817,1,33724,312.96567,8.002209,0.9355883449316025,435.15,0.07022817,139.34765648841858,0.007372211,416.1820449224089,0.0
228,0.06877155,1,34655,320.44412,8.0198965,0.9108147546648979,454.45,0.06877155,143.61039924621582,0.0061457744,427.48125948910473,0.0
230,0.0563068,2,36406,322.5277,7.9950094,0.844010517001152,473.45,0.0563068,147.90459084510803,0.0061666956,458.5484388444817,0.0
231,0.06949325,1,37406,326.29776,8.005357,0.2525636553764343,488.6,0.06949325,152.2037603855133,0.0064212526,477.73003069869446,0.0
233,0.04926239,2,38871,332.6865,7.9775543,0.8613780438899994,512.05,0.04926239,156.53404831886292,0.0077233636,506.2285975208655,0.0
234,0.049789242,1,39871,340.9322,8.009202,-0.007189273834228516,534.525,0.049789242,160.84896779060364,0.008148793,524.535024711977,0.0
235,0.08469572,1,40159,340.7757,7.995349,0.9600979797542095,535.325,0.08469572,165.1773715019226,0.005540982,533.0865312664389,0.0
236,0.10943566,1,40485,341.96515,8.011594,0.7943110167980194,539.9,0.10943566,169.5220685005188,0.006326411,536.4745366921453,0.0
237,0.052012503,1,41485,347.74933,8.000306,0.0972403883934021,561.475,0.052012503,173.8773956298828,0.007836188,560.5680070472912,0.0
238,0.06294691,1,42485,343.9314,7.9890757,-0.0912097692489624,568.825,0.06294691,178.2021985054016,0.007166476,577.1402274818691,0.0
239,0.053332172,1,43485,343.53873,7.9793234,0.07262754440307617,582.425,0.053332172,182.5285563468933,0.007236463,590.5776228560877,0.0
241,0.08302049,2,44961,342.07098,8.011539,0.9293094202876091,596.225,0.08302049,186.83285450935364,0.00640058,620.1618919753344,0.0
242,0.05349601,1,45961,345.97296,8.05403,-0.027605891227722168,616.3,0.05349601,191.16708087921143,0.007922481,639.5129302071012,0.0
243,0.087347105,1,46823,351.7269,8.045287,0.8987981677055359,633.95,0.087347105,195.4775128364563,0.007416786,663.230971235969,0.0
245,0.10594836,2,47697,344.87646,8.06006,0.9254462271928787,636.25,0.10594836,199.7826373577118,0.006677681,663.7498239227668,0.0
246,0.06852524,1,48697,339.03168,8.050902,-0.14310967922210693,644.75,0.06852524,204.06218838691711,0.0067777624,669.411371150262,0.0
247,0.06450515,1,49697,334.21033,8.0250845,-0.09539639949798584,653.45,0.06450515,208.36734867095947,0.0065468047,683.9179135941934,0.0
248,0.08208001,1,50416,336.85977,8.004212,0.8737080246210098,665.475,0.08208001,212.6576166152954,0.0067463988,697.1347751428609,0.0
249,0.05803038,1,51416,338.50372,8.036503,0.11382520198822021,684.175,0.05803038,216.95964121818542,0.0065967147,715.1646614980763,0.0
250,0.07537906,1,52041,340.00873,8.019577,0.894164927303791,693.925,0.07537906,221.2746138572693,0.0062443633,725.8619573092866,0.0
251,0.057725735,1,53041,339.0035,8.022892,-0.26718783378601074,708.125,0.057725735,225.59537196159363,0.0064687077,737.0733102795755,0.0
254,0.069131374,3,54158,333.7121,8.038758,0.9595298767089844,708.975,0.069131374,229.91648244857788,0.0067542586,756.9387197529621,0.0
256,0.06399214,2,55988,337.8482,8.042235,0.43964463472366333,738.625,0.06399214,234.26016974449158,0.0071799373,791.0485828058614,0.0
259,0.07652345,3,57077,313.1297,8.042831,0.9462922401726246,704.525,0.07652345,238.59193181991577,0.0070336782,777.9754644786057,0.0
262,0.077351995,3,58400,301.29102,8.050414,0.9062356352806091,694.8,0.077351995,242.91792726516724,0.0068109557,778.3396591985518,0.0
264,0.08121765,2,59550,295.56924,8.052189,0.9144639000296593,692.25,0.08121765,247.27873945236206,0.0072315317,788.8608751702703,0.0
266,0.08999709,2,60528,289.83112,8.036254,0.9021821171045303,688.225,0.08999709,251.63172507286072,0.008139269,787.3072501215831,0.0
270,0.091689385,4,61556,265.44766,8.063248,0.9543702006340027,628.75,0.091689385,255.9130516052246,0.008265807,747.6568226818193,0.0
274,0.09494312,4,62711,245.71709,8.072069,0.8995397835969925,571.0,0.09494312,260.21856594085693,0.006928982,710.8906894113765,0.0
277,0.09294798,3,63732,244.50801,8.060665,0.9003164991736412,556.175,0.09294798,264.51888966560364,0.0077742715,708.2861701760824,0.0
280,0.087502375,3,64591,229.24109,8.047727,0.7604484409093857,507.85,0.087502375,268.8571126461029,0.0072277724,663.7138185761207,0.0
282,0.11558543,2,65366,223.19669,8.052371,0.841552734375,485.125,0.11558543,273.1844322681427,0.009468748,640.6782199150466,0.0
285,0.100845546,3,66545,219.8494,8.039615,0.912087507545948,471.2,0.100845546,277.51713514328003,0.0075207693,635.2964600076488,0.0
288,0.12142576,3,67616,213.21078,8.044631,0.8287799656391144,430.0,0.12142576,281.81476950645447,0.0077002235,609.0592155419797,0.0
291,0.11014079,3,68681,206.53665,8.039304,0.8995662033557892,391.0,0.11014079,286.1512641906738,0.00802242,581.4575848603138,0.0
293,0.10180077,2,69625,207.48116,8.028072,0.9279570952057838,396.1,0.10180077,290.48392152786255,0.007940289,589.3907787745238,0.0
297,0.09673421,4,71118,202.0123,8.034618,0.8879323378205299,365.775,0.09673421,294.8043806552887,0.008481767,574.4580733530036,0.0
300,0.1062692,3,72132,203.12808,8.032276,0.8958017751574516,366.5,0.1062692,299.13908863067627,0.009117992,585.4099188979733,0.0
304,0.11403908,4,73190,195.95532,8.0459585,0.9422006234526634,341.0,0.11403908,303.4538781642914,0.008477468,564.6760338897122,0.0
308,0.10274724,4,74404,189.25534,8.031983,0.7383167743682861,333.95,0.10274724,307.7294888496399,0.008797623,560.5143416059279,0.0
312,0.10348803,4,75609,187.53384,8.016781,0.8356698006391525,336.775,0.10348803,312.00231981277466,0.008335959,569.2873273923892,0.0
314,0.105670504,2,76414,192.5474,8.013684,0.810028076171875,342.575,0.105670504,316.2861955165863,0.008687733,586.4709127735332,0.0
317,0.12390938,3,77209,189.0499,8.009597,0.8657175004482269,336.925,0.12390938,320.6079053878784,0.008531535,585.0015357872951,0.0
320,0.098318115,3,78021,187.75949,8.0065155,0.8656294047832489,335.75,0.098318115,324.8827774524689,0.008045247,588.3181952269628,0.0
323,0.10414006,3,79148,184.71432,8.004518,0.8735079616308212,331.5,0.10414006,329.1537652015686,0.009325862,587.0942448107946,0.0
326,0.09602046,3,80090,179.23032,7.996079,0.8328849822282791,330.275,0.09602046,333.43780422210693,0.009841606,584.4575692891134,0.0
329,0.09800711,3,81118,173.05032,7.997021,0.8954876288771629,325.275,0.09800711,337.6927490234375,0.007787668,579.0832278207927,0.0
332,0.09816389,3,82139,170.60355,7.9724116,0.9299086630344391,318.975,0.09816389,342.0039744377136,0.008653361,583.2919494987239,0.0
334,0.10228815,2,83158,172.20073,7.968033,0.7767742574214935,323.0,0.10228815,346.30771708488464,0.008434968,598.5440273385498,0.0
337,0.093753025,3,84103,168.02979,7.961974,0.8780320808291435,324.625,0.093753025,350.60073685646057,0.008380455,603.391418490178,0.0
340,0.09804811,3,85265,163.50284,7.952938,0.881589412689209,328.325,0.09804811,354.90747451782227,0.008278638,606.7009939694464,0.0
343,0.110750936,3,86559,162.70068,7.951645,0.9339841157197952,340.375,0.110750936,359.20401787757874,0.008574796,627.5068860169299,0.0
344,0.1004789,1,87435,165.07935,7.945572,0.8625646084547043,356.125,0.1004789,363.5055639743805,0.008914651,645.0070151656084,0.0
346,0.09996631,2,88598,165.29723,7.9426737,0.8232462406158447,366.675,0.09996631,367.81014251708984,0.008725122,661.5792467841923,0.0
349,0.13486528,3,89744,167.79367,7.945859,0.8937747702002525,374.3,0.13486528,372.13440585136414,0.008709874,691.1462966884255,0.0
352,0.10160357,3,90952,165.58037,7.932618,0.9204272925853729,383.575,0.10160357,376.4714801311493,0.008195162,706.6381151823176,0.0
354,0.10084666,2,92242,162.15723,7.934269,0.9394865669310093,395.7,0.10084666,380.8170862197876,0.008054348,725.6544001769951,0.0
357,0.08606499,3,94054,164.79587,7.921677,0.8259202390909195,421.125,0.08606499,385.13992261886597,0.007988304,764.753548085974,0.0
359,0.105928004,2,95013,164.39018,7.9340944,0.9252942204475403,430.75,0.105928004,389.407790184021,0.008406592,784.9920413520591,0.0
360,0.10518168,1,95797,168.61069,7.9339604,0.8563356846570969,444.4,0.10518168,393.3027994632721,0.009458842,812.6797271703108,0.0
363,0.12680927,3,96875,165.71329,7.9284678,0.8779914751648903,443.175,0.12680927,397.21422576904297,0.008354062,826.363405925679,0.0
364,0.1339817,1,97576,169.25316,7.941086,0.7549923956394196,452.9,0.1339817,401.52114391326904,0.008876257,850.9614971032843,0.0
366,0.07769455,2,98989,173.69821,7.9343143,0.7109645903110504,472.475,0.07769455,406.1686460971832,0.007944854,892.0527094491663,0.0
367,0.085009865,1,99989,175.93074,7.9393167,0.10212713479995728,482.6,0.085009865,410.3510799407959,0.008145308,905.4473258784222,0.0
370,0.084005415,3,101771,179.8577,7.9375725,0.7990586012601852,506.5,0.084005415,414.61068177223206,0.0088685155,943.6301301467659,0.0
371,0.081796914,1,102771,184.42236,7.935196,0.15479153394699097,524.275,0.081796914,418.9190843105316,0.009688561,971.5957410167132,0.0
372,0.13157615,1,103687,187.63861,7.944995,0.8334914892911911,538.7,0.13157615,423.1731505393982,0.008616233,996.8583239007414,0.0
373,0.0953151,1,104687,188.20505,7.9297523,0.23411327600479126,549.125,0.0953151,427.4440505504608,0.008676057,1010.1878355851056,0.0
376,0.11716459,3,106113,189.40353,7.895278,0.9075052514672279,558.475,0.11716459,431.70142436027527,0.009255396,1036.7983096656378,0.0
377,0.1128542,1,106996,193.24112,7.875309,0.10113412141799927,572.325,0.1128542,436.2240364551544,0.008408541,1061.947573397894,0.0
379,0.08416125,2,108346,196.25418,7.887943,0.4967418313026428,584.4,0.08416125,440.52200150489807,0.0087217195,1083.0753816073875,0.0
381,0.11864401,2,109077,195.96078,7.8875275,0.8926693797111511,580.075,0.11864401,444.8120653629303,0.008893829,1091.1535122364355,0.0
383,0.11682172,2,110189,198.93742,7.8905487,0.9418493546545506,590.75,0.11682172,449.1054084300995,0.008467071,1107.7247297082044,0.0
385,0.16861117,2,110953,190.83804,7.890576,0.8821166083216667,565.65,0.16861117,453.4144992828369,0.0118019795,1069.751258406163,0.0
386,0.1043358,1,111856,197.08806,7.890088,0.8832097500562668,581.45,0.1043358,457.69747161865234,0.0090245195,1105.9678026584902,0.0
388,0.1473917,2,112614,197.85037,7.894788,0.8848150372505188,580.05,0.1473917,461.97086572647095,0.009272342,1111.2727529138494,0.0
391,0.11102177,3,113720,197.65508,7.900527,0.883834145963192,581.55,0.11102177,466.26996064186096,0.008891421,1106.9631471551274,0.0
393,0.13390946,2,114488,194.40953,7.884948,0.8535546064376831,568.875,0.13390946,470.51280903816223,0.009069896,1092.4678649433656,0.0
396,0.095666535,3,116011,193.26218,7.878536,0.914401076734066,556.825,0.095666535,474.8160996437073,0.010721851,1083.013924968422,0.0
398,0.096535236,2,116867,195.12654,7.873166,0.8591433465480804,557.675,0.096535236,479.0323669910431,0.008867264,1091.634822010797,0.0
401,0.13480607,3,117876,189.91206,7.867908,0.9125069081783295,539.1,0.13480607,483.30061650276184,0.008357725,1055.0036268742112,0.0
404,0.09783007,3,118926,188.89746,7.882262,0.9167923480272293,533.75,0.09783007,487.5670688152313,0.008757399,1035.9702528100674,0.0
406,0.1295915,2,119792,186.41376,7.860839,0.90650375187397,520.075,0.1295915,491.77492022514343,0.008112089,1013.5504900535676,0.0
407,0.11595957,1,120641,185.56732,7.854785,0.9642617702484131,516.3,0.11595957,496.0035545825958,0.008886938,1006.6257821369734,0.0
409,0.102231234,2,121275,180.29324,7.8341665,0.9685002267360687,497.8,0.102231234,500.2944166660309,0.0102706775,975.9520730427394,0.0
413,0.10056008,4,122565,169.6105,7.830326,0.9258063063025475,446.95,0.10056008,504.5464463233948,0.0086319465,900.9335186226915,0.0
416,0.08919522,3,123979,170.3691,7.833007,0.9249601662158966,446.65,0.08919522,508.8367145061493,0.00882956,878.4968722178668,0.0
419,0.1132838,3,125138,163.40076,7.8277707,0.9443735480308533,419.8,0.1132838,513.1452202796936,0.00813666,828.240381305123,0.0
422,0.1040232,3,126195,161.39056,7.826351,0.9329898431897163,410.275,0.1040232,517.4609925746918,0.008358048,806.9948512444656,0.0
425,0.09801255,3,127434,162.93735,7.831558,0.9455042481422424,412.025,0.09801255,521.7667200565338,0.0082413675,806.1305950739086,0.0
427,0.09677668,2,128032,157.16708,7.812729,0.9181183278560638,396.45,0.09677668,526.0719330310822,0.008860347,768.6402588940562,0.0
431,0.10732248,4,129352,157.59932,7.813901,0.9372108057141304,390.8,0.10732248,530.4082956314087,0.008580871,764.6336114218935,0.0
433,0.14215086,2,130156,158.23804,7.827943,0.7950292378664017,391.7,0.14215086,534.7793982028961,0.009840818,756.2874916930161,0.0
436,0.1499049,3,131421,156.12637,7.8388524,0.9160014763474464,385.25,0.1499049,539.1444253921509,0.009953212,748.9581492905874,0.0
437,0.18916039,1,131948,155.85051,7.8430185,0.9292512163519859,386.825,0.18916039,543.4864609241486,0.008729655,750.8645626780439,0.0
440,0.1207895,3,133250,159.73148,7.8497276,0.8756011575460434,393.15,0.1207895,547.8310832977295,0.0100151,769.1061583178821,0.0
443,0.10936111,3,134326,162.24051,7.855041,0.9543773271143436,393.975,0.10936111,552.1660504341125,0.009490759,789.5481715376719,0.0
446,0.105952226,3,135532,161.28104,7.8255124,0.8249683976173401,393.5,0.105952226,556.4926302433014,0.008648358,788.9296204896197,0.0
449,0.0924294,3,136499,159.03255,7.810119,0.8728438019752502,380.6,0.0924294,560.7962856292725,0.008328665,785.0146478517784,0.0
451,0.11130294,2,137980,164.78816,7.8232903,0.6287887990474701,403.175,0.11130294,565.1158752441406,0.008711702,825.3991975179306,0.0
453,0.10755326,2,138743,166.21944,7.81287,0.9402222484350204,404.45,0.10755326,569.4025402069092,0.008339448,834.9477728863283,0.0
456,0.10075584,3,139723,164.64268,7.819272,0.9299029558897018,393.6,0.10075584,573.691287279129,0.009444232,841.6515073891085,0.0
458,0.11329429,2,140746,164.86304,7.8025546,0.9475305266678333,396.15,0.11329429,578.0113334655762,0.008858738,856.5746604604653,0.0
460,0.13754183,2,141769,171.26474,7.8030357,0.9352445155382156,408.45,0.13754183,582.3313641548157,0.008614668,891.6556852217849,0.0
462,0.10044955,2,142738,171.47597,7.7963405,0.8906092494726181,413.575,0.10044955,586.6622006893158,0.009303885,901.4974202047063,0.0
464,0.112205915,2,143427,175.10635,7.7641754,0.7471623122692108,416.075,0.112205915,590.9962089061737,0.009234738,917.7032287448468,0.0
467,0.11653237,3,145042,177.83003,7.7380223,0.8773475736379623,425.25,0.11653237,595.3396909236908,0.00979477,943.9778213480702,0.0
470,0.121085286,3,146638,181.90166,7.740116,0.7691129148006439,439.2,0.121085286,599.6096663475037,0.009787593,984.7522516318529,0.0
472,0.09991638,2,147800,185.5033,7.753433,0.9607478342950344,453.925,0.09991638,603.9170045852661,0.009422541,1019.910363973038,0.0
474,0.11168827,2,148576,184.76778,7.718139,0.8231555968523026,451.6,0.11168827,608.2277088165283,0.009935015,1022.8818860291245,0.0
475,0.10328576,1,149186,185.61609,7.7262583,0.8739986568689346,453.0,0.10328576,612.5627462863922,0.008492183,1034.1327077499743,0.0
478,0.10192814,3,150432,181.35803,7.701551,0.9056550040841103,447.6,0.10192814,616.86842918396,0.009269556,1018.6639258237421,0.0
480,0.122667484,2,151612,185.89981,7.6775365,0.9006069973111153,459.05,0.122667484,621.1658339500427,0.0098711755,1043.9197606446935,0.0
481,0.106551796,1,152231,184.03778,7.6786504,0.8226945102214813,463.025,0.106551796,625.4872887134552,0.0092437,1040.433920295522,0.0
482,0.10451469,1,152747,186.23349,7.670166,0.8430022150278091,468.6,0.10451469,629.8108861446381,0.010231761,1056.2408778181616,0.0
485,0.10043879,3,153747,183.00081,7.658448,0.8859606683254242,467.175,0.10043879,634.1550712585449,0.009524645,1046.550594198777,0.0
486,0.1274578,1,154375,185.3486,7.632035,0.9310126602649689,471.075,0.1274578,638.4781625270844,0.0101632,1055.908552981261,0.0
488,0.10759538,2,155390,189.8942,7.6335607,0.7835461497306824,482.275,0.10759538,642.8029482364655,0.00930669,1086.5381837673617,0.0
490,0.13958398,2,157227,194.49023,7.640931,0.8299048244953156,493.2,0.13958398,647.1248943805695,0.009424794,1106.75177264195,0.0
493,0.09845343,3,158968,201.03372,7.6375856,0.8775789141654968,505.625,0.09845343,651.4524066448212,0.00884058,1145.9668227386967,0.0
495,0.10511844,2,160227,207.03586,7.6400185,0.9174341112375259,521.35,0.10511844,655.7788743972778,0.009413123,1184.4631453251618,0.0
497,0.08982725,2,161361,208.05318,7.6506505,0.9212095588445663,533.675,0.08982725,660.070791721344,0.009547903,1196.286944340916,0.0
499,0.095343746,2,162401,208.60886,7.6392217,0.9120244979858398,532.15,0.095343746,664.3934881687164,0.009735431,1199.2722199249279,0.0
501,0.12454301,2,163384,206.94746,7.6611447,0.8059836775064468,529.15,0.12454301,668.7071988582611,0.008929622,1197.3610772372185,0.0
503,0.104666375,2,164466,210.42986,7.640577,0.8986580520868301,536.375,0.104666375,673.0097193717957,0.0100137945,1214.435511420409,0.0
504,0.13432306,1,165419,213.75688,7.627149,0.7979027032852173,549.8,0.13432306,677.3483879566193,0.010040368,1245.2130575753702,0.0
506,0.11978858,2,166184,211.62923,7.631591,0.8610606342554092,536.925,0.11978858,681.6650307178497,0.009407134,1234.9295100753122,0.0
509,0.09746447,3,167706,211.86514,7.615097,0.8893519937992096,537.575,0.09746447,685.9612009525299,0.009613417,1231.2488390257608,0.0
512,0.06503816,3,168824,207.15471,7.598559,0.8850602433085442,525.6,0.06503816,690.2254612445831,0.0038224128,1200.2140557603107,0.0
514,0.14149156,2,170001,214.67703,7.598389,0.8858279809355736,535.625,0.14149156,694.4931209087372,0.009836354,1227.646430359703,0.0
516,0.108149834,2,170989,215.3875,7.5763392,0.9104769825935364,532.95,0.108149834,698.7467210292816,0.009164947,1219.3026122471979,0.0
520,0.0989234,4,172348,211.28629,7.5682993,0.9440814182162285,518.4,0.0989234,703.0419037342072,0.01078606,1193.394957960371,0.0
522,0.1125412,2,173060,209.8104,7.5717807,0.9353138208389282,507.825,0.1125412,707.3558712005615,0.010204418,1173.8663707795695,0.0
525,0.12339766,3,174204,218.54404,7.5747643,0.9201651066541672,511.425,0.12339766,711.6051554679871,0.008888925,1196.6558027297694,0.0
527,0.09192345,2,175419,221.60493,7.5712276,0.9194934293627739,513.6,0.09192345,715.88596367836,0.009305302,1211.9712933238452,0.0
528,0.12909248,1,176270,222.36923,7.565109,0.8183640390634537,522.0,0.12909248,720.1436531543732,0.008876659,1214.7403253614616,0.0
531,0.10163846,3,177385,206.8458,7.569107,0.8509270995855331,482.7,0.10163846,724.4606986045837,0.009394549,1127.4472229262515,0.0
533,0.12018385,2,178319,212.11832,7.565551,0.8506134003400803,483.775,0.12018385,728.7849500179291,0.009187094,1141.5157636676856,0.0
535,0.12091036,2,179072,210.82549,7.5594473,0.930154338479042,471.125,0.12091036,733.1185212135315,0.009569927,1117.223623204602,0.0
537,0.1290757,2,179860,214.61093,7.556824,0.9141072854399681,462.475,0.1290757,737.4289450645447,0.009324463,1117.550666801828,0.0
540,0.092941105,3,180916,208.13712,7.5928965,0.8898000791668892,445.425,0.092941105,741.7721087932587,0.009473267,1072.9988324770598,0.0
543,0.10240045,3,182131,208.4913,7.615064,0.8980047851800919,441.625,0.10240045,746.1053450107574,0.009333024,1068.3050665138776,0.0
545,0.118508324,2,182954,203.58493,7.5937624,0.7857377380132675,428.425,0.118508324,750.431966304779,0.009766477,1032.6572056084356,0.0
548,0.10044581,3,183811,193.69363,7.6385655,0.8476809710264206,408.675,0.10044581,754.7228677272797,0.009807492,973.8261629297656,0.0
549,0.122121915,1,184742,201.83199,7.6275015,0.8397899568080902,425.9,0.122121915,759.0069918632507,0.009279508,1013.1693917183659,0.0
551,0.13697007,2,185457,205.09737,7.6511683,0.9123067036271095,427.725,0.13697007,763.3341817855835,0.011084786,1018.7406905543124,0.0
554,0.113383666,3,186741,200.41537,7.6674075,0.7783321291208267,418.5,0.113383666,767.691267490387,0.00989105,992.0164878545611,0.0
556,0.10179053,2,188238,204.97092,7.6883416,0.816548615694046,431.225,0.10179053,772.0405626296997,0.009592209,1010.6187594134778,0.0
558,0.10693644,2,189170,207.47827,7.7080836,0.9200718998908997,433.95,0.10693644,776.3917167186737,0.009486211,1017.9967407197785,0.0
561,0.10390711,3,190294,216.07834,7.6866336,0.8481565117835999,443.7,0.10390711,780.7308366298676,0.010446945,1055.5225570278058,0.0
564,0.090940446,3,191267,206.77426,7.66882,0.88253965228796,434.8,0.090940446,785.0414609909058,0.008916551,1019.7603629166786,0.0
566,0.10721277,2,192197,209.67574,7.662965,0.7257771790027618,438.0,0.10721277,789.3698127269745,0.009509112,1031.1217508050358,0.0
569,0.08635643,3,193266,202.64658,7.652636,0.7835325002670288,414.525,0.08635643,793.7018046379089,0.008873995,986.5868471372511,0.0
572,0.12798305,3,194298,201.21976,7.6682897,0.8709551393985748,411.925,0.12798305,798.0368871688843,0.010353353,980.7511893927351,0.0
575,0.1067688,3,195302,194.99947,7.712875,0.8061025142669678,405.75,0.1067688,802.3440284729004,0.009103504,956.6970597944079,0.0
577,0.11203451,2,196197,193.89835,7.7209964,0.87255859375,408.425,0.11203451,806.6273467540741,0.010326606,957.8647912641779,0.0
580,0.12691382,3,197332,196.15756,7.7180796,0.8350667953491211,410.4,0.12691382,810.9194383621216,0.010491182,965.2866458009121,0.0
582,0.09461675,2,198251,197.05467,7.7335935,0.7875228971242905,409.9,0.09461675,815.1889123916626,0.009802973,972.3531465939926,0.0
584,0.1285117,2,199303,198.95256,7.7206426,0.8324930518865585,419.975,0.1285117,819.4704129695892,0.009699189,987.6935111238657,0.0
587,0.09137293,3,200179,198.11618,7.7671995,0.7468997538089752,419.825,0.09137293,823.7478764057159,0.008766132,985.1128646508838,0.0
589,0.091384135,2,201121,198.13467,7.713378,0.8481703549623489,409.475,0.091384135,828.0310263633728,0.008982174,985.3501861229455,0.0
592,0.115876645,3,202176,197.78049,7.749771,0.8722953051328659,407.725,0.115876645,832.3401107788086,0.009953498,974.7689874678032,0.0
595,0.121454775,3,203363,194.30124,7.7460365,0.8677966296672821,398.7,0.121454775,836.6313977241516,0.010298856,964.2631575987546,0.0
598,0.09529511,3,204439,181.2508,7.7556753,0.8834820315241814,381.725,0.09529511,840.9097270965576,0.009265859,908.4153603770479,0.0
601,0.10356152,3,205472,175.73897,7.7655034,0.740535318851471,379.45,0.10356152,845.1794340610504,0.009551922,885.1864945001256,0.0
604,0.10543679,3,206665,180.02989,7.7827606,0.9038763046264648,384.95,0.10543679,849.4618713855743,0.009964082,901.9017036344649,0.0
608,0.10086277,4,207940,176.14346,7.7989655,0.9290367588400841,376.9,0.10086277,853.718451499939,0.009092017,874.792760847114,0.0
611,0.10497089,3,209433,176.99124,7.7770233,0.8958704322576523,385.8,0.10497089,857.9834244251251,0.009373352,882.7643045880789,0.0
612,0.10996367,1,210433,177.16428,7.796948,0.29271817207336426,403.375,0.10996367,862.2587442398071,0.009486572,894.7494820874383,0.0
614,0.10351789,2,211308,175.90689,7.782089,0.902717299759388,407.95,0.10351789,866.8079118728638,0.011580611,890.527400963991,0.0
617,0.12654316,3,212809,182.47227,7.796863,0.8198033720254898,415.3,0.12654316,871.0994346141815,0.009161226,912.1476720702867,0.0
618,0.10751085,1,213580,187.00928,7.7958865,0.8883504569530487,424.975,0.10751085,875.4020946025848,0.00981213,926.2574760783615,0.0
621,0.12434816,3,214537,189.97151,7.813717,0.8978170230984688,419.95,0.12434816,879.7163569927216,0.010147019,923.3974794896865,0.0
625,0.09867193,4,215627,182.08769,7.768673,0.9205693453550339,401.075,0.09867193,884.0331120491028,0.009737723,870.586586460466,0.0
628,0.122806855,3,216676,186.21161,7.7530055,0.902607262134552,401.475,0.122806855,888.3589458465576,0.010194579,874.9514593266922,0.0
631,0.108129136,3,217892,192.39417,7.753918,0.9524366110563278,404.275,0.108129136,892.6841065883636,0.0090181,887.199159280775,0.0
633,0.124395475,2,218576,193.19174,7.7461553,0.8228293508291245,402.9,0.124395475,896.9894821643829,0.010480533,885.0801482521445,0.0
635,0.12610842,2,219551,193.76483,7.7723994,0.9042254909873009,404.7,0.12610842,901.2899315357208,0.009343963,881.6638381420453,0.0
638,0.107915625,3,220709,202.316,7.741517,0.8174819946289062,406.75,0.107915625,905.6480927467346,0.0100233685,902.5390026808707,0.0
641,0.116429105,3,221704,214.36581,7.7182775,0.8901131451129913,405.8,0.116429105,909.9981572628021,0.010033459,932.4638939451215,0.0
643,0.099890426,2,222462,215.5094,7.755664,0.8238769024610519,404.65,0.099890426,914.3474562168121,0.009699075,930.8199548483705,0.0
646,0.099321015,3,223462,211.77072,7.7844853,0.8657597899436951,397.85,0.099321015,918.7077949047089,0.009712549,911.1608339077505,0.0
648,0.12650493,2,224347,219.07637,7.8000617,0.8026827275753021,410.175,0.12650493,923.015435218811,0.010420448,941.9070543274141,0.0
651,0.12469419,3,225391,218.19588,7.808545,0.8877475634217262,398.95,0.12469419,927.3556756973267,0.009320297,927.127527604973,0.0
653,0.13209717,2,226190,221.29045,7.780639,0.8579468876123428,379.85,0.13209717,931.6716463565826,0.010830911,927.0239501743997,0.0
656,0.1120311,3,227320,219.50923,7.76799,0.947273962199688,378.325,0.1120311,936.0222506523132,0.010143906,923.5423181306439,0.0
659,0.10841364,3,228265,209.31128,7.755123,0.8404228091239929,359.275,0.10841364,940.3501088619232,0.009765271,891.2980678734318,0.0
662,0.100810826,3,229342,205.93571,7.7030797,0.8895519599318504,362.1,0.100810826,944.7046353816986,0.010523915,894.6668577974684,0.0
665,0.11172387,3,230401,208.72168,7.6727457,0.8657953888177872,369.35,0.11172387,949.0513913631439,0.010438353,916.1850162151002,0.0
667,0.14911202,2,231378,210.827,7.6859775,0.8095104694366455,376.025,0.14911202,953.3889579772949,0.010275619,935.5982777075048,0.0
669,0.1064202,2,232204,209.99341,7.6828604,0.9213070496916771,379.175,0.1064202,957.7191908359528,0.008951954,945.8696677938963,0.0
