# {"t_start": 1555516704.0333376, "env_id": "Walker2d-v2"} 
r,l,t
1.800436,22,14.600935
-2.051327,12,14.698102
-0.087261,26,14.899039
-8.382963,18,15.069773
-2.825738,8,15.124539
0.231778,14,15.24993
19.418694,34,15.499456
9.186211,20,15.643515
-2.558079,21,15.80545
-0.428447,11,15.873533
-1.989259,25,16.042834
-3.227485,13,16.116656
-3.0102,8,16.173801
1.310787,13,16.284568
-11.762138,17,16.400321
-3.991755,12,16.49515
1.498171,18,16.616858
-4.116516,16,16.735742
1.120308,16,16.847326
10.537338,34,17.09257
-0.714795,12,17.176832
-2.08348,11,17.261105
13.057437,32,17.480631
0.099127,13,17.564568
-7.925233,22,17.724455
-2.974592,23,17.872612
0.800405,15,17.979305
-2.979639,11,18.05709
-3.342058,30,18.256731
-4.90683,10,18.332067
0.418971,12,18.415672
12.082935,23,18.558383
0.649087,14,18.641355
6.164515,34,18.873069
0.580317,12,18.969102
-6.198784,23,19.164623
3.063894,14,19.280478
-4.921182,11,19.375426
-1.771809,18,19.531006
-4.868096,8,19.60003
-4.975262,19,19.757868
-6.633382,9,19.819389
-5.988975,24,19.999142
-1.211277,13,20.108275
0.488839,22,20.290415
1.599317,15,20.39798
0.422378,18,20.531597
9.187478,37,20.802339
-7.221629,14,20.906747
-0.297274,10,20.97128
8.075424,28,21.129601
0.361005,13,21.227043
0.272127,18,21.342703
-2.166397,11,21.426886
-3.726193,16,21.523576
-3.724582,12,21.609102
-4.064771,20,21.755733
-7.940182,12,21.854338
-3.646116,24,23.371063
-0.529928,16,23.514215
-0.316603,15,23.628953
-2.634691,9,23.709495
-3.884329,11,23.787237
4.235152,21,23.940392
-1.837466,12,24.050774
-4.969855,9,24.127719
-3.118427,23,24.325633
-5.094905,21,24.481028
-2.938562,13,24.577321
0.261281,10,24.65218
-4.042279,16,24.762485
10.030778,33,25.015923
1.626096,21,25.195213
-1.81776,10,25.271706
-7.721741,29,25.480842
2.550035,27,25.713497
-0.524225,12,25.801267
-3.097294,27,26.003481
10.037918,24,26.177159
-4.26645,14,26.288745
3.765999,25,26.454942
-5.666322,19,26.589008
-9.034261,19,26.726912
12.011096,23,26.902423
6.670543,20,27.064071
0.28095,12,27.146786
7.877348,33,27.402493
0.329908,32,27.653145
-1.370094,28,27.860873
-1.748021,34,28.122414
1.490889,25,28.294093
4.538924,43,28.631808
-4.749873,10,28.723584
1.637321,20,28.882305
1.011774,29,29.11659
0.234805,11,29.194533
2.102117,21,29.34695
25.797491,41,29.661945
-2.647901,11,29.748866
0.512744,43,30.135517
-1.951834,12,30.229361
-4.065835,32,30.491967
0.69815,14,30.619481
-5.674909,15,30.741602
-8.810215,18,30.876844
-4.385129,22,31.04013
0.962271,23,31.684127
-12.099416,21,31.849663
-3.28679,28,32.062329
4.996961,36,32.329674
-3.875067,11,32.41699
-3.959142,22,32.564265
-6.439592,17,32.69477
-4.314148,23,32.866279
0.548581,20,33.004719
