# {"t_start": 1551154152.2632523, "env_id": "Humanoid-v2"} 
r,l,t
113.828748,27,11.370874
88.935991,19,11.398024
96.877254,20,11.425808
86.227461,18,11.451158
80.545716,17,11.474015
84.952895,18,11.499462
80.890835,17,11.521493
81.2562,17,11.542716
92.349316,19,11.568363
138.636479,28,11.607075
80.78287,17,11.629894
158.590068,36,11.682187
80.352995,17,11.704624
96.568816,20,11.73256
76.351643,16,11.7536
128.713322,26,11.789898
139.15732,30,11.833452
121.113926,25,11.871608
97.71506,20,11.898393
97.182866,20,11.930931
86.803215,18,11.964992
86.177607,18,11.998209
95.074097,20,12.034827
139.127215,29,12.086562
148.3504,31,12.13321
120.966148,25,12.165998
122.721144,27,12.203118
79.722556,17,12.225128
81.019621,17,12.247454
72.486472,16,12.269346
123.68078,27,12.306764
75.97239,16,12.328434
131.002823,28,12.365688
87.138059,18,12.391192
91.56067,19,12.417195
163.678154,35,12.466462
76.310427,16,12.486463
88.601177,19,12.512746
116.174473,26,12.546896
81.287847,17,12.568784
87.7335,18,12.593762
181.822437,38,12.65147
114.266072,24,12.684451
78.576825,17,12.707578
113.554994,23,12.739711
80.410759,17,12.763312
97.276741,20,12.793839
109.765635,23,13.379074
117.781729,25,13.422634
100.539088,21,13.460832
80.89049,17,13.485025
86.259236,18,13.514304
84.492319,18,13.538279
157.251334,33,13.586426
80.754582,17,13.608178
84.026488,18,13.632383
96.27795,20,13.658317
95.441439,20,13.685341
81.081408,17,13.70902
86.602743,18,13.732522
92.150467,19,13.757415
81.027358,17,13.779447
87.958664,19,13.804772
90.602546,19,13.831265
133.098064,28,13.872752
75.55197,16,13.895322
140.622294,30,13.937777
81.361593,17,13.958884
103.851244,23,13.989205
80.266198,17,14.011552
103.104065,22,14.039884
86.754703,18,14.062742
76.335876,16,14.083544
80.930869,17,14.105221
129.896128,28,14.14129
85.989856,18,14.163608
154.142885,32,14.208036
109.318127,22,14.236833
142.101173,30,14.275899
102.893981,24,14.308024
129.890162,28,14.346109
86.147859,18,14.3692
80.965852,17,14.390742
115.611912,24,14.423014
76.93708,16,14.44416
126.74835,27,14.480585
101.651097,21,14.509487
124.339141,30,14.549551
83.388074,18,14.573103
75.139436,16,14.595063
75.599499,16,14.616221
116.961321,24,14.647837
131.02496,28,14.686244
80.263741,17,14.711763
122.243483,26,14.750643
172.127307,37,15.014752
85.412544,18,15.040368
85.190175,18,15.066175
153.08859,34,15.114567
98.060648,21,15.142503
81.315984,17,15.16642
160.035924,34,15.216365
93.882095,20,15.242216
80.222934,17,15.264572
133.714829,29,15.304887
96.439419,21,15.334909
131.708435,29,15.385656
124.870478,26,15.425226
90.1865,19,15.452828
101.08151,23,15.486756
84.999032,18,15.513167
190.316836,39,15.570684
80.495144,17,15.594552
86.063084,18,15.617955
228.247142,51,15.686108
190.440403,42,15.745708
84.401131,18,15.770175
154.00823,31,15.812729
79.890677,17,15.835683
85.166885,18,15.859279
148.504221,30,15.902187
96.23763,22,15.935202
95.056601,20,15.965905
137.168789,30,16.009817
133.379583,28,16.051073
80.798832,17,16.074564
155.490451,30,16.119803
80.844641,17,16.140792
81.458946,17,16.161963
91.272543,19,16.188858
119.121139,24,16.222716
81.312035,17,16.24442
122.400984,29,16.282712
86.990245,19,16.306691
86.562811,18,16.32987
93.343677,19,16.356178
110.579805,23,16.388599
115.804376,25,17.143318
85.98253,18,17.166991
85.068352,18,17.194588
226.347256,45,17.261022
85.951235,18,17.288375
81.161389,17,17.310396
95.614457,20,17.336688
111.944035,23,17.368435
114.573286,25,17.402051
72.331801,16,17.422069
84.851028,18,17.445843
129.87855,28,17.488988
125.697511,27,17.532872
149.883626,31,17.575962
128.651751,27,17.614149
86.253467,18,17.639356
96.303131,20,17.667911
120.993339,27,17.70783
81.473278,17,17.730925
151.169608,31,17.777202
86.089867,18,17.801326
116.886185,24,17.832429
69.497856,15,17.853237
80.952291,17,17.874378
85.558162,18,17.902141
81.178687,17,17.924843
152.701905,32,17.969079
205.134163,46,18.029706
86.556936,18,18.058155
113.603991,25,18.093227
105.660022,22,18.124593
81.375953,17,18.147516
109.285118,23,18.179353
95.40392,20,18.206633
166.472429,38,18.266627
81.168311,17,18.292263
81.24834,17,18.318097
87.702362,19,18.349018
79.894455,17,18.375732
103.822944,22,18.405442
116.819319,25,18.442467
76.606134,16,18.465714
89.687609,19,18.493159
87.290582,18,18.517327
115.442288,24,18.550153
84.407149,18,18.573002
128.605513,27,18.806282
133.739363,29,18.84803
172.952419,38,18.904224
86.022003,18,18.933815
71.519898,15,18.956234
117.771857,26,18.999449
105.531389,23,19.03113
144.554357,30,19.073919
157.744994,32,19.118493
74.908117,16,19.14779
154.875911,34,19.204421
85.807058,18,19.229189
80.193972,17,19.250819
109.07856,23,19.280908
88.90247,20,19.308056
147.292414,32,19.350339
135.327801,28,19.388814
81.344869,17,19.411052
81.133043,17,19.432956
132.260971,27,19.468092
81.723721,17,19.489405
107.633594,22,19.517865
131.236883,27,19.554152
110.251609,24,19.587334
161.856276,34,19.633507
91.004068,19,19.658273
91.692272,19,19.682249
81.266726,17,19.703413
108.662365,23,19.732648
156.804441,34,19.776426
126.160701,27,19.810699
91.771869,19,19.834006
123.980196,27,19.86937
116.347809,24,19.903643
132.765378,28,19.944071
76.605602,16,19.964848
87.247613,18,19.988502
85.268903,18,20.012498
211.199897,42,20.072952
96.23882,20,20.099532
81.029116,17,20.121974
89.709294,19,20.148112
110.744818,23,20.180886
94.161592,20,20.399482
81.331985,17,20.430271
81.554055,17,20.459754
90.778003,19,20.487007
99.362399,21,20.51864
81.178166,17,20.54362
81.527624,17,20.567058
83.045476,18,20.596788
76.539086,16,20.619555
148.452411,30,20.664303
162.431981,34,20.71302
103.789644,21,20.746907
120.196716,25,20.785543
125.603558,27,20.833639
76.366932,16,20.8552
90.640987,19,20.881394
103.750993,23,20.914366
90.056841,19,20.940844
96.414779,20,20.969909
84.648348,18,20.997298
81.098337,17,21.021297
84.793545,18,21.046908
84.282644,18,21.074271
178.762387,37,21.130064
81.243056,17,21.153682
85.750055,19,21.179662
145.976356,31,21.222069
92.150131,19,21.246582
183.044959,41,21.302774
100.531996,21,21.329847
84.922567,18,21.354493
109.880497,23,21.385428
132.246152,27,21.422619
101.058343,21,21.450531
90.827696,19,21.475646
86.272405,18,21.508178
80.968148,17,21.537798
97.837304,22,21.568586
92.167053,19,21.596409
90.115745,19,21.624511
93.65376,19,21.653238
163.551543,37,21.710012
81.003761,17,21.733778
112.544441,24,21.767348
175.520303,35,21.816428
85.550283,18,21.841334
145.167911,30,21.884063
149.62847,30,22.508138
147.174993,30,22.553506
75.128643,16,22.577142
81.043958,17,22.598869
145.743723,30,22.644162
75.898756,16,22.666887
116.139352,24,22.700418
80.262998,17,22.721627
76.474266,16,22.741638
81.246329,17,22.763685
97.23622,21,22.792542
157.633441,33,22.842026
80.333167,17,22.866167
152.988319,32,22.917205
110.273234,25,22.9517
81.298882,17,22.982357
91.702587,20,23.015056
174.558033,40,23.074482
79.35847,17,23.100147
84.868864,18,23.124999
124.107644,27,23.162834
81.309961,17,23.188616
117.874913,28,23.229774
88.045963,20,23.258883
80.4466,17,23.283106
155.16285,32,23.332062
161.619412,35,23.384551
144.03633,29,23.428214
111.03289,23,23.460998
80.907189,17,23.484211
185.078039,38,23.53536
198.260639,41,23.592063
181.339768,36,23.644944
95.43042,21,23.675146
160.040341,33,23.721759
153.64192,31,23.766305
94.736521,20,23.794869
76.515947,16,23.815719
129.235917,27,23.852163
97.941325,20,23.880063
87.067997,20,23.907482
150.593434,32,24.142362
108.703947,23,24.173397
98.00177,20,24.205012
98.360974,22,24.237871
151.976176,32,24.291315
102.26048,23,24.327082
80.482308,17,24.357889
133.647921,30,24.407127
221.54145,45,24.473454
117.155639,25,24.506872
87.070751,18,24.531306
81.233918,17,24.553784
87.610067,18,24.57696
125.260425,28,24.615609
95.327473,20,24.644552
80.454666,17,24.66963
212.783868,42,24.737549
166.612153,32,24.782514
214.086239,44,24.844048
111.115609,23,24.875792
101.211644,22,24.911868
138.524665,29,24.965512
81.119581,17,24.997259
123.698832,27,25.04203
133.725426,28,25.079745
108.384092,24,25.110704
137.218788,29,25.148881
86.42219,18,25.173782
196.083499,41,25.232672
155.696089,33,25.280492
218.277607,50,25.352361
92.164596,19,25.379274
179.215596,37,25.435001
95.743441,20,25.460949
112.79358,27,25.498783
81.401372,17,25.521949
132.83339,29,25.564342
157.281687,32,25.61226
75.940641,16,25.639588
84.823174,18,25.868206
85.920065,18,25.893036
87.414249,18,25.91939
81.17978,18,25.944146
91.46316,19,25.970852
204.884285,48,26.044518
156.509767,33,26.089446
80.08064,17,26.111928
158.957256,35,26.160204
86.961248,18,26.1837
81.163718,17,26.206784
178.732604,39,26.261307
101.260444,21,26.289135
135.218578,29,26.329498
90.036393,19,26.355979
117.119104,26,26.391877
244.307023,51,26.464189
85.945827,18,26.489014
112.299908,24,26.523491
99.160178,20,26.550231
112.814473,24,26.584163
119.854227,26,26.623963
105.379095,22,26.656907
100.835875,22,26.69013
104.751316,22,26.719805
79.039902,17,26.743793
137.824797,29,26.786858
103.473394,22,26.820394
110.991252,24,26.854151
211.851887,44,26.921142
81.122082,17,26.943732
130.227175,29,26.981343
102.917403,22,27.009888
105.283896,22,27.039963
75.493891,16,27.06051
194.927182,41,27.118459
111.426,24,27.153134
175.452402,42,27.235271
108.746975,23,27.279832
149.378257,33,27.330551
145.943317,31,27.976607
111.188737,23,28.008227
141.179712,30,28.053672
131.994777,27,28.090908
131.970619,27,28.130879
128.727511,29,28.169683
81.075686,17,28.193463
146.803829,31,28.234361
71.893709,15,28.253492
181.283951,38,28.313833
126.238215,29,28.354462
135.813226,28,28.39514
86.377574,18,28.419876
80.923454,17,28.442005
185.312012,38,28.496651
139.949923,29,28.536611
106.594852,22,28.566255
131.997287,29,28.608182
86.183317,18,28.630899
104.82446,22,28.665477
170.768657,36,28.719642
154.363132,33,28.765877
134.78155,30,28.80569
150.499485,33,28.850184
82.780381,18,28.87358
81.031136,17,28.9003
86.3282,18,28.925639
207.338039,45,28.993393
197.871712,40,29.051761
142.522344,31,29.098202
177.808039,38,29.153369
159.850371,34,29.201807
96.145557,20,29.231082
168.557182,35,29.278596
156.728328,34,29.334012
169.463696,38,29.394596
187.328397,42,29.654372
107.618022,22,29.684972
81.219973,17,29.711825
110.00105,25,29.748732
139.498799,32,29.797741
128.444152,28,29.841341
126.503195,28,29.883255
86.171284,18,29.917124
94.874355,22,29.95325
92.615766,19,29.976945
110.802232,23,30.007493
76.13619,16,30.028677
79.578095,17,30.051938
157.606662,32,30.099373
81.254314,17,30.123393
178.630698,36,30.176989
111.055823,23,30.220812
229.918974,49,30.300983
102.949752,24,30.332729
76.405882,16,30.356019
79.223155,17,30.386003
159.871876,34,30.448697
127.232424,26,30.487588
162.72824,34,30.534612
85.736006,18,30.558532
132.156508,28,30.596643
224.061857,46,30.665928
156.224669,32,30.725751
81.397851,17,30.748878
78.722718,17,30.772759
118.683508,26,30.811115
117.137922,25,30.846573
203.318912,41,30.904928
