# {"t_start": 1551071695.5215209, "env_id": "CartPole-v0"} 
r,l,t
21.0,21,4.373918
25.0,25,4.432795
14.0,14,4.464456
35.0,35,4.553837
10.0,10,4.585846
46.0,46,4.694477
27.0,27,4.757916
26.0,26,4.817373
11.0,11,4.842971
16.0,16,4.880122
21.0,21,4.930263
15.0,15,4.963873
13.0,13,4.993551
16.0,16,5.03008
11.0,11,5.054859
47.0,47,5.184407
33.0,33,5.256499
27.0,27,5.313178
23.0,23,5.371661
13.0,13,5.403472
11.0,11,5.428116
21.0,21,5.475348
19.0,19,5.518889
15.0,15,5.549755
17.0,17,5.603142
65.0,65,5.770125
32.0,32,5.842251
34.0,34,5.931676
37.0,37,6.016826
15.0,15,6.053114
12.0,12,6.092877
12.0,12,6.117657
22.0,22,6.164402
11.0,11,6.18769
22.0,22,6.23512
12.0,12,6.259396
16.0,16,6.292787
25.0,25,6.347637
10.0,10,6.368869
17.0,17,6.404141
15.0,15,6.434194
13.0,13,6.461826
31.0,31,6.528574
21.0,21,6.582276
10.0,10,6.604827
22.0,22,6.656565
22.0,22,6.703063
24.0,24,8.683523
15.0,15,8.720394
47.0,47,8.827018
57.0,57,8.949128
14.0,14,8.978182
12.0,12,9.005811
17.0,17,9.050719
21.0,21,9.108113
57.0,57,9.237623
15.0,15,9.272621
17.0,17,9.323833
35.0,35,9.414572
14.0,14,9.449974
19.0,19,9.4957
12.0,12,9.522389
18.0,18,9.564911
15.0,15,9.60308
16.0,16,9.644843
21.0,21,9.695235
19.0,19,9.734317
47.0,47,9.837446
33.0,33,9.908637
23.0,23,9.958165
54.0,54,10.086227
28.0,28,10.145047
33.0,33,10.216562
17.0,17,10.260602
31.0,31,10.326412
16.0,16,10.358311
12.0,12,10.386522
20.0,20,10.431361
12.0,12,10.457051
15.0,15,10.491169
21.0,21,10.53863
21.0,21,10.593085
16.0,16,10.639823
11.0,11,10.667118
38.0,38,10.752992
22.0,22,10.802893
29.0,29,10.872134
58.0,58,11.002468
24.0,24,12.034263
56.0,56,12.168312
25.0,25,12.223579
25.0,25,12.279123
38.0,38,12.363858
37.0,37,12.457407
31.0,31,12.528591
30.0,30,12.605762
19.0,19,12.656872
28.0,28,12.721851
20.0,20,12.767987
18.0,18,12.811688
65.0,65,12.95044
51.0,51,13.06041
35.0,35,13.142739
50.0,50,13.249053
56.0,56,13.365122
52.0,52,13.474245
45.0,45,13.572522
73.0,73,13.75472
48.0,48,13.863085
10.0,10,13.886497
39.0,39,13.974925
96.0,96,14.194133
37.0,37,14.279341
34.0,34,15.332334
23.0,23,15.391998
27.0,27,15.455072
78.0,78,15.655168
17.0,17,15.697595
114.0,114,15.952068
43.0,43,16.062101
35.0,35,16.15694
55.0,55,16.280678
47.0,47,16.38082
16.0,16,16.414872
88.0,88,16.62678
25.0,25,16.685904
17.0,17,16.724995
98.0,98,16.940635
93.0,93,17.157183
51.0,51,17.266644
113.0,113,17.518408
121.0,121,18.792034
78.0,78,18.962482
87.0,87,19.172509
19.0,19,19.213711
40.0,40,19.303975
50.0,50,19.433257
141.0,141,19.765875
71.0,71,19.918828
89.0,89,20.12008
45.0,45,20.216324
111.0,111,20.475233
51.0,51,20.597819
50.0,50,20.717608
189.0,189,22.133206
131.0,131,22.433722
74.0,74,22.601811
119.0,119,22.896426
200.0,200,23.332626
199.0,199,23.788512
107.0,107,24.033981
74.0,74,24.208063
200.0,200,25.692243
200.0,200,26.163358
149.0,149,26.490939
200.0,200,26.943947
114.0,114,27.188668
86.0,86,27.373084
176.0,176,28.741761
142.0,142,29.067755
200.0,200,29.531743
99.0,99,29.768703
200.0,200,30.203318
92.0,92,30.415857
140.0,140,30.74157
200.0,200,32.152745
200.0,200,32.61145
185.0,185,33.032816
193.0,193,33.456707
200.0,200,33.929691
200.0,200,35.349704
164.0,164,35.732189
200.0,200,36.202195
200.0,200,36.643426
200.0,200,37.083414
200.0,200,37.527926
200.0,200,38.981595
168.0,168,39.387227
159.0,159,39.752893
200.0,200,40.203936
200.0,200,40.671479
141.0,141,41.957277
200.0,200,42.42251
200.0,200,42.907736
200.0,200,43.34656
200.0,200,43.81698
200.0,200,44.273062
200.0,200,45.707946
200.0,200,46.18332
200.0,200,46.624877
200.0,200,47.076508
200.0,200,47.504502
152.0,152,48.825178
200.0,200,49.293164
83.0,83,49.472991
200.0,200,49.917143
192.0,192,50.345191
200.0,200,50.799899
200.0,200,52.235116
200.0,200,52.708647
189.0,189,53.130171
200.0,200,53.588122
200.0,200,54.026026
182.0,182,55.419219
168.0,168,55.809152
200.0,200,56.264133
130.0,130,56.538536
200.0,200,56.982766
178.0,178,57.38153
200.0,200,58.821464
200.0,200,59.297676
200.0,200,59.750433
171.0,171,60.147194
155.0,155,60.483566
200.0,200,61.929046
192.0,192,62.351687
200.0,200,62.824183
200.0,200,63.257329
200.0,200,63.732001
200.0,200,65.163784
200.0,200,65.624451
200.0,200,66.098971
138.0,138,66.38797
175.0,175,66.776223
200.0,200,67.2199
137.0,137,68.497406
106.0,106,68.753622
200.0,200,69.218126
200.0,200,70.026865
170.0,170,70.510803
200.0,200,71.06587
78.0,78,71.257209
200.0,200,72.684732
166.0,166,73.152142
200.0,200,73.776401
200.0,200,74.320679
200.0,200,74.877371
200.0,200,76.321152
200.0,200,76.77622
193.0,193,77.197229
86.0,86,77.377638
200.0,200,77.823
200.0,200,78.25634
156.0,156,79.560467
200.0,200,80.031103
200.0,200,80.467285
178.0,178,80.848639
200.0,200,81.29988
200.0,200,82.702606
200.0,200,83.147223
154.0,154,83.509373
170.0,170,83.875395
200.0,200,84.316447
200.0,200,84.777352
139.0,139,86.054776
171.0,171,86.467794
200.0,200,86.914018
129.0,129,87.192159
200.0,200,87.628783
183.0,183,88.032695
149.0,149,89.313396
84.0,84,89.497162
144.0,144,89.845213
200.0,200,90.27755
200.0,200,90.726794
87.0,87,90.928795
133.0,133,91.225539
95.0,95,92.386304
196.0,196,92.83121
193.0,193,93.266299
200.0,200,93.691428
200.0,200,94.12519
160.0,160,94.466909
200.0,200,96.047962
200.0,200,96.562623
143.0,143,97.00799
160.0,160,97.416124
200.0,200,97.954894
200.0,200,99.587824
182.0,182,100.104215
200.0,200,100.640349
200.0,200,101.107279
200.0,200,101.551861
200.0,200,103.154651
200.0,200,103.682953
200.0,200,104.189686
200.0,200,104.637339
155.0,155,104.963754
200.0,200,105.410021
193.0,193,106.770024
200.0,200,107.216338
200.0,200,107.672539
200.0,200,108.089741
200.0,200,108.535378
191.0,191,109.943683
124.0,124,110.230084
172.0,172,110.680621
200.0,200,111.123662
200.0,200,111.565505
200.0,200,112.001456
163.0,163,113.309275
200.0,200,113.788771
193.0,193,114.248961
200.0,200,114.670014
200.0,200,115.151793
200.0,200,116.660496
200.0,200,117.371329
200.0,200,117.826685
200.0,200,118.275716
126.0,126,118.553013
200.0,200,120.638036
173.0,173,121.099177
198.0,198,121.72433
200.0,200,122.468547
200.0,200,123.362563
200.0,200,123.984896
200.0,200,126.287512
200.0,200,126.794329
200.0,200,127.297205
165.0,165,127.723881
200.0,200,128.201875
200.0,200,129.990123
200.0,200,130.564155
200.0,200,131.043852
200.0,200,131.540226
200.0,200,132.032873
200.0,200,133.559755
200.0,200,134.057636
200.0,200,134.558337
200.0,200,135.065879
200.0,200,135.562141
200.0,200,137.442561
200.0,200,137.927145
200.0,200,138.472878
200.0,200,139.026626
200.0,200,139.461311
200.0,200,141.208941
200.0,200,141.813004
200.0,200,142.369168
200.0,200,142.910874
66.0,66,143.051896
200.0,200,143.488534
200.0,200,144.951567
200.0,200,145.414238
200.0,200,145.861872
200.0,200,146.597423
200.0,200,147.331717
200.0,200,148.810389
200.0,200,149.263789
200.0,200,149.816466
200.0,200,150.516108
200.0,200,151.712605
200.0,200,154.053772
200.0,200,154.722024
200.0,200,155.454793
200.0,200,156.119262
200.0,200,156.738715
200.0,200,160.163949
200.0,200,161.054732
159.0,159,161.941568
73.0,73,162.143368
70.0,70,162.370014
200.0,200,163.065118
127.0,127,163.517302
200.0,200,166.501114
200.0,200,167.251878
200.0,200,167.990586
200.0,200,168.683596
200.0,200,169.278242
200.0,200,169.954263
200.0,200,172.537326
200.0,200,173.387646
200.0,200,174.256746
200.0,200,175.006056
200.0,200,175.673994
200.0,200,177.941114
200.0,200,178.585597
200.0,200,179.232292
200.0,200,179.818569
171.0,171,180.302142
194.0,194,182.356246
200.0,200,183.073182
172.0,172,183.730657
200.0,200,184.531977
200.0,200,185.373035
183.0,183,187.415574
140.0,140,187.951944
200.0,200,188.721415
200.0,200,189.38135
200.0,200,190.013722
200.0,200,190.565476
