# {"env_id": "Hopper-v2", "t_start": 1551114947.597033} 
r,l,t
11.097002,15,8.419368
15.318947,20,8.451011
20.245036,19,8.481171
8.763081,17,8.504499
13.221319,19,8.533257
5.439558,26,8.574931
8.134094,16,8.600861
11.128197,18,8.627335
7.283802,11,8.643968
9.362891,15,8.663444
18.3809,18,8.688978
5.814632,10,8.70634
8.227623,17,8.732504
6.395937,9,8.747395
12.977905,13,8.766671
26.926997,22,8.79977
17.629987,27,8.841514
13.543919,14,8.862517
12.962297,17,8.888418
19.815398,36,8.941498
158.161108,86,9.066524
10.434411,15,9.089048
8.148578,25,9.125904
9.58932,19,9.153036
11.662509,14,9.174179
8.313084,11,9.190523
6.059854,8,9.20241
9.325337,24,9.237598
27.351603,25,9.274811
21.299393,21,9.306081
11.855877,16,9.329202
18.32071,18,9.355897
18.835271,21,9.386912
7.668916,14,9.406928
11.51192,13,9.42571
19.464908,20,9.454374
16.284215,17,9.479501
10.725201,13,9.498784
22.850916,19,9.525682
63.42572,54,9.605908
7.254306,9,9.620288
5.938595,9,9.635056
15.586662,17,9.665891
12.938223,20,9.699699
10.109852,17,9.72577
12.87493,17,9.752911
12.198987,17,9.780472
11.25889,20,9.813206
17.821026,27,9.853858
13.273811,15,9.875991
80.496351,54,10.651955
10.045184,15,10.674494
18.831439,19,10.70294
93.757475,66,10.80277
12.646172,21,10.83514
8.200739,13,10.856236
8.385836,14,10.877133
27.934957,25,10.915325
18.468484,20,10.947244
8.970683,16,10.972272
56.26026,49,11.047899
14.240468,27,11.089971
7.707994,10,11.103878
11.077018,14,11.124774
8.716888,13,11.147405
8.82936,13,11.166783
15.868238,23,11.198423
9.034722,27,11.238325
7.071454,12,11.25631
10.721262,22,11.287838
5.87127,13,11.307209
11.230506,29,11.350187
89.591305,60,11.442267
22.726888,22,11.474935
12.16384,17,11.501287
12.953186,14,11.523568
10.194595,13,11.543759
13.627134,18,11.572588
25.770711,22,11.608332
13.675009,16,11.633136
2.297574,25,11.670573
22.004172,23,11.703631
10.46171,20,11.733713
9.733255,12,11.750726
7.117821,11,11.768157
11.940312,13,11.786938
6.604589,13,11.80624
22.166301,34,11.855903
6.881382,11,11.872004
79.102042,52,11.948051
6.100219,11,11.964772
15.121975,15,11.995535
6.075378,9,12.013546
15.723054,23,12.05466
14.285723,39,12.12531
102.134365,67,12.365298
9.784287,15,12.38792
18.36956,24,12.422879
30.073635,28,12.463041
25.894004,27,12.504575
13.47054,16,12.528958
15.248897,16,12.552961
13.834471,15,12.574742
41.000217,36,12.640257
9.791042,14,12.661377
9.571138,11,12.679153
9.700682,12,12.69693
12.996039,17,12.72389
13.221098,29,12.778903
11.888716,14,12.810965
110.789964,65,12.906096
7.536649,9,12.919403
9.586225,17,12.944487
10.704937,13,12.972063
10.44835,31,13.019549
11.485495,20,13.04865
10.931624,12,13.066764
12.849103,23,13.099073
16.980542,18,13.134354
8.122149,11,13.155661
18.402668,24,13.190716
8.400989,23,13.225412
97.521465,54,13.304915
104.15057,58,13.396824
12.249099,18,13.423468
44.128295,57,13.509144
29.047331,39,13.570269
63.561747,41,13.635947
9.632754,12,13.653231
29.907931,31,13.697839
17.924432,19,13.739274
4.511809,14,13.764236
12.768899,14,13.789637
9.670287,12,13.807689
38.394678,35,13.859471
9.872435,18,13.885633
15.476678,15,13.920957
20.374235,24,13.95741
4.494267,7,13.968546
35.737963,51,14.435622
17.324192,17,14.460306
9.809551,28,14.507899
9.165213,13,14.535876
96.331831,62,14.630281
114.761962,68,14.739749
18.992853,22,14.770821
7.298294,12,14.788027
33.035007,26,14.826219
19.301762,22,14.857529
107.56357,79,14.987983
28.865047,44,15.053166
26.84242,42,15.126062
98.822004,58,15.208192
114.79417,67,15.305543
18.449295,26,15.345843
24.204944,33,15.39401
15.48048,24,15.430028
119.255457,65,15.524369
8.161498,10,15.538648
167.495348,130,15.749881
10.980415,26,15.793159
163.616244,77,15.905345
47.845176,46,16.113343
5.630896,12,16.13075
10.355286,16,16.160464
122.500538,70,16.265281
24.329405,43,16.326971
29.091383,53,16.408594
30.461577,27,16.454188
115.087409,73,16.578945
27.838506,34,16.629015
19.429111,36,16.693082
14.526255,17,16.719616
112.179536,79,16.845086
28.958661,33,16.892787
148.366,114,17.06655
80.191635,72,17.1705
30.168808,30,17.213689
133.774371,81,17.330439
260.563119,154,17.581167
119.55047,117,17.910933
103.982155,59,17.994625
154.464029,80,18.107077
10.893722,21,18.136819
200.174872,94,18.306906
131.481597,71,18.413953
35.664897,47,18.490312
163.856976,81,18.620329
29.517295,57,18.701548
106.018468,68,18.797703
81.250026,49,18.887147
155.174443,86,19.017253
7.641885,14,19.036909
11.30903,22,19.068589
95.168701,118,19.26387
72.731282,84,19.391096
12.731952,40,19.63917
57.026721,35,19.697017
316.002503,208,20.019974
300.168327,143,20.227059
127.404118,87,20.368649
183.446606,128,20.561364
106.734976,59,20.646069
188.830821,114,20.816831
126.869157,68,20.923756
102.551317,66,21.031451
120.528183,97,21.183569
181.094947,95,21.466128
21.993904,38,21.520702
104.921972,63,21.610997
100.84741,79,21.73692
78.832231,49,21.808352
107.048019,66,21.911093
115.835335,70,22.021227
166.866601,97,22.167921
251.286713,134,22.378119
165.870578,120,22.552323
144.690997,154,22.80494
41.268289,40,22.863934
97.991431,57,23.087304
225.733352,99,23.230259
107.048519,59,23.320754
137.434591,79,23.437469
272.237244,128,23.639995
170.972776,94,23.789096
174.241861,83,23.907747
188.325656,100,24.048222
274.048353,215,24.364921
409.354576,284,25.003239
149.4397,75,25.125037
109.015041,85,25.256991
309.653212,190,25.561551
61.967863,37,25.616559
222.663539,102,25.774104
90.910029,63,25.864692
102.190921,64,25.958592
71.912276,44,26.021464
191.79496,100,26.17004
68.643585,49,26.247528
87.020997,50,26.32945
313.049498,154,26.688188
325.969824,190,26.989119
151.501737,81,27.112106
131.038504,110,27.273822
242.596572,117,27.441766
126.214618,71,27.54306
184.410481,84,27.679836
19.150491,49,27.750136
226.645873,107,27.907722
139.109141,90,28.172099
267.760298,142,28.376747
168.178921,85,28.500784
153.96791,84,28.623673
109.554617,60,28.704571
304.233037,154,28.911712
261.373261,176,29.150996
159.556001,105,29.288997
228.954589,136,29.474264
220.673956,120,29.811654
111.218959,62,29.895867
250.301874,113,30.055031
179.398255,98,30.190708
190.850035,107,30.3377
73.558375,60,30.421981
254.193176,134,30.606786
267.328758,132,30.783556
277.956523,154,30.983855
307.42019,138,31.300615
256.733566,132,31.479593
169.975959,100,31.623587
245.03998,137,31.811712
256.362795,129,31.981353
300.183586,157,32.194398
243.277632,124,32.358066
466.732881,332,32.957345
274.531068,175,33.200251
238.047536,107,33.349062
269.041047,133,33.531702
281.677475,134,33.720254
180.704545,108,33.861374
164.5599,97,33.984713
204.972558,104,34.123564
244.57426,123,34.466815
227.706435,114,34.624595
236.200239,129,34.801936
184.145731,116,34.959625
237.17411,113,35.106918
371.061711,179,35.351759
316.692409,158,35.558582
268.197078,120,35.724924
533.927697,292,36.252508
253.309967,147,36.457692
254.551798,137,36.635555
219.905935,98,36.771068
263.182418,147,36.968738
340.90305,186,37.214601
178.196039,122,37.51951
292.901006,171,37.753856
289.112843,150,37.960582
264.738706,115,38.108484
82.218119,49,38.17254
243.367911,117,38.33653
352.618499,206,38.616424
292.400299,168,39.014666
320.977539,164,39.241056
135.829131,80,39.361177
330.127009,168,39.600623
352.676573,195,39.867146
384.229628,198,40.141284
229.666814,106,40.281307
310.492171,135,40.580036
304.824808,180,40.798335
314.712234,169,41.021394
269.280335,120,41.168743
182.442035,90,41.279375
254.888082,129,41.428774
303.028042,153,41.625745
274.145825,128,41.900486
248.558511,120,42.056433
