# {"env_id": "Hopper-v2", "t_start": 1555560381.7272394} 
r,l,t
6.260705,10,22.290323
8.571444,11,22.447179
12.766474,14,22.523043
13.648087,23,22.786318
6.257667,16,22.950428
9.680289,14,23.056309
12.774978,16,23.201319
20.499689,19,23.452166
12.665618,20,23.666868
15.042448,18,23.816195
13.341113,16,23.973121
9.99823,13,24.076988
3.848552,12,24.183542
15.921306,23,24.369183
17.780464,37,24.695467
12.75239,17,24.784911
10.591521,13,24.885019
9.045233,11,25.016584
17.059778,17,25.168068
14.165524,21,25.289559
68.403087,55,25.78882
11.310416,15,25.861433
62.585028,75,26.281077
16.694668,17,26.408406
34.486743,29,26.642536
14.55786,19,26.788007
15.219236,24,26.968265
47.349887,43,27.271006
5.55038,15,27.404422
10.366989,18,27.508308
5.9308,9,27.569572
125.446087,80,28.269098
6.49663,9,28.31179
10.727867,13,28.411634
16.433653,18,28.585093
24.221562,25,28.752808
19.950495,33,29.060882
15.510336,20,29.19989
72.31263,51,29.668273
10.102979,12,29.750986
6.977795,11,29.853383
125.525974,93,32.841353
8.878708,15,32.98295
10.375213,19,33.099195
12.9843,14,33.192584
24.276202,23,33.316136
5.884492,9,33.39263
17.628383,22,33.610658
9.766857,12,33.740291
6.750188,12,33.817869
18.744777,17,33.898227
29.881186,54,34.276001
9.385562,12,34.402994
14.746647,26,34.566217
22.973321,23,34.768466
35.517633,36,35.076787
12.39608,17,35.196343
10.024402,20,35.414544
12.037166,13,35.549871
5.598555,26,35.806181
11.643693,15,35.960378
49.217647,52,36.447558
25.486255,25,36.66667
8.599785,14,36.784955
44.185838,31,37.051888
14.119971,14,37.184391
8.846975,26,37.426133
33.955542,34,37.765819
15.264673,18,37.905416
14.274492,16,38.072928
7.446016,11,38.180053
11.268509,13,38.310568
25.315194,22,38.497625
12.046511,13,38.607322
14.89656,16,38.770568
8.091382,17,38.946652
17.117487,30,39.18912
8.719088,22,39.411573
82.891131,56,39.818717
10.105126,11,39.903352
78.2372,62,40.387195
11.658628,20,40.524101
16.156468,17,40.661346
8.870749,12,40.747731
11.910291,29,40.976087
10.906638,21,41.176064
10.330685,14,41.276872
14.567694,19,41.447883
24.866893,51,42.678372
76.717579,54,43.12094
9.961383,12,43.213242
68.071477,45,43.559109
5.700795,30,43.811169
40.565332,33,44.104607
8.725626,13,44.261188
57.287705,35,44.606491
32.333334,42,44.986767
11.498877,26,45.285811
11.851385,21,45.519281
13.566147,26,45.816925
8.596562,16,46.005958
19.733512,23,46.275931
22.263871,25,46.583201
24.278423,39,47.111126
13.770488,17,47.299128
216.636086,108,48.562904
78.317642,80,49.547436
10.26785,12,49.645027
28.426222,37,50.018087
9.236985,29,50.340172
14.129837,20,50.551901
7.873743,11,50.65234
8.603651,12,50.759355
24.995929,22,50.942343
7.843936,10,51.007715
40.290127,51,51.538688
15.028644,15,51.739832
17.511368,32,52.1384
22.021616,36,52.520301
30.792369,26,52.822752
15.260541,18,53.058376
14.890407,26,54.693379
13.822745,26,54.965909
13.817578,18,55.140262
9.967864,27,55.395949
17.793327,20,55.63844
12.827942,28,55.946282
6.834968,11,56.064039
59.987126,72,56.788845
16.805075,17,56.950171
5.340768,19,57.061245
16.020624,16,57.188669
7.294663,10,57.284435
63.972245,39,57.584363
5.439192,14,57.681896
7.652787,16,57.850357
103.439812,57,58.30708
6.654053,10,58.385088
43.945896,36,58.682943
48.293179,57,59.198793
70.209726,68,59.878758
132.2499,88,60.813578
10.365138,17,60.97294
10.558496,20,61.161586
136.383014,69,61.877989
13.010744,19,62.053793
7.683726,22,62.256177
15.852276,27,62.570092
6.204883,11,62.698624
10.863685,14,62.841499
79.313769,51,63.410294
46.325231,37,63.777175
43.552125,35,64.147688
17.465805,38,65.21172
20.984105,43,65.571821
78.728043,102,66.281627
288.75214,163,67.644749
53.774777,41,67.969118
139.809743,94,68.548069
214.98525,124,69.500662
18.108664,27,69.702854
12.170632,23,69.896765
74.509367,55,70.356019
15.243963,34,70.619549
8.990263,32,70.899292
116.544136,84,71.674854
70.830323,72,72.211566
193.923301,94,72.98072
24.178042,32,74.0712
180.54888,115,75.011514
63.838111,72,75.601447
125.223517,83,76.2604
