entloss,entropy,EpTrueRewMean,surrgain,TimestepsSoFar,meankl,EpisodesSoFar,EpLenMean,ev_tdlam_before,EpRewMean,TimeElapsed,EpThisIter,optimgain
0.0,1.4621024,2871.006688110019,0.044086814,626308,0.011531604,1233,831.8,0.10093599557876587,425.36456,11516.279220342636,1,0.044086814
0.0,1.4649628,2935.7805094196856,0.07278152,627308,0.011652976,1234,850.45,0.9197880551218987,434.8493,11525.906876564026,1,0.07278152
0.0,1.4735882,2895.656675766358,0.06921444,627805,0.011422326,1235,837.875,0.9819846395403147,428.4494,11535.585757255554,1,0.06921444
0.0,1.4328198,2894.6764515053374,0.05354939,628805,0.011332245,1236,837.875,0.1260213851928711,427.02167,11545.259141683578,1,0.05354939
0.0,1.409443,2913.037211568798,0.04376725,629805,0.013190011,1237,843.9,0.07578098773956299,428.74887,11554.89011502266,1,0.04376725
0.0,1.3887607,2913.1998060294636,0.04639136,630805,0.011856343,1238,843.9,0.2100089192390442,428.25262,11564.363084077835,1,0.04639136
0.0,1.4053102,2994.46507016807,0.04861056,631805,0.011087752,1239,867.275,0.22897565364837646,439.79858,11573.941211938858,1,0.04861056
0.0,1.4056852,2944.1093605793844,0.041574538,633114,0.012565731,1241,853.575,0.7243864238262177,431.40997,11583.576917171478,2,0.041574538
0.0,1.4107951,2940.8714155169027,0.05707115,634783,0.011928777,1243,853.725,0.8866148218512535,430.0582,11593.108444213867,2,0.05707115
0.0,1.3708562,2919.0371237474574,0.05280766,635528,0.01073793,1244,847.35,0.9314631223678589,426.51855,11602.696395635605,1,0.05280766
0.0,1.3710985,2919.4790269897676,0.04191549,636528,0.0112606315,1245,847.35,0.1410706639289856,426.13193,11612.172188282013,1,0.04191549
0.0,1.3888186,2954.7256631722894,0.044350706,637528,0.010205919,1246,857.8,0.1258031725883484,431.8553,11621.773610115051,1,0.044350706
0.0,1.3482037,2938.614816210601,0.07080251,638309,0.01219928,1247,852.325,0.966224193572998,430.01544,11631.33980679512,1,0.07080251
0.0,1.346567,3011.36145538769,0.057818163,639309,0.010225029,1248,872.925,0.10241377353668213,441.87506,11640.788610219955,1,0.057818163
0.0,1.3547755,3010.388213203074,0.03510625,640309,0.009821332,1249,872.925,0.04349762201309204,441.9029,11650.273907661438,1,0.03510625
0.0,1.3734818,3042.1962587451994,0.046196602,642215,0.010190738,1251,882.725,0.739842027425766,446.75864,11659.963460445404,2,0.046196602
0.0,1.3515493,3017.660493848421,0.052519348,642803,0.011020301,1252,875.875,0.9579923152923584,443.15527,11669.496272087097,1,0.052519348
0.0,1.3354008,2934.335320790191,0.06570614,642868,0.014765694,1253,852.5,0.6594818830490112,430.81836,11679.06219959259,1,0.06570614
0.0,1.3421575,2768.9687895970687,0.062259886,644011,0.011446145,1256,806.075,0.6189142763614655,407.23465,11688.60535478592,3,0.062259886
0.0,1.3434952,2769.8540053558904,0.053444527,645011,0.010858443,1257,806.075,0.2556416392326355,408.30807,11698.162799596786,1,0.053444527
0.0,1.3422534,2576.4845326019786,0.061931584,645804,0.010155917,1260,750.9,0.8845120817422867,380.50192,11707.709487438202,3,0.061931584
0.0,1.3501016,2579.9996016613613,0.065992124,646804,0.010491262,1261,750.9,0.975364213809371,381.80667,11719.884869098663,1,0.065992124
0.0,1.3423308,2550.986100372122,0.046706967,647875,0.010534581,1263,743.425,0.21711772680282593,377.55304,11730.544421195984,2,0.046706967
0.0,1.3651013,2590.541832024114,0.040820427,648875,0.0107987095,1264,755.125,0.08953773975372314,382.872,11740.342860460281,1,0.040820427
0.0,1.3730378,2590.7406655514524,0.04044766,649875,0.009825284,1265,755.125,0.07978469133377075,383.11542,11749.955834150314,1,0.04044766
0.0,1.3650886,2592.3575072086433,0.0445617,650875,0.012826344,1266,755.125,0.08530920743942261,383.87103,11759.627377271652,1,0.0445617
0.0,1.3832968,2594.2221603581193,0.045871243,651875,0.011573435,1267,755.125,0.4490918517112732,384.53442,11769.180995225906,1,0.045871243
0.0,1.4032655,2644.637717908858,0.037868418,652875,0.010415135,1268,770.5,0.0446779727935791,391.31635,11778.908321857452,1,0.037868418
0.0,1.4082477,2645.452426570464,0.05618992,653875,0.011270515,1269,770.5,0.03314077854156494,392.30084,11788.458517074585,1,0.05618992
0.0,1.385715,2709.9406376817274,0.04476761,654875,0.011564683,1270,789.175,-0.01869523525238037,401.48386,11798.06934094429,1,0.04476761
0.0,1.3596162,2701.8880319417053,0.05718253,655726,0.01146433,1271,785.45,0.9816459380090237,401.39716,11807.576050758362,1,0.05718253
0.0,1.3396062,2689.870027758877,0.0956951,656535,0.011320946,1272,780.675,0.9482995718717575,400.6675,11817.172153234482,1,0.0956951
0.0,1.3440711,2691.527217626602,0.044236477,657535,0.011790442,1273,780.675,-0.0063811540603637695,401.02063,11826.646119117737,1,0.044236477
0.0,1.3594091,2658.514014657434,0.066695094,658646,0.01228076,1275,771.025,0.9508880823850632,397.03577,11836.349513292313,2,0.066695094
0.0,1.3709098,2610.7265110879503,0.053653657,660076,0.011885386,1277,756.775,0.6898744106292725,391.2208,11845.90872836113,2,0.053653657
0.0,1.3866063,2612.967540021894,0.03768781,661076,0.010158908,1278,756.775,-0.02607882022857666,392.02283,11855.388288021088,1,0.03768781
0.0,1.3525872,2561.3754462362635,0.05763366,661451,0.011298817,1279,741.15,0.973949633538723,385.27585,11864.80748295784,1,0.05763366
0.0,1.3461323,2548.026378546179,0.054718666,662270,0.010938003,1280,736.625,0.9776801522821188,383.79898,11874.48226737976,1,0.054718666
0.0,1.3243108,2489.668352681062,0.061690614,662959,0.011199356,1282,721.125,0.9171871542930603,374.71695,11884.089869499207,2,0.061690614
0.0,1.2934842,2474.4917017395137,0.054966588,664161,0.0098621175,1284,715.825,0.97474673576653,372.7709,11893.740220308304,2,0.054966588
0.0,1.3005242,2393.0446343793,0.057076164,665187,0.010377037,1286,691.475,0.9442146718502045,361.11758,11903.20576763153,2,0.057076164
0.0,1.2867608,2303.1484388920762,0.056982324,665984,0.011999303,1288,666.875,0.7403561472892761,346.13483,11912.850103378296,2,0.056982324
0.0,1.2936927,2239.1753732763837,0.108107954,667188,0.010983169,1290,646.975,0.9416579492390156,335.79523,11922.373932123184,2,0.108107954
0.0,1.290244,2247.888078343081,0.034769554,668188,0.010710428,1291,649.325,0.08454447984695435,336.3377,11931.877120256424,1,0.034769554
0.0,1.3106418,2286.0709454961557,0.041398972,669188,0.0108710565,1292,659.625,-0.02248859405517578,341.69724,11941.503618717194,1,0.041398972
0.0,1.2901334,2361.0042165424975,0.07038832,670049,0.010901816,1293,679.525,0.9761537574231625,352.48898,11951.037148237228,1,0.07038832
0.0,1.3476993,2426.57612830237,0.044710685,671818,0.009779983,1295,697.025,0.7111773788928986,359.83456,11963.023741006851,2,0.044710685
0.0,1.3467246,2509.7423114502662,0.050090324,672818,0.011226212,1296,720.175,0.4210088849067688,371.086,11973.950418949127,1,0.050090324
0.0,1.3581764,2493.3604457322863,0.07786675,673916,0.010671113,1298,714.825,0.9808857291936874,367.35507,11983.684167861938,2,0.07786675
0.0,1.3475627,2543.9460890015,0.038882297,674916,0.010539968,1299,729.475,0.07588613033294678,373.65094,11993.21211886406,1,0.038882297
0.0,1.3615694,2626.745433524759,0.048730645,675916,0.011234946,1300,752.8,0.026818394660949707,384.55576,12002.76503109932,1,0.048730645
0.0,1.3735532,2626.1052575656204,0.054275155,676916,0.010481391,1301,752.8,0.9653681293129921,382.8996,12012.346116065979,1,0.054275155
0.0,1.3658017,2627.104068229598,0.033538796,677916,0.011432047,1302,752.8,0.08995270729064941,381.90427,12022.24092078209,1,0.033538796
0.0,1.3162884,2709.183747656812,0.055307478,678850,0.010241911,1303,774.375,0.9503151476383209,393.72058,12032.051167726517,1,0.055307478
0.0,1.2974521,2710.313653381884,0.05891131,679850,0.011705141,1304,774.375,0.8523065596818924,393.00848,12041.748346805573,1,0.05891131
0.0,1.2919425,2693.732349667118,0.09124885,680614,0.011861296,1305,768.475,0.9788586776703596,390.1706,12051.394449949265,1,0.09124885
0.0,1.2876989,2694.4270516360234,0.046647318,681614,0.011578505,1306,768.475,0.039112627506256104,389.08313,12060.902804613113,1,0.046647318
0.0,1.2776856,2694.747416115534,0.032165933,682614,0.011269349,1307,768.475,0.03721350431442261,388.13336,12070.410205125809,1,0.032165933
0.0,1.2854675,2676.3971411450166,0.069748685,683375,0.010613842,1308,762.5,0.960302758961916,385.14624,12079.8855073452,1,0.069748685
0.0,1.2941622,2652.2846688347163,0.050437015,685071,0.011623314,1310,754.9,0.8008469343185425,379.96652,12089.531919240952,2,0.050437015
0.0,1.2810489,2661.659157006822,0.034465875,686071,0.011041481,1311,758.625,0.01827186346054077,379.13242,12099.00940990448,1,0.034465875
0.0,1.2847589,2609.0620789551913,0.05945815,687292,0.009708259,1313,743.925,0.98133216612041,372.36847,12108.558277368546,2,0.05945815
0.0,1.2793244,2637.952240316682,0.024539396,688292,0.0039559654,1314,752.65,0.2921023964881897,375.2448,12117.92457652092,1,0.024539396
0.0,1.2903768,2636.8769532040583,0.07291397,689686,0.0105293095,1316,751.0,0.968542966991663,375.41595,12127.654181957245,2,0.07291397
0.0,1.282178,2687.130568668508,0.052487615,690686,0.010182433,1317,765.25,-0.020258545875549316,381.20102,12137.160455703735,1,0.052487615
0.0,1.2486047,2681.137528097915,0.055751704,691971,0.011101553,1319,763.0,0.9817452654242516,380.6332,12146.604768514633,2,0.055751704
0.0,1.2324923,2744.7002953664014,0.05568347,693719,0.009940551,1321,780.4,0.681116908788681,389.72382,12156.174547433853,2,0.05568347
0.0,1.2518792,2793.9224798178047,0.04505195,694719,0.012165682,1322,794.0,0.3803092837333679,395.211,12165.801986932755,1,0.04505195
0.0,1.2540492,2756.8766191546038,0.070690185,695065,0.011357358,1323,783.8,0.9689505454152822,390.4289,12175.350484609604,1,0.070690185
0.0,1.2688192,2756.0491304999937,0.05604642,695507,0.010359254,1324,783.65,0.8462139964103699,390.28198,12184.888492584229,1,0.05604642
0.0,1.2511338,2807.2099445962717,0.028887093,696507,0.003969062,1325,798.4,-0.01203763484954834,397.35406,12194.57619357109,1,0.028887093
0.0,1.2668122,2825.8749632694553,0.04423524,697857,0.010094408,1327,804.675,0.7656313329935074,399.20557,12205.241823911667,2,0.04423524
0.0,1.2819542,2888.7377096293603,0.037309755,698857,0.012006711,1328,821.825,-0.046187758445739746,408.3889,12217.432508945465,1,0.037309755
0.0,1.3064007,2909.7553225539564,0.051196035,699857,0.010885578,1329,828.4,0.05431121587753296,412.0604,12227.00638127327,1,0.051196035
0.0,1.2886356,2950.490899242863,0.067003824,700763,0.01264666,1330,839.375,0.9607595205307007,418.7708,12236.487242221832,1,0.067003824
0.0,1.2993388,2918.072210602757,0.058163885,701365,0.011162789,1331,829.425,0.9314839094877243,414.9001,12245.995087862015,1,0.058163885
0.0,1.2944869,2916.9844123895136,0.037062854,702365,0.010956611,1332,829.425,0.03995466232299805,414.9091,12255.562058448792,1,0.037062854
0.0,1.2960815,2926.008923472119,0.037188992,703365,0.011070431,1333,832.9,-0.015684962272644043,415.954,12265.332335710526,1,0.037188992
0.0,1.3191298,2935.0578453849716,0.050183386,705208,0.01063055,1335,834.75,0.6814468502998352,417.79883,12275.102598190308,2,0.050183386
0.0,1.3543414,2936.167622053126,0.036581796,706208,0.0106403055,1336,834.75,0.09044599533081055,418.48746,12284.722215175629,1,0.036581796
0.0,1.3515378,2966.4398375204973,0.049400177,707208,0.011650594,1337,843.925,-0.019991159439086914,422.42682,12294.148683309555,1,0.049400177
0.0,1.3640965,3017.381416160294,0.04174541,709155,0.011229223,1339,855.975,0.9017945304512978,429.74115,12303.786235809326,2,0.04174541
0.0,1.39316,3018.6292824749557,0.03366275,710155,0.011746863,1340,855.975,0.6052606403827667,430.38556,12313.375822544098,1,0.03366275
0.0,1.3756504,3017.3318494710866,0.040667992,711155,0.010106601,1341,855.975,0.02928870916366577,430.0463,12322.832814455032,1,0.040667992
0.0,1.3667037,2954.5162101097726,0.05793498,712361,0.01132883,1343,837.775,0.9842014517635107,421.3493,12332.750521183014,2,0.05793498
0.0,1.3497801,2914.709166872994,0.06001831,712881,0.010859863,1344,825.775,0.9879417093470693,416.18668,12342.3670296669,1,0.06001831
0.0,1.3317477,2932.9933518358016,0.039110836,713881,0.010819262,1345,831.675,0.15866458415985107,418.04556,12351.910875320435,1,0.039110836
0.0,1.3517056,2917.896710099506,0.05432737,714682,0.010689674,1346,826.7,0.9359678104519844,416.01825,12361.396486759186,1,0.05432737
0.0,1.3432845,2873.6445016364455,0.047328122,715180,0.011086702,1347,814.15,0.9545899666845798,409.7381,12370.851331710815,1,0.047328122
0.0,1.3102508,2876.4052599990773,0.06303558,715957,0.010476398,1348,814.55,0.9844297440722585,409.09253,12380.364236831665,1,0.06303558
0.0,1.320818,2863.229262326029,0.05518879,716778,0.010293256,1349,810.075,0.9803049974143505,407.23358,12389.856976747513,1,0.05518879
0.0,1.3298429,2888.5762387419672,0.041159775,717778,0.011764431,1350,817.675,0.04327279329299927,409.81085,12399.287555932999,1,0.041159775
0.0,1.3264896,2818.008981297585,0.06333879,717973,0.010180322,1351,797.55,0.9751359522342682,400.42075,12408.984010219574,1,0.06333879
0.0,1.3312274,2853.8794909749595,0.040937282,718973,0.0110938065,1352,808.275,-0.020172595977783203,403.42233,12418.472352266312,1,0.040937282
0.0,1.3316599,2882.8687571191767,0.04613608,719973,0.014297132,1353,817.025,0.10030001401901245,405.31934,12428.086794137955,1,0.04613608
0.0,1.339154,2882.59518371202,0.052358694,720973,0.010293532,1354,817.025,0.029819726943969727,404.52686,12437.70270872116,1,0.052358694
0.0,1.3236152,2888.8483004419095,0.04027028,721973,0.0101527395,1355,819.65,-0.005124449729919434,403.66458,12448.611446380615,1,0.04027028
0.0,1.3160173,2905.956926658456,0.062478535,722650,0.0110402275,1356,824.1,0.9834325406700373,405.11096,12460.716755390167,1,0.062478535
0.0,1.3045205,2879.390312722643,0.04991599,723968,0.01142703,1358,816.675,0.7844397574663162,400.25275,12470.221671581268,2,0.04991599
0.0,1.3045665,2834.91941355523,0.049442496,725134,0.01062916,1360,804.075,0.8933773785829544,392.4449,12479.883830785751,2,0.049442496
0.0,1.3132962,2855.105056444795,0.034784928,726134,0.010204299,1361,810.375,0.12925785779953003,393.95428,12489.463109254837,1,0.034784928
0.0,1.2867607,2855.430502951721,0.049285084,727134,0.010697487,1362,810.375,0.1857682466506958,394.8177,12499.125477075577,1,0.049285084
0.0,1.2838706,2899.6161477000333,0.07163161,727985,0.011083813,1363,823.0,0.924432747066021,399.95703,12508.744188547134,1,0.07163161
0.0,1.2612699,2902.78291152118,0.058741003,728441,0.009770733,1364,823.35,0.9875285988673568,399.5585,12518.537746191025,1,0.058741003
0.0,1.2809421,2847.8156862164756,0.059061408,728808,0.0109732635,1365,807.525,0.954021267592907,391.55737,12528.139990568161,1,0.059061408
0.0,1.2759285,2847.5974662654316,0.045829907,729808,0.010801044,1366,807.525,0.09627717733383179,391.7671,12537.638209104538,1,0.045829907
0.0,1.2875472,2906.8461055384196,0.036735937,730808,0.01129702,1367,823.775,0.07994157075881958,399.31586,12547.179300785065,1,0.036735937
0.0,1.2883252,2867.9145026563683,0.050819375,731327,0.01070828,1368,811.75,0.9709978234022856,393.50873,12556.927319765091,1,0.050819375
0.0,1.3320346,2823.994415052058,0.039090652,732749,0.010111757,1370,799.65,0.749372124671936,384.99893,12566.449813127518,2,0.039090652
0.0,1.3357629,2712.4661160792484,0.05873157,734077,0.012128777,1373,767.8,0.9802349824458361,367.75568,12576.01982164383,3,0.05873157
0.0,1.3423016,2661.637301040172,0.058863096,735330,0.011931829,1375,753.05,0.9844669923186302,360.09085,12585.547828435898,2,0.058863096
0.0,1.3201183,2665.069403426095,0.056951895,736330,0.011459126,1376,753.05,0.9877782119438052,360.79086,12595.112312316895,1,0.056951895
0.0,1.312272,2642.941798792046,0.041248035,738074,0.010130367,1378,746.65,0.7335918545722961,357.62094,12604.675586223602,2,0.041248035
0.0,1.2764214,2633.855647018126,0.054728363,738928,0.010188026,1379,744.325,0.9777489248663187,356.38647,12614.113236665726,1,0.054728363
0.0,1.2602253,2558.3772788033016,0.062668994,740038,0.011275584,1381,722.075,0.9625044912099838,346.13388,12623.766661167145,2,0.062668994
0.0,1.266203,2598.17174279927,0.046209663,741709,0.010132551,1383,733.7,0.672675371170044,352.03638,12633.362666606903,2,0.046209663
0.0,1.2469198,2603.9356350770513,0.045799475,742303,0.010484116,1384,735.55,0.9721397161483765,353.2214,12642.731256008148,1,0.045799475
0.0,1.2236482,2605.190603894753,0.041955218,743303,0.011928685,1385,735.55,0.5132770538330078,353.7855,12652.237862110138,1,0.041955218
0.0,1.1974362,2606.8983397239754,0.05622153,744631,0.010752851,1387,736.275,0.9052756056189537,354.29517,12661.960387945175,2,0.05622153
0.0,1.2000322,2595.115642731382,0.061299942,745283,0.011007866,1388,733.15,0.9742872435599566,353.2377,12671.631677150726,1,0.061299942
0.0,1.2088498,2549.576187403293,0.05247796,746572,0.010889757,1390,719.85,0.9076606333255768,347.83997,12681.401715517044,2,0.05247796
0.0,1.1848012,2576.894362581016,0.061612412,747991,0.011245667,1392,725.45,0.9765462409704924,352.65854,12691.961370944977,2,0.061612412
0.0,1.174356,2552.188313230144,0.057771508,749621,0.011222052,1394,716.2,0.9752748068422079,350.94843,12704.165201187134,2,0.057771508
0.0,1.1568022,2516.4245466268203,0.0594375,750178,0.010449775,1395,705.125,0.973921300843358,346.76495,12713.719697237015,1,0.0594375
0.0,1.1498122,2541.9724844432726,0.04278394,751178,0.0115301395,1396,713.2,-0.045159339904785156,350.41162,12723.328170061111,1,0.04278394
0.0,1.143476,2542.606488828506,0.04308154,752178,0.012664943,1397,713.2,0.022446036338806152,350.57825,12732.903185367584,1,0.04308154
0.0,1.1539899,2528.2505188258215,0.061469793,753346,0.01255387,1399,709.45,0.9460929967463017,348.30023,12742.293092250824,2,0.061469793
0.0,1.1550937,2603.3757429755497,0.056608588,754346,0.010609078,1400,730.3,0.15873730182647705,358.7929,12751.734379529953,1,0.056608588
0.0,1.1710259,2602.8774113919594,0.04207293,755346,0.010892641,1401,730.3,-0.04857003688812256,358.24493,12761.482182979584,1,0.04207293
0.0,1.1429939,2602.3950321693164,0.038743634,756346,0.01093532,1402,730.3,0.04005420207977295,358.01016,12771.138942718506,1,0.038743634
0.0,1.1418643,2578.720663471295,0.059545882,756917,0.010990319,1403,723.3,0.9637853763997555,354.31754,12780.584473371506,1,0.059545882
0.0,1.1357683,2624.3072787254628,0.04301628,757917,0.012155327,1404,736.9,0.27517879009246826,360.5328,12790.10121512413,1,0.04301628
0.0,1.1243576,2680.833294370647,0.04054211,758917,0.010684572,1405,752.725,-0.0952310562133789,367.66852,12799.74555683136,1,0.04054211
0.0,1.1169835,2680.697876973644,0.04150985,759917,0.014566217,1406,752.725,0.17970526218414307,366.64365,12809.25391459465,1,0.04150985
0.0,1.1573058,2679.5007106399785,0.06523111,761426,0.010553115,1408,752.475,0.9562752954661846,365.17957,12818.805385112762,2,0.06523111
0.0,1.1562728,2678.652062346134,0.04468502,762426,0.010134805,1409,752.475,-0.009691834449768066,364.25214,12828.302951812744,1,0.04468502
0.0,1.1696604,2727.8466083726116,0.056388564,763426,0.012687339,1410,766.925,0.1101885437965393,370.22015,12837.928173303604,1,0.056388564
0.0,1.1791366,2770.8566255266906,0.039534703,764426,0.011211989,1411,779.6,0.04263174533843994,375.6372,12847.420439720154,1,0.039534703
0.0,1.1623772,2806.381193087789,0.0409696,765426,0.010795455,1412,790.575,0.2889919877052307,380.44135,12856.905018806458,1,0.0409696
0.0,1.1678458,2879.0638531191485,0.0406866,767154,0.013605436,1414,810.55,0.4993835687637329,389.62006,12866.796039819717,2,0.0406866
0.0,1.1642169,2849.093561419,0.05042239,767421,0.010882598,1415,802.275,0.9877142207697034,385.51727,12876.228498458862,1,0.05042239
0.0,1.1665277,2844.6810367012936,0.035098933,768421,0.013198327,1416,802.275,0.06964659690856934,383.86542,12885.67520737648,1,0.035098933
0.0,1.1589738,2843.4018710732043,0.040054955,769421,0.010654609,1417,802.275,0.009685814380645752,383.20358,12895.339386224747,1,0.040054955
0.0,1.1604085,2803.0113128323037,0.056985136,769729,0.011222722,1418,791.375,0.9670844674110413,377.34335,12905.125894784927,1,0.056985136
0.0,1.1933464,2694.875852163002,0.05704639,771529,0.013095088,1422,762.275,0.8017589002847672,360.97845,12914.94717168808,4,0.05704639
0.0,1.1913851,2645.993014097628,0.0615746,772254,0.010019867,1424,748.775,0.9309494346380234,353.2412,12924.496217727661,2,0.0615746
0.0,1.1662635,2582.76258794439,0.04271443,772543,0.010733636,1425,731.0,0.9775875508785248,344.45966,12935.378576517105,1,0.04271443
0.0,1.1749517,2572.9760023741496,0.03875481,773799,0.010265767,1427,729.2,0.7080474495887756,341.81598,12947.178086280823,2,0.03875481
0.0,1.1945983,2600.121971043239,0.03925105,774799,0.010816374,1428,737.9,0.12628614902496338,344.9715,12956.725303411484,1,0.03925105
0.0,1.1971406,2596.2469730420908,0.045543745,775799,0.011926333,1429,737.9,0.29694461822509766,343.7724,12966.335952281952,1,0.045543745
0.0,1.200425,2656.5997433351695,0.05233327,776799,0.012115585,1430,755.675,0.014467000961303711,351.5704,12975.910185098648,1,0.05233327
0.0,1.2139465,2668.9717213357617,0.057494942,777799,0.011125689,1431,760.6,0.05364716053009033,352.5025,12985.464024543762,1,0.057494942
0.0,1.2014378,2699.2111878805954,0.04061659,778799,0.009576,1432,770.2,0.027963757514953613,356.34744,12995.011836528778,1,0.04061659
0.0,1.192231,2693.797970546375,0.038035672,779799,0.010853639,1433,770.4,0.05868518352508545,354.6639,13004.77643752098,1,0.038035672
0.0,1.1935364,2722.4598975353406,0.04433115,780799,0.00968339,1434,779.45,0.06354749202728271,357.9992,13014.584583759308,1,0.04433115
0.0,1.2051326,2748.486398412035,0.06697773,781639,0.011371154,1435,786.525,0.9685758762061596,361.47076,13024.046892881393,1,0.06697773
0.0,1.209191,2747.777801396788,0.049046326,782639,0.011154328,1436,786.525,0.0962822437286377,360.73633,13033.647332668304,1,0.049046326
0.0,1.1984333,2746.9371362103584,0.04339447,783639,0.01103949,1437,786.525,0.060714125633239746,360.18637,13043.254919052124,1,0.04339447
0.0,1.2132934,2787.4721099256353,0.04977429,784639,0.010437252,1438,798.4,-0.037636756896972656,365.76108,13052.768788337708,1,0.04977429
0.0,1.1967531,2762.2672518671925,0.06304823,785013,0.011838443,1439,791.675,0.9342824369668961,362.0124,13062.368108987808,1,0.06304823
0.0,1.1934856,2727.7812860797553,0.04941468,786636,0.01036385,1441,782.25,0.745662659406662,357.18237,13071.896867752075,2,0.04941468
0.0,1.1964345,2727.0758354610207,0.03673935,787636,0.011294829,1442,782.25,0.34387511014938354,356.7682,13081.48532795906,1,0.03673935
0.0,1.1967403,2733.164332284261,0.052146368,788313,0.009944211,1443,784.9,0.7132671475410461,357.1651,13090.916509389877,1,0.052146368
0.0,1.1954261,2707.3438400810974,0.06558941,788989,0.012506172,1444,776.8,0.9349709004163742,353.6583,13100.43774008751,1,0.06558941
0.0,1.1798416,2619.3216920640507,0.06301169,789952,0.01076317,1446,750.875,0.9724533054977655,343.1225,13110.056732177734,2,0.06301169
0.0,1.1951041,2630.262874005492,0.033939034,790952,0.0100689335,1447,754.925,0.0676645040512085,344.5865,13119.66928267479,1,0.033939034
0.0,1.1736296,2588.2497278342007,0.057405643,792140,0.011010641,1449,742.85,0.9251331984996796,339.71133,13129.122750043869,2,0.057405643
0.0,1.1430124,2587.690785536933,0.060949948,793140,0.011646527,1450,742.85,0.6849331557750702,339.4948,13138.719846963882,1,0.060949948
0.0,1.1421119,2547.0758378438823,0.047036745,794644,0.010677232,1452,730.45,0.6725009381771088,333.74268,13148.650896072388,2,0.047036745
0.0,1.1110872,2478.6691698394943,0.06561526,795649,0.011365279,1454,712.375,0.9297253713011742,324.42905,13158.250840187073,2,0.06561526
0.0,1.1007215,2504.6277702801813,0.05910175,796221,0.011333734,1455,720.0,0.9705280773341656,327.571,13167.8978099823,1,0.05910175
0.0,1.0973482,2504.505867616389,0.04313381,797221,0.011674956,1456,720.0,0.2107669711112976,327.45975,13177.372514247894,1,0.04313381
0.0,1.0742978,2496.011513776839,0.06409871,798388,0.011081544,1458,716.475,0.9523917213082314,325.93008,13190.293578147888,2,0.06409871
0.0,1.090808,2431.3742758071917,0.058863606,798640,0.010744297,1459,697.775,0.9824186656624079,317.70804,13200.198956251144,1,0.058863606
0.0,1.066782,2490.1267252819625,0.052903578,799828,0.010147577,1461,713.75,0.9821347091346979,324.76398,13209.736685276031,2,0.052903578
0.0,1.0674585,2554.813463908078,0.04246504,800828,0.011047228,1462,732.475,0.044415175914764404,332.60016,13219.36507821083,1,0.04246504
0.0,1.0586499,2618.8111834573497,0.041985653,801828,0.009519406,1463,750.575,0.12161028385162354,340.62927,13228.877027988434,1,0.041985653
0.0,1.0792617,2634.0213408157247,0.0687266,802468,0.00984216,1464,755.35,0.9194773882627487,342.43872,13238.43082499504,1,0.0687266
0.0,1.0516757,2633.3469073819915,0.041721735,803736,0.011215409,1466,754.825,0.8613846451044083,342.2542,13248.167541980743,2,0.041721735
0.0,1.0194554,2630.393001249306,0.051696703,803963,0.010000577,1467,754.1,0.9711510092020035,341.42984,13258.07805609703,1,0.051696703
0.0,1.0241214,2631.910620648,0.061662488,804963,0.010779853,1468,754.1,0.6640656292438507,341.60287,13267.623741149902,1,0.061662488
0.0,1.0298429,2594.0735135453856,0.0493406,806484,0.010906516,1470,742.125,0.7113174200057983,336.59033,13277.146606206894,2,0.0493406
0.0,1.03783,2518.08510069979,0.05534929,807585,0.010899795,1472,719.65,0.929696299135685,326.26923,13286.730707406998,2,0.05534929
0.0,1.0196575,2433.3662748705324,0.06088943,808576,0.01049684,1474,694.425,0.9652499705553055,315.1047,13296.426038503647,2,0.06088943
0.0,1.0288014,2370.9512581712247,0.06247736,809687,0.012196009,1476,676.2,0.9753907416015863,306.29727,13306.267038822174,2,0.06247736
0.0,1.0497565,2371.326317580345,0.06687298,810639,0.0119872,1477,675.0,0.9805862046778202,305.80554,13315.66578412056,1,0.06687298
0.0,1.0633332,2372.8280276426062,0.0486153,811639,0.012444938,1478,675.0,-0.03925681114196777,305.6021,13325.299464941025,1,0.0486153
0.0,1.0673541,2412.9940671106133,0.059389632,812452,0.011160981,1479,685.975,0.9684592448174953,310.65942,13334.929758548737,1,0.059389632
0.0,1.0611368,2410.5312711639076,0.060943235,813367,0.0099290125,1480,683.85,0.9635505452752113,310.35278,13344.424612045288,1,0.060943235
0.0,1.0696392,2442.9631616332636,0.06732077,814367,0.011590828,1481,693.275,0.10416644811630249,314.1556,13353.924877166748,1,0.06732077
0.0,1.0640126,2442.2724123982225,0.055419758,815367,0.011334876,1482,693.275,0.26070666313171387,313.471,13363.715920686722,1,0.055419758
0.0,1.0696545,2427.530627696536,0.047997303,816569,0.011644184,1484,689.5,0.7947500050067902,310.23386,13373.258554458618,2,0.047997303
0.0,1.0355638,2449.536347782004,0.036998026,817569,0.010905695,1485,697.1,0.04624515771865845,312.10336,13383.072436332703,1,0.036998026
0.0,1.0433751,2510.7451618136793,0.05509845,818569,0.011659442,1486,715.425,0.21101903915405273,319.22174,13392.689467668533,1,0.05509845
0.0,1.0489992,2509.9849022237804,0.04773138,819569,0.012515241,1487,715.425,-0.009523272514343262,318.28766,13402.296478033066,1,0.04773138
0.0,1.0873381,2512.99028960068,0.03455929,820569,0.01010779,1488,716.8,0.07649898529052734,317.40533,13411.809533596039,1,0.03455929
0.0,1.0841117,2509.333296243781,0.058364637,821783,0.01166769,1490,716.075,0.7515390962362289,315.51288,13421.239406108856,2,0.058364637
