# {"t_start": 1551133241.0332098, "env_id": "Hopper-v2"} 
r,l,t
8.927519,11,6.296831
122.6445,64,6.366157
4.346522,12,6.37783
10.220115,13,6.390375
14.295575,25,6.413897
33.528882,28,6.445072
12.023554,14,6.463432
16.086258,15,6.483333
9.565109,13,6.499165
13.38892,18,6.516378
8.334229,13,6.529551
12.439942,14,6.543371
22.812712,36,6.577001
14.965044,22,6.598541
19.082814,19,6.617377
12.581444,19,6.63765
9.145735,11,6.647286
15.295807,24,6.670657
10.089149,18,6.688124
14.127833,26,6.713281
11.495749,25,6.736941
13.558912,16,6.752367
13.568625,28,6.779518
13.806461,18,6.7968
8.882116,15,6.811265
8.92139,22,6.832662
20.921201,21,6.853826
25.088439,21,6.876974
87.433493,61,6.932863
8.247663,10,6.94154
33.899926,39,6.97962
22.555726,33,7.012596
17.115336,29,7.041407
23.849987,22,7.061134
8.866175,11,7.073976
132.61087,73,7.155194
10.075708,13,7.168837
6.354914,10,7.178998
23.62706,23,7.202204
8.626469,13,7.215669
16.346333,42,7.256428
6.862086,9,7.265557
6.350813,10,7.275201
7.076789,9,7.284547
13.552775,14,7.298239
7.814941,14,7.311915
57.973885,52,7.820537
28.252142,24,7.844323
17.309576,16,7.861123
5.896137,9,7.870899
13.735622,20,7.892685
7.467779,16,7.910012
54.528662,39,7.948559
8.274163,11,7.959491
45.849989,46,8.003644
16.118989,23,8.026587
9.455179,17,8.044528
12.315143,21,8.06461
22.93252,22,8.08614
13.423656,32,8.120501
14.774632,21,8.141239
23.110033,30,8.170391
43.99946,43,8.213114
24.004011,26,8.241108
21.568659,20,8.261112
11.199088,13,8.274263
9.282149,12,8.289626
8.112063,14,8.307554
11.937624,24,8.338251
20.484459,22,8.365734
14.956218,22,8.387668
11.746957,15,8.404131
62.581417,64,8.479202
19.0794,18,8.497628
24.202492,44,8.541199
5.51339,12,8.553242
16.643526,20,8.573346
11.639028,17,8.591177
64.224157,41,8.635849
16.740513,16,8.653524
16.765931,42,8.698303
20.145547,35,8.740383
8.48081,16,8.760928
8.449287,13,8.774213
7.059949,13,8.787441
6.032406,9,8.796599
18.188861,17,8.812885
11.000596,20,8.834073
6.786811,19,8.853198
21.839382,24,8.975958
11.947901,24,9.000573
36.595031,33,9.032701
17.755075,27,9.063412
31.064612,27,9.089301
11.332697,18,9.107223
10.414014,13,9.119686
13.410901,18,9.136829
6.393034,18,9.154333
79.580475,46,9.197754
17.696651,31,9.228563
25.224505,36,9.261619
101.977229,55,9.317487
15.117055,36,9.35381
12.185173,18,9.377074
10.082103,11,9.391239
12.21059,42,9.43248
12.047714,14,9.446051
41.721325,36,9.481817
13.95009,15,9.497818
5.462999,22,9.521308
18.263349,24,9.545146
52.200916,56,9.603488
94.373762,63,9.660818
10.398113,11,9.673921
43.250274,45,9.71763
5.470265,11,9.731178
44.094149,34,9.766703
14.672346,24,9.788068
10.377683,21,9.806501
9.00861,19,9.823717
113.144192,71,9.898596
17.978288,25,9.927301
5.544311,16,9.943059
88.643846,53,10.555715
15.710202,19,10.575106
93.756085,53,10.645006
10.79784,18,10.667987
9.14618,39,10.715636
8.787501,12,10.726127
8.970281,21,10.744516
59.906647,57,10.793864
8.558892,15,10.807094
120.01047,79,10.881982
88.724622,49,10.935238
12.428939,32,10.973093
100.667268,78,11.04494
127.247303,69,11.110166
36.659967,40,11.148694
173.333307,87,11.232258
15.443228,22,11.255196
27.481702,24,11.280759
11.702148,25,11.305475
9.691913,27,11.333551
135.283949,84,11.423449
8.455022,12,11.436409
9.530514,25,11.469214
13.81752,33,11.506893
28.297269,57,11.58245
7.132523,34,11.618309
23.717332,34,11.755862
15.896911,24,11.785323
86.814427,107,11.888098
49.149443,37,11.922242
44.330855,39,11.96081
146.83574,104,12.057497
10.579406,16,12.072815
110.456783,62,12.134195
117.268167,69,12.198506
75.662367,45,12.242406
47.472594,54,12.293447
8.490646,38,12.328263
48.862124,79,12.40444
30.993579,45,12.447109
99.489125,57,12.500981
7.103469,12,12.513078
40.392106,63,12.577379
75.744994,44,12.62465
11.104553,27,12.658389
24.17932,35,12.691029
12.846484,18,12.706811
6.373291,9,12.714806
9.68371,12,12.726108
19.864596,18,12.838007
89.259796,49,12.887927
75.443029,45,12.937237
99.048206,64,13.003211
13.84647,21,13.023968
83.475236,66,13.084603
29.113311,38,13.121411
261.377796,202,13.309743
269.417751,189,13.489406
30.129157,55,13.540667
49.357273,67,13.604033
130.584994,71,13.675809
12.024067,18,13.698757
91.937751,82,13.796024
217.504334,105,14.383243
244.008748,190,14.580923
97.0574,56,14.628474
209.621253,118,14.743886
72.99143,46,14.791249
69.6115,92,14.883756
103.027374,77,14.959923
69.51836,42,15.002309
8.106782,32,15.035796
69.208809,42,15.080718
209.172704,95,15.192522
136.990865,116,15.305217
227.384952,109,15.501673
341.415379,256,15.749412
311.831576,131,15.883287
106.056838,111,15.992263
50.826977,31,16.022443
97.122799,56,16.075652
62.106741,88,16.162371
187.295508,110,16.273783
72.431788,85,16.355213
13.767952,18,16.373264
126.858957,74,16.440118
108.591544,133,16.656463
41.048188,60,16.719979
10.320668,37,16.754401
214.920641,207,16.939953
48.443464,64,16.998056
77.223708,58,17.048863
115.138528,80,17.119257
77.723678,46,17.160346
306.249978,180,17.328319
138.604951,88,17.415719
172.246051,131,17.96429
300.530483,169,18.122877
302.446771,223,18.339638
235.399249,110,18.442783
23.637589,53,18.493851
121.258348,71,18.564849
10.117729,38,18.600941
262.486632,220,18.812278
123.374364,65,18.875415
180.185977,108,19.082459
325.360276,189,19.286278
275.135581,134,19.419295
207.586325,105,19.523658
350.804843,254,19.771729
333.58579,286,20.16125
313.997782,265,20.428594
17.533848,46,20.472223
311.62555,187,20.64661
116.636685,146,20.781924
264.305543,129,20.902187
237.708292,112,21.010861
220.559725,101,21.108703
291.542609,144,21.651001
236.035891,121,21.764779
214.011672,106,21.864288
254.458609,124,21.981151
173.054777,154,22.134432
204.843441,160,22.285
305.202598,152,22.43971
308.697724,195,22.71811
251.701374,130,22.846673
