# {"t_start": 1551114947.576778, "env_id": "Hopper-v2"} 
r,l,t
11.015959,18,8.936908
11.185574,14,8.957102
13.196179,20,8.985668
10.673961,13,9.004013
9.818037,11,9.020277
13.456968,17,9.045962
33.236248,32,9.092736
36.897452,42,9.154639
9.258967,18,9.179169
21.873088,24,9.213185
8.572286,12,9.230272
18.625938,21,9.259969
8.858249,11,9.275666
9.974851,14,9.294785
7.953962,11,9.310842
31.584614,32,9.357669
10.154265,28,9.398349
7.021199,11,9.414906
15.004942,21,9.446221
11.031089,17,9.471425
9.680701,13,9.491184
13.287058,15,9.512794
8.377317,12,9.530704
8.46701,10,9.54491
9.361244,15,9.566996
13.146817,16,9.592929
18.544238,30,9.6388
7.257953,15,9.664132
22.14119,20,9.696726
14.466143,18,9.723255
19.975188,28,9.769788
14.952609,19,9.801019
10.023152,13,9.821388
11.825685,20,9.852117
8.868982,20,9.881035
3.704567,7,9.891047
17.448465,18,9.918487
11.256309,14,9.941832
11.691618,20,9.974316
7.2336,12,9.994057
11.001974,15,10.017828
16.622839,23,10.057188
53.87918,49,10.13228
32.060143,29,10.17329
9.007437,18,10.198417
8.951104,11,10.217249
10.864391,19,10.246398
35.732847,37,10.296319
17.511543,26,10.333215
57.27339,50,10.404934
45.034152,36,11.131554
43.571555,31,11.182415
13.880389,38,11.238892
10.770186,14,11.259986
7.583808,11,11.276766
8.985231,18,11.303352
19.678165,18,11.331129
13.76826,32,11.379162
6.914678,13,11.399698
9.247996,14,11.423768
40.507052,43,11.487084
8.132703,11,11.504586
9.496722,11,11.521055
61.783274,45,11.591503
13.519683,17,11.619522
74.136468,47,11.687508
5.869095,11,11.704611
26.479852,38,11.758087
15.634771,16,11.781964
18.232799,32,11.828005
6.308895,15,11.849804
15.343956,20,11.87891
10.315849,14,11.899106
30.231015,25,11.935678
11.12832,19,11.96353
17.690139,18,11.994491
10.611907,12,12.020472
6.158442,9,12.041422
8.321616,13,12.063001
12.405194,20,12.093303
42.897459,38,12.165364
21.569196,23,12.199153
13.28026,25,12.239874
7.100535,9,12.253912
12.254638,16,12.278294
11.125918,27,12.322016
5.918464,10,12.338676
19.051955,20,12.36756
8.104368,11,12.385397
43.986116,32,12.432763
23.72154,30,12.475685
35.215903,52,12.559727
18.74748,24,12.59549
9.02792,15,12.616528
7.75729,12,12.638191
54.324923,49,12.859415
47.900705,48,12.928207
19.960531,18,12.954958
7.363003,15,12.980939
10.795068,20,13.015499
34.050939,28,13.056209
18.164713,20,13.085249
11.956241,31,13.129445
9.245623,16,13.161544
47.740229,48,13.232958
5.227996,15,13.254933
14.346763,15,13.278067
