ev_tdlam_before,EpTrueRewMean,EpLenMean,meankl,EpisodesSoFar,TimeElapsed,TimestepsSoFar,EpRewMean,entloss,EpThisIter,optimgain,surrgain,entropy
0.5245716869831085,177.9,177.9,0.007593727,347,203.11894035339355,42981,99.485306,0.0,5,0.007038772,0.007038772,0.5521767
0.5956386625766754,187.325,187.325,0.00795418,352,207.7566957473755,43981,106.419495,0.0,5,0.00848798,0.00848798,0.50949055
0.6247574388980865,189.875,189.875,0.005828054,357,212.17499613761902,44981,109.937546,0.0,5,0.011073545,0.011073545,0.54371345
0.41433054208755493,189.875,189.875,0.007841062,362,216.2101492881775,45981,110.83296,0.0,5,0.005237858,0.005237858,0.5181091
0.5693022906780243,190.375,190.375,0.0056181047,367,220.80089664459229,46981,112.91526,0.0,5,0.0047717835,0.0047717835,0.5562048
0.6622125804424286,194.675,194.675,0.0061931782,372,225.05654096603394,47981,116.06709,0.0,5,0.0070391702,0.0070391702,0.56162965
0.7006435692310333,195.325,195.325,0.008727696,377,229.25788617134094,48981,116.84627,0.0,5,0.011768,0.011768,0.5477663
0.7573800981044769,200.0,200.0,0.00827154,382,234.54043221473694,49981,122.02749,0.0,5,0.0047838883,0.0047838883,0.56177104
0.5457114279270172,200.0,200.0,0.009264801,388,239.05121040344238,51181,120.53674,0.0,6,0.009324672,0.009324672,0.5559051
0.7444595098495483,200.0,200.0,0.0067812786,393,242.99836492538452,52181,119.06332,0.0,5,0.016359575,0.016359575,0.50479776
0.8173699378967285,200.0,200.0,0.009148209,398,247.96068739891052,53181,119.21184,0.0,5,0.009171509,0.009171509,0.57964665
0.8341168761253357,200.0,200.0,0.00925253,403,252.6967785358429,54181,120.18306,0.0,5,0.0036333734,0.0036333734,0.4784146
0.7845377177000046,200.0,200.0,0.006767966,408,257.9205310344696,55181,117.49959,0.0,5,0.0061822534,0.0061822534,0.54368687
0.8709834218025208,200.0,200.0,0.007845699,413,262.78170132637024,56181,115.61023,0.0,5,0.008779705,0.008779705,0.51150036
0.8124148696660995,200.0,200.0,0.0064426847,418,267.70676612854004,57181,114.6499,0.0,5,0.0054983543,0.0054983543,0.5161752
0.8306617140769958,200.0,200.0,0.008703882,423,272.9245319366455,58181,112.27151,0.0,5,0.009771724,0.009771724,0.48873162
0.9178126379847527,200.0,200.0,0.008988783,429,277.3376944065094,59381,112.22429,0.0,6,0.0103741735,0.0103741735,0.5633173
0.8174457103013992,200.0,200.0,0.008658502,434,282.5386199951172,60381,109.660385,0.0,5,0.008074629,0.008074629,0.5510756
0.9016152322292328,200.0,200.0,0.009004415,439,286.87042570114136,61381,107.56743,0.0,5,0.0055822562,0.0055822562,0.5309592
0.8139718770980835,200.0,200.0,0.0070715994,444,291.8780424594879,62381,103.585526,0.0,5,0.0044653737,0.0044653737,0.51958156
0.8686327785253525,200.0,200.0,0.003993079,449,295.981076002121,63381,102.59275,0.0,5,0.009879323,0.009879323,0.53117037
0.6001657545566559,200.0,200.0,0.009923334,454,299.64632749557495,64381,100.6381,0.0,5,0.014331096,0.014331096,0.5608977
0.745231956243515,200.0,200.0,0.007489958,459,303.9087698459625,65381,99.330185,0.0,5,0.005628163,0.005628163,0.5149609
0.4300709366798401,200.0,200.0,0.0077758064,464,308.6204285621643,66381,94.47715,0.0,5,0.007436399,0.007436399,0.58820575
0.6903953850269318,200.0,200.0,0.0039739446,470,314.31993675231934,67581,92.28208,0.0,6,0.005800466,0.005800466,0.57241726
0.42148441076278687,200.0,200.0,0.005965667,475,319.02969098091125,68581,87.41994,0.0,5,0.0071895686,0.0071895686,0.5862056
-0.053131937980651855,200.0,200.0,0.005083682,480,324.18827390670776,69581,81.78721,0.0,5,0.006395308,0.006395308,0.56936276
-0.08759796619415283,196.0,196.0,0.004880488,486,329.0506806373596,70621,75.31285,0.0,6,0.0025939117,0.0025939117,0.5595304
0.13352060317993164,194.3,194.3,0.0034827045,491,334.1832740306854,71553,70.76936,0.0,5,0.0028932663,0.0028932663,0.53712773
0.03535616397857666,193.075,193.075,0.008031251,497,338.1237597465515,72704,64.0634,0.0,6,0.010358022,0.010358022,0.525481
-0.026606082916259766,193.075,193.075,0.007831337,502,342.9383578300476,73704,59.864845,0.0,5,0.0064803986,0.0064803986,0.58346426
-0.002692580223083496,190.95,190.95,0.005015074,507,347.824156999588,74619,57.026245,0.0,5,0.008315541,0.008315541,0.5523297
0.16713672876358032,189.475,189.475,0.008017451,513,352.59214997291565,75760,55.375122,0.0,6,0.009721842,0.009721842,0.5476454
0.20955753326416016,189.475,189.475,0.0068481145,518,357.7872314453125,76760,56.60563,0.0,5,0.009040699,0.009040699,0.5689429
0.0579754114151001,185.7,185.7,0.008422092,524,362.6949734687805,77809,56.485577,0.0,6,0.010571962,0.010571962,0.52990234
0.03877896070480347,189.7,189.7,0.0059678853,529,367.79020524024963,78809,58.221214,0.0,5,0.0054238257,0.0054238257,0.5352645
0.07398432493209839,191.4,191.4,0.0049231993,534,372.71162462234497,79809,59.85673,0.0,5,0.0059976135,0.0059976135,0.5589899
0.18701672554016113,192.625,192.625,0.0070203487,539,377.079243183136,80809,61.162342,0.0,5,0.0094914045,0.0094914045,0.53597564
-0.01986551284790039,194.75,194.75,0.0073120184,544,382.019193649292,81809,60.40916,0.0,5,0.01054517,0.01054517,0.587034
-0.014130830764770508,196.225,196.225,0.010893353,549,387.2714285850525,82809,58.287712,0.0,5,0.0083685145,0.0083685145,0.60223097
-0.005498766899108887,193.95,193.95,0.0077574193,555,391.8972864151001,83918,54.84437,0.0,6,0.006968233,0.006968233,0.56641793
-0.1367192268371582,194.175,194.175,0.008794984,560,396.9597613811493,84918,54.609997,0.0,5,0.00882518,0.00882518,0.5698117
0.17878419160842896,197.725,197.725,0.00810726,565,401.43657422065735,85918,57.491882,0.0,5,0.013741095,0.013741095,0.5568843
-0.06429076194763184,196.375,196.375,0.009008728,570,406.4766561985016,86864,61.314873,0.0,5,0.019914234,0.019914234,0.57172364
-0.0413818359375,196.05,196.05,0.008886177,576,411.2200491428375,88051,71.352005,0.0,6,0.0137105435,0.0137105435,0.5528685
-0.1317683458328247,192.475,192.475,0.008993803,581,415.55327916145325,88908,82.28763,0.0,5,0.011844901,0.011844901,0.5688926
0.037234723567962646,187.4,187.4,0.00950842,588,420.87896490097046,90105,102.719215,0.0,7,0.018348271,0.018348271,0.55465627
0.1593751311302185,187.25,187.25,0.00976664,593,425.12441635131836,91008,122.119896,0.0,5,0.020743055,0.020743055,0.56375253
0.05191159248352051,177.25,177.25,0.008569819,600,429.7908182144165,92008,141.23828,0.0,7,0.012279429,0.012279429,0.53995574
0.10511678457260132,172.475,172.475,0.009098429,606,435.0792586803436,93017,163.45471,0.0,6,0.013579145,0.013579145,0.56087154
0.25273072719573975,168.875,168.875,0.00619818,613,439.96807885169983,94206,184.26001,0.0,7,0.007433436,0.007433436,0.5460298
0.3175585865974426,164.875,164.875,0.008867983,618,444.16558265686035,95046,201.08755,0.0,5,0.016430046,0.016430046,0.541662
0.36063456535339355,169.5,169.5,0.007683887,624,449.5882873535156,96171,224.89615,0.0,6,0.009104301,0.009104301,0.5478151
0.6040034592151642,171.675,171.675,0.0056007034,630,454.55318236351013,97275,239.04126,0.0,6,0.007883036,0.007883036,0.5581434
0.7749342024326324,169.925,169.925,0.0088698175,635,458.9965989589691,98205,241.55698,0.0,5,0.012791127,0.012791127,0.53834814
0.8988891914486885,177.425,177.425,0.008312615,641,463.2958288192749,99305,249.13432,0.0,6,0.009880347,0.009880347,0.5568716
0.8345384150743484,177.9,177.9,0.007638394,647,467.8354768753052,100333,241.13223,0.0,6,0.015040456,0.015040456,0.5159973
0.9167667180299759,183.175,183.175,0.008707403,652,473.1612160205841,101333,236.02168,0.0,5,0.008294905,0.008294905,0.5475817
0.9314298257231712,185.475,185.475,0.00916285,657,478.21734523773193,102333,219.86601,0.0,5,0.0104174465,0.0104174465,0.5523219
0.9565906338393688,186.725,186.725,0.007915294,662,484.0889494419098,103315,199.90144,0.0,5,0.010408804,0.010408804,0.5650749
0.9579842910170555,187.65,187.65,0.008525334,668,488.44881987571716,104381,179.31686,0.0,6,0.010045334,0.010045334,0.5635761
0.9575776755809784,187.4,187.4,0.00786754,673,493.2513666152954,105301,160.27898,0.0,5,0.008058837,0.008058837,0.55775785
0.9624317102134228,181.225,181.225,0.0077405684,680,498.3600559234619,106354,136.7994,0.0,7,0.008757037,0.008757037,0.53893495
0.9260976165533066,179.425,179.425,0.008168975,687,502.9060022830963,107510,119.868454,0.0,7,0.0116012795,0.0116012795,0.54599226
0.9450250379741192,177.825,177.825,0.010183636,692,507.5986166000366,108446,110.099754,0.0,5,0.013890045,0.013890045,0.56796396
0.9685520529747009,177.7,177.7,0.008797326,697,512.0486724376678,109441,102.47263,0.0,5,0.0155622475,0.0155622475,0.5764989
0.8199188560247421,174.3,174.3,0.008225586,703,517.0845232009888,110453,95.2916,0.0,6,0.028627463,0.028627463,0.53504586
0.9424240812659264,176.8,176.8,0.009444567,708,521.5243735313416,111453,93.29137,0.0,5,0.013003122,0.013003122,0.5651758
0.9437602199614048,178.8,178.8,0.00928243,713,526.6889083385468,112453,95.34196,0.0,5,0.022698548,0.022698548,0.5597467
0.8286070227622986,186.0,186.0,0.008683673,719,531.7162086963654,113653,105.21962,0.0,6,0.012803213,0.012803213,0.56429994
0.4995272755622864,192.1,192.1,0.008166796,724,536.8639967441559,114653,123.01518,0.0,5,0.011166084,0.011166084,0.57810056
0.6711986362934113,195.175,195.175,0.007310884,729,541.4541323184967,115653,138.39978,0.0,5,0.011112279,0.011112279,0.5332174
0.86880923807621,195.3,195.3,0.01087063,734,546.4317603111267,116653,150.10643,0.0,5,0.009677884,0.009677884,0.59110546
0.7096039056777954,195.3,195.3,0.008105338,739,551.3077940940857,117653,153.64769,0.0,5,0.015480017,0.015480017,0.5194011
0.7837456464767456,200.0,200.0,0.009080939,744,556.0919284820557,118653,156.03783,0.0,5,0.020965964,0.020965964,0.5434598
0.71699059009552,200.0,200.0,0.009949255,749,560.6006968021393,119653,155.61865,0.0,5,0.00985975,0.00985975,0.56574017
0.5723932683467865,200.0,200.0,0.008598348,754,565.1606471538544,120653,150.11821,0.0,5,0.01618581,0.01618581,0.5557413
0.6860058605670929,200.0,200.0,0.009271735,760,569.5087058544159,121853,139.88472,0.0,6,0.0059085293,0.0059085293,0.55373013
0.6593893766403198,200.0,200.0,0.0077398545,765,574.5654196739197,122853,117.92069,0.0,5,0.0063339365,0.0063339365,0.5211118
0.7733342200517654,200.0,200.0,0.010383839,770,579.2999384403229,123853,106.1959,0.0,5,0.014317652,0.014317652,0.52718544
0.1360229253768921,200.0,200.0,0.0058920137,775,584.3915274143219,124853,92.82998,0.0,5,0.0039009813,0.0039009813,0.5354948
-0.07137608528137207,200.0,200.0,0.008599119,780,589.1716184616089,125853,85.42782,0.0,5,0.0054743467,0.0054743467,0.5631748
0.017090439796447754,200.0,200.0,0.0071109375,785,594.1758062839508,126853,81.301956,0.0,5,0.004746087,0.004746087,0.5406192
0.3138831853866577,200.0,200.0,0.005062606,790,598.4695813655853,127853,76.67422,0.0,5,0.0056062965,0.0056062965,0.51310706
0.37095773220062256,200.0,200.0,0.006679057,795,603.2437722682953,128853,73.87801,0.0,5,0.0075882557,0.0075882557,0.497913
-0.049407005310058594,200.0,200.0,0.007697314,800,607.4768731594086,129853,67.38432,0.0,5,0.006415297,0.006415297,0.47691312
-0.022289156913757324,200.0,200.0,0.0077008614,806,612.0921876430511,131053,66.35733,0.0,6,0.0023468751,0.0023468751,0.47423294
0.18226319551467896,200.0,200.0,0.009036033,811,616.4445633888245,132053,63.078747,0.0,5,0.004436266,0.004436266,0.47024715
-0.05711030960083008,200.0,200.0,0.005441377,816,621.0887687206268,133053,60.275867,0.0,5,0.010607576,0.010607576,0.46789157
0.25193893909454346,200.0,200.0,0.008259965,821,625.9005873203278,134053,58.047264,0.0,5,0.007864632,0.007864632,0.45576963
-0.03607463836669922,200.0,200.0,0.00768355,826,630.4678349494934,135053,56.18871,0.0,5,0.0076026507,0.0076026507,0.41968027
-0.08519136905670166,200.0,200.0,0.0064298594,831,635.1702539920807,136053,57.197643,0.0,5,0.0072984104,0.0072984104,0.41422325
-0.017882943153381348,200.0,200.0,0.003771333,836,639.8088228702545,137053,57.792786,0.0,5,0.0065874904,0.0065874904,0.40895516
0.02249056100845337,200.0,200.0,0.005651151,841,643.5957336425781,138053,57.343117,0.0,5,0.001283559,0.001283559,0.38983965
-0.09003996849060059,200.0,200.0,0.0052653607,847,648.495442867279,139253,57.310204,0.0,6,0.006233046,0.006233046,0.4095866
0.07056981325149536,200.0,200.0,0.0067271516,852,652.705516576767,140253,56.682167,0.0,5,0.009539815,0.009539815,0.4350251
0.12899106740951538,200.0,200.0,0.009567859,857,657.5205652713776,141253,58.149315,0.0,5,0.0095378235,0.0095378235,0.47823566
-0.08936583995819092,200.0,200.0,0.004254924,862,661.8767068386078,142253,59.59104,0.0,5,0.005055353,0.005055353,0.46883225
0.008408725261688232,200.0,200.0,0.006898189,867,667.1940274238586,143253,60.538185,0.0,5,0.0051666987,0.0051666987,0.44312406
-0.26298511028289795,200.0,200.0,0.0065711834,872,672.3766043186188,144253,60.733376,0.0,5,0.0030838172,0.0030838172,0.47333807
-0.13006329536437988,200.0,200.0,0.007144293,877,677.8173778057098,145253,61.24287,0.0,5,0.0074463235,0.0074463235,0.49140754
0.03235405683517456,200.0,200.0,0.009119546,882,682.7840061187744,146253,62.452465,0.0,5,0.011331523,0.011331523,0.46673688
0.01056581735610962,200.0,200.0,0.009851824,888,687.0202414989471,147453,63.776917,0.0,6,0.0078091808,0.0078091808,0.49967498
0.043156981468200684,200.0,200.0,0.0070733447,893,691.1823658943176,148453,64.50636,0.0,5,0.0052702967,0.0052702967,0.4757409
0.21076053380966187,200.0,200.0,0.008587699,898,695.8965590000153,149453,65.61999,0.0,5,0.011347991,0.011347991,0.48581663
0.26920855045318604,200.0,200.0,0.008694722,903,700.081205368042,150453,67.78078,0.0,5,0.0074771764,0.0074771764,0.4576077
0.24292415380477905,200.0,200.0,0.008188118,908,704.1790771484375,151453,70.88959,0.0,5,0.00561642,0.00561642,0.4842459
0.18199849128723145,200.0,200.0,0.008163322,913,709.1078491210938,152453,74.83953,0.0,5,0.0072831446,0.0072831446,0.45689338
0.0006887316703796387,200.0,200.0,0.0074057905,918,713.9407873153687,153453,79.77329,0.0,5,0.005158512,0.005158512,0.47797322
0.24028295278549194,200.0,200.0,0.008673772,923,718.0172748565674,154453,84.81714,0.0,5,0.0051482352,0.0051482352,0.44450727
0.5342061817646027,200.0,200.0,0.009051573,928,722.5051667690277,155453,91.72394,0.0,5,0.011809409,0.011809409,0.4549219
0.68723064661026,200.0,200.0,0.009377455,934,727.2598841190338,156653,101.86824,0.0,6,0.009584471,0.009584471,0.4784844
0.7626120299100876,200.0,200.0,0.010016499,939,732.1514737606049,157653,110.260704,0.0,5,0.009113107,0.009113107,0.4633202
0.7913803160190582,200.0,200.0,0.009144055,944,736.349395275116,158653,123.035034,0.0,5,0.013721231,0.013721231,0.4683637
0.8670253604650497,200.0,200.0,0.009211343,949,741.1405639648438,159653,135.72758,0.0,5,0.010343272,0.010343272,0.45699525
0.8516084104776382,200.0,200.0,0.009149767,954,745.6718788146973,160653,150.8531,0.0,5,0.018099312,0.018099312,0.4484341
0.9071445018053055,200.0,200.0,0.011025928,959,750.133332490921,161653,165.97504,0.0,5,0.020611119,0.020611119,0.46861783
0.904771625995636,200.0,200.0,0.010080363,964,755.2122447490692,162653,184.7799,0.0,5,0.015732227,0.015732227,0.45231217
0.9056904464960098,200.0,200.0,0.009561453,969,760.5591218471527,163653,203.08342,0.0,5,0.011666932,0.011666932,0.48574573
0.9447152279317379,200.0,200.0,0.010008916,975,765.592178106308,164853,223.05994,0.0,6,0.016268179,0.016268179,0.4816764
0.9448348470032215,200.0,200.0,0.0091740275,980,770.5714852809906,165853,238.91489,0.0,5,0.018426929,0.018426929,0.47524327
0.9508377462625504,200.0,200.0,0.010319042,985,775.8862977027893,166853,249.3934,0.0,5,0.018098602,0.018098602,0.4882557
0.9403545372188091,200.0,200.0,0.009492774,990,780.261843919754,167853,254.89827,0.0,5,0.008527242,0.008527242,0.4804779
0.9607311747968197,200.0,200.0,0.00921133,995,785.648980140686,168853,258.26868,0.0,5,0.015242608,0.015242608,0.48566392
0.9622125439345837,200.0,200.0,0.007680896,1000,789.5183553695679,169853,256.05054,0.0,5,0.013036126,0.013036126,0.48797378
0.9527556821703911,200.0,200.0,0.008339093,1005,793.3739757537842,170853,246.0507,0.0,5,0.011575213,0.011575213,0.44037393
0.9697857778519392,200.0,200.0,0.004261407,1010,798.7034773826599,171853,231.12398,0.0,5,0.0074153882,0.0074153882,0.4820793
0.9642732553184032,200.0,200.0,0.006611787,1016,803.697657585144,173053,211.26987,0.0,6,0.010034152,0.010034152,0.4559899
0.979439863935113,200.0,200.0,0.007103752,1021,808.0662162303925,174053,193.91055,0.0,5,0.00940422,0.00940422,0.46600795
0.9836532846093178,200.0,200.0,0.0077106347,1026,812.6295855045319,175053,175.8343,0.0,5,0.012752918,0.012752918,0.44801497
0.9876013528555632,200.0,200.0,0.00833959,1031,817.562216758728,176053,158.44083,0.0,5,0.015968036,0.015968036,0.45377576
0.9873201996088028,200.0,200.0,0.008514343,1036,822.7849848270416,177053,143.16104,0.0,5,0.007987741,0.007987741,0.48258418
0.9833133239299059,200.0,200.0,0.0054832883,1041,827.8369743824005,178053,129.84729,0.0,5,0.007090083,0.007090083,0.45341346
0.9695265553891659,200.0,200.0,0.0063694194,1046,832.9876973628998,179053,120.11265,0.0,5,0.024211187,0.024211187,0.4528681
0.9788632076233625,200.0,200.0,0.0072293417,1051,837.6952958106995,180053,113.05227,0.0,5,0.010341516,0.010341516,0.45628637
0.9806802701205015,199.15,199.15,0.009309792,1057,842.8016276359558,181219,107.21725,0.0,6,0.0130104935,0.0130104935,0.47063628
0.9889152087271214,199.15,199.15,0.0068077687,1062,847.6067276000977,182219,103.77183,0.0,5,0.01203189,0.01203189,0.41647807
0.9801968056708574,199.15,199.15,0.00948539,1067,851.7614142894745,183219,101.62143,0.0,5,0.011400495,0.011400495,0.4388601
0.9889673460274935,199.15,199.15,0.009088361,1072,856.2922904491425,184219,100.56804,0.0,5,0.02291448,0.02291448,0.47100958
0.97884950786829,199.15,199.15,0.008745919,1077,860.7522096633911,185219,100.37645,0.0,5,0.018857595,0.018857595,0.4554735
0.9855387201532722,199.15,199.15,0.0084830895,1082,865.7827434539795,186219,101.55984,0.0,5,0.010320483,0.010320483,0.44865423
0.9789521042257547,199.15,199.15,0.008265868,1087,870.4402549266815,187219,105.22152,0.0,5,0.00995845,0.00995845,0.43478328
0.978670958429575,199.15,199.15,0.009557392,1092,875.1012797355652,188219,111.30908,0.0,5,0.014912579,0.014912579,0.4429264
0.9490290023386478,200.0,200.0,0.009822658,1098,880.0158553123474,189419,121.461136,0.0,6,0.015040355,0.015040355,0.43396026
0.9534648396074772,200.0,200.0,0.009062562,1103,885.4981942176819,190419,130.73442,0.0,5,0.0105385,0.0105385,0.43987232
0.9423618130385876,200.0,200.0,0.010317245,1108,890.9825608730316,191419,140.84232,0.0,5,0.013331087,0.013331087,0.45750415
0.7572170346975327,200.0,200.0,0.011138838,1113,895.7023069858551,192419,152.60709,0.0,5,0.0129539855,0.0129539855,0.4808213
0.6088768243789673,200.0,200.0,0.0075933533,1118,900.7282130718231,193419,162.15488,0.0,5,0.008026969,0.008026969,0.43277472
0.3623546361923218,200.0,200.0,0.0101026315,1123,905.363404750824,194419,168.47702,0.0,5,0.016253045,0.016253045,0.47453842
0.6548671424388885,200.0,200.0,0.008296595,1128,910.092848777771,195419,169.63687,0.0,5,0.012400325,0.012400325,0.41458893
0.8322774767875671,200.0,200.0,0.007558721,1133,913.8864119052887,196419,164.87595,0.0,5,0.008027963,0.008027963,0.42758068
0.7515620738267899,200.0,200.0,0.009987531,1139,919.0518617630005,197619,154.34799,0.0,6,0.012624323,0.012624323,0.42877597
0.7846785485744476,200.0,200.0,0.008174557,1144,924.0153181552887,198619,144.91495,0.0,5,0.0031731126,0.0031731126,0.4395495
0.5746141672134399,200.0,200.0,0.0032294306,1149,928.9790050983429,199619,135.63553,0.0,5,0.0063402685,0.0063402685,0.4341511
0.5071095526218414,200.0,200.0,0.008817897,1154,934.2597191333771,200619,120.06826,0.0,5,0.010161818,0.010161818,0.43004513
0.8648705631494522,200.0,200.0,0.0055691237,1159,939.0604383945465,201619,108.77004,0.0,5,0.0067567555,0.0067567555,0.4307695
0.41118764877319336,200.0,200.0,0.009952383,1164,943.4528307914734,202619,99.10134,0.0,5,0.007092434,0.007092434,0.41697788
0.6517744064331055,200.0,200.0,0.007837271,1169,948.2236444950104,203619,91.784515,0.0,5,0.00457469,0.00457469,0.38716173
0.5820642113685608,200.0,200.0,0.010020724,1174,953.1290767192841,204619,89.19894,0.0,5,0.008506192,0.008506192,0.39697424
0.696617066860199,200.0,200.0,0.007937718,1180,958.3384401798248,205819,88.513084,0.0,6,0.005290496,0.005290496,0.34658372
0.5210293829441071,200.0,200.0,0.010313595,1185,962.7595708370209,206819,84.402115,0.0,5,0.0055619683,0.0055619683,0.39304984
0.5554110109806061,200.0,200.0,0.0034609742,1190,968.1607611179352,207819,79.07378,0.0,5,0.0030643053,0.0030643053,0.4200303
0.5380421578884125,200.0,200.0,0.009443702,1195,973.037195444107,208819,78.11774,0.0,5,0.01236709,0.01236709,0.4046523
0.6117165982723236,200.0,200.0,0.008779674,1200,977.3483972549438,209819,76.62395,0.0,5,0.0077458257,0.0077458257,0.42953146
0.7018548846244812,200.0,200.0,0.0109104235,1205,981.7966721057892,210819,75.36539,0.0,5,0.00792865,0.00792865,0.45649073
0.7684949189424515,200.0,200.0,0.00692527,1210,986.5382542610168,211819,75.09874,0.0,5,0.0066030733,0.0066030733,0.4043279
0.7247955799102783,200.0,200.0,0.009599876,1215,991.299592256546,212819,75.0634,0.0,5,0.010738466,0.010738466,0.44801408
0.5514377653598785,200.0,200.0,0.0077341883,1220,995.5254468917847,213819,75.41984,0.0,5,0.0050554927,0.0050554927,0.40279025
