# {"env_id": "CartPole-v0", "t_start": 1555481182.425492} 
r,l,t
21.0,21,10.524245
25.0,25,10.718934
14.0,14,10.815276
35.0,35,10.934857
10.0,10,10.961828
46.0,46,11.096393
27.0,27,11.168182
26.0,26,11.241151
11.0,11,11.27234
16.0,16,11.322459
21.0,21,11.380971
15.0,15,11.422677
13.0,13,11.460353
16.0,16,11.50611
11.0,11,11.547067
47.0,47,11.807794
33.0,33,11.974541
27.0,27,12.162666
23.0,23,12.226534
13.0,13,12.280163
11.0,11,12.333576
21.0,21,12.500808
19.0,19,12.646003
15.0,15,12.734436
17.0,17,12.844524
65.0,65,13.128409
32.0,32,13.213834
34.0,34,13.296642
37.0,37,13.38858
15.0,15,13.428164
12.0,12,13.462446
12.0,12,13.494479
22.0,22,13.556309
11.0,11,13.591437
22.0,22,13.657042
12.0,12,13.688821
16.0,16,13.744474
25.0,25,13.813114
10.0,10,13.844677
17.0,17,13.906507
15.0,15,13.948013
13.0,13,13.984583
31.0,31,14.072093
21.0,21,14.134856
10.0,10,14.214348
22.0,22,14.386659
22.0,22,14.530674
24.0,24,18.08464
8.0,8,18.132892
13.0,13,18.216104
58.0,58,18.69304
25.0,25,18.849591
13.0,13,18.916121
40.0,40,19.131193
16.0,16,19.202975
20.0,20,19.300317
59.0,59,19.552388
24.0,24,19.65301
22.0,22,19.745828
28.0,28,19.842225
16.0,16,19.898232
19.0,19,19.949146
55.0,55,20.082284
76.0,76,20.281375
19.0,19,20.326778
39.0,39,20.469372
17.0,17,20.56408
58.0,58,20.851715
22.0,22,20.925616
32.0,32,21.044399
37.0,37,21.164952
13.0,13,21.21035
15.0,15,21.263981
16.0,16,21.326118
39.0,39,21.488068
14.0,14,21.529148
17.0,17,21.582524
19.0,19,21.668523
39.0,39,21.864913
15.0,15,21.93927
41.0,41,22.140677
31.0,31,22.25383
32.0,32,22.341571
33.0,33,22.772907
35.0,35,22.914125
15.0,15,22.988399
67.0,67,23.354892
13.0,13,23.420455
31.0,31,23.552845
23.0,23,23.665339
44.0,44,23.882273
47.0,47,24.001828
14.0,14,24.069178
40.0,40,24.273003
19.0,19,24.365538
35.0,35,24.579749
13.0,13,24.647885
65.0,65,24.871576
18.0,18,24.930917
15.0,15,24.977646
25.0,25,25.099551
89.0,89,25.528809
43.0,43,25.742058
62.0,62,25.947126
31.0,31,26.08759
13.0,13,26.14568
22.0,22,26.227183
42.0,42,26.450593
12.0,12,26.503083
142.0,142,27.195646
21.0,21,27.316049
58.0,58,28.033939
31.0,31,28.197238
65.0,65,28.495689
19.0,19,28.586862
48.0,48,28.845473
47.0,47,29.065716
16.0,16,29.136751
27.0,27,29.261699
16.0,16,29.342346
11.0,11,29.39298
38.0,38,29.591479
75.0,75,29.945127
83.0,83,30.24901
122.0,122,30.67321
98.0,98,31.015014
71.0,71,31.267619
161.0,161,31.942945
29.0,29,32.073704
77.0,77,32.840403
124.0,124,33.429521
35.0,35,33.579613
53.0,53,33.759213
120.0,120,34.329769
57.0,57,34.560395
125.0,125,34.986923
200.0,200,35.674753
100.0,100,36.197298
45.0,45,36.387066
