TimeElapsed,entropy,EpisodesSoFar,entloss,EpLenMean,TimestepsSoFar,ev_tdlam_before,optimgain,meankl,EpThisIter,EpTrueRewMean,surrgain,EpRewMean
207.54473757743835,3.773682,126,0.0,903.675,153123,-0.0004975795745849609,0.04347983,0.0068587875,1,934.5173782407979,0.04347983,711.3055
211.82102990150452,3.7814105,127,0.0,904.375,156123,0.0031124353408813477,0.04578657,0.007967948,1,931.9443312200314,0.04578657,708.01904
216.07878923416138,3.788751,128,0.0,916.575,159123,-0.01930832862854004,0.038728844,0.0071332026,1,940.6794219093459,0.038728844,714.40845
220.3439691066742,3.797884,129,0.0,923.925,162123,4.857778549194336e-05,0.043417796,0.006724852,1,946.4114400200979,0.043417796,717.8424
224.56693983078003,3.8060603,131,0.0,937.25,165669,0.42228764295578003,0.050633628,0.0075123333,2,956.1600039308494,0.050633628,725.34796
228.86697053909302,3.8254945,132,0.0,937.25,168669,-0.0006554126739501953,0.039295435,0.007481486,1,955.6150946187092,0.039295435,722.6156
233.14464712142944,3.8080812,133,0.0,937.25,171669,-0.14056575298309326,0.034337796,0.0066491626,1,955.3192494116851,0.034337796,719.96045
237.39005160331726,3.8062153,134,0.0,958.975,174669,-0.029089927673339844,0.040352207,0.007320781,1,976.4996611651388,0.040352207,735.40784
241.68145370483398,3.8092878,135,0.0,958.975,177669,-0.000859379768371582,0.03854629,0.008322045,1,976.2065079389828,0.03854629,733.8692
245.9552972316742,3.8296514,136,0.0,958.975,180669,-0.10569119453430176,0.03383534,0.007802001,1,976.218819126481,0.03383534,732.12683
250.1587052345276,3.8293536,138,0.0,927.35,182874,0.6958956718444824,0.07365143,0.007522596,2,943.4038550954901,0.07365143,705.7284
254.41531682014465,3.8343525,139,0.0,927.35,185874,-0.040558457374572754,0.060108334,0.007770249,1,945.332211307571,0.060108334,705.2997
258.6742720603943,3.84713,142,0.0,882.2,189456,0.23394328355789185,0.053511735,0.007446745,3,899.4179098747536,0.053511735,669.0495
263.0179226398468,3.8577273,143,0.0,882.2,192456,-0.17088019847869873,0.046894528,0.007558394,1,900.5376987247444,0.046894528,667.2456
267.25600242614746,3.8572752,144,0.0,895.35,195456,-0.007103443145751953,0.039578877,0.0074932966,1,913.3009092104501,0.039578877,675.69336
271.49156856536865,3.8527226,145,0.0,892.2,198078,0.14238375425338745,0.0392231,0.0077304686,1,909.5553398128934,0.0392231,672.2505
275.66160893440247,3.860191,147,0.0,892.2,204078,-0.00019240379333496094,0.042806618,0.007207723,2,910.7657329979933,0.042806618,670.4522
279.8781101703644,3.854073,151,0.0,828.85,208476,0.5937283337116241,0.05545199,0.007941915,4,849.1344427908668,0.05545199,621.6615
284.1204459667206,3.8463135,152,0.0,825.5,211074,0.058792948722839355,0.056809142,0.008498244,1,849.4859243442472,0.056809142,618.8919
288.35378408432007,3.8517153,154,0.0,809.475,215151,0.2924758195877075,0.0816567,0.00787784,2,838.2336829058253,0.0816567,607.3473
292.5876986980438,3.8474042,155,0.0,809.475,218151,-0.06131935119628906,0.059326436,0.007274818,1,840.419816131201,0.059326436,606.34143
296.8311641216278,3.8626773,156,0.0,809.475,221151,-0.020380735397338867,0.04915533,0.008724042,1,840.9906108511643,0.04915533,605.4085
301.07697200775146,3.8679812,157,0.0,809.475,224151,-0.001679539680480957,0.040559012,0.008288398,1,842.3713212463414,0.040559012,604.3939
305.24049139022827,3.871834,158,0.0,816.9,227151,-0.004848122596740723,0.0499421,0.008154186,1,851.7679053646837,0.0499421,609.45276
309.44389176368713,3.8845901,159,0.0,816.9,230151,-0.001961350440979004,0.036644198,0.0066226134,1,852.2501765503841,0.036644198,608.6787
313.67615270614624,3.8873289,160,0.0,816.9,233151,0.02045285701751709,0.05261545,0.0074695465,1,855.4626120121036,0.05261545,607.6219
317.86084818840027,3.8833637,161,0.0,816.9,236151,-0.001816391944885254,0.047501326,0.0077950847,1,858.2636542821781,0.047501326,607.1143
322.13931703567505,3.8655775,162,0.0,816.9,239151,0.33413827419281006,0.047881573,0.007295275,1,858.2265705849055,0.047881573,605.9305
326.36218428611755,3.8676517,163,0.0,816.9,242151,-0.004602670669555664,0.04069551,0.008014338,1,858.2453867428492,0.04069551,604.578
330.59307289123535,3.8893723,164,0.0,816.9,245151,-0.021189332008361816,0.040859334,0.008182982,1,859.1230095990671,0.040859334,604.41046
334.7052240371704,3.873232,165,0.0,816.9,248151,-0.00017380714416503906,0.036569953,0.008527501,1,860.7525125097694,0.036569953,604.08514
338.8232650756836,3.8654234,166,0.0,816.9,251151,-0.13482677936553955,0.042214826,0.007913696,1,862.1615255827961,0.042214826,603.7486
342.92467975616455,3.8690245,169,0.0,754.475,252660,0.552746593952179,0.06299804,0.0075026485,3,802.9478764892079,0.06299804,560.8778
347.0682487487793,3.870483,170,0.0,754.475,255660,-0.3668859004974365,0.06441298,0.006790637,1,804.1046844042153,0.06441298,560.9893
351.1876780986786,3.8760135,171,0.0,774.925,258660,-0.0005759000778198242,0.04150845,0.008260323,1,825.5240237062648,0.04150845,575.2428
355.33827662467957,3.8983157,172,0.0,774.925,261660,0.00928199291229248,0.04856942,0.008593552,1,827.0955945716147,0.04856942,575.0039
359.43626070022583,3.9031737,173,0.0,774.925,264660,-0.09166419506072998,0.041773155,0.007000197,1,827.372573321432,0.041773155,574.534
363.4929530620575,3.9011304,174,0.0,774.925,267660,-0.0068885087966918945,0.045952324,0.0071748896,1,827.6559824214277,0.045952324,574.76074
367.61403918266296,3.9020934,175,0.0,774.925,270660,-0.04108119010925293,0.057283044,0.0074189994,1,828.6414962536953,0.057283044,574.85077
371.6619362831116,3.9050298,176,0.0,774.925,273660,-0.41404640674591064,0.06478492,0.008254917,1,828.7128431083598,0.06478492,574.24097
375.6327500343323,3.9018614,177,0.0,787.775,276660,-0.030263066291809082,0.040869936,0.007877823,1,842.0607778456075,0.040869936,582.9497
379.647097826004,3.9019544,179,0.0,795.575,281343,0.04771679639816284,0.06874243,0.008441892,2,849.3467450423002,0.06874243,587.3917
383.7340843677521,3.9004886,180,0.0,795.575,284343,-0.018357515335083008,0.053248927,0.0073526744,1,848.3998298053566,0.053248927,587.3889
387.86252093315125,3.9083006,183,0.0,800.125,288471,0.551364004611969,0.06683792,0.007716612,3,856.3017103449707,0.06683792,593.8115
392.0167031288147,3.9143448,185,0.0,782.1,291930,0.36168599128723145,0.041046288,0.0067172125,2,840.225713571331,0.041046288,583.99677
396.13663268089294,3.9142077,186,0.0,782.1,294930,-0.013882756233215332,0.034639496,0.00727392,1,838.5555455293313,0.034639496,583.39355
400.2130947113037,3.902168,187,0.0,782.1,297930,0.08154672384262085,0.019419856,0.007595699,1,837.5414084171222,0.019419856,583.2538
404.3023600578308,3.9025815,188,0.0,785.875,300930,-0.09270930290222168,0.047106672,0.008188274,1,839.2851413989818,0.047106672,586.00854
408.41268253326416,3.8960872,189,0.0,793.775,302382,0.7996994853019714,0.06708337,0.0074024186,1,848.8983862185247,0.06708337,593.4525
412.5244598388672,3.903748,190,0.0,811.1,305382,-0.12489628791809082,0.043343388,0.0070541627,1,865.7067371093166,0.043343388,605.74414
416.6952438354492,3.9100323,191,0.0,829.925,308067,0.582412987947464,0.07221555,0.008704914,1,886.17408957984,0.07221555,620.0256
420.8842453956604,3.913994,192,0.0,832.025,310917,0.651295006275177,0.07407741,0.0071381563,1,886.4695082637675,0.07407741,621.56195
425.2095272541046,3.9309938,193,0.0,832.025,313917,-0.014544129371643066,0.023933912,0.007878245,1,887.6321167611361,0.023933912,621.956
429.3906946182251,3.9242864,194,0.0,848.05,316917,0.007930338382720947,0.052383736,0.00804331,1,899.7690453653383,0.052383736,631.2365
433.56922602653503,3.9390254,195,0.0,848.05,319917,-0.13773953914642334,0.034483492,0.0072840545,1,896.8461966582174,0.034483492,631.0318
437.81255316734314,3.9427187,196,0.0,848.05,322917,0.0010836124420166016,0.039392985,0.008529561,1,895.7412698435571,0.039392985,630.66925
441.93105816841125,3.9435725,197,0.0,848.05,325917,-0.0012360811233520508,0.043474846,0.0074360217,1,894.0704917924271,0.043474846,630.08514
446.1286110877991,3.9330459,198,0.0,848.05,328917,-0.0331648588180542,0.044235937,0.00824813,1,891.5247957023527,0.044235937,629.5329
450.197790145874,3.923517,199,0.0,848.05,331917,-0.0007184743881225586,0.04689972,0.008567755,1,890.9091975432108,0.04689972,629.3956
454.4530053138733,3.9176044,201,0.0,848.05,337917,-0.0009694099426269531,0.04955653,0.0074513415,2,889.3580819400119,0.04955653,628.8546
458.67746686935425,3.914253,202,0.0,848.05,340917,-0.021538853645324707,0.04681457,0.008232978,1,889.9616166704758,0.04681457,629.0532
462.89250779151917,3.9151247,203,0.0,848.05,343917,-3.266334533691406e-05,0.03912861,0.008700743,1,889.2233910771805,0.03912861,628.7042
467.09118819236755,3.9109266,204,0.0,848.05,346917,-0.0008623600006103516,0.051095404,0.009378793,1,889.4072896738984,0.051095404,628.6017
