# {"env_id": "CartPole-v0", "t_start": 1551115717.331283} 
r,l,t
36.0,36,10.167481
68.0,68,10.394009
49.0,49,10.832293
46.0,46,11.052493
28.0,28,11.200011
13.0,13,11.232563
21.0,21,11.33335
16.0,16,11.409328
14.0,14,11.601335
52.0,52,11.993033
29.0,29,12.088393
9.0,9,12.116682
10.0,10,12.149668
27.0,27,12.268126
14.0,14,12.416244
21.0,21,12.537518
22.0,22,12.629695
16.0,16,12.67274
23.0,23,12.734524
19.0,19,12.793149
20.0,20,12.856275
19.0,19,12.909826
10.0,10,12.965888
32.0,32,13.095176
16.0,16,13.140104
22.0,22,13.201294
14.0,14,13.253394
16.0,16,13.335976
18.0,18,13.472662
41.0,41,13.738579
19.0,19,13.840694
24.0,24,13.937117
20.0,20,14.06882
17.0,17,14.188921
20.0,20,14.316125
12.0,12,14.360182
71.0,71,14.661653
14.0,14,14.713934
53.0,53,14.961742
10.0,10,15.032008
15.0,15,15.169583
38.0,38,19.868787
28.0,28,20.023067
22.0,22,20.109282
28.0,28,20.24159
20.0,20,20.32925
16.0,16,20.394864
17.0,17,20.500554
18.0,18,20.624753
32.0,32,20.89476
60.0,60,21.240656
20.0,20,21.367076
27.0,27,21.51246
34.0,34,21.614439
11.0,11,21.644334
32.0,32,21.731808
22.0,22,21.829158
13.0,13,21.900005
22.0,22,22.008381
50.0,50,22.206285
12.0,12,22.294477
28.0,28,22.494835
13.0,13,22.551071
10.0,10,22.596523
20.0,20,22.670352
17.0,17,22.75137
44.0,44,22.99584
20.0,20,23.21022
25.0,25,23.340682
10.0,10,23.366038
54.0,54,23.571339
16.0,16,23.668772
23.0,23,23.755296
14.0,14,23.79579
22.0,22,23.872004
30.0,30,24.005729
17.0,17,24.172155
11.0,11,24.292622
18.0,18,24.463022
34.0,34,24.640191
52.0,52,24.867633
54.0,54,27.342528
65.0,65,27.690562
52.0,52,28.091368
24.0,24,28.265275
59.0,59,28.588403
21.0,21,28.726757
15.0,15,28.834942
44.0,44,29.043427
15.0,15,29.119878
13.0,13,29.197814
26.0,26,29.336999
17.0,17,29.443235
20.0,20,29.645542
100.0,100,30.155625
20.0,20,30.21984
13.0,13,30.297527
37.0,37,30.500776
22.0,22,30.587961
76.0,76,31.057648
15.0,15,31.100426
18.0,18,31.183338
86.0,86,31.712019
40.0,40,31.909519
21.0,21,32.029497
28.0,28,32.191545
94.0,94,32.737253
33.0,33,32.966491
69.0,69,35.843945
145.0,145,36.455584
13.0,13,36.516906
24.0,24,36.687785
29.0,29,37.000358
118.0,118,37.567916
18.0,18,37.689217
83.0,83,38.0639
24.0,24,38.131836
14.0,14,38.171458
48.0,48,38.326387
111.0,111,39.082572
16.0,16,39.164595
57.0,57,39.458962
33.0,33,39.617805
28.0,28,39.731576
127.0,127,40.459919
40.0,40,40.748379
200.0,200,43.614049
27.0,27,43.752289
126.0,126,44.631638
181.0,181,45.63631
77.0,77,46.146384
190.0,190,46.9279
113.0,113,47.574731
79.0,79,48.1368
49.0,49,48.460213
119.0,119,51.440756
82.0,82,51.700555
118.0,118,52.333269
200.0,200,53.526257
65.0,65,54.111867
200.0,200,55.356316
200.0,200,56.387333
14.0,14,56.56635
200.0,200,60.167355
200.0,200,61.280416
126.0,126,62.073568
200.0,200,63.274249
159.0,159,64.207369
198.0,198,65.299198
39.0,39,68.175379
157.0,157,68.936541
138.0,138,69.882785
150.0,150,70.655172
100.0,100,71.391863
200.0,200,72.535623
200.0,200,73.881223
115.0,115,76.943098
165.0,165,77.67793
192.0,192,78.698325
200.0,200,79.948543
200.0,200,81.088285
97.0,97,81.490143
200.0,200,84.602096
132.0,132,85.577518
200.0,200,86.784097
200.0,200,88.146437
200.0,200,89.460628
200.0,200,92.92309
157.0,157,93.777157
200.0,200,94.607657
132.0,132,95.266552
200.0,200,96.591681
171.0,171,97.43117
200.0,200,100.838033
200.0,200,102.10293
103.0,103,102.688692
200.0,200,103.834211
200.0,200,104.816353
200.0,200,105.937217
200.0,200,109.300453
200.0,200,110.39845
200.0,200,111.65522
173.0,173,112.352104
200.0,200,113.380456
167.0,167,116.850125
17.0,17,116.924199
100.0,100,117.535555
200.0,200,118.56471
200.0,200,119.273234
200.0,200,120.581237
151.0,151,121.203431
200.0,200,124.653761
73.0,73,125.080675
82.0,82,125.410763
89.0,89,125.784936
200.0,200,127.031108
200.0,200,128.287088
200.0,200,129.47874
155.0,155,132.207559
178.0,178,133.309372
117.0,117,133.817162
125.0,125,134.772032
200.0,200,136.095587
200.0,200,136.935035
200.0,200,140.492616
156.0,156,141.566385
162.0,162,142.450309
200.0,200,143.624915
200.0,200,144.79915
200.0,200,145.967587
131.0,131,148.640766
104.0,104,149.27032
125.0,125,149.794692
104.0,104,150.516834
117.0,117,151.159363
169.0,169,151.809588
200.0,200,153.186716
43.0,43,153.426108
200.0,200,156.940635
72.0,72,157.407316
151.0,151,158.074254
200.0,200,159.173182
200.0,200,160.36064
189.0,189,161.500987
200.0,200,165.022103
122.0,122,165.66075
200.0,200,166.882321
21.0,21,167.004836
52.0,52,167.309714
198.0,198,168.253793
122.0,122,169.029635
114.0,114,169.656869
32.0,32,169.837145
130.0,130,172.440583
148.0,148,173.22055
27.0,27,173.29459
119.0,119,174.094444
63.0,63,174.476186
79.0,79,174.886628
140.0,140,175.756896
50.0,50,175.977935
93.0,93,176.522922
22.0,22,176.635936
52.0,52,176.937886
57.0,57,177.398252
33.0,33,177.522904
44.0,44,177.694037
164.0,164,181.435971
122.0,122,182.385669
13.0,13,182.500515
36.0,36,182.787541
49.0,49,183.026657
54.0,54,183.434581
72.0,72,183.661407
26.0,26,183.738957
76.0,76,183.983612
21.0,21,184.081833
27.0,27,184.154186
59.0,59,184.478557
13.0,13,184.616889
47.0,47,184.86598
54.0,54,185.062678
28.0,28,185.192682
35.0,35,185.312042
27.0,27,185.440632
105.0,105,186.081944
37.0,37,188.545981
33.0,33,188.83689
41.0,41,189.028435
34.0,34,189.219833
48.0,48,189.54332
11.0,11,189.602386
83.0,83,190.198529
29.0,29,190.3114
18.0,18,190.354178
53.0,53,190.670899
38.0,38,190.863177
24.0,24,190.947251
27.0,27,191.075979
34.0,34,191.24849
54.0,54,191.572136
20.0,20,191.762622
47.0,47,191.990181
50.0,50,192.176294
49.0,49,192.500417
40.0,40,192.721716
13.0,13,192.783331
37.0,37,192.944546
12.0,12,192.976855
44.0,44,193.187081
40.0,40,193.460873
41.0,41,193.74716
12.0,12,193.806751
23.0,23,193.955228
43.0,43,194.274585
41.0,41,196.491612
15.0,15,196.540405
43.0,43,196.798686
28.0,28,197.002114
