meankl,entropy,EpisodesSoFar,ev_tdlam_before,optimgain,entloss,EpLenMean,EpRewMean,surrgain,TimeElapsed,EpTrueRewMean,TimestepsSoFar,EpThisIter
0.014887253,23.01229,3376,0.8798661753535271,0.33669162,0.0,106.775,69.88336,0.33669162,1800.9157149791718,530.8912113763733,840903,11
0.0039284322,23.015158,3385,0.8654933720827103,0.14330827,0.0,109.6,70.802315,0.14330827,1807.6557140350342,545.3708362596572,844185,9
0.003988815,23.011946,3393,0.8578761368989944,0.17751315,0.0,107.825,69.890785,0.17751315,1814.4305546283722,535.9401362574514,846735,8
0.0038432414,23.012712,3404,0.9271715357899666,0.14476241,0.0,107.45,69.39598,0.14476241,1821.0744414329529,530.392091538212,850104,11
0.00386203,23.009054,3414,0.8764605820178986,0.14152159,0.0,107.875,67.903275,0.14152159,1827.804857492447,529.996566296333,853230,10
0.01365412,23.012045,3423,0.8890505060553551,0.30586314,0.0,108.45,68.733635,0.30586314,1834.3301630020142,535.7177843397908,856272,9
0.014344411,23.015379,3432,0.8709241598844528,0.29888666,0.0,106.375,67.44026,0.29888666,1841.0755596160889,523.2744533332774,859125,9
0.003914065,23.01243,3441,0.8370513468980789,0.14093746,0.0,107.475,67.1812,0.14093746,1847.7481818199158,527.3813549842231,862122,9
0.003893166,23.01214,3450,0.8174149692058563,0.16837235,0.0,109.775,69.012276,0.16837235,1854.4192254543304,540.9631833440778,865221,9
0.0149225965,23.011637,3459,0.8652394562959671,0.427015,0.0,110.875,70.371475,0.427015,1861.1080617904663,549.0355015622843,868308,9
0.004452925,23.009012,3469,0.8767873048782349,0.15573749,0.0,108.65,70.512955,0.15573749,1867.7190034389496,541.3093018150324,871227,10
0.0038231998,23.008566,3479,0.8860790580511093,0.161894,0.0,107.125,68.30138,0.161894,1874.458334684372,534.6926926795009,874362,10
0.0040124487,23.00726,3488,0.9059631004929543,0.1590893,0.0,106.55,69.0637,0.1590893,1881.2221179008484,536.1307434858269,877266,9
0.0041209115,23.006857,3499,0.8766908124089241,0.13252446,0.0,102.75,66.59758,0.13252446,1887.9607055187225,514.25983297261,880638,11
0.0041281404,23.00373,3511,0.8898585066199303,0.1481578,0.0,100.375,64.2206,0.1481578,1894.652288198471,502.0440413878745,883884,12
0.0042136516,23.003912,3521,0.8823471069335938,0.15147962,0.0,99.175,66.01019,0.15147962,1901.3044004440308,497.45965642899347,886908,10
0.0041805594,23.00301,3530,0.8399639129638672,0.1550112,0.0,99.65,68.86772,0.1550112,1907.9715371131897,503.4473720044718,889998,9
0.014588435,23.00407,3541,0.8345549702644348,0.3423134,0.0,97.7,67.4348,0.3423134,1914.5215349197388,501.047091415815,893064,11
0.0038596038,23.00389,3552,0.9106833636760712,0.14364816,0.0,102.775,69.40132,0.14364816,1921.1463775634766,524.6981105347885,896427,11
0.004232902,23.003435,3560,0.8348621129989624,0.1664241,0.0,104.45,68.341446,0.1664241,1927.760687828064,534.3695931782561,899160,8
0.014912255,23.00588,3570,0.8891023695468903,0.34342617,0.0,102.9,65.51166,0.34342617,1934.3626818656921,523.7357128562993,902346,10
0.0039649806,22.999285,3580,0.8978836834430695,0.15311822,0.0,104.825,67.15442,0.15311822,1941.1034336090088,531.5991046706762,905409,10
0.014482567,23.00244,3589,0.8274901956319809,0.30436754,0.0,108.45,69.11647,0.30436754,1947.7057254314423,543.9004251349015,908526,9
0.0039053494,23.003904,3600,0.8921663910150528,0.13472165,0.0,105.0,66.952614,0.13472165,1954.3904075622559,521.2706505621782,911760,11
0.0044949576,22.999432,3609,0.8638488054275513,0.15069035,0.0,107.325,67.928986,0.15069035,1961.051477432251,537.3468794169933,914868,9
0.0039290544,23.003683,3618,0.827474445104599,0.15999465,0.0,110.9,70.74937,0.15999465,1967.6827552318573,555.6536913303823,918015,9
0.0040101237,23.005621,3629,0.8840310648083687,0.13474485,0.0,104.375,67.46064,0.13474485,1974.3441076278687,526.7734442298364,921051,11
0.0041910196,23.00457,3639,0.9060569927096367,0.15657163,0.0,105.95,67.848,0.15657163,1981.1811747550964,542.2495723708361,924141,10
0.0045464723,23.004862,3647,0.8982753455638885,0.1657217,0.0,109.15,70.980286,0.1657217,1987.9171617031097,560.3526789033245,927204,8
0.0039965645,23.005594,3656,0.8748029172420502,0.1603103,0.0,108.125,69.273575,0.1603103,1994.5099201202393,553.0380608190228,930117,9
0.003813311,23.006098,3665,0.8684695065021515,0.1491819,0.0,107.775,68.814644,0.1491819,2001.2130999565125,551.3711965657612,932925,9
0.0040952014,23.006598,3674,0.8972726762294769,0.14965719,0.0,112.0,74.13184,0.14965719,2007.989616394043,570.3038097342691,936063,9
0.003792074,23.00413,3682,0.8419639617204666,0.14378746,0.0,114.7,76.53991,0.14378746,2014.6155123710632,574.2473513912689,939093,8
0.0037647837,23.00373,3691,0.8695877939462662,0.16395071,0.0,117.875,75.90176,0.16395071,2021.3115413188934,586.7825808900728,942312,9
0.004352968,23.004145,3700,0.8138711154460907,0.1792564,0.0,113.8,73.15666,0.1792564,2028.0258553028107,564.7024243374728,945150,9
