# {"t_start": 1555508312.5256715, "env_id": "Hopper-v2"} 
r,l,t
20.934434,22,13.995982
5.53827,8,14.044874
11.301281,23,14.209637
35.096668,27,14.405162
11.229399,13,14.501421
5.842856,10,14.576544
17.943656,25,14.770897
8.519214,11,14.859395
4.313122,8,14.914776
15.551999,22,15.078717
9.343111,13,15.161744
14.968197,17,15.295534
13.492811,14,15.3925
15.859774,22,15.552527
7.673199,11,15.637637
9.279054,13,15.729174
13.192511,15,15.848765
7.0944,9,15.907914
20.000392,21,16.072577
26.85436,31,16.300852
11.508776,16,16.413936
7.69227,17,16.545596
5.021947,8,16.599213
21.511534,30,16.824894
12.049166,15,16.927115
10.432378,15,17.031212
20.274805,21,17.189037
14.14516,36,17.459275
7.915975,13,17.560471
7.636972,10,17.624556
19.289516,24,17.799914
28.560647,26,17.987191
34.524612,32,18.213757
21.586264,31,18.445831
18.121881,17,18.550922
7.150198,13,18.6538
13.687174,17,18.794152
4.112254,11,18.897451
32.502286,39,19.175714
24.48157,20,19.315924
8.820107,14,19.421249
30.209133,24,19.611341
59.290498,38,19.928757
16.587706,22,20.105962
10.053197,16,20.222423
12.697938,16,20.365645
9.495362,14,20.508274
8.606693,32,20.745589
10.085792,12,20.821985
14.868006,17,20.937044
28.381707,27,21.118223
19.871129,26,21.322751
27.639848,29,22.91909
6.955882,26,23.095276
18.560354,22,23.255589
125.711654,74,23.799319
20.786197,21,23.953219
9.976299,16,24.067234
6.456767,11,24.133767
10.396995,16,24.270452
7.042305,30,24.476533
10.899596,12,24.550767
8.313081,12,24.628554
15.761562,17,24.755362
25.648397,23,24.905675
20.543373,22,25.060757
9.376077,12,25.150822
10.418039,16,25.26439
13.944174,15,25.367725
9.803883,17,25.48639
12.209008,14,25.582608
6.895506,18,25.699498
7.162446,10,25.763133
8.705863,17,25.876239
17.06464,17,26.006937
18.741549,19,26.131185
11.615798,31,26.363657
6.290134,10,26.436273
12.269037,14,26.538684
12.315474,20,26.67436
41.636319,43,27.037616
39.5122,32,27.321218
11.724676,14,27.439128
8.311634,18,27.604661
33.695112,27,27.846162
71.493758,55,28.350157
24.941687,24,28.572134
9.457778,11,28.671986
3.02452,12,28.774763
15.729228,16,28.922511
6.825521,10,29.007982
18.16599,18,29.171321
8.356904,13,29.296587
75.970344,52,29.827103
9.019119,17,30.00273
7.51413,10,30.099611
7.307216,26,30.334657
120.774194,70,31.042701
12.881013,18,31.975034
10.271105,16,32.154063
8.181854,11,32.253249
20.605784,33,32.559695
11.898541,25,32.767374
7.481725,11,32.835014
13.962704,27,33.035431
49.787016,46,33.385768
10.289175,17,33.51798
161.443519,84,34.199366
21.929273,33,34.474275
31.541728,33,34.715304
22.118052,22,34.891019
9.200419,13,34.991894
8.96944,11,35.077873
8.42446,10,35.15407
24.123907,28,35.360616
60.605895,66,35.856133
10.043818,28,36.061222
28.696366,42,36.393526
37.771693,30,36.609004
16.157058,16,36.724121
12.829445,17,36.841516
20.273305,19,36.973089
8.387369,15,37.074246
10.7056,18,37.208822
19.329769,20,37.351698
27.522492,24,37.528428
68.361255,43,37.839843
24.298258,22,37.987087
12.205854,14,38.088162
9.334745,27,38.272635
14.457392,15,38.381424
13.769552,20,38.512046
90.373119,58,38.900671
150.816304,75,39.497266
24.311052,40,40.862028
88.549718,53,41.264757
38.066994,47,41.628636
11.891626,22,41.814962
15.628482,35,42.099628
12.046261,12,42.192091
10.591794,16,42.310665
14.891194,16,42.434366
21.36584,20,42.575461
7.747599,21,42.711541
37.468621,38,42.978209
5.944533,10,43.051736
159.080693,86,43.682929
124.293783,76,44.234904
42.975592,41,44.519156
88.391784,62,44.984345
59.044909,54,45.362715
9.233162,20,45.503198
56.321089,53,45.874045
12.294858,18,46.028474
23.788838,20,46.165378
4.431973,7,46.215779
80.508775,74,46.743948
38.546928,34,46.963184
27.905929,25,47.149834
8.743228,28,47.353001
14.651913,17,47.45591
10.855417,12,47.529115
25.878914,27,47.704432
127.976405,70,48.152447
177.20333,105,49.34777
168.650261,86,50.035301
11.158518,40,50.375105
12.998192,27,50.587453
28.215158,32,50.881014
99.654723,60,51.385082
11.65516,27,51.629724
208.629751,127,52.64734
93.956663,53,53.046308
73.361395,43,53.352296
137.562833,164,54.513577
94.459195,64,55.002769
19.152148,28,55.216657
20.127492,41,55.524725
7.502456,12,55.607945
57.303126,71,56.153816
105.900911,62,57.006568
257.591312,118,57.89716
182.729668,86,58.549339
138.423507,92,59.285944
80.316917,47,59.66701
217.364284,110,60.530129
17.857368,24,60.716479
20.129822,29,60.930229
87.050848,54,61.428383
23.536918,22,61.606399
82.067415,52,62.044476
79.59426,61,62.530272
13.953963,21,62.694351
212.839735,111,63.637833
132.854929,70,64.264775
216.925599,115,65.645466
201.727521,119,66.468335
113.480763,68,66.947814
