entropy,entloss,surrgain,optimgain,EpThisIter,EpisodesSoFar,TimestepsSoFar,EpRewMean,meankl,ev_tdlam_before,TimeElapsed,EpTrueRewMean,EpLenMean
23.537846,0.0,0.21669589,0.21669589,12,1302,236664,407.74516636704647,0.011182129,0.9145042896270752,691.6265869140625,407.74516636704647,82.525
23.528303,0.0,0.24703337,0.24703337,12,1314,239631,409.44504134975716,0.011419126,0.9022673070430756,700.6398541927338,409.44504134975716,83.375
23.535395,0.0,0.26494062,0.26494062,12,1326,242691,418.7551102800741,0.011913485,0.9252357110381126,709.5518755912781,418.7551102800741,83.975
23.52474,0.0,0.24384876,0.24384876,13,1339,245775,413.7734213671438,0.011803456,0.8791658356785774,718.6120858192444,413.7734213671438,82.6
23.525457,0.0,0.2821807,0.2821807,12,1351,248769,406.63087322627257,0.011735532,0.889957457780838,727.6406548023224,406.63087322627257,82.5
23.533873,0.0,0.33777636,0.33777636,13,1364,252006,402.0166567866246,0.014037868,0.9107942208647728,736.6642291545868,402.0166567866246,82.7
23.533426,0.0,0.26229322,0.26229322,12,1376,255048,401.41406363719824,0.012447218,0.9213015362620354,745.6707394123077,401.41406363719824,82.675
23.513166,0.0,0.22660425,0.22660425,12,1388,258081,415.7139488440879,0.012458644,0.9348729774355888,754.642098903656,415.7139488440879,84.5
23.508139,0.0,0.3250669,0.3250669,12,1400,260997,405.57854330061025,0.012052704,0.9141773357987404,763.7010080814362,405.57854330061025,82.925
23.512434,0.0,0.26686507,0.26686507,14,1414,264189,392.0536373528956,0.011733841,0.8910975530743599,772.7317137718201,392.0536373528956,80.55
23.507086,0.0,0.25879744,0.25879744,11,1425,267018,394.26251358433535,0.012432482,0.8939399421215057,781.7285146713257,394.26251358433535,81.125
23.494951,0.0,0.2452864,0.2452864,13,1438,270126,393.8486273479062,0.01181576,0.9080695956945419,790.7298204898834,393.8486273479062,80.65
23.510012,0.0,0.26404136,0.26404136,12,1450,273333,407.9511436048416,0.012359674,0.9188817515969276,799.8094923496246,407.9511436048416,83.375
23.521479,0.0,0.35397673,0.35397673,12,1462,276606,419.95443889311537,0.012416075,0.8960728570818901,808.9054973125458,419.95443889311537,85.925
23.530027,0.0,0.2717926,0.2717926,14,1476,279837,427.4325905602069,0.012361148,0.9431857094168663,818.0194232463837,427.4325905602069,86.7
23.549809,0.0,0.24135631,0.24135631,14,1490,282906,398.7771618437461,0.012649212,0.9274226948618889,827.1134991645813,398.7771618437461,79.775
23.535173,0.0,0.24601918,0.24601918,13,1503,285954,380.1591797369826,0.0134589635,0.9204454123973846,836.2298040390015,380.1591797369826,75.225
23.540789,0.0,0.22373828,0.22373828,13,1516,289020,378.9204161534544,0.01214838,0.9153758659958839,845.294353723526,378.9204161534544,76.525
23.55609,0.0,0.27842504,0.27842504,11,1527,291876,394.3387105051635,0.012141348,0.9064191207289696,854.3839647769928,394.3387105051635,80.1
23.546953,0.0,0.27318734,0.27318734,12,1539,295251,413.12240155294467,0.013154298,0.8454548418521881,863.6907107830048,413.12240155294467,85.275
23.525225,0.0,0.2348884,0.2348884,13,1552,298302,411.8728414485944,0.012531729,0.8817731663584709,872.7367851734161,411.8728414485944,84.725
23.516764,0.0,0.2207136,0.2207136,13,1565,301377,406.791545465784,0.01194126,0.8777663856744766,881.7981579303741,406.791545465784,83.35
23.504904,0.0,0.22744575,0.22744575,11,1576,304329,401.6067503745961,0.013394598,0.8733339458703995,890.8345313072205,401.6067503745961,81.45
23.497091,0.0,0.2689437,0.2689437,12,1588,307488,418.8278953147923,0.012322432,0.891558438539505,899.9753165245056,418.8278953147923,84.3
23.486898,0.0,0.24083607,0.24083607,13,1601,310614,421.1850931104573,0.012173472,0.9197996631264687,909.5039854049683,421.1850931104573,85.175
23.490541,0.0,0.25228837,0.25228837,13,1614,313641,400.6425575231395,0.013567407,0.9240370690822601,918.7562987804413,400.6425575231395,81.725
23.479979,0.0,0.2495536,0.2495536,12,1626,316464,388.7917653475103,0.011920598,0.9065297469496727,927.9604482650757,388.7917653475103,80.025
23.464176,0.0,0.31178278,0.31178278,12,1638,319668,393.27418637059793,0.013686055,0.9104466736316681,937.141384601593,393.27418637059793,80.825
23.457586,0.0,0.2193894,0.2193894,14,1652,322812,392.5838819232703,0.01190237,0.9111817553639412,946.3622524738312,392.5838819232703,79.625
23.450506,0.0,0.26510805,0.26510805,12,1664,325866,408.6140246102733,0.012376403,0.9158404767513275,955.6489634513855,408.6140246102733,82.7
23.451885,0.0,0.25499928,0.25499928,13,1677,329067,394.6574841531209,0.012664009,0.8968980684876442,964.9286119937897,394.6574841531209,80.25
23.434732,0.0,0.27056175,0.27056175,12,1689,332160,404.9503092223751,0.012277561,0.9079397469758987,974.1843628883362,404.9503092223751,83.45
23.4138,0.0,0.26933038,0.26933038,13,1702,335346,398.51225923809136,0.01292746,0.9218176975846291,983.375250339508,398.51225923809136,82.85
23.416521,0.0,0.30631307,0.30631307,11,1713,338451,417.47925270225835,0.012503011,0.8959481567144394,992.5564892292023,417.47925270225835,85.975
23.419428,0.0,0.29800525,0.29800525,10,1723,341538,441.87126508716784,0.011579579,0.9073121845722198,1001.7713596820831,441.87126508716784,90.975
23.423079,0.0,0.22558571,0.22558571,13,1736,344730,442.90403922643816,0.0127952285,0.928879551589489,1010.8847053050995,442.90403922643816,90.5
23.422543,0.0,0.5107491,0.5107491,10,1746,347736,457.6803449754856,0.014457837,0.8681125044822693,1020.1121311187744,457.6803449754856,93.975
23.420408,0.0,0.24303694,0.24303694,11,1757,350673,449.5384792144916,0.01274254,0.9063049480319023,1029.2926216125488,449.5384792144916,91.375
23.416342,0.0,0.25053284,0.25053284,12,1769,353898,451.4309794186349,0.011992645,0.9227031171321869,1038.4606471061707,451.4309794186349,91.075
23.402655,0.0,0.27342406,0.27342406,12,1781,356832,450.1132552566786,0.013158655,0.8953196927905083,1047.8384993076324,450.1132552566786,90.475
23.400614,0.0,0.26428258,0.26428258,11,1792,359973,444.4798858603787,0.012365073,0.9246566295623779,1057.119443655014,444.4798858603787,89.15
23.387213,0.0,0.23631829,0.23631829,13,1805,362892,413.3010368024513,0.012098109,0.9033015966415405,1066.4059824943542,413.3010368024513,83.525
23.38548,0.0,0.2436913,0.2436913,12,1817,365904,405.2237112697341,0.012380418,0.9248028472065926,1075.5771951675415,405.2237112697341,83.175
23.383236,0.0,0.24489811,0.24489811,12,1829,368583,383.45077000987214,0.01230095,0.8757304102182388,1084.7211651802063,383.45077000987214,78.75
23.377203,0.0,0.27447882,0.27447882,11,1840,371517,398.47430117159075,0.012465112,0.928795725107193,1093.823003768921,398.47430117159075,81.45
23.374834,0.0,0.25538245,0.25538245,13,1853,374949,408.8218370731949,0.012493548,0.9194599613547325,1102.980102300644,408.8218370731949,83.525
23.384516,0.0,0.2958545,0.2958545,13,1866,377889,404.5346209159966,0.0125272665,0.9237498566508293,1112.2513296604156,404.5346209159966,82.6
23.39704,0.0,0.24069893,0.24069893,12,1878,381081,415.8401552203559,0.012655517,0.9266098216176033,1121.4475636482239,415.8401552203559,84.95
23.380632,0.0,0.291691,0.291691,11,1889,384120,411.99679412447813,0.01217656,0.8982110396027565,1130.6050534248352,411.99679412447813,84.35
