# {"env_id": "Hopper-v2", "t_start": 1555508312.7705078} 
r,l,t
11.097002,15,13.441298
15.318947,20,13.588538
20.245036,19,13.741239
8.763081,17,13.849967
13.221319,19,13.991797
5.439558,26,14.180175
8.134094,16,14.311801
11.128197,18,14.44062
7.283802,11,14.519186
9.362891,15,14.632033
18.3809,18,14.757095
5.814632,10,14.846557
8.227623,17,14.962535
6.395937,9,15.024985
12.977905,13,15.107049
26.926997,22,15.278467
17.629987,27,15.46967
13.543919,14,15.58018
12.962297,17,15.696046
19.815398,36,15.97069
158.16111,86,16.597192
10.434411,15,16.71062
8.148579,25,16.901935
9.58932,19,17.05062
11.662509,14,17.158938
8.313084,11,17.237352
6.059854,8,17.301597
9.325337,24,17.4547
27.351603,25,17.649164
21.299393,21,17.790259
11.855877,16,17.905046
18.32071,18,18.036197
18.835271,21,18.18485
7.668917,14,18.296409
11.51192,13,18.373613
19.464908,20,18.508602
16.284215,17,18.661898
10.725201,13,18.759184
22.850916,19,18.906259
63.42572,54,19.317402
7.254306,9,19.382854
5.938595,9,19.435347
15.586662,17,19.586397
12.938223,20,19.74339
10.109852,17,19.880017
12.874931,17,20.012616
12.198987,17,20.121821
11.25889,20,20.278714
17.821026,27,20.436847
13.273811,15,20.55419
80.412559,54,22.455832
9.974218,15,22.553037
18.800611,19,22.693037
92.974483,65,23.107011
11.635726,22,23.272242
8.248925,13,23.361175
8.521859,14,23.450411
27.904411,25,23.624515
18.393767,20,23.781373
8.922659,16,23.893991
57.321735,49,24.22929
14.465544,27,24.42381
7.712357,10,24.496683
11.105917,14,24.58453
8.754401,13,24.671403
8.825698,13,24.780789
15.942798,23,24.922116
9.302555,27,25.111783
7.071947,12,25.191078
10.792523,22,25.356813
5.899742,13,25.438889
11.260591,29,25.657799
90.872662,60,26.061676
21.304333,21,26.199829
10.476477,13,26.311329
14.254612,19,26.452393
10.204587,13,26.533375
12.811024,17,26.661942
29.868892,24,26.887866
11.214387,15,27.022749
2.571074,25,27.244216
22.020911,23,27.443142
10.560367,20,27.619277
9.738689,12,27.731896
7.153684,11,27.818983
11.947138,13,27.931295
6.574588,13,28.04031
22.537432,34,28.358294
6.896629,11,28.453481
80.662163,52,28.899099
6.116217,11,28.996522
15.128238,15,29.154834
6.063961,9,29.23963
16.03702,23,29.44251
14.937188,38,29.806676
13.13856,15,29.942204
23.481301,36,30.293637
6.620431,9,30.373735
13.110716,22,31.229684
12.091387,21,31.421709
31.976139,31,31.73009
26.543933,25,32.00536
9.763942,13,32.137163
27.54317,23,32.357804
14.434822,15,32.467656
45.782023,36,32.734468
10.562224,16,32.863259
7.777291,9,32.927184
9.804722,12,33.02509
12.904275,15,33.137418
13.912813,30,33.378996
17.400488,18,33.518327
100.163574,78,34.127608
14.449223,21,34.28024
19.087216,34,34.511356
9.7568,18,34.652502
11.044603,12,34.739925
13.819741,24,34.926852
15.692349,17,35.057021
8.238949,11,35.138558
18.107776,24,35.303252
8.927726,23,35.477573
30.836989,26,35.683422
171.836556,90,36.379841
14.233469,16,36.497026
63.464654,64,36.96561
7.923842,28,37.167884
66.303756,42,37.469471
11.366762,13,37.554116
30.64279,31,37.753342
18.025311,19,37.895447
4.549178,13,37.97871
14.301017,15,38.092331
9.757927,12,38.180317
36.52198,34,38.409246
8.515658,18,38.54444
17.108788,16,38.634191
22.540281,25,38.756827
4.968004,8,38.809321
33.161674,49,40.199918
15.894256,16,40.333644
11.147185,30,40.612183
7.785114,12,40.71642
96.217309,59,41.163114
13.640448,17,41.304569
45.24555,46,41.691331
27.918901,29,41.931268
8.57263,13,42.038737
35.089432,27,42.215438
15.8193,22,42.383042
90.494251,59,42.817828
14.882419,15,42.926016
28.731002,47,43.265535
37.342816,45,43.57607
18.654977,18,43.699783
55.97678,38,43.959434
66.283348,50,44.310644
33.842182,45,44.609435
23.338306,32,44.837173
10.698786,23,45.01536
118.881662,64,45.462106
10.813254,12,45.53338
152.229747,98,46.268685
9.687355,11,46.345969
32.777379,51,46.716623
56.839754,42,47.031275
64.108992,39,47.301553
23.082142,22,47.458452
3.977824,11,47.959604
4.28146,16,48.089726
10.889139,17,48.208353
102.683964,66,48.692056
65.344871,77,49.293355
15.426466,29,49.52767
21.492804,20,49.713692
98.084255,69,50.379619
42.223835,40,50.714515
12.083362,35,51.011445
148.544627,89,51.813839
13.560033,32,52.077448
25.282238,26,52.266072
10.501171,19,52.396905
93.151919,59,52.868677
169.256871,90,53.546618
44.260606,42,53.87792
51.664849,39,54.171289
145.329997,108,54.962979
27.386939,27,55.159991
17.086408,19,55.297792
95.85024,56,55.684842
21.938302,39,56.385576
119.194381,68,56.888624
95.075348,55,57.305786
75.261323,49,57.691008
23.530409,41,57.992734
198.235934,88,58.642509
135.567273,74,59.222616
50.155224,61,59.72875
131.499969,70,60.295054
23.17174,47,60.671347
173.877666,121,61.704273
166.4884,90,62.437955
7.398013,14,62.554971
12.423395,24,62.733103
38.309671,37,63.028201
63.823516,83,63.654713
38.556073,67,64.197642
68.021048,98,65.477182
103.659792,58,65.908499
57.61066,55,66.282808
170.009067,85,66.898289
25.781445,35,67.144261
195.527519,97,67.869312
75.858886,50,68.229979
99.646452,71,68.796328
104.922058,65,69.287456
97.304714,62,69.805102
66.488408,41,70.142715
151.567254,101,70.92693
214.899593,148,72.045051
45.97176,68,72.565708
110.202543,69,73.496074
124.044115,70,73.991516
52.408502,81,74.582595
177.40349,107,75.355154
106.479926,62,75.791117
25.883317,49,76.139366
159.929528,85,76.766771
98.956519,57,77.162317
255.891169,163,78.301177
118.597261,88,78.933703
61.25523,90,79.559336
6.544536,31,79.782222
140.107373,78,80.360614
113.419993,61,81.325593
217.396515,108,82.386997
103.336326,56,82.972799
128.126393,71,83.679105
28.04342,25,83.920653
235.364224,115,85.010119
176.202593,104,85.936574
121.033926,65,86.503519
181.370673,91,87.174369
121.401905,73,87.69062
176.363987,116,88.563748
71.525461,44,88.844376
224.532886,122,90.264578
29.947922,53,90.666702
204.850374,97,91.457697
134.142955,73,92.021565
239.946633,132,93.143386
186.370563,92,93.862082
122.378663,68,94.36684
232.10658,113,95.160379
209.00426,109,95.891033
104.439147,66,96.381197
171.362646,101,97.073127
201.688861,103,97.823151
169.632518,92,98.939667
113.408047,146,100.03201
190.779046,106,100.860085
112.351937,66,101.40816
252.660416,176,102.949763
136.217677,74,103.579346
112.363887,65,104.113161
212.821426,106,104.912303
237.168521,129,105.906215
160.743752,97,107.124585
262.301657,137,108.17412
199.873288,101,108.93337
164.758992,95,109.636376
239.413348,113,110.526129
234.743092,109,111.405238
303.133728,197,113.025378
217.478999,105,113.817998
217.172049,101,114.547091
236.735489,141,116.093566
240.331998,123,116.955081
185.047273,108,117.725162
183.56116,106,118.44741
254.709979,165,119.695915
226.395938,166,120.95027
226.96011,169,122.320888
221.360792,116,123.677279
233.26398,127,124.593512
117.496235,80,125.166187
68.551255,95,125.824725
177.787395,114,126.65129
241.251151,119,127.539078
252.228422,145,128.609046
270.378327,141,129.725956
44.618236,75,130.345795
320.034339,202,132.35023
54.746231,86,133.18441
226.596575,122,134.33662
237.31037,112,135.323719
247.438808,124,136.501607
265.132482,141,137.717719
129.302423,102,138.46885
242.573257,133,139.539922
294.968379,168,141.415747
248.516325,148,142.632545
215.1026,120,143.557158
129.914788,96,144.217947
149.568815,108,144.942485
255.070742,133,145.908952
269.611969,144,146.924323
229.199849,200,148.470143
239.532217,147,150.07933
10.217954,39,150.393005
337.210303,233,152.275292
141.559752,94,153.012557
259.275178,137,154.058975
292.124088,171,155.331419
263.004052,157,156.495183
348.52117,228,158.785111
266.259317,147,159.88042
328.143283,195,161.277046
261.272785,141,162.343499
304.588583,192,163.781744
288.561417,161,164.944725
287.389294,169,166.714736
299.770225,174,168.041284
277.88456,165,169.268219
259.741316,147,170.41785
322.34617,198,171.841737
285.460384,162,173.121529
382.150729,255,175.60064
327.807314,206,177.070829
122.072754,86,177.690058
253.629833,138,178.704975
322.0262,194,180.015112
296.221084,173,181.73915
