TimeElapsed,ev_tdlam_before,EpLenMean,TimestepsSoFar,EpRewMean,EpTrueRewMean,meankl,surrgain,EpThisIter,entloss,optimgain,EpisodesSoFar,entropy
3776.612061738968,0.9696041215211153,276.3,462501,68.345,832.7143751767838,0.009561259,0.065405264,3,0.0,0.065405264,671,3.9154246
3802.363006591797,0.9779062252491713,283.55,465333,70.87893,861.3835243100068,0.008667057,0.06997077,3,0.0,0.06997077,674,3.956547
3827.1366786956787,0.9291810691356659,287.875,467430,72.69374,877.26502360823,0.009434209,0.07499642,2,0.0,0.07499642,676,3.969467
3852.6057226657867,0.9544200822710991,301.575,471180,77.52529,929.1529430521557,0.008744441,0.065909594,3,0.0,0.065909594,679,3.9600415
3876.6645934581757,0.8846436366438866,304.625,472176,78.06986,936.3717204883611,0.008779832,0.056115426,1,0.0,0.056115426,680,3.9412768
3902.338770389557,0.9687318988144398,322.55,475236,83.82509,998.5201281524893,0.00960888,0.05601613,2,0.0,0.05601613,682,3.8914504
3927.112832069397,0.8952507972717285,321.325,478290,85.038345,1003.4108802755698,0.008826677,0.06203081,4,0.0,0.06203081,686,3.8829885
3952.507161617279,0.922822542488575,323.55,479214,85.86381,1012.4788427700827,0.010367396,0.061660275,1,0.0,0.061660275,687,3.9120333
3976.7647438049316,0.9693559426814318,335.6,484116,88.99553,1061.1478518870424,0.008858777,0.06361794,3,0.0,0.06361794,690,3.9229317
4002.191739320755,0.9599140845239162,337.675,486636,89.84074,1073.0744247031523,0.009023368,0.064478695,2,0.0,0.064478695,692,3.9322207
4026.536527633667,0.971081804484129,342.35,490077,91.581,1097.223046378846,0.009012073,0.0706974,4,0.0,0.0706974,696,3.9552882
4052.2796676158905,0.9555501081049442,342.525,492705,93.36667,1107.2832568002273,0.008699734,0.070567876,3,0.0,0.070567876,699,3.9272609
4076.4382889270782,0.9449599981307983,356.375,495879,96.652084,1153.132881797832,0.0089057265,0.05320454,2,0.0,0.05320454,701,3.937811
4102.727339744568,0.9637379869818687,357.6,497766,97.13495,1163.7857522377521,0.010522521,0.065026596,2,0.0,0.065026596,703,3.9110887
4127.246078491211,0.9344551935791969,360.925,498780,98.02987,1175.03492673402,0.00938973,0.066167906,1,0.0,0.066167906,704,3.8865008
4152.8948802948,0.9625548049807549,364.575,501207,99.028366,1191.8949152063433,0.009339755,0.064569265,2,0.0,0.064569265,706,3.9049566
4176.857428789139,0.9712878614664078,363.325,503730,98.62264,1191.2905854339087,0.008493074,0.0586835,3,0.0,0.0586835,709,3.9068377
4201.532426595688,0.7825988680124283,378.575,506730,101.927345,1242.6527518051996,0.009598148,0.061063837,1,0.0,0.061063837,710,3.868908
4227.015417337418,0.9526659920811653,390.45,510060,104.76426,1286.5283913568414,0.00865226,0.060282476,2,0.0,0.060282476,712,3.8683913
4251.418456315994,0.16223657131195068,407.05,513060,108.49968,1339.8065268916248,0.00893578,0.049877025,1,0.0,0.049877025,713,3.8475192
4276.4020409584045,0.9083720743656158,418.5,518700,111.318054,1382.5940022802595,0.00918275,0.052059315,4,0.0,0.052059315,717,3.7796743
4300.9033262729645,0.9614660628139973,415.725,521067,110.68491,1377.8404058693523,0.009407718,0.0673314,2,0.0,0.0673314,719,3.7334595
4326.705925226212,0.9719296675175428,427.025,523419,113.95366,1421.384555118818,0.010685223,0.05975931,1,0.0,0.05975931,720,3.7128987
4350.984909772873,0.9799053724855185,421.275,525789,112.11348,1408.1871604343148,0.009262867,0.06105122,2,0.0,0.06105122,722,3.6833262
4376.611858129501,0.9556113742291927,426.675,527148,113.5461,1427.3200060902332,0.009476264,0.055547647,1,0.0,0.055547647,723,3.6585882
4401.18191242218,0.9795718230307102,431.225,530037,115.28523,1449.045474469498,0.010515746,0.07011251,3,0.0,0.07011251,726,3.6296735
4426.685130357742,0.9716909676790237,422.425,532218,112.67983,1422.4745976720085,0.00963199,0.060855813,2,0.0,0.060855813,728,3.5866847
4451.091823101044,0.6938231885433197,442.0,535218,116.520584,1487.745194699019,0.009945125,0.04603053,1,0.0,0.04603053,729,3.524571
4476.555324316025,0.12399286031723022,448.0,537876,117.14913,1508.486406412061,0.009866665,0.051443934,1,0.0,0.051443934,730,3.4844592
4500.692919015884,0.6604265868663788,468.575,542865,121.62942,1582.7634118363776,0.009543458,0.056718837,2,0.0,0.056718837,732,3.4984417
4526.714483499527,0.7065566182136536,487.7,547155,126.36627,1651.0137989783138,0.009591896,0.056231044,2,0.0,0.056231044,734,3.591127
4551.080241680145,0.9665292836725712,501.7,551091,130.88971,1702.7948407470897,0.010070052,0.06685221,3,0.0,0.06685221,737,3.625799
4576.333020687103,0.9809761121869087,498.15,554865,131.6894,1700.299134389023,0.009739883,0.061171487,3,0.0,0.061171487,740,3.5662212
4600.88902759552,0.9726230707019567,509.6,558015,134.96371,1743.2406978269748,0.008499165,0.059992723,2,0.0,0.059992723,742,3.5517123
4626.645294904709,-0.28530848026275635,527.075,561015,139.90012,1804.9683514204146,0.010231452,0.04682135,1,0.0,0.04682135,743,3.529522
4651.283232450485,0.9798794239759445,532.225,565677,142.18759,1827.581267045724,0.009282715,0.06265549,4,0.0,0.06265549,747,3.5375783
4676.751475811005,0.9555817395448685,525.975,569847,141.22784,1814.9121531909325,0.009339347,0.058510512,3,0.0,0.058510512,750,3.447981
4701.542063951492,0.9818940106779337,527.75,573390,141.53189,1825.493510199271,0.009402814,0.060720548,2,0.0,0.060720548,752,3.4205165
4726.833589553833,0.9822291415184736,505.975,577890,136.28848,1763.0826422860748,0.009218039,0.064360686,3,0.0,0.064360686,755,3.4471972
4751.905089855194,0.9534890428185463,521.175,581241,139.53436,1819.968377072535,0.008947999,0.05833689,2,0.0,0.05833689,757,3.432945
4776.424693107605,0.1368294358253479,537.725,584241,143.51134,1877.562830232265,0.010509451,0.043628313,1,0.0,0.043628313,758,3.4019525
4801.286886692047,0.5031538307666779,550.45,589473,146.48198,1924.2011374952249,0.010298502,0.044218414,2,0.0,0.044218414,760,3.4071574
4826.269859552383,0.9560523591935635,567.1,592473,150.10628,1981.5660431367774,0.009961039,0.07414042,1,0.0,0.07414042,761,3.3631573
4851.765578508377,0.10908490419387817,580.7,595473,153.35147,2029.0375807215369,0.010864869,0.04813152,1,0.0,0.04813152,762,3.331152
4876.237637758255,0.581043928861618,566.275,596463,149.58612,1972.344408554786,0.011103098,0.05914935,2,0.0,0.05914935,764,3.370224
4901.491832494736,0.9558043777942657,571.85,598659,151.4957,1993.9251981976809,0.010117255,0.0691337,2,0.0,0.0691337,766,3.3687344
4926.180753707886,0.9852765733376145,538.675,602517,147.8992,1890.4532651119837,0.0102537405,0.0666252,4,0.0,0.0666252,770,3.388832
4952.303284406662,0.9741904567927122,499.825,605844,141.05112,1760.528679256991,0.00925905,0.065562844,3,0.0,0.065562844,773,3.3711147
4976.186723470688,0.9818203952163458,495.275,609201,139.21729,1744.8366527385824,0.0091210315,0.07515095,3,0.0,0.07515095,776,3.3627794
5001.951534748077,0.9786291494965553,476.275,611271,133.09831,1674.766436558363,0.010651451,0.07227795,3,0.0,0.07227795,779,3.368897
5026.378188371658,0.9522631242871284,475.275,614166,132.01169,1673.2121550005031,0.009536126,0.05994665,2,0.0,0.05994665,781,3.319189
5052.677278995514,0.2317436933517456,492.925,617166,136.03687,1735.2978705820387,0.013376288,0.04772111,1,0.0,0.04772111,782,3.2692914
