meankl,optimgain,TimeElapsed,EpLenMean,entloss,EpTrueRewMean,EpRewMean,EpisodesSoFar,entropy,ev_tdlam_before,EpThisIter,surrgain,TimestepsSoFar
0.013827158,0.30232108,1410.5415790081024,93.55,0.0,457.65327675263734,56.779846,2688,23.585932,0.8735363483428955,10,0.30232108,201891
0.013507189,0.26129037,1417.7699077129364,92.15,0.0,454.1726895552376,55.731457,2698,23.583559,0.8465457260608673,10,0.26129037,202819
0.014102056,0.32115906,1424.9638998508453,92.0,0.0,451.75999915688965,55.053535,2709,23.583662,0.837614044547081,11,0.32115906,203806
0.014133332,0.28367358,1431.9490594863892,93.85,0.0,463.4619374309039,55.726624,2720,23.591475,0.8845480307936668,11,0.28367358,204801
0.0038374749,0.13366328,1439.391149520874,91.825,0.0,449.0004403643749,55.45165,2730,23.594992,0.8750143721699715,10,0.13366328,205818
0.0037893201,0.16203392,1446.645803451538,93.9,0.0,458.55066143834864,57.84787,2742,23.59173,0.8939362242817879,12,0.16203392,206937
0.0141573055,0.34319633,1454.152918100357,95.4,0.0,467.6046282879703,59.67959,2752,23.60052,0.8587983995676041,10,0.34319633,207897
0.014743435,0.33346373,1461.575252532959,95.4,0.0,463.02662642026246,61.77644,2763,23.60441,0.8744075298309326,11,0.33346373,208981
0.004016804,0.138284,1468.7577702999115,95.225,0.0,460.53894230561326,63.17937,2774,23.603205,0.7750884145498276,11,0.138284,210046
0.0037920158,0.14688624,1475.9493412971497,97.875,0.0,474.3631454447797,66.976425,2785,23.603998,0.8258308917284012,11,0.14688624,211103
0.00447419,0.14474629,1483.190259218216,95.325,0.0,467.4460008809663,68.491104,2797,23.607159,0.8512911200523376,12,0.14474629,212179
0.0039101345,0.13908136,1490.366929769516,97.775,0.0,484.6361622067393,70.92419,2806,23.606508,0.8699802905321121,9,0.13908136,213224
0.0045442847,0.15039536,1497.5753853321075,99.675,0.0,500.47546629649185,73.82112,2816,23.606424,0.8482450544834137,10,0.15039536,214232
0.0040442944,0.14060089,1504.8833858966827,99.6,0.0,498.94155036813936,73.63247,2826,23.607,0.829204872250557,10,0.14060089,215195
0.0144191785,0.34860903,1512.1387250423431,101.5,0.0,506.5152804005837,72.539604,2837,23.606447,0.8919135853648186,11,0.34860903,216239
0.0038280038,0.14340395,1519.3844549655914,91.95,0.0,450.190711948198,63.750427,2849,23.59522,0.8705256432294846,12,0.14340395,217306
0.0040433216,0.14804108,1526.6251428127289,92.125,0.0,446.5147003612416,61.66337,2860,23.604818,0.808311939239502,11,0.14804108,218300
0.0037919576,0.13223237,1534.1327340602875,88.7,0.0,429.01623175524236,58.440235,2872,23.601645,0.8449652642011642,12,0.13223237,219312
0.0038901577,0.13754168,1541.4200575351715,87.675,0.0,424.71688319151764,61.40841,2883,23.603022,0.8556685000658035,11,0.13754168,220308
0.0044454318,0.15995276,1548.6885952949524,92.575,0.0,451.76079460505116,69.47566,2893,23.600359,0.8170573562383652,10,0.15995276,221292
0.0147203915,0.28038317,1555.9524171352386,92.6,0.0,453.34527850936746,70.01634,2903,23.602057,0.816912055015564,10,0.28038317,222251
0.004151685,0.14260606,1563.1889896392822,96.55,0.0,473.99648482051197,72.212425,2913,23.601484,0.8132981956005096,10,0.14260606,223265
0.004809685,0.15541705,1570.4552507400513,98.825,0.0,482.1291114699682,70.85621,2924,23.602472,0.8097386956214905,11,0.15541705,224339
0.004144827,0.16778174,1577.6861364841461,91.725,0.0,442.62481521078206,61.35398,2936,23.603031,0.8955126851797104,12,0.16778174,225353
0.0040967157,0.15011397,1584.9618663787842,90.475,0.0,435.4352069684354,58.198463,2947,23.602777,0.8517038822174072,11,0.15011397,226291
0.0045226333,0.16282834,1592.2524774074554,91.625,0.0,447.5883109507419,56.850475,2956,23.602617,0.9015359506011009,9,0.16282834,227247
0.004343777,0.15058668,1599.4335634708405,89.1,0.0,439.6416947784581,55.35835,2968,23.603926,0.8707008063793182,12,0.15058668,228253
0.00403839,0.14328803,1606.6609404087067,93.725,0.0,461.3413452759311,55.246937,2979,23.603338,0.878945879638195,11,0.14328803,229334
0.0044274167,0.16412018,1613.7925488948822,97.95,0.0,481.7664241337393,55.76903,2988,23.605242,0.8632071614265442,9,0.16412018,230300
0.0042984593,0.18257344,1620.884468793869,96.725,0.0,468.8758528787892,53.35322,2999,23.605646,0.8841312080621719,11,0.18257344,231378
0.003979808,0.13863099,1628.0693459510803,95.625,0.0,462.43968095717946,53.106567,3011,23.606035,0.8642366081476212,12,0.13863099,232427
0.0039716642,0.1409584,1635.1966009140015,95.925,0.0,464.23631877777024,52.906513,3022,23.603697,0.84805828332901,11,0.1409584,233446
0.0148626305,0.3067231,1642.3011209964752,95.325,0.0,461.1496979560076,52.39274,3032,23.601873,0.8423641920089722,10,0.3067231,234422
0.003950556,0.14977796,1649.4523515701294,94.575,0.0,459.34800269890786,52.101116,3042,23.599428,0.846503809094429,10,0.14977796,235408
0.0044885287,0.18451017,1656.635404586792,94.375,0.0,465.9452786188693,54.136475,3053,23.598875,0.8084585070610046,11,0.18451017,236429
0.0045031654,0.14605752,1663.8249237537384,94.9,0.0,470.3199535146929,54.19668,3065,23.598812,0.8248512446880341,12,0.14605752,237492
0.004231857,0.15430287,1670.9848775863647,93.975,0.0,463.98296466268823,53.371887,3076,23.598879,0.8088115304708481,11,0.15430287,238557
0.0041105766,0.18430717,1678.2020332813263,90.325,0.0,450.20523900674806,53.216454,3088,23.597895,0.7907208949327469,12,0.18430717,239589
0.0045424113,0.16595964,1685.4014246463776,89.625,0.0,446.717240582151,55.989204,3099,23.605242,0.7852930873632431,11,0.16595964,240568
0.004102396,0.14593454,1692.601841211319,90.55,0.0,450.89697458177716,55.739037,3109,23.603275,0.8076028674840927,10,0.14593454,241547
0.0038906066,0.1532789,1699.7900731563568,88.875,0.0,446.42798109630894,55.993298,3121,23.603266,0.8122708797454834,12,0.1532789,242567
0.0041583227,0.1372163,1706.99751663208,91.05,0.0,459.7052095742132,58.606213,3132,23.604166,0.885111391544342,11,0.1372163,243586
0.004923462,0.16037981,1714.1514797210693,90.25,0.0,454.3982553726577,58.43215,3143,23.60295,0.8693241477012634,11,0.16037981,244588
0.0042527686,0.13628384,1721.315723657608,91.825,0.0,459.56079957903347,61.274223,3155,23.601984,0.8505390584468842,12,0.13628384,245680
0.004613266,0.1767861,1728.5079662799835,91.8,0.0,460.00590207786564,61.72135,3166,23.59766,0.8159473091363907,11,0.1767861,246686
0.004085116,0.16257338,1735.7222187519073,93.225,0.0,466.3098995215507,62.07909,3177,23.597963,0.7766683995723724,11,0.16257338,247757
0.004145695,0.14781569,1742.9274616241455,95.075,0.0,474.52678449088364,63.207623,3188,23.598406,0.8188455104827881,11,0.14781569,248840
0.00439756,0.14429244,1750.1193549633026,91.925,0.0,457.9700368472266,59.903038,3200,23.596926,0.765113577246666,12,0.14429244,249801
0.0043834858,0.15473361,1757.2806203365326,92.825,0.0,462.1931633270442,62.997902,3210,23.596842,0.8421298265457153,10,0.15473361,250781
0.004334717,0.15706187,1764.4682304859161,91.8,0.0,457.2698311302664,61.32668,3220,23.594728,0.8323998600244522,10,0.15706187,251774
0.0038859579,0.14318866,1771.6633183956146,95.15,0.0,479.0284219579059,65.54414,3231,23.595636,0.8048056215047836,11,0.14318866,252875
0.0045686457,0.46639425,1778.872709274292,95.875,0.0,482.64851006688343,63.68457,3243,23.595037,0.8406239151954651,12,0.46639425,253962
0.004043189,0.14799753,1786.0961282253265,95.325,0.0,483.1561364129617,62.57191,3255,23.595194,0.8606256693601608,12,0.14799753,255059
0.0047375,0.15469947,1793.2667446136475,91.05,0.0,457.85036646103924,59.22068,3266,23.593084,0.8269899189472198,11,0.15469947,256036
0.0046732514,0.15935354,1800.4457926750183,90.075,0.0,452.6617026533457,59.082836,3277,23.59448,0.7954255640506744,11,0.15935354,257030
0.0043504164,0.15229332,1808.0118448734283,89.775,0.0,455.9816884721546,58.63645,3288,23.594221,0.8135089874267578,11,0.15229332,258046
0.0038044765,0.14306071,1816.0271558761597,93.975,0.0,474.56302690572755,61.917797,3298,23.593243,0.8232303112745285,10,0.14306071,259051
0.0044050748,0.15438019,1823.6551625728607,93.3,0.0,470.35926747127706,60.82366,3309,23.593756,0.8241917341947556,11,0.15438019,260119
0.004097259,0.14821286,1831.5312213897705,93.625,0.0,476.7591510593077,62.952576,3321,23.590256,0.8810481205582619,12,0.14821286,261193
0.004184019,0.14219147,1839.130134344101,93.025,0.0,473.21549119428965,65.42059,3332,23.588442,0.8952560350298882,11,0.14219147,262193
0.0039834906,0.18720405,1846.3569679260254,95.45,0.0,482.3524908574852,69.389175,3342,23.590574,0.6693101823329926,10,0.18720405,263253
0.004179393,0.1458828,1853.6371672153473,92.0,0.0,462.03452769708076,63.903515,3355,23.589277,0.779756709933281,13,0.1458828,264340
0.0047050016,0.17245151,1861.0216000080109,97.15,0.0,489.7483582474206,64.86472,3365,23.588377,0.7610998451709747,10,0.17245151,265430
0.004028268,0.15363587,1868.1150674819946,100.525,0.0,510.16956527217644,66.38866,3374,23.590803,0.8649450987577438,9,0.15363587,266413
0.0045453543,0.1534681,1875.2317426204681,96.9,0.0,496.1254851348025,61.49978,3386,23.591291,0.8638560175895691,12,0.1534681,267475
0.0043117553,0.15596002,1882.296236038208,101.3,0.0,517.8118625257566,66.2078,3396,23.592207,0.7867950350046158,10,0.15596002,268478
0.004881638,0.18413737,1889.3621113300323,99.575,0.0,501.48100532766637,66.84401,3406,23.59308,0.8603630810976028,10,0.18413737,269514
0.0041107284,0.14338705,1896.4247560501099,95.025,0.0,470.82325132067115,62.453148,3418,23.59343,0.8639679849147797,12,0.14338705,270579
0.004472333,0.15662228,1903.4247102737427,96.975,0.0,481.126146030712,63.738808,3428,23.594076,0.854893371462822,10,0.15662228,271536
0.004798394,0.16194153,1910.4573211669922,93.15,0.0,462.66015620880273,62.056713,3440,23.592775,0.8611828833818436,12,0.16194153,272552
0.004471281,0.14640597,1917.494315624237,89.2,0.0,449.9607490516488,57.626575,3451,23.593084,0.8343216478824615,11,0.14640597,273524
0.003930739,0.14330138,1924.580377817154,86.5,0.0,436.8890870310728,56.688988,3463,23.593992,0.8358116149902344,12,0.14330138,274528
0.0045582606,0.15982082,1931.6102738380432,88.325,0.0,446.6222925108015,56.85967,3473,23.593683,0.8292252123355865,10,0.15982082,275471
0.0046469094,0.15852267,1938.668354511261,88.9,0.0,450.1566450132441,56.06603,3485,23.595926,0.846364215016365,12,0.15852267,276555
0.0045655165,0.1505097,1945.7215337753296,93.4,0.0,474.03923770573164,58.76952,3496,23.59456,0.8546092957258224,11,0.1505097,277658
0.0041830475,0.1675387,1952.814796924591,94.375,0.0,476.25830207824947,60.73175,3506,23.595766,0.7931450754404068,10,0.1675387,278630
0.0042431857,0.14670788,1959.9419875144958,98.6,0.0,495.0319441170224,62.942028,3515,23.596128,0.7716382145881653,9,0.14670788,279584
0.004370322,0.16551092,1967.0330486297607,100.225,0.0,504.51164187992106,66.09924,3525,23.596928,0.8186582773923874,10,0.16551092,280564
0.014724431,0.31695038,1974.118520975113,98.175,0.0,483.73211266186865,67.01103,3535,23.597818,0.8559667468070984,10,0.31695038,281493
0.00509228,0.162725,1981.234078168869,96.725,0.0,476.1666823185489,63.629616,3546,23.596943,0.8582962602376938,11,0.162725,282499
0.0048570787,0.15432473,1988.30500125885,94.8,0.0,469.23588578330435,62.496887,3557,23.59643,0.8510852605104446,11,0.15432473,283563
0.004326539,0.16060013,1995.4095199108124,96.65,0.0,478.2006070729947,63.38213,3567,23.594893,0.8065501004457474,10,0.16060013,284630
0.0055742487,0.18409236,2002.4896292686462,96.675,0.0,482.5531997915001,62.770252,3578,23.597414,0.8586934357881546,11,0.18409236,285638
0.0042807087,0.15275548,2009.54057431221,97.6,0.0,489.68883129711946,61.763805,3588,23.594503,0.8653776496648788,10,0.15275548,286626
0.004186213,0.18489157,2016.6411609649658,94.95,0.0,477.42438841559306,57.93445,3600,23.595037,0.8182646185159683,12,0.18489157,287707
0.004370409,0.1503383,2023.7193863391876,95.75,0.0,485.56519920360495,58.66338,3609,23.5965,0.8364771753549576,9,0.1503383,288629
0.0043293643,0.14658067,2030.820722103119,98.85,0.0,497.382369805716,59.875404,3619,23.597723,0.8521177619695663,10,0.14658067,289669
0.0049417196,0.1601657,2037.9209773540497,94.525,0.0,477.5596474627367,58.847816,3631,23.597162,0.8299793154001236,12,0.1601657,290691
0.004192997,0.15262493,2045.236690044403,93.275,0.0,470.38282181586055,59.50907,3642,23.597246,0.8727290630340576,11,0.15262493,291684
0.004532295,0.1801131,2052.285908937454,96.65,0.0,482.89484027491005,61.865807,3651,23.59733,0.7145751416683197,9,0.1801131,292692
0.004960164,0.16869675,2059.330892562866,96.425,0.0,482.8520830499707,60.966133,3662,23.59471,0.8432294428348541,11,0.16869675,293802
0.0039174426,0.1503891,2066.399121284485,100.275,0.0,501.21442813401836,63.81075,3673,23.593504,0.8022748082876205,11,0.1503891,294854
0.004087437,0.1447523,2073.429714202881,101.5,0.0,503.78636269866604,62.65399,3683,23.59328,0.857027992606163,10,0.1447523,295882
0.004856487,0.15723783,2080.480808496475,98.225,0.0,489.2002961300861,61.31594,3694,23.591558,0.8466206341981888,11,0.15723783,296923
0.004398086,0.16935605,2087.511250257492,98.375,0.0,492.03675221435134,61.602577,3704,23.59173,0.8602735102176666,10,0.16935605,297923
0.0046654446,0.17640992,2094.5173692703247,99.175,0.0,497.02597763382335,60.904724,3715,23.590818,0.8416382372379303,11,0.17640992,298997
0.004239365,0.16310342,2101.4948036670685,96.325,0.0,482.823230780016,61.040413,3727,23.590166,0.8521561622619629,12,0.16310342,300126
0.0045263786,0.1640174,2108.5247445106506,97.45,0.0,494.5758846873431,63.45346,3737,23.591534,0.8620130270719528,10,0.1640174,301175
0.0044470266,0.15924926,2115.506347179413,97.1,0.0,493.67820999704617,62.440174,3748,23.591326,0.8512903451919556,11,0.15924926,302223
0.004154643,0.16121691,2122.485778570175,95.4,0.0,483.75463737819865,60.99824,3759,23.594011,0.8057748079299927,11,0.16121691,303244
0.004651564,0.14673826,2129.4975929260254,94.325,0.0,478.8973234076708,58.431812,3771,23.593525,0.843934491276741,12,0.14673826,304311
0.0049232943,0.15911372,2136.5851221084595,96.725,0.0,487.81509880217453,60.217705,3781,23.594461,0.8600699752569199,10,0.15911372,305375
0.0043361285,0.15166068,2143.6424601078033,95.3,0.0,482.6829113853231,60.61852,3792,23.593973,0.825898602604866,11,0.15166068,306384
0.0044444823,0.17208394,2150.7071945667267,93.925,0.0,469.6030454367195,59.688377,3804,23.592108,0.8254917562007904,12,0.17208394,307463
0.004970598,0.18234044,2158.121162176132,94.2,0.0,472.82055689328644,60.68203,3814,23.592531,0.8475891798734665,10,0.18234044,308440
0.004587928,0.17320344,2165.2861161231995,92.35,0.0,462.556730056786,58.100914,3825,23.59212,0.8333147168159485,11,0.17320344,309481
0.0045972764,0.15016568,2172.4417333602905,95.3,0.0,474.86186733032525,59.01172,3835,23.594257,0.8501101732254028,10,0.15016568,310490
0.004420017,0.1627289,2179.5598340034485,98.625,0.0,493.29220458076617,62.962624,3845,23.59206,0.8047963380813599,10,0.1627289,311507
0.0043096785,0.15977383,2186.6967701911926,94.85,0.0,471.5896966640959,59.965393,3858,23.593988,0.827663391828537,13,0.15977383,312597
0.0046309587,0.15723732,2193.7937836647034,96.0,0.0,479.5346958922193,61.63192,3868,23.59228,0.8092726022005081,10,0.15723732,313611
0.004544704,0.14293292,2200.891716480255,90.05,0.0,454.2379471194449,59.334877,3880,23.592035,0.8020714223384857,12,0.14293292,314639
0.004601895,0.15828577,2207.9554352760315,92.4,0.0,468.14981468709504,59.965904,3891,23.593344,0.7743328809738159,11,0.15828577,315718
0.004998369,0.16679692,2215.0896141529083,93.45,0.0,470.70028901799543,61.057056,3902,23.596113,0.8123651146888733,11,0.16679692,316731
0.0045823273,0.15817586,2222.2447741031647,94.75,0.0,470.8926193936255,63.86617,3911,23.593588,0.7933733016252518,9,0.15817586,317638
0.004623797,0.15223348,2229.4170682430267,96.8,0.0,477.2820384847708,64.170074,3922,23.593828,0.8175192475318909,11,0.15223348,318681
0.0045885444,0.15728022,2236.61341714859,98.225,0.0,485.934172982567,67.16327,3932,23.593525,0.8461095541715622,10,0.15728022,319723
0.0043774266,0.15303883,2244.07600069046,98.6,0.0,487.4366748397194,67.0862,3942,23.592548,0.853585496544838,10,0.15303883,320675
0.004399364,0.15485576,2251.4083721637726,97.325,0.0,484.7664878910935,64.63016,3953,23.588947,0.8559411615133286,11,0.15485576,321707
0.004834163,0.17373845,2258.706269264221,100.85,0.0,508.211076398202,66.9883,3962,23.588848,0.8393852263689041,9,0.17373845,322715
0.004422401,0.15628749,2265.8083906173706,95.875,0.0,480.98808225261473,63.41405,3974,23.58814,0.7654315382242203,12,0.15628749,323735
0.0046959985,0.15063208,2272.955403327942,96.45,0.0,482.70807924685096,62.62377,3985,23.587484,0.8144104182720184,11,0.15063208,324812
0.004332113,0.15071633,2280.1644101142883,99.25,0.0,497.87948576967045,65.15873,3994,23.588602,0.8643173575401306,9,0.15071633,325780
0.003914277,0.14071469,2287.3268699645996,97.7,0.0,486.77293880207037,66.96504,4003,23.588861,0.8731194138526917,9,0.14071469,326708
0.0044089146,0.15449286,2294.5342240333557,99.425,0.0,497.10677366283414,69.611496,4013,23.589277,0.8668362349271774,10,0.15449286,327635
0.0042235046,0.16199653,2301.7701876163483,95.975,0.0,478.61878095111217,68.68862,4024,23.58758,0.8824502378702164,11,0.16199653,328587
0.004404762,0.15709761,2309.032138109207,98.35,0.0,489.11175803141634,72.50582,4033,23.586992,0.8388659060001373,9,0.15709761,329624
0.004572577,0.1624285,2316.276731967926,98.15,0.0,491.6733573058963,71.59078,4043,23.58856,0.9119126871228218,10,0.1624285,330634
0.0041700876,0.15329851,2323.5470588207245,102.4,0.0,509.5612291803588,75.93003,4053,23.588703,0.8962971046566963,10,0.15329851,331731
0.00498508,0.17001206,2330.6743001937866,103.425,0.0,514.4180379083342,76.37957,4065,23.588217,0.8792049810290337,12,0.17001206,332831
0.004729558,0.15918258,2337.4448239803314,101.625,0.0,510.41354374762085,74.22984,4074,23.588314,0.8684100061655045,9,0.15918258,333790
0.004539808,0.1626288,2344.253206014633,100.4,0.0,505.36204557798067,69.78548,4085,23.587824,0.9007893577218056,11,0.1626288,334883
0.0044906656,0.15512718,2351.0643944740295,99.875,0.0,499.63905057856175,67.18631,4094,23.586992,0.7965559959411621,9,0.15512718,335860
0.0046175756,0.17349178,2357.845813035965,103.275,0.0,514.6872440513896,69.128555,4104,23.585516,0.833596721291542,10,0.17349178,336884
0.0042237756,0.17203021,2364.6770300865173,101.625,0.0,505.0045909047165,67.83168,4115,23.584896,0.8779981136322021,11,0.17203021,337961
0.0048118643,0.17631298,2371.5123994350433,102.275,0.0,504.79886035711445,69.84089,4125,23.586916,0.8790228739380836,10,0.17631298,338974
0.00476827,0.164944,2378.3004455566406,102.375,0.0,508.36780165737855,69.939255,4135,23.586607,0.889032319188118,10,0.164944,340035
0.0046927044,0.16105393,2385.0928978919983,100.125,0.0,501.42257466231786,65.96269,4146,23.58862,0.8634870946407318,11,0.16105393,341083
0.004230301,0.14461097,2391.908926486969,99.3,0.0,494.1366746534739,62.57135,4157,23.588057,0.8780605047941208,11,0.14461097,342149
0.0042307554,0.14656876,2398.437084913254,96.2,0.0,480.2200056535119,60.317467,4168,23.58571,0.8486294597387314,11,0.14656876,343217
0.0045225397,0.18301582,2405.579713821411,100.375,0.0,500.7522755374306,63.65434,4177,23.586996,0.841193675994873,9,0.18301582,344223
0.004468028,0.14559382,2412.886958360672,95.725,0.0,477.47261812470407,61.82483,4189,23.587177,0.8524992316961288,12,0.14559382,345264
0.0044606747,0.14594452,2420.3012702465057,99.025,0.0,494.38383505042987,65.63053,4200,23.59131,0.8613695949316025,11,0.14594452,346342
0.004977001,0.16777489,2427.8804347515106,98.225,0.0,487.17091284040725,63.599815,4211,23.590067,0.8594305366277695,11,0.16777489,347426
0.004590451,0.1680869,2435.3970761299133,95.1,0.0,476.9984602229382,61.33378,4221,23.589191,0.8722248077392578,10,0.1680869,348369
0.0040900074,0.16355512,2442.9202029705048,101.1,0.0,505.297042774864,65.34251,4231,23.588606,0.8820932805538177,10,0.16355512,349452
0.004626532,0.16403806,2450.48871922493,103.9,0.0,519.084913372268,65.80907,4240,23.589035,0.837350457906723,9,0.16403806,350498
0.0045690546,0.18482924,2457.9951560497284,103.725,0.0,516.6377822815439,65.999535,4250,23.58716,0.892523467540741,10,0.18482924,351506
0.004606661,0.14900053,2465.578515768051,107.0,0.0,524.7111969277688,66.53434,4260,23.586653,0.8843588531017303,10,0.14900053,352546
0.0048368173,0.15751418,2472.7404758930206,105.75,0.0,519.5832536050274,66.198265,4270,23.585138,0.9044810906052589,10,0.15751418,353585
0.0041213576,0.15433805,2479.7051050662994,103.825,0.0,511.5720055586595,64.821465,4280,23.584047,0.8151625543832779,10,0.15433805,354651
0.003916437,0.14769304,2486.6296937465668,105.05,0.0,519.5185099918523,65.13701,4290,23.582035,0.8590512275695801,10,0.14769304,355708
0.0042597903,0.149813,2493.513458251953,103.5,0.0,516.9326750903231,64.028366,4300,23.583233,0.8697241842746735,10,0.149813,356686
0.014648875,0.29064053,2500.456728219986,102.375,0.0,509.1013394109624,61.38861,4310,23.578856,0.8537588715553284,10,0.29064053,357680
0.0042644124,0.14772634,2507.3736085891724,95.15,0.0,472.6594511220048,59.036415,4323,23.581362,0.859852746129036,13,0.14772634,358733
0.004233633,0.14393516,2514.290074825287,94.225,0.0,473.27076402524847,61.073708,4333,23.579607,0.869336262345314,10,0.14393516,359780
0.0043331636,0.14931205,2521.133990764618,92.925,0.0,467.43866121118117,61.83042,4345,23.576921,0.8715281039476395,12,0.14931205,360891
0.0043703415,0.15227468,2528.0081083774567,96.925,0.0,485.57367311416476,63.153942,4354,23.572817,0.8595686554908752,9,0.15227468,361850
0.004433861,0.15775266,2534.891389131546,103.575,0.0,520.8714283605461,68.18421,4363,23.571714,0.8833334967494011,9,0.15775266,362876
0.004547487,0.17329404,2541.7896716594696,101.6,0.0,515.1470076013685,68.83848,4374,23.570475,0.8634979426860809,11,0.17329404,363957
0.004274845,0.15620172,2548.867667198181,106.7,0.0,542.8892226663831,72.21151,4384,23.571959,0.8974549770355225,10,0.15620172,365073
0.0040925434,0.15037432,2555.6820335388184,105.6,0.0,536.3394552591338,74.597855,4395,23.57062,0.8741924464702606,11,0.15037432,366163
0.004424209,0.15043718,2562.5321769714355,103.575,0.0,525.3862492156755,72.13457,4405,23.566343,0.904769591987133,10,0.15043718,367184
0.0045192167,0.14709885,2569.444776058197,99.875,0.0,502.03269114014313,69.18468,4416,23.568914,0.8630979955196381,11,0.14709885,368208
0.0041832095,0.14162374,2576.4522602558136,95.25,0.0,472.0399006628557,66.01442,4428,23.567627,0.9072550609707832,12,0.14162374,369278
0.004176867,0.16742261,2583.609132051468,95.375,0.0,474.353954485109,67.12749,4437,23.564028,0.8560424894094467,9,0.16742261,370279
0.0042470624,0.1479238,2590.78541636467,96.725,0.0,481.2419690575788,70.10026,4447,23.562075,0.8718842267990112,10,0.1479238,371232
0.0039917976,0.13753952,2598.0094244480133,97.275,0.0,489.09953395306167,69.82405,4457,23.561848,0.8860378861427307,10,0.13753952,372195
0.0042687636,0.16300711,2605.1866767406464,99.45,0.0,501.87841600441936,71.4185,4468,23.560236,0.8570958971977234,11,0.16300711,373256
0.0046704244,0.15848453,2612.2940435409546,97.8,0.0,496.4341570577799,70.95752,4478,23.558414,0.8280126750469208,10,0.15848453,374307
0.0041710464,0.14924033,2619.5379095077515,99.8,0.0,506.56539086351177,71.67593,4488,23.556805,0.8763474822044373,10,0.14924033,375321
0.0045221318,0.14960557,2626.7682745456696,97.575,0.0,493.5394236694704,68.55432,4499,23.557127,0.9087168499827385,11,0.14960557,376343
0.0047970433,0.16963603,2633.904482126236,96.5,0.0,494.6142209242377,69.268875,4510,23.555744,0.8993590772151947,11,0.16963603,377314
0.004335584,0.14476588,2641.0527698993683,93.675,0.0,482.41950532532155,66.8051,4522,23.555426,0.9228105917572975,12,0.14476588,378434
0.0041276813,0.15026921,2648.19619679451,94.975,0.0,493.49016487752243,69.961075,4532,23.557611,0.8891192451119423,10,0.15026921,379496
0.005060455,0.1629767,2655.387380361557,98.025,0.0,508.5854880661923,72.14513,4541,23.554205,0.9178961366415024,9,0.1629767,380427
0.0147328265,0.28144455,2662.5884742736816,97.35,0.0,494.89008725739893,70.41551,4552,23.551271,0.9222399294376373,11,0.28144455,381433
0.0038275789,0.13158628,2669.7382712364197,97.125,0.0,493.89514241076495,69.91928,4564,23.54931,0.8894892483949661,12,0.13158628,382501
0.0041974704,0.1460709,2676.8737626075745,97.8,0.0,494.32724637868034,70.331154,4573,23.549055,0.8810171186923981,9,0.1460709,383511
0.004657671,0.15437241,2683.989737033844,100.65,0.0,509.8507792369013,71.81677,4582,23.547789,0.8972514122724533,9,0.15437241,384529
0.0048349267,0.15363628,2691.120023727417,99.95,0.0,516.3064747905207,72.24762,4593,23.54539,0.8901493698358536,11,0.15363628,385546
0.0038990132,0.15987295,2698.29670381546,104.15,0.0,532.6928270225976,75.147316,4603,23.54437,0.8974478766322136,10,0.15987295,386583
0.003967927,0.15486768,2705.466552734375,101.175,0.0,513.604197722308,72.33827,4614,23.547543,0.843704953789711,11,0.15486768,387651
0.0042760205,0.15199378,2712.6076135635376,99.8,0.0,505.70744737090916,70.57387,4624,23.546652,0.8870354294776917,10,0.15199378,388752
0.0043834383,0.14844146,2719.7725298404694,102.325,0.0,519.4124055309496,70.88524,4634,23.545183,0.8955154940485954,10,0.14844146,389758
0.0041898824,0.14621133,2726.9161942005157,104.65,0.0,526.787052187533,72.04671,4643,23.542742,0.9000020325183868,9,0.14621133,390769
0.003806982,0.1415596,2734.0858368873596,107.05,0.0,535.1020338442013,74.28011,4652,23.539614,0.8964185565710068,9,0.1415596,391730
0.00474321,0.17460465,2741.2256429195404,103.4,0.0,519.7505821329263,70.38935,4663,23.539484,0.8802037462592125,11,0.17460465,392805
0.0041984734,0.15789504,2748.3193423748016,106.9,0.0,537.3007581250673,72.07216,4671,23.539373,0.859369546175003,8,0.15789504,393731
0.0039590104,0.14968964,2755.509826898575,108.225,0.0,545.8938239946825,72.77672,4681,23.536623,0.8979563042521477,10,0.14968964,394861
0.004472334,0.15852149,2762.732600212097,105.625,0.0,537.2322363716092,69.9731,4691,23.536602,0.9092696458101273,10,0.15852149,395858
0.0043046656,0.15149957,2769.976172208786,105.575,0.0,532.3708739798813,69.918816,4701,23.537533,0.9094918742775917,10,0.15149957,396861
0.004585639,0.18651678,2777.182080745697,103.325,0.0,514.5775795286374,69.120895,4711,23.536861,0.9016107320785522,10,0.18651678,397864
0.0039922735,0.14415476,2784.3369176387787,102.85,0.0,505.25329268137784,69.153,4721,23.537848,0.9070968776941299,10,0.14415476,398975
0.004011335,0.17875864,2791.554121494293,107.675,0.0,531.2159280292532,71.68415,4729,23.536798,0.8693749606609344,8,0.17875864,399932
0.0039841174,0.13416228,2798.7969501018524,105.25,0.0,521.1558860532489,71.057556,4740,23.538313,0.8890163823962212,11,0.13416228,400995
0.0047351066,0.16993086,2806.0546140670776,104.525,0.0,520.4629362329497,69.40708,4751,23.536703,0.8805797472596169,11,0.16993086,402045
0.0046930443,0.16961113,2813.249062538147,104.075,0.0,525.6913484218339,67.97656,4761,23.536783,0.8816619962453842,10,0.16961113,403138
0.004269874,0.15150246,2820.4866280555725,101.475,0.0,515.3394701044626,65.21061,4770,23.53172,0.8948503583669662,9,0.15150246,404073
