TimeElapsed,surrgain,EpTrueRewMean,EpLenMean,EpisodesSoFar,entloss,optimgain,EpThisIter,ev_tdlam_before,TimestepsSoFar,EpRewMean,entropy,meankl
3141.3692593574524,0.23814446,446.25006415291193,84.975,1663,0.0,0.23814446,12,0.8083048313856125,329628,17.95011,23.572985,0.010306308
3169.8350455760956,0.22620314,466.43380230056835,89.45,1674,0.0,0.22620314,11,0.827035441994667,332490,17.739307,23.573414,0.011156102
3199.0564789772034,0.23345381,463.0549200386575,89.025,1686,0.0,0.23345381,12,0.8228534609079361,335529,16.48708,23.57852,0.011616607
3226.4182407855988,0.25040096,434.5599388912971,84.1,1699,0.0,0.25040096,13,0.7281677424907684,338634,14.877423,23.567238,0.011088336
3255.625650882721,0.3202902,439.4003452351106,85.025,1711,0.0,0.3202902,12,0.758618950843811,341859,14.430643,23.56926,0.0114608295
3283.843274116516,0.22612801,432.5282638235185,83.675,1724,0.0,0.22612801,13,0.8459976464509964,345123,14.424342,23.571537,0.011234622
3312.792796611786,0.25210905,442.44011878642476,86.4,1736,0.0,0.25210905,12,0.8102461695671082,348273,14.87499,23.58033,0.01170957
3341.4092552661896,0.22961824,456.2677030535286,88.775,1747,0.0,0.22961824,11,0.7927203476428986,351336,15.682065,23.577,0.011688927
3369.2438039779663,0.2515804,466.8419963774715,90.475,1759,0.0,0.2515804,12,0.7775360196828842,354627,16.732695,23.581398,0.011349574
3398.4516372680664,0.28121513,468.7392768196138,90.225,1771,0.0,0.28121513,12,0.731023758649826,357756,18.01987,23.58531,0.0113752065
3426.093094110489,0.24605677,461.8673563346618,88.925,1783,0.0,0.24605677,12,0.7265491783618927,360849,17.748652,23.578417,0.011080707
3454.7398161888123,0.22736304,430.23761361260676,82.925,1797,0.0,0.22736304,14,0.7962604463100433,364140,17.600231,23.580345,0.011046784
3482.53329539299,0.23330222,418.3592687134734,81.15,1809,0.0,0.23330222,12,0.7526097744703293,367020,16.604666,23.57193,0.011185777
3511.7068905830383,0.23067838,417.22887375113453,80.8,1822,0.0,0.23067838,13,0.8177464306354523,370278,15.951648,23.580244,0.011110416
3539.4241728782654,0.2877525,441.09926781367966,84.575,1833,0.0,0.2877525,11,0.6801948547363281,373293,15.978732,23.573656,0.01220515
3568.092022895813,0.28310224,445.709966587433,85.575,1846,0.0,0.28310224,13,0.7895992696285248,376572,15.785406,23.578703,0.011487423
3597.0663220882416,0.2958242,450.7514481625023,85.5,1858,0.0,0.2958242,12,0.7547827064990997,379611,16.072866,23.577284,0.012013343
3624.7715830802917,0.2487229,441.8676247511261,84.5,1870,0.0,0.2487229,12,0.7423055768013,382605,15.372175,23.58609,0.010618767
3653.682378768921,0.2472087,450.9229712229673,87.075,1881,0.0,0.2472087,11,0.8050921857357025,385776,15.853871,23.578047,0.011309302
3681.8250637054443,0.25192004,446.3673782816315,86.15,1893,0.0,0.25192004,12,0.7540277987718582,388797,15.808606,23.576332,0.012036629
3710.9718313217163,0.25561744,466.26217585065797,89.725,1905,0.0,0.25561744,12,0.8307647854089737,392064,17.434452,23.578808,0.012119692
3739.4380769729614,0.29147112,490.62044450422263,94.175,1914,0.0,0.29147112,9,0.774132490158081,395037,19.07437,23.573198,0.011916732
3767.924985408783,0.25110096,482.48042635466743,92.65,1925,0.0,0.25110096,11,0.8567513078451157,397992,18.07066,23.573013,0.012393005
3796.8008484840393,0.26831847,507.9259094749206,97.475,1934,0.0,0.26831847,9,0.7609037756919861,400887,18.66657,23.565203,0.012019181
3826.1137142181396,0.23193437,494.75815263262785,94.575,1946,0.0,0.23193437,12,0.8512593507766724,403866,17.464844,23.568724,0.011531127
3854.717483520508,0.27186105,485.7450265346888,92.8,1956,0.0,0.27186105,10,0.8670635521411896,406875,16.951275,23.568726,0.012250425
3883.0228099823,0.24285315,483.37813089411884,91.85,1968,0.0,0.24285315,12,0.8379398584365845,410070,16.616125,23.56977,0.011781745
3911.7443537712097,0.25180596,475.91954748334956,91.6,1980,0.0,0.25180596,12,0.7246856689453125,413301,14.899951,23.567945,0.013371399
3940.268714904785,0.28761178,484.45406452025617,93.225,1991,0.0,0.28761178,11,0.6965804696083069,416307,14.800244,23.562181,0.014007624
3968.4330039024353,0.30900168,471.9175393667632,90.65,2001,0.0,0.30900168,10,0.6456488072872162,419151,14.919733,23.564499,0.012310709
3996.7887909412384,0.2537869,489.3263137691059,93.8,2012,0.0,0.2537869,11,0.7923767119646072,422289,16.032904,23.557905,0.011774063
4026.0374343395233,0.31780192,471.069609799694,91.125,2023,0.0,0.31780192,11,0.8004667162895203,425244,16.173843,23.552849,0.014042998
4054.3353610038757,0.25774288,480.60024959069034,92.375,2034,0.0,0.25774288,11,0.7890393882989883,428328,16.836035,23.551577,0.012343093
4082.8662960529327,0.23753756,447.29625229585736,87.2,2046,0.0,0.23753756,12,0.7792964726686478,431283,15.645282,23.54897,0.012013581
4111.995575904846,0.2963026,470.21579229171095,90.425,2058,0.0,0.2963026,12,0.7525557428598404,434583,16.822447,23.552032,0.012773608
4140.165159702301,0.27431014,447.5424328679161,85.475,2070,0.0,0.27431014,12,0.7855756133794785,437535,15.728867,23.54352,0.0123369675
4169.309140205383,0.25834394,449.6408934042385,85.375,2083,0.0,0.25834394,13,0.5866262018680573,440760,17.945536,23.545061,0.012509676
4197.197795391083,0.25048077,466.29837873467005,88.675,2094,0.0,0.25048077,11,0.7995906174182892,443967,19.063604,23.535353,0.011241933
4226.520017623901,0.30624226,460.364440496984,88.075,2106,0.0,0.30624226,12,0.7291946113109589,447081,18.228655,23.529955,0.013569564
4254.669009208679,0.3021428,466.57410796274723,90.175,2118,0.0,0.3021428,12,0.7220471501350403,450168,17.723415,23.528194,0.013050743
4283.025085687637,0.25448114,448.991815086296,86.55,2130,0.0,0.25448114,12,0.7907249480485916,453264,15.174856,23.5305,0.012864152
4310.998438835144,0.31686953,442.27281065612914,86.275,2141,0.0,0.31686953,11,0.802533432841301,456195,15.062845,23.526382,0.012409211
4340.5220766067505,0.26955405,448.21037034469447,87.375,2152,0.0,0.26955405,11,0.7875860780477524,459171,15.818997,23.522861,0.0124312565
4369.743265390396,0.3048093,453.18463327729535,87.45,2163,0.0,0.3048093,11,0.7544723153114319,462108,16.034668,23.51891,0.014396524
4396.666464328766,0.25240806,457.8350856676119,86.775,2176,0.0,0.25240806,13,0.8025299310684204,465282,16.399328,23.512053,0.0131314695
4426.176323413849,0.34910747,482.686695709584,90.95,2185,0.0,0.34910747,9,0.7099351584911346,468108,17.1578,23.511961,0.01340707
4454.350366830826,0.25513345,482.63717602884026,92.325,2195,0.0,0.25513345,10,0.8426850736141205,471009,16.728792,23.511686,0.012393814
4483.621099472046,0.26599377,510.9644616562188,96.575,2205,0.0,0.26599377,10,0.8209894299507141,474126,18.094141,23.516111,0.012774881
4510.7465353012085,0.26322824,512.0979829211157,97.975,2217,0.0,0.26322824,12,0.8493187576532364,477399,18.116098,23.51923,0.012866913
4540.474816799164,0.2592553,488.6400243097354,93.225,2229,0.0,0.2592553,12,0.8506922274827957,480573,17.257269,23.521975,0.012097694
4569.036643266678,0.2686006,473.07927636524727,90.25,2240,0.0,0.2686006,11,0.7716735452413559,483597,16.33657,23.523159,0.012664217
4597.381140708923,0.25960475,488.8349969231347,94.525,2250,0.0,0.25960475,10,0.8208813518285751,486582,16.318869,23.524061,0.013717055
4626.875728130341,0.283265,485.907710740943,92.75,2261,0.0,0.283265,11,0.806214302778244,489657,16.21112,23.524834,0.013621937
4655.1716957092285,0.30184188,489.23238358303536,92.725,2272,0.0,0.30184188,11,0.8055783957242966,492591,16.246258,23.52141,0.01290358
4684.912730693817,0.268778,479.4543285264792,91.125,2284,0.0,0.268778,12,0.7867422699928284,495654,15.771744,23.522478,0.013317663
4712.220358848572,0.34017026,472.55383177801923,88.5,2295,0.0,0.34017026,11,0.7923202812671661,498747,17.250156,23.528965,0.013579703
4741.8762819767,0.30257794,477.53772596405054,90.125,2306,0.0,0.30257794,11,0.8510360866785049,501846,17.699692,23.525785,0.013832557
4769.997354030609,0.25770652,466.2023485456357,88.425,2318,0.0,0.25770652,12,0.8454120010137558,504768,17.598606,23.522505,0.012581692
4799.054102420807,0.2711215,452.778179313284,85.375,2330,0.0,0.2711215,12,0.8313081711530685,507720,15.388521,23.528105,0.012803946
4826.848850488663,0.2739646,461.3108744496376,87.475,2341,0.0,0.2739646,11,0.7724457383155823,510861,15.123609,23.5284,0.013758254
4855.85599398613,0.29078496,467.5237741516568,89.1,2353,0.0,0.29078496,12,0.8297678381204605,514269,15.328717,23.526186,0.014300157
4885.7966520786285,0.2562703,496.5850219805453,94.475,2365,0.0,0.2562703,12,0.8713976591825485,517719,16.749678,23.529339,0.013597924
4913.8309853076935,0.27539864,498.06012682092035,95.15,2376,0.0,0.27539864,11,0.7726166993379593,520809,16.410412,23.526081,0.0146288965
4942.290240764618,0.28940687,490.2743570269984,94.875,2387,0.0,0.28940687,11,0.7733889520168304,523998,16.155409,23.531202,0.013820236
4970.604155778885,0.27840614,504.6236576132125,98.4,2397,0.0,0.27840614,10,0.8752458542585373,527142,15.909079,23.525467,0.012780055
5000.029403686523,0.30501577,503.8316010263854,98.05,2408,0.0,0.30501577,11,0.7200537919998169,530295,15.613092,23.525618,0.013570904
5027.932564020157,0.29999143,520.892328105834,100.1,2418,0.0,0.29999143,10,0.7865318953990936,533394,16.755573,23.52423,0.0132723935
5056.903785705566,0.29742604,526.1891200548316,100.55,2428,0.0,0.29742604,10,0.7745960503816605,536454,17.002264,23.52702,0.014475275
5085.468332290649,0.33419815,529.3533385793004,100.625,2439,0.0,0.33419815,11,0.7349771857261658,539784,17.890942,23.518326,0.014290574
5114.793637037277,0.14490885,541.5310913654748,101.775,2449,0.0,0.14490885,10,0.7465778589248657,542907,18.760883,23.500486,0.0038452533
5142.744864463806,0.2886412,533.5943151943163,100.325,2459,0.0,0.2886412,10,0.8288815468549728,545769,18.539486,23.499052,0.013974446
