# {"t_start": 1551116356.3604834, "env_id": "Walker2d-v2"} 
r,l,t
-4.845126,14,7.919975
-12.094071,24,7.954504
0.560904,33,8.00109
-6.794635,13,8.018945
0.243517,19,8.046644
-2.816568,10,8.060818
-3.891988,14,8.079687
0.673857,12,8.095767
-2.492725,14,8.115139
-6.899722,32,8.1593
5.589436,24,8.19224
0.623828,11,8.208633
7.156833,18,8.236243
-5.207499,20,8.264139
1.64334,11,8.280229
11.661052,20,8.308719
-3.954973,11,8.323986
-3.041146,18,8.349547
-2.979025,13,8.367533
4.664416,16,8.390619
-2.442905,13,8.409041
-4.925064,23,8.439999
3.747799,38,8.492178
-7.246879,23,8.524993
4.370108,14,8.544794
-2.993923,7,8.555756
-0.445221,11,8.570239
3.403947,18,8.595511
-8.510579,25,8.630552
13.74735,32,8.673096
-6.695193,13,8.690907
1.323637,25,8.724395
-6.853264,21,8.755331
1.358654,16,8.777349
-2.79595,13,8.801064
-2.841161,10,8.820545
-2.087634,9,8.83584
0.429694,12,8.855902
-3.527554,8,8.870245
-0.909763,11,8.886902
-5.230033,7,8.898267
2.208244,22,8.926213
-0.40187,23,8.957917
4.069523,38,9.011233
-0.880128,18,9.036832
5.015327,33,9.082581
-8.831783,18,9.109951
10.59835,27,9.150164
-6.646501,20,9.182941
14.724144,23,9.217011
-9.36827,20,9.243055
-0.635041,14,9.263753
4.388258,21,9.291766
-4.770883,10,9.306198
6.972081,32,9.348564
-2.819102,16,9.99074
-0.044962,10,10.004864
-6.813931,20,10.035828
2.510365,15,10.057447
2.581673,29,10.098886
-1.863478,14,10.117746
4.569364,22,10.150183
-1.688714,18,10.176187
-5.053422,18,10.201897
-5.156934,18,10.227923
5.285291,17,10.251394
1.199326,20,10.27736
-3.54789,12,10.294245
-7.354438,8,10.305806
-6.618876,11,10.320825
-6.918668,18,10.345335
-0.306418,35,10.401613
-5.610324,12,10.419836
-5.558648,15,10.442077
5.422999,20,10.468884
-5.401781,19,10.497896
0.26603,18,10.525793
-0.45047,12,10.542525
6.636314,22,10.573815
-2.574648,13,10.59056
3.070023,21,10.619017
-7.985602,34,10.66736
-4.574918,24,10.699084
9.112874,34,10.74588
-1.550361,15,10.766828
-1.894544,19,10.794748
-8.157472,23,10.827312
-2.897113,24,10.858921
-5.112689,9,10.871904
-0.106614,23,10.905752
-0.543583,16,10.929276
-3.41738,14,10.948776
-7.226187,16,10.972632
-2.792544,19,11.005274
-6.449864,18,11.033174
-0.171057,13,11.052989
-0.180233,13,11.071427
