entropy,EpThisIter,entloss,ev_tdlam_before,TimeElapsed,EpRewMean,surrgain,optimgain,EpisodesSoFar,meankl,EpTrueRewMean,TimestepsSoFar,EpLenMean
3.7229,2,0.0,0.7237038314342499,676.9197196960449,2328.456602911435,0.05512979,0.05512979,461,0.0086583905,2328.456602911435,569820,791.05
3.6793818,1,0.0,0.03762233257293701,680.5968594551086,2329.182906971326,0.04862385,0.04862385,462,0.0092276605,2329.182906971326,572820,791.05
3.696771,1,0.0,0.9337015300989151,684.3564252853394,2328.5811473253148,0.06418739,0.06418739,463,0.010880501,2328.5811473253148,575652,789.65
3.6685872,1,0.0,-0.013005852699279785,687.9497826099396,2327.013990804037,0.047291305,0.047291305,464,0.009084237,2327.013990804037,578652,789.65
3.6545694,1,0.0,0.9298355206847191,691.6660165786743,2323.7367812941907,0.05622156,0.05622156,465,0.008088443,2323.7367812941907,581451,787.975
3.6423113,1,0.0,0.22393715381622314,695.370687007904,2332.303827441219,0.051883575,0.051883575,466,0.008920221,2332.303827441219,584451,792.425
3.6560285,1,0.0,0.9736821446567774,699.119428396225,2295.8839912987096,0.07569829,0.07569829,467,0.009092275,2295.8839912987096,585873,779.275
3.6773763,3,0.0,0.7878977507352829,702.7711253166199,2205.8089438797665,0.057305057,0.057305057,470,0.009792522,2205.8089438797665,591333,749.775
3.6536276,1,0.0,0.18199944496154785,706.4605162143707,2184.829797703546,0.061038062,0.061038062,471,0.010190073,2184.829797703546,593484,742.7
3.649438,1,0.0,0.01694011688232422,710.1500091552734,2186.634856679685,0.04779293,0.04779293,472,0.009765669,2186.634856679685,596484,742.7
3.6350703,1,0.0,0.02671748399734497,713.8212983608246,2187.3734415687222,0.04031412,0.04031412,473,0.009300681,2187.3734415687222,599484,742.7
3.6575239,2,0.0,0.7038553357124329,717.4937872886658,2206.2721124400823,0.05051376,0.05051376,475,0.008499138,2206.2721124400823,604707,744.475
3.6425107,1,0.0,-0.021025657653808594,721.1458711624146,2207.504372186053,0.041591935,0.041591935,476,0.010116253,2207.504372186053,607707,744.475
3.658227,1,0.0,0.9677442722022533,724.7295606136322,2167.813517885038,0.054709107,0.054709107,477,0.009787684,2167.813517885038,609195,731.875
3.6252506,1,0.0,0.9325602129101753,728.4499785900116,2169.8496418537784,0.056922957,0.056922957,478,0.009173136,2169.8496418537784,612165,731.625
3.6085882,2,0.0,0.9435747414827347,732.3255922794342,2121.4001068158987,0.0700661,0.0700661,480,0.009316912,2121.4001068158987,616101,714.425
3.5880196,1,0.0,-0.012312531471252441,736.0459926128387,2193.57036813454,0.049202137,0.049202137,481,0.010317942,2193.57036813454,619101,737.575
3.5993063,2,0.0,0.9422989785671234,739.7395484447479,2204.885092738671,0.070108935,0.070108935,483,0.008566704,2204.885092738671,622935,740.9
3.6100142,1,0.0,0.0261307954788208,743.3437776565552,2245.2439834263255,0.03940396,0.03940396,484,0.0093676,2245.2439834263255,625935,755.7
3.6054056,2,0.0,0.9481232352554798,746.9950726032257,2196.8241866573535,0.060475484,0.060475484,486,0.009473929,2196.8241866573535,629538,735.725
3.5877764,3,0.0,0.760049507021904,750.700147151947,2223.3207833579254,0.06137268,0.06137268,489,0.009277375,2223.3207833579254,633714,745.0
3.5556333,1,0.0,0.10979229211807251,754.4185242652893,2225.6276327486767,0.058370374,0.058370374,490,0.009147182,2225.6276327486767,636714,745.0
3.5631187,1,0.0,0.06429654359817505,758.1756098270416,2246.9961737304648,0.05481739,0.05481739,491,0.009898514,2246.9961737304648,639714,752.9
3.5724504,1,0.0,0.09808766841888428,761.8142149448395,2306.205760804606,0.0392692,0.0392692,492,0.009252435,2306.205760804606,642714,770.875
3.5657957,1,0.0,0.9120973348617554,765.4601910114288,2301.0938069244344,0.067180306,0.067180306,493,0.00864316,2301.0938069244344,645513,769.2
3.5982444,1,0.0,0.013230860233306885,769.1275935173035,2314.227304688863,0.049615525,0.049615525,494,0.00921342,2314.227304688863,648513,773.35
3.5821536,1,0.0,0.9782385528087616,772.8159756660461,2324.7431786447223,0.08245815,0.08245815,495,0.007847745,2324.7431786447223,650358,777.025
3.6026833,1,0.0,0.055880606174468994,776.5589327812195,2347.410862239315,0.049525876,0.049525876,496,0.009302081,2347.410862239315,653358,783.1
3.6109922,1,0.0,0.9225864410400391,780.2553398609161,2402.4835894131384,0.06556919,0.06556919,497,0.009414982,2402.4835894131384,656358,800.15
3.6297672,2,0.0,0.7230388820171356,784.0178616046906,2335.618484789817,0.052581735,0.052581735,499,0.00822914,2335.618484789817,659829,779.075
3.6312644,1,0.0,0.7442680895328522,787.7827534675598,2339.1167115144417,0.06782671,0.06782671,500,0.0089787785,2339.1167115144417,662829,779.075
3.6561973,1,0.0,0.015373051166534424,791.4794125556946,2406.810680073707,0.05344753,0.05344753,501,0.009637705,2406.810680073707,665829,800.075
3.6613166,1,0.0,0.7451700568199158,795.1126663684845,2404.0955270921495,0.066221975,0.066221975,502,0.009888414,2404.0955270921495,668619,798.325
3.6366904,2,0.0,0.9368841871619225,798.73805809021,2339.022699312141,0.06092579,0.06092579,504,0.00982618,2339.022699312141,671628,774.8
3.628569,2,0.0,0.8283730298280716,802.375982761383,2341.177953615257,0.056016088,0.056016088,506,0.009675114,2341.177953615257,677238,773.225
3.6265934,1,0.0,0.021786928176879883,806.1110937595367,2375.8150885453515,0.05200855,0.05200855,507,0.010220891,2375.8150885453515,680238,786.375
3.6137152,2,0.0,0.9177542328834534,809.8577318191528,2376.5142239660286,0.06789172,0.06789172,509,0.008742759,2376.5142239660286,683649,784.725
3.6088583,1,0.0,0.012039124965667725,813.6178781986237,2401.8744408611083,0.046569645,0.046569645,510,0.011886762,2401.8744408611083,686649,794.3
3.6010373,1,0.0,-0.004426836967468262,817.4010078907013,2423.528372280275,0.04660628,0.04660628,511,0.009231718,2423.528372280275,689649,801.375
3.5911276,1,0.0,-0.1251903772354126,821.1437523365021,2425.1740132009168,0.043630578,0.043630578,512,0.008381084,2425.1740132009168,692649,801.375
3.6017454,1,0.0,-0.044648170471191406,824.8410322666168,2425.536359656464,0.0421793,0.0421793,513,0.008179385,2425.536359656464,695649,801.375
3.6377559,1,0.0,0.02382361888885498,828.5175004005432,2425.008880168277,0.042782065,0.042782065,514,0.010389261,2425.008880168277,698649,801.375
3.6863077,1,0.0,-0.017235755920410156,832.1936972141266,2444.454559385148,0.042341735,0.042341735,515,0.009626528,2444.454559385148,701649,807.85
3.6622539,1,0.0,0.8091572672128677,835.8962264060974,2447.268987559521,0.06062138,0.06062138,516,0.008522507,2447.268987559521,704649,807.85
3.6746907,1,0.0,0.04659140110015869,839.6212205886841,2485.4705830923185,0.04792904,0.04792904,517,0.010584833,2485.4705830923185,707649,820.45
3.672424,1,0.0,-0.01029670238494873,843.3354623317719,2488.703088170058,0.04627522,0.04627522,518,0.009328287,2488.703088170058,710649,820.7
3.6498349,1,0.0,0.04835104942321777,846.9006071090698,2501.15555173901,0.042932488,0.042932488,519,0.0095456,2501.15555173901,713649,825.8
3.6554244,1,0.0,-0.012626051902770996,850.5725588798523,2538.137994383013,0.048433535,0.048433535,520,0.009149272,2538.137994383013,716649,837.9
3.66226,1,0.0,0.19331377744674683,854.3487076759338,2537.3548475841785,0.05816292,0.05816292,521,0.009414415,2537.3548475841785,719649,837.9
3.6390386,1,0.0,0.10916692018508911,858.0822417736053,2530.320056242762,0.045785688,0.045785688,522,0.0087724505,2530.320056242762,722649,837.9
3.6323845,1,0.0,0.03455030918121338,861.7483282089233,2586.5926226621086,0.05297135,0.05297135,523,0.01000469,2586.5926226621086,725649,855.95
3.642731,1,0.0,-0.01930713653564453,865.358895778656,2589.791988468497,0.050970323,0.050970323,524,0.009666972,2589.791988468497,728649,855.95
3.6257913,1,0.0,-0.11323010921478271,868.9921214580536,2626.6289331721164,0.054654837,0.054654837,525,0.010425879,2626.6289331721164,731649,869.4
3.6181948,1,0.0,-0.010506391525268555,872.5727987289429,2639.708603085989,0.04338584,0.04338584,526,0.008925911,2639.708603085989,734649,875.925
3.6062007,1,0.0,0.011719763278961182,876.2920603752136,2634.4965807910185,0.06271482,0.06271482,527,0.010246847,2634.4965807910185,737649,875.925
3.583978,1,0.0,-0.21283793449401855,880.0265002250671,2699.0198395624057,0.05450554,0.05450554,528,0.009829855,2699.0198395624057,740649,897.675
3.5962288,1,0.0,0.0023688673973083496,883.792840719223,2751.8329816231985,0.053895235,0.053895235,529,0.008071974,2751.8329816231985,743649,916.125
3.5875223,2,0.0,0.3539275527000427,887.4332325458527,2682.4525320325947,0.05720541,0.05720541,531,0.011069989,2682.4525320325947,747000,894.05
3.5761113,1,0.0,-0.0006127357482910156,891.1373088359833,2680.858653023644,0.056383558,0.056383558,532,0.009792735,2680.858653023644,750000,894.05
3.5675895,1,0.0,0.9422739557921886,894.8462014198303,2662.6705897570487,0.072180614,0.072180614,533,0.00917249,2662.6705897570487,752001,887.4
3.5566182,1,0.0,0.003908038139343262,898.5387244224548,2660.4593145646404,0.04910524,0.04910524,534,0.008720402,2660.4593145646404,755001,887.4
3.5440755,2,0.0,0.06603074073791504,902.2479634284973,2656.5406030289823,0.06367574,0.06367574,536,0.009999104,2656.5406030289823,760026,888.9
3.5172098,1,0.0,-0.01073312759399414,905.8482983112335,2655.7300192258954,0.04903134,0.04903134,537,0.0096299,2655.7300192258954,763026,888.9
3.473786,2,0.0,0.6504720747470856,909.5099828243256,2665.8647586334623,0.062202998,0.062202998,539,0.009228912,2665.8647586334623,766869,892.0
3.4842856,1,0.0,0.9182308539748192,913.1473052501678,2648.1341944588116,0.06743309,0.06743309,540,0.008779148,2648.1341944588116,769107,885.65
3.4846213,1,0.0,-0.06755828857421875,916.8171451091766,2644.770773687028,0.04506905,0.04506905,541,0.0093851,2644.770773687028,772107,885.65
3.473571,2,0.0,0.7220567166805267,920.4953896999359,2632.0216067857154,0.04610455,0.04610455,543,0.0099436715,2632.0216067857154,776220,882.15
3.431061,1,0.0,0.0018576979637145996,924.2047364711761,2672.453655160092,0.0523817,0.0523817,544,0.0133038,2672.453655160092,779220,896.6
3.4159157,1,0.0,0.9717884138226509,927.8759529590607,2635.9460196073187,0.0709791,0.0709791,545,0.009380059,2635.9460196073187,780840,885.1
3.4333475,1,0.0,-0.01353764533996582,931.5668151378632,2643.214007371356,0.046463937,0.046463937,546,0.009654477,2643.214007371356,783840,888.35
3.4253001,1,0.0,-0.02342963218688965,935.2635388374329,2645.8126759039937,0.0436424,0.0436424,547,0.008972451,2645.8126759039937,786840,888.35
3.4349585,1,0.0,0.022404968738555908,938.9103837013245,2669.0713322464994,0.04499428,0.04499428,548,0.009282969,2669.0713322464994,789840,895.6
3.409914,1,0.0,-0.08073437213897705,942.6752650737762,2708.203716817859,0.063630536,0.063630536,549,0.008475721,2708.203716817859,792840,909.925
3.3465035,2,0.0,0.5667830109596252,946.3830354213715,2663.9919874675934,0.058826968,0.058826968,551,0.009244783,2663.9919874675934,797112,895.525
3.336027,1,0.0,0.24622869491577148,950.0273315906525,2662.818814145124,0.05729787,0.05729787,552,0.009776128,2662.818814145124,800112,895.525
3.2910137,1,0.0,-0.09391438961029053,953.72203373909,2662.212914432229,0.047466967,0.047466967,553,0.009644749,2662.212914432229,803112,895.525
3.2890627,1,0.0,0.006014466285705566,957.3649957180023,2663.411638307326,0.052412666,0.052412666,554,0.011065005,2663.411638307326,806112,895.525
3.2881076,1,0.0,-0.026291966438293457,961.1441903114319,2661.1512864224314,0.04973408,0.04973408,555,0.011111418,2661.1512864224314,809112,895.525
3.3051238,1,0.0,-0.016660571098327637,964.85240650177,2656.491974536235,0.052654997,0.052654997,556,0.009141,2656.491974536235,812112,895.525
3.3020327,2,0.0,0.5833243727684021,968.6176073551178,2588.02437407373,0.063585445,0.063585445,558,0.011132919,2588.02437407373,815520,873.925
3.2928748,1,0.0,0.0017821192741394043,972.2934982776642,2587.3755986214496,0.063699186,0.063699186,559,0.011191622,2587.3755986214496,818520,873.925
3.2915037,2,0.0,0.15676438808441162,975.8816549777985,2520.7711874994916,0.06219903,0.06219903,561,0.009899868,2520.7711874994916,822189,854.5
3.2911382,2,0.0,0.646632045507431,979.5395154953003,2457.506179491126,0.060028654,0.060028654,563,0.010626128,2457.506179491126,825801,834.6
3.2786558,1,0.0,-0.0300062894821167,983.1702353954315,2458.450165549805,0.056466743,0.056466743,564,0.009241112,2458.450165549805,828801,834.6
3.3244252,1,0.0,0.9540425352752209,986.8214473724365,2421.935744027902,0.07856166,0.07856166,565,0.010258014,2421.935744027902,830205,821.3
3.3019404,1,0.0,0.7822586297988892,990.4998681545258,2423.712600906487,0.06952551,0.06952551,566,0.00976415,2423.712600906487,833205,821.3
3.2947974,1,0.0,0.9296337440609932,994.1954441070557,2411.852610211217,0.05895378,0.05895378,567,0.008370277,2411.852610211217,835647,816.65
3.275694,1,0.0,-0.00411534309387207,997.8577256202698,2413.801048565413,0.049797602,0.049797602,568,0.009117363,2413.801048565413,838647,816.65
3.2254243,1,0.0,0.004099488258361816,1001.5823249816895,2416.674030196989,0.061383728,0.061383728,569,0.009973477,2416.674030196989,841647,816.65
3.2396827,2,0.0,0.8050271570682526,1005.3510925769806,2458.515531740915,0.0670188,0.0670188,571,0.010329541,2458.515531740915,846414,828.45
3.2101111,1,0.0,0.022977769374847412,1009.0040693283081,2456.8677472050053,0.040279396,0.040279396,572,0.009883426,2456.8677472050053,849414,828.45
3.2303374,1,0.0,0.9559934847056866,1012.7530529499054,2433.3218908700223,0.06253843,0.06253843,573,0.0097625805,2433.3218908700223,850506,820.875
3.2107537,1,0.0,-0.09723150730133057,1016.3885369300842,2430.706315395559,0.068280995,0.068280995,574,0.010063997,2430.706315395559,853506,820.875
3.2162173,1,0.0,0.006561696529388428,1020.1154007911682,2432.7853369364993,0.050692454,0.050692454,575,0.009894955,2432.7853369364993,856506,820.875
3.2004066,1,0.0,0.020669400691986084,1023.7564949989319,2459.7091751517346,0.04128299,0.04128299,576,0.010365261,2459.7091751517346,859506,829.0
3.1771564,1,0.0,0.9534323178231716,1027.4644343852997,2461.12915522204,0.061173588,0.061173588,577,0.010043219,2461.12915522204,862356,827.75
3.1767888,1,0.0,0.9343266859650612,1031.128928899765,2451.878698474822,0.06911546,0.06911546,578,0.011316605,2451.878698474822,864963,824.475
3.1754222,1,0.0,0.06380170583724976,1034.8102865219116,2507.4525681691457,0.045417197,0.045417197,579,0.010447033,2507.4525681691457,867963,842.45
3.1515718,1,0.0,0.11310786008834839,1038.509732246399,2521.6874837718187,0.07010374,0.07010374,580,0.009938383,2521.6874837718187,870963,848.8
3.1885161,1,0.0,0.05195528268814087,1042.1902420520782,2522.076479178776,0.045924686,0.045924686,581,0.008872719,2522.076479178776,873963,848.8
3.24219,1,0.0,0.2868766188621521,1045.8583872318268,2519.8176288324057,0.05544694,0.05544694,582,0.009778133,2519.8176288324057,876963,848.8
3.2455757,1,0.0,0.024957120418548584,1049.6244230270386,2567.427487837861,0.04518485,0.04518485,583,0.010061592,2567.427487837861,879963,864.525
3.1886368,1,0.0,-0.00870823860168457,1053.2680802345276,2566.162991897224,0.05252484,0.05252484,584,0.00985771,2566.162991897224,882963,864.525
3.2467275,1,0.0,0.03500252962112427,1056.9419357776642,2594.7664396442915,0.04769616,0.04769616,585,0.010057965,2594.7664396442915,885963,876.025
3.2649212,2,0.0,0.7183555960655212,1060.6275782585144,2570.4071602955264,0.04864527,0.04864527,587,0.009249389,2570.4071602955264,891126,869.05
3.261872,1,0.0,0.931494876742363,1064.3370718955994,2523.5882428163713,0.05875133,0.05875133,588,0.00956909,2523.5882428163713,892404,854.7
3.2275462,2,0.0,0.5486027896404266,1068.0816087722778,2497.1655822253915,0.07554813,0.07554813,590,0.012327416,2497.1655822253915,897216,844.8
3.2311635,1,0.0,-0.02845001220703125,1071.7955298423767,2539.372618315281,0.053297885,0.053297885,591,0.010492504,2539.372618315281,900216,859.2
3.2609465,1,0.0,0.8772461786866188,1075.458440542221,2512.144225107404,0.07689673,0.07689673,592,0.010471428,2512.144225107404,901986,848.95
3.2656531,1,0.0,0.04504877328872681,1079.1457352638245,2510.5410047642335,0.04967323,0.04967323,593,0.01060709,2510.5410047642335,904986,848.95
3.218172,1,0.0,0.031200110912322998,1082.8336935043335,2513.102174759914,0.056133024,0.056133024,594,0.010169607,2513.102174759914,907986,848.95
3.1842976,1,0.0,0.038896262645721436,1086.549961090088,2514.4818948610528,0.06047854,0.06047854,595,0.011810554,2514.4818948610528,910986,848.95
3.2003455,2,0.0,0.919711671769619,1090.2369527816772,2434.4048170913925,0.06958982,0.06958982,597,0.010590268,2434.4048170913925,913770,822.15
3.1520617,1,0.0,-0.013174653053283691,1093.894537448883,2503.3437174476794,0.05490891,0.05490891,598,0.010280559,2503.3437174476794,916770,843.75
3.1639411,1,0.0,0.8086033463478088,1097.5967655181885,2490.450893745344,0.07712942,0.07712942,599,0.009911082,2490.450893745344,919242,839.35
3.1706922,1,0.0,0.01210564374923706,1101.4910488128662,2491.475135630444,0.052428868,0.052428868,600,0.010605556,2491.475135630444,922242,839.35
3.2096887,1,0.0,0.029814720153808594,1105.164563179016,2552.653125321289,0.049689617,0.049689617,601,0.008933441,2552.653125321289,925242,858.775
3.2107542,1,0.0,0.02516108751296997,1108.8707435131073,2557.449954112337,0.04294076,0.04294076,602,0.0100761615,2557.449954112337,928242,858.775
3.2706528,1,0.0,-0.022980451583862305,1112.6125407218933,2617.6578228221238,0.0477097,0.0477097,603,0.009512536,2617.6578228221238,931242,878.675
3.2638943,1,0.0,-0.08091151714324951,1116.2966928482056,2616.980947852067,0.054471575,0.054471575,604,0.012617568,2616.980947852067,934242,878.675
3.2200341,2,0.0,0.5439769327640533,1120.1196839809418,2593.7669443652235,0.068838954,0.068838954,606,0.010685202,2593.7669443652235,937725,871.0
3.1936011,1,0.0,0.22727495431900024,1123.805345773697,2593.4871594674464,0.062916584,0.062916584,607,0.011301932,2593.4871594674464,940239,871.6
3.180666,1,0.0,0.9690346512943506,1127.4548330307007,2562.532910369727,0.07314244,0.07314244,608,0.010535964,2562.532910369727,941901,860.45
3.1612267,1,0.0,0.03636413812637329,1131.1726150512695,2560.6846365209685,0.06262353,0.06262353,609,0.010889071,2560.6846365209685,944901,860.45
3.1600437,1,0.0,0.029479622840881348,1134.929345369339,2555.6167853518427,0.05919586,0.05919586,610,0.013398076,2555.6167853518427,947901,860.45
3.1741335,1,0.0,-0.023440837860107422,1138.6546487808228,2587.460201971548,0.058612503,0.058612503,611,0.009420019,2587.460201971548,950901,870.725
3.2439039,1,0.0,0.02616828680038452,1142.3989346027374,2589.911164963842,0.05493048,0.05493048,612,0.011580098,2589.911164963842,953901,870.725
3.2801206,2,0.0,0.8170278817415237,1146.1731672286987,2548.263166550949,0.070634365,0.070634365,614,0.010881072,2548.263166550949,956265,856.325
3.2989411,2,0.0,0.7049332857131958,1149.8994653224945,2521.4690903994897,0.056807917,0.056807917,616,0.009821583,2521.4690903994897,960936,845.25
3.3153772,1,0.0,0.9428806751966476,1153.7627534866333,2521.9463207982967,0.0780642,0.0780642,617,0.009684473,2521.9463207982967,963831,845.625
3.3415747,1,0.0,0.3452606797218323,1157.5600137710571,2537.475240972049,0.05293703,0.05293703,618,0.008851957,2537.475240972049,966831,848.9
3.3611166,1,0.0,0.9752586483955383,1161.3360929489136,2543.563081588925,0.066255555,0.066255555,619,0.0098778,2543.563081588925,969744,848.175
3.336921,1,0.0,0.027422070503234863,1165.070678472519,2547.557467505262,0.053624384,0.053624384,620,0.012265587,2547.557467505262,972744,848.175
3.3322523,1,0.0,0.002344667911529541,1168.6759655475616,2545.936035044687,0.05065445,0.05065445,621,0.009626003,2545.936035044687,975744,848.175
3.3576353,1,0.0,-0.008520722389221191,1172.366586446762,2551.728671185598,0.04997614,0.04997614,622,0.009426466,2551.728671185598,978744,848.175
3.3301928,1,0.0,-0.005905508995056152,1176.0737237930298,2550.198225431185,0.045130603,0.045130603,623,0.009965757,2550.198225431185,981744,848.175
3.3393228,1,0.0,0.014374911785125732,1179.924221754074,2550.9565895148935,0.05037929,0.05037929,624,0.009816359,2550.9565895148935,984744,848.175
3.3585532,1,0.0,0.005707204341888428,1183.6044080257416,2556.5212003428423,0.049226955,0.049226955,625,0.009520976,2556.5212003428423,987744,848.175
3.3403928,1,0.0,0.8701176196336746,1187.2786314487457,2537.7697109547466,0.06990119,0.06990119,626,0.00993804,2537.7697109547466,989712,839.575
3.3152075,1,0.0,0.10151052474975586,1190.9588191509247,2551.5496621029642,0.05635405,0.05635405,627,0.009332234,2551.5496621029642,992424,844.15
3.318153,1,0.0,-0.2122281789779663,1194.6799058914185,2598.6898064379593,0.060458235,0.060458235,628,0.009838551,2598.6898064379593,995424,858.5
3.3575048,1,0.0,-0.028160572052001953,1198.340533733368,2607.1243673246545,0.060689718,0.060689718,629,0.010758631,2607.1243673246545,998424,858.5
3.3704531,4,0.0,0.28625911474227905,1201.730637550354,2496.4749259074365,0.07606582,0.07606582,633,0.010665449,2496.4749259074365,1003887,824.175
