# {"t_start": 1551129635.7114353, "env_id": "Hopper-v2"} 
r,l,t
11.397326,13,6.791759
7.514237,10,6.802742
18.146621,21,6.829299
11.173475,17,6.849918
16.660358,16,6.866337
5.553616,8,6.87478
20.839084,22,6.898995
6.656974,9,6.910716
8.023734,11,6.922708
16.756983,30,6.958455
14.836532,19,6.979715
11.381815,13,6.996927
12.74282,18,7.016523
12.208426,32,7.051854
27.947273,34,7.092061
18.867233,20,7.117318
8.267677,11,7.131816
13.602431,31,7.174315
39.151995,40,7.219309
6.156893,11,7.231532
7.043787,13,7.249282
25.225417,23,7.27763
35.954227,29,7.315717
16.636739,16,7.333322
5.482272,10,7.343754
10.02545,15,7.359332
12.990685,25,7.39125
5.713465,8,7.400333
14.466337,20,7.423255
24.314976,23,7.447405
12.629969,16,7.469961
7.497608,10,7.483595
4.778185,9,7.494768
21.03442,26,7.524317
7.416761,11,7.535161
7.059479,13,7.551021
12.053239,23,7.578649
10.119632,28,7.611608
12.331983,15,7.628566
7.313786,9,7.637745
11.029304,13,7.652037
28.342366,31,7.686781
10.254383,14,7.702372
9.402552,11,7.713257
5.587442,8,7.720817
9.383155,18,7.74122
34.403801,30,7.780208
8.527782,15,7.796958
5.586913,9,7.805786
11.906527,13,7.819638
8.177024,13,7.835085
11.068963,12,7.84843
10.242672,12,7.861473
57.381922,53,7.933912
24.615283,30,7.975981
6.28538,15,8.511042
8.95499,14,8.527353
9.367873,15,8.543705
12.722957,21,8.567034
21.270474,22,8.591653
9.338683,19,8.612469
9.332139,26,8.649037
23.543002,25,8.681032
125.812965,69,8.765623
5.706911,12,8.778276
11.313973,21,8.801215
25.567676,25,8.830193
18.206539,18,8.851054
30.448679,31,8.88365
13.728527,17,8.903709
11.64234,21,8.93132
6.145919,9,8.940925
6.742789,9,8.950127
47.143429,32,8.981057
8.759025,16,8.996655
8.460882,10,9.006154
9.693248,12,9.018798
109.552719,82,9.113814
13.217854,21,9.137871
56.927029,59,9.207439
18.378597,26,9.232429
8.616159,15,9.247156
11.550462,12,9.261928
26.065583,22,9.290261
27.454925,26,9.320252
12.963277,18,9.339566
36.373493,40,9.38338
6.569145,9,9.392463
28.031673,39,9.433295
39.467212,39,9.476013
100.241135,56,9.534521
148.125096,76,9.613075
8.439964,17,9.632142
11.760214,13,9.647469
75.229404,44,9.812853
24.519708,27,9.841907
23.877971,32,9.883515
4.599085,7,9.893508
58.282072,42,9.940357
100.378125,61,10.017767
40.115617,32,10.056839
23.608976,29,10.093095
7.901078,11,10.107179
106.121723,63,10.181329
27.88173,35,10.217852
6.835903,14,10.23279
23.741811,22,10.255829
96.112031,67,10.331669
7.446816,10,10.344234
67.208088,39,10.380737
20.993096,26,10.412016
39.645827,34,10.453138
5.899028,16,10.469751
6.448964,8,10.479542
74.793707,63,10.553649
75.612697,50,10.606505
32.463897,27,10.643019
35.855011,35,10.678373
23.412187,22,10.701395
13.860196,16,10.720992
55.494812,39,10.764342
8.795749,11,10.774769
14.273258,17,10.792786
7.369199,13,10.808373
13.731335,19,10.834328
8.586323,12,10.850667
11.175335,22,10.870276
71.678239,44,10.921015
52.118881,49,11.680778
17.864046,43,11.73493
17.545077,19,11.758554
68.28579,46,11.811835
17.439063,23,11.837111
46.330479,60,11.902469
10.548218,17,11.921001
97.869679,52,11.977035
13.428197,16,11.997443
