EpisodesSoFar,TimeElapsed,entloss,optimgain,TimestepsSoFar,EpRewMean,entropy,ev_tdlam_before,EpTrueRewMean,EpThisIter,meankl,surrgain,EpLenMean
667,703.3751351833344,0.0,0.035300586,595383,2377.011914662493,2.7638447,0.00872892141342163,2377.011914662493,1,0.009341274,0.035300586,878.275
668,707.109536409378,0.0,0.04120598,598383,2376.7532149681942,2.75364,0.0021399855613708496,2376.7532149681942,1,0.009778427,0.04120598,878.7
669,710.7295877933502,0.0,0.057240978,601383,2375.1139645296826,2.756797,-0.05425107479095459,2375.1139645296826,1,0.009780087,0.057240978,878.7
670,714.426301240921,0.0,0.087370075,603504,2352.1859806199986,2.815074,0.8225306123495102,2352.1859806199986,1,0.008943938,0.087370075,871.375
671,718.137864112854,0.0,0.05199664,606504,2350.759257430368,2.7425127,0.0459904670715332,2350.759257430368,1,0.00945848,0.05199664,871.375
673,721.8249590396881,0.0,0.060878932,611184,2327.789366416406,2.6903794,0.9099456369876862,2327.789366416406,2,0.009650096,0.060878932,860.375
674,725.5120611190796,0.0,0.041043658,614184,2326.644591530362,2.7699592,0.013081014156341553,2326.644591530362,1,0.009457814,0.041043658,860.375
675,729.1785314083099,0.0,0.04447023,617184,2376.5902584332043,2.7563193,0.026020705699920654,2376.5902584332043,1,0.0119902445,0.04447023,880.325
677,732.8852281570435,0.0,0.06199736,621483,2410.7220583813296,2.7524748,0.9498534388840199,2410.7220583813296,2,0.010136776,0.06199736,891.675
679,736.5434784889221,0.0,0.055066135,626499,2419.4601870499982,2.7046537,0.7109197974205017,2419.4601870499982,2,0.010092333,0.055066135,894.75
680,740.2000710964203,0.0,0.05545217,626799,2356.8670502625337,2.6433623,-0.03045332431793213,2356.8670502625337,1,0.01000252,0.05545217,872.25
681,744.0318689346313,0.0,0.053403713,629799,2360.0372711515147,2.6534095,-0.040100812911987305,2360.0372711515147,1,0.009969223,0.053403713,872.25
683,747.7700996398926,0.0,0.05144052,634497,2327.071088309761,2.6654387,0.006235897541046143,2327.071088309761,2,0.008514021,0.05144052,861.4
685,751.377201795578,0.0,0.059337743,638085,2264.829698885288,2.6136482,0.20333951711654663,2264.829698885288,2,0.009556176,0.059337743,841.3
686,754.980212688446,0.0,0.05194395,640818,2297.507097954543,2.6515176,0.20781445503234863,2297.507097954543,1,0.009191427,0.05194395,854.625
687,758.6227328777313,0.0,0.053734668,643434,2291.0629799791195,2.623148,0.9328582733869553,2291.0629799791195,1,0.010256712,0.053734668,851.425
688,762.3278744220734,0.0,0.058191948,645744,2288.032294788837,2.5670283,0.9480318650603294,2288.032294788837,1,0.009668667,0.058191948,852.9
689,766.0312838554382,0.0,0.0320985,648744,2288.161267903875,2.5926201,-0.11644613742828369,2288.161267903875,1,0.009478454,0.0320985,852.9
690,769.6697776317596,0.0,0.042836934,651744,2338.777107602623,2.620575,-0.03783881664276123,2338.777107602623,1,0.008901579,0.042836934,871.475
691,773.2697839736938,0.0,0.053281397,652173,2321.0874556993886,2.6039116,-0.06906354427337646,2321.0874556993886,1,0.009764251,0.053281397,865.65
692,776.9744997024536,0.0,0.046554677,655173,2321.689623525125,2.6315,0.08122682571411133,2321.689623525125,1,0.009416076,0.046554677,865.65
693,780.639726638794,0.0,0.044039242,658173,2332.5716637927917,2.688241,-0.04191184043884277,2332.5716637927917,1,0.009455774,0.044039242,873.25
694,784.2818691730499,0.0,0.05289962,661173,2330.2018811031858,2.6314604,0.08153772354125977,2330.2018811031858,1,0.0094622085,0.05289962,873.25
695,788.0168943405151,0.0,0.038474772,664173,2330.3768710757613,2.6301277,-0.036995649337768555,2330.3768710757613,1,0.009472759,0.038474772,873.25
697,791.6540679931641,0.0,0.05554761,667773,2278.2577697600873,2.6426892,0.7138230502605438,2278.2577697600873,2,0.0088635925,0.05554761,853.25
699,795.3336818218231,0.0,0.050467797,671958,2236.6583769120007,2.6093554,0.043691277503967285,2236.6583769120007,2,0.010542192,0.050467797,838.125
700,798.9237463474274,0.0,0.067484066,674463,2225.361819827066,2.6423752,0.9633949808776379,2225.361819827066,1,0.01030104,0.067484066,834.0
701,802.5816831588745,0.0,0.06640068,677205,2217.9938853888716,2.613189,0.6727395057678223,2217.9938853888716,1,0.009080047,0.06640068,831.85
702,806.2418057918549,0.0,0.04465114,680205,2217.885052327808,2.6748545,-0.038707733154296875,2217.885052327808,1,0.010672707,0.04465114,831.85
703,809.8728332519531,0.0,0.043370396,683205,2216.996270556352,2.702329,0.0271836519241333,2216.996270556352,1,0.009100033,0.043370396,831.85
704,813.5775766372681,0.0,0.038397007,686205,2219.1220794422566,2.8029182,-0.04604518413543701,2219.1220794422566,1,0.008921502,0.038397007,831.85
705,817.2779304981232,0.0,0.034288857,689205,2220.3647477933528,2.8652976,-0.0028918981552124023,2220.3647477933528,1,0.008774383,0.034288857,831.85
708,820.9955856800079,0.0,0.05253315,693573,2120.6099972170036,2.8740547,0.7607389092445374,2120.6099972170036,3,0.009862036,0.05253315,793.25
709,824.6518342494965,0.0,0.047298744,696573,2120.3194083327207,2.8812864,0.09086847305297852,2120.3194083327207,1,0.00965248,0.047298744,793.25
710,828.2908294200897,0.0,0.04371417,699573,2142.0189466188403,2.889588,-0.00853729248046875,2142.0189466188403,1,0.009585428,0.04371417,800.575
712,831.948281288147,0.0,0.048547126,703296,2086.9234882084156,2.8974583,0.6207641363143921,2086.9234882084156,2,0.009041704,0.048547126,781.6
713,835.6773567199707,0.0,0.03983002,706296,2117.384742955166,2.90567,0.04356253147125244,2117.384742955166,1,0.011753824,0.03983002,792.6
714,839.4226150512695,0.0,0.052760184,709296,2120.556560595574,2.9141562,-0.05932903289794922,2120.556560595574,1,0.009656114,0.052760184,792.6
715,843.1413838863373,0.0,0.045427877,712296,2124.761540190911,2.8932827,-0.01800072193145752,2124.761540190911,1,0.009222217,0.045427877,792.6
716,846.8292272090912,0.0,0.033317316,715296,2136.850868059997,2.8465967,0.024123966693878174,2136.850868059997,1,0.00924262,0.033317316,795.925
718,850.4475231170654,0.0,0.04787576,719304,2128.044646717129,2.8162224,0.7038820385932922,2128.044646717129,2,0.009544092,0.04787576,790.425
719,854.0819280147552,0.0,0.052526724,722304,2147.485529337584,2.7506406,0.012427210807800293,2147.485529337584,1,0.0096735265,0.052526724,798.375
720,857.752564907074,0.0,0.037874497,725304,2210.2782371262724,2.7345273,-0.08216845989227295,2210.2782371262724,1,0.00952755,0.037874497,820.875
721,861.4049043655396,0.0,0.0522122,728304,2212.506197888685,2.7639549,0.17295652627944946,2212.506197888685,1,0.009005109,0.0522122,820.875
722,865.189605474472,0.0,0.061234307,729540,2173.1183769904173,2.7554023,0.6802642047405243,2173.1183769904173,1,0.008875107,0.061234307,806.175
725,868.8692770004272,0.0,0.057226658,734478,2166.7096898795235,2.7696204,0.4091539978981018,2166.7096898795235,3,0.009361926,0.057226658,803.275
726,872.5468304157257,0.0,0.040438168,737478,2173.9587153414295,2.7763565,-0.010927557945251465,2173.9587153414295,1,0.0098223705,0.040438168,805.5
727,876.3339786529541,0.0,0.042474784,740478,2183.6995590844663,2.8046792,0.07221347093582153,2183.6995590844663,1,0.00966168,0.042474784,808.7
728,880.0489752292633,0.0,0.053798556,743478,2202.3483170484046,2.7544472,-0.10368311405181885,2202.3483170484046,1,0.009736313,0.053798556,814.45
729,883.7520496845245,0.0,0.040045153,746478,2204.1888340006963,2.7897542,-0.030316948890686035,2204.1888340006963,1,0.010314105,0.040045153,814.45
730,887.4058542251587,0.0,0.05269367,749478,2206.1303598119507,2.7881267,-0.19949853420257568,2206.1303598119507,1,0.0092705935,0.05269367,814.45
731,891.0295476913452,0.0,0.034720883,752478,2267.7060599625343,2.8090293,0.013016819953918457,2267.7060599625343,1,0.009215383,0.034720883,835.875
732,894.7624814510345,0.0,0.04696826,755478,2269.053003971002,2.8083386,0.04089617729187012,2269.053003971002,1,0.009659493,0.04696826,835.875
734,898.5635707378387,0.0,0.044546045,760032,2246.4060606122903,2.7897952,0.703341007232666,2246.4060606122903,2,0.00987903,0.044546045,823.825
735,902.2426228523254,0.0,0.043719362,763032,2252.8467329096998,2.7929084,-0.15316247940063477,2252.8467329096998,1,0.009059312,0.043719362,823.825
736,905.856920003891,0.0,0.04715336,766032,2253.631751846254,2.7780783,-0.020629525184631348,2253.631751846254,1,0.01034788,0.04715336,823.825
737,909.4537694454193,0.0,0.048479736,769032,2309.863545622508,2.8361537,-0.017020821571350098,2309.863545622508,1,0.008594035,0.048479736,843.825
738,913.1099498271942,0.0,0.049952574,772032,2310.756403873808,2.8315654,0.12821269035339355,2310.756403873808,1,0.009930633,0.049952574,843.825
739,916.8098337650299,0.0,0.040438395,775032,2358.3258680538574,2.8199437,-0.008528470993041992,2358.3258680538574,1,0.009150352,0.040438395,858.95
740,920.4213719367981,0.0,0.046850793,778032,2372.168436135722,2.7999575,0.012588739395141602,2372.168436135722,1,0.011043307,0.046850793,863.075
741,924.1195459365845,0.0,0.0378004,781032,2384.5471885120946,2.8295267,0.007144749164581299,2384.5471885120946,1,0.009308998,0.0378004,865.225
742,927.8609657287598,0.0,0.040267665,784032,2388.000782696159,2.8332832,0.02837926149368286,2388.000782696159,1,0.010624414,0.040267665,865.225
744,931.5430116653442,0.0,0.061038688,784944,2272.3761783975765,2.8466392,0.950079370290041,2272.3761783975765,2,0.009207136,0.061038688,822.825
746,935.209333896637,0.0,0.058866855,789468,2243.3620261400756,2.8510046,0.42041146755218506,2243.3620261400756,2,0.008918386,0.058866855,810.525
747,938.8145978450775,0.0,0.032713432,792468,2306.816361552023,2.9236152,0.009335577487945557,2306.816361552023,1,0.008989876,0.032713432,831.825
748,942.4803352355957,0.0,0.045673557,795468,2358.182389288361,2.9612758,0.09134042263031006,2358.182389288361,1,0.008630273,0.045673557,849.125
749,946.1241791248322,0.0,0.0515534,798468,2364.4438358978205,3.033132,0.026644647121429443,2364.4438358978205,1,0.009892619,0.0515534,849.125
750,949.8005714416504,0.0,0.0470216,801468,2369.0360742464873,3.0004966,0.00010573863983154297,2369.0360742464873,1,0.00809985,0.0470216,849.125
753,953.5012459754944,0.0,0.06100957,805653,2316.934890759008,2.9714682,0.7981304079294205,2316.934890759008,3,0.009363284,0.06100957,827.975
754,957.1597616672516,0.0,0.06326491,808002,2306.1273307685087,2.926361,0.963155958801508,2306.1273307685087,1,0.008854368,0.06326491,822.55
755,960.8287906646729,0.0,0.04226737,811002,2308.843211129554,2.9477866,0.6674846410751343,2308.843211129554,1,0.009748792,0.04226737,822.55
756,964.4871346950531,0.0,0.055478334,813951,2307.6842967946054,3.0105696,0.1521967053413391,2307.6842967946054,1,0.010364967,0.055478334,822.125
757,968.2502148151398,0.0,0.0450634,816951,2308.966159765177,2.9423835,0.01925516128540039,2308.966159765177,1,0.009625377,0.0450634,822.125
758,971.8602783679962,0.0,0.05059998,819951,2354.3693970120335,2.9462812,-0.024048924446105957,2354.3693970120335,1,0.009318208,0.05059998,838.725
759,975.4160587787628,0.0,0.04641494,822951,2359.7925443123704,2.905721,-0.0420914888381958,2359.7925443123704,1,0.009814381,0.04641494,838.725
760,979.0963411331177,0.0,0.05255128,825951,2360.6794949882433,2.9166663,0.03331023454666138,2360.6794949882433,1,0.009368679,0.05255128,838.725
761,982.8526484966278,0.0,0.03991455,828951,2360.3911962310135,2.8876674,0.3460512161254883,2360.3911962310135,1,0.009295486,0.03991455,838.725
762,986.5260410308838,0.0,0.08462621,830955,2383.874229881981,2.9238307,0.9064636677503586,2383.874229881981,1,0.008604232,0.08462621,845.125
763,990.2960863113403,0.0,0.04666064,833955,2386.1240365524054,2.9021904,0.013408660888671875,2386.1240365524054,1,0.009492321,0.04666064,845.125
764,993.9225678443909,0.0,0.034408446,836955,2425.087963454054,2.8676372,0.007280111312866211,2425.087963454054,1,0.0095380135,0.034408446,857.7
765,997.6159727573395,0.0,0.042520884,839955,2486.700527157557,2.8226516,0.041227638721466064,2486.700527157557,1,0.009366554,0.042520884,878.975
766,1001.3147287368774,0.0,0.040321115,842955,2489.119700352774,2.7855532,-0.04500710964202881,2489.119700352774,1,0.009936682,0.040321115,878.975
767,1005.0191056728363,0.0,0.054076757,845955,2492.606221875312,2.789279,-0.036314964294433594,2492.606221875312,1,0.009626266,0.054076757,878.975
768,1008.6137499809265,0.0,0.04869484,848955,2497.4707113375016,2.798043,0.0107002854347229,2497.4707113375016,1,0.010475652,0.04869484,878.975
769,1012.3288867473602,0.0,0.046341166,851955,2501.321602167366,2.7787144,-0.02537667751312256,2501.321602167366,1,0.008934372,0.046341166,878.975
771,1016.0317649841309,0.0,0.041442305,855660,2449.7772817903833,2.8206396,0.7105342745780945,2449.7772817903833,2,0.009516746,0.041442305,859.85
772,1019.6347413063049,0.0,0.041297186,858660,2450.6032224263326,2.818581,-0.009022831916809082,2450.6032224263326,1,0.0107475165,0.041297186,859.85
773,1023.2588880062103,0.0,0.046756666,861660,2452.7249477684663,2.8460386,0.0007985234260559082,2452.7249477684663,1,0.009994526,0.046756666,859.85
775,1026.9426035881042,0.0,0.075066805,865116,2426.6381655562313,2.8260107,0.7930981516838074,2426.6381655562313,2,0.009668898,0.075066805,850.7
776,1030.6297805309296,0.0,0.039438114,868116,2428.267580216006,2.8267524,-0.0007780790328979492,2428.267580216006,1,0.010374525,0.039438114,850.7
777,1034.328768491745,0.0,0.044048235,871116,2429.9142436585907,2.8073728,-0.09933352470397949,2429.9142436585907,1,0.009880673,0.044048235,850.7
778,1037.9414494037628,0.0,0.03656094,874116,2429.8605421234565,2.7426038,-0.008920907974243164,2429.8605421234565,1,0.009189647,0.03656094,850.7
781,1041.5439035892487,0.0,0.053396165,878733,2326.4119260500966,2.7287624,0.771096333861351,2326.4119260500966,3,0.009274658,0.053396165,814.175
782,1045.2604367733002,0.0,0.055589616,881733,2328.3827868607796,2.6978254,0.31103700399398804,2328.3827868607796,1,0.0093589295,0.055589616,814.175
783,1049.0724408626556,0.0,0.0475209,884733,2391.561725807079,2.676686,0.008980870246887207,2391.561725807079,1,0.010264729,0.0475209,835.425
784,1052.7575888633728,0.0,0.040296018,887733,2453.7076862993003,2.6037786,-0.02501654624938965,2453.7076862993003,1,0.01008576,0.040296018,856.575
785,1056.3886804580688,0.0,0.057341717,888489,2398.901010074092,2.6043916,0.9162581786513329,2398.901010074092,1,0.009319981,0.057341717,837.875
786,1060.0175375938416,0.0,0.044893526,891489,2438.4038288121665,2.733804,-0.012948989868164062,2438.4038288121665,1,0.008925259,0.044893526,850.175
787,1063.7359960079193,0.0,0.033578034,894489,2439.1080860056095,2.7214353,0.05091440677642822,2439.1080860056095,1,0.009768593,0.033578034,850.175
788,1067.4185297489166,0.0,0.043297037,897489,2439.2493761186342,2.7941983,0.04254728555679321,2439.2493761186342,1,0.008639192,0.043297037,850.175
789,1071.086618423462,0.0,0.03930132,899373,2411.5211463496107,2.7585056,0.04517960548400879,2411.5211463496107,1,0.009583602,0.03930132,840.875
791,1074.720854997635,0.0,0.044651046,902847,2351.8274410151125,2.7961643,0.732507735490799,2351.8274410151125,2,0.009463051,0.044651046,819.825
792,1078.434620141983,0.0,0.052430496,905847,2414.652382956473,2.7600513,0.030393540859222412,2414.652382956473,1,0.009388636,0.052430496,840.875
794,1082.1660792827606,0.0,0.038855486,909345,2423.585367527209,2.7846048,0.7392404079437256,2423.585367527209,2,0.00921789,0.038855486,844.525
795,1085.8818402290344,0.0,0.042119496,912345,2426.123024145414,2.760989,0.03494548797607422,2426.123024145414,1,0.009585705,0.042119496,844.525
796,1089.5871994495392,0.0,0.047742046,915345,2430.3618421656356,2.7145083,0.00860375165939331,2430.3618421656356,1,0.00917663,0.047742046,844.95
797,1093.2596185207367,0.0,0.050219625,918345,2433.0434435728807,2.7248223,0.024588942527770996,2433.0434435728807,1,0.009069411,0.050219625,844.95
798,1096.9868261814117,0.0,0.040520106,921345,2436.220373713057,2.6503694,0.021618187427520752,2436.220373713057,1,0.009661326,0.040520106,844.95
799,1100.7383913993835,0.0,0.035481878,924345,2437.23378722815,2.6510117,0.017364680767059326,2437.23378722815,1,0.010463066,0.035481878,844.95
800,1104.375726222992,0.0,0.04490772,927345,2442.503769465439,2.6276827,0.022611558437347412,2442.503769465439,1,0.009901827,0.04490772,844.95
801,1108.0262424945831,0.0,0.038971778,930345,2445.648745917675,2.6833198,-0.002453327178955078,2445.648745917675,1,0.009486438,0.038971778,844.95
802,1111.7418894767761,0.0,0.045489557,933345,2470.98204516184,2.71761,0.022481679916381836,2470.98204516184,1,0.009647906,0.045489557,853.25
803,1115.4807407855988,0.0,0.039127603,936345,2475.733086596046,2.8182173,-0.01633918285369873,2475.733086596046,1,0.0091134645,0.039127603,853.25
805,1119.1645412445068,0.0,0.043776076,940017,2425.4024479399463,2.8353968,0.7040864527225494,2425.4024479399463,2,0.009181792,0.043776076,833.85
807,1122.7545940876007,0.0,0.041931674,943494,2367.663909577873,2.8578901,0.7403123080730438,2367.663909577873,2,0.009528173,0.041931674,812.825
808,1126.4014320373535,0.0,0.03619287,946494,2370.8951106043337,2.895111,0.026529788970947266,2370.8951106043337,1,0.009557622,0.03619287,812.825
809,1130.0914559364319,0.0,0.029718032,949494,2371.0471613553536,2.8683798,0.02611827850341797,2371.0471613553536,1,0.0091989385,0.029718032,812.825
811,1133.7515404224396,0.0,0.042283487,952938,2366.802854116846,2.810311,0.7342098951339722,2366.802854116846,2,0.009577081,0.042283487,810.65
812,1137.5103714466095,0.0,0.03812352,955938,2370.0265297137194,2.7281806,-0.054035305976867676,2370.0265297137194,1,0.010395307,0.03812352,810.65
814,1141.1833753585815,0.0,0.05270799,959367,2307.643543265164,2.7665403,0.0027589797973632812,2307.643543265164,2,0.009624611,0.05270799,789.225
815,1144.929221868515,0.0,0.04047253,962367,2371.544156803104,2.730347,0.0015909075736999512,2371.544156803104,1,0.010017574,0.04047253,810.425
817,1148.6918654441833,0.0,0.05578087,965943,2316.0021112313793,2.6979175,0.6815859973430634,2316.0021112313793,2,0.009598872,0.05578087,790.225
819,1152.2985725402832,0.0,0.06326763,970053,2274.771393855549,2.7391858,0.7639548182487488,2274.771393855549,2,0.00855967,0.06326763,774.475
820,1155.9678382873535,0.0,0.04929617,973053,2336.696673277096,2.7410364,-0.015086174011230469,2336.696673277096,1,0.010264408,0.04929617,795.175
821,1159.5791549682617,0.0,0.040816493,976053,2386.7913727167543,2.7430332,0.17573970556259155,2386.7913727167543,1,0.009571126,0.040816493,811.0
823,1163.2191677093506,0.0,0.048266754,982053,2389.424058023801,2.7483237,0.06641048192977905,2389.424058023801,2,0.008828366,0.048266754,811.0
824,1166.8622584342957,0.0,0.05133479,985053,2389.1144170337684,2.7230527,0.19811993837356567,2389.1144170337684,1,0.010411959,0.05133479,811.0
825,1170.6257166862488,0.0,0.053357422,988053,2444.339769360354,2.7847679,0.07000517845153809,2444.339769360354,1,0.009799041,0.053357422,829.7
826,1174.321617603302,0.0,0.054241173,991053,2442.809958950841,2.7715042,0.16894656419754028,2442.809958950841,1,0.010769982,0.054241173,829.7
827,1177.9720718860626,0.0,0.047282822,994053,2444.128309236151,2.7211518,-0.10359954833984375,2444.128309236151,1,0.00955631,0.047282822,829.7
828,1181.632691860199,0.0,0.04940225,997053,2445.690104118897,2.7038794,0.016185879707336426,2445.690104118897,1,0.009928242,0.04940225,829.7
829,1185.3095848560333,0.0,0.04821693,1000053,2476.7572613868697,2.689698,-0.10458505153656006,2476.7572613868697,1,0.010006143,0.04821693,839.0
