# {"t_start": 1551142832.9019635, "env_id": "Walker2d-v2"} 
r,l,t
3.584437,18,11.390282
-0.040145,18,11.426572
-2.841208,10,11.444401
2.10867,17,11.487359
-3.012086,19,11.53283
0.570596,11,11.55894
0.706306,13,11.591005
-3.232842,10,11.613979
-3.18664,16,11.653202
-2.889542,10,11.674783
-2.545647,15,11.708683
2.313928,17,11.750222
-1.826658,11,11.780112
-3.001371,17,11.823241
-2.107491,10,11.847788
-6.869171,10,11.867508
-5.028234,19,11.915115
0.019412,12,11.940825
31.298229,43,12.030756
5.922674,28,12.098208
3.370403,24,12.150991
1.080077,13,12.178058
-4.701421,24,12.229112
-2.067624,21,12.277433
-2.956922,11,12.305255
-5.472747,20,12.347347
4.767451,24,12.402252
-7.347805,23,12.453173
-4.755927,12,12.476407
1.287462,12,12.501567
-1.199066,20,12.54284
-2.071533,17,12.585089
-0.243162,17,12.618439
-6.390159,21,12.66692
-0.058484,12,12.695139
-6.150038,22,12.745165
2.060397,12,12.77229
-4.435849,7,12.785202
-5.033171,8,12.808099
-2.453804,12,12.836569
-12.304772,20,12.884457
-3.286924,9,12.903131
1.361715,23,12.953645
9.118069,26,13.010289
4.950271,16,13.042124
2.005627,13,13.070884
-7.090022,16,13.097641
-0.052351,11,13.121093
-4.240296,16,13.150148
5.733607,22,13.195069
0.376615,18,13.232425
-5.247881,10,13.251198
-7.169748,23,13.303713
-5.830055,11,13.324878
11.483484,39,13.398976
0.251832,27,13.453887
-4.413324,20,13.501578
-9.172743,19,13.547225
3.083828,34,14.467946
-4.607609,15,14.505809
3.404863,17,14.550009
3.663032,14,14.587556
3.080867,31,14.663115
0.952055,12,14.685494
0.100109,33,14.766289
3.49186,34,14.839913
-0.064666,17,14.874912
3.322705,15,14.904005
3.213692,15,14.936862
2.792536,15,14.966082
1.600008,25,15.012854
0.598385,22,15.065402
-6.937552,17,15.103084
-3.70082,17,15.143351
-5.551781,17,15.17821
-5.103292,19,15.223517
12.646968,29,15.292445
-8.912837,15,15.326024
-4.085715,7,15.341023
4.348869,25,15.396994
-3.075888,14,15.425369
-3.544994,11,15.449244
-0.693498,9,15.468519
10.446335,28,15.530009
3.001695,21,15.578299
-4.359254,10,15.606839
7.778431,34,15.678744
5.716351,31,15.753714
-3.175881,10,15.775789
0.012369,19,15.809949
5.836957,28,15.867409
6.486965,33,15.939334
-12.877398,25,15.990203
1.096658,17,16.028562
