entloss,surrgain,EpLenMean,EpTrueRewMean,EpisodesSoFar,TimestepsSoFar,TimeElapsed,EpThisIter,EpRewMean,ev_tdlam_before,entropy,meankl,optimgain
0.0,0.10181083,537.05,1276.450184910272,404,315762,451.5355167388916,2,419.28156,0.8501064032316208,7.808975,0.0070138304,0.10181083
0.0,0.105736345,495.85,1207.4194792395645,407,319191,455.90352296829224,3,403.61288,0.7224864661693573,7.802856,0.007471257,0.105736345
0.0,0.09826842,502.35,1227.5577944379688,409,322212,460.3062975406647,2,410.19482,0.8942032158374786,7.801697,0.0070221014,0.09826842
0.0,0.09374477,505.025,1234.7146920873952,410,323700,464.7132771015167,1,411.4214,0.8700121939182281,7.782911,0.0069013415,0.09374477
0.0,0.09482682,505.025,1227.4932713806834,411,326700,469.1240394115448,1,409.5478,0.34574633836746216,7.778274,0.00870412,0.09482682
0.0,0.08516605,516.6,1254.7181616293276,412,329700,473.5190780162811,1,416.57867,0.19911563396453857,7.7941403,0.0075874645,0.08516605
0.0,0.08492915,503.925,1192.9662041640986,415,332778,477.9239902496338,3,396.12875,0.8166439682245255,7.788026,0.007861405,0.08492915
0.0,0.124461964,499.675,1194.5793683861325,417,335898,482.2846326828003,2,396.31842,0.8375475108623505,7.790405,0.0077652615,0.124461964
0.0,0.09832862,489.35,1173.5773010150149,419,338112,486.65343499183655,2,391.1354,0.8822824284434319,7.777714,0.007910177,0.09832862
0.0,0.100919664,515.4,1247.9810972394778,422,343371,491.0148720741272,3,412.79425,0.7637116760015488,7.780941,0.0070900614,0.100919664
0.0,0.10907971,499.7,1205.2605610197236,424,346776,495.42482447624207,2,401.8216,0.7670253962278366,7.754821,0.0078001088,0.10907971
0.0,0.1191871,502.825,1215.6946666142871,425,348246,499.7829797267914,1,404.57465,0.659755676984787,7.765393,0.007783615,0.1191871
0.0,0.10108651,497.675,1201.143261629299,426,350193,504.13183879852295,1,400.07635,0.8218110501766205,7.7598867,0.008253815,0.10108651
0.0,0.10659675,509.725,1237.628512453596,428,353439,508.4536142349243,2,411.40088,0.870476171374321,7.7533603,0.007863676,0.10659675
0.0,0.08741139,520.75,1270.250847950161,429,356439,512.831348657608,1,423.12094,-0.29856884479522705,7.728577,0.0076915743,0.08741139
0.0,0.10298126,532.25,1300.2207301895655,431,360045,517.2146666049957,2,430.81293,0.5395850837230682,7.7250366,0.008359751,0.10298126
0.0,0.091612875,540.0,1322.626595762263,432,363045,521.5780556201935,1,437.31363,0.6082118451595306,7.712296,0.0077477223,0.091612875
0.0,0.10395926,545.825,1346.7601058248051,434,366873,525.9448738098145,2,443.78876,0.7286357283592224,7.7122765,0.0076774526,0.10395926
0.0,0.13581857,534.4,1310.751318168294,437,370314,530.3801553249359,3,426.80527,0.7818364650011063,7.696518,0.008772656,0.13581857
0.0,0.09755078,533.7,1299.3128045188187,439,373881,534.7868807315826,2,424.36963,0.9118619561195374,7.683822,0.007708936,0.09755078
0.0,0.12765464,546.4,1345.164772501167,442,378609,539.1463022232056,3,436.91083,0.7052566111087799,7.679749,0.008297289,0.12765464
0.0,0.09456205,549.725,1367.7896025858522,444,381729,543.5669775009155,2,444.49567,0.7434651255607605,7.6712193,0.007540116,0.09456205
0.0,0.21510896,552.075,1375.636345081624,445,382851,547.9564130306244,1,446.93915,0.7115875482559204,7.660751,0.008554418,0.21510896
0.0,0.104325674,561.45,1397.9328213231397,447,386565,552.3190324306488,2,450.0334,0.6397094130516052,7.66357,0.008449078,0.104325674
0.0,0.10090162,572.375,1444.0790765033955,448,389565,556.7046329975128,1,465.34796,0.34294843673706055,7.655624,0.008437742,0.10090162
0.0,0.09557321,576.55,1460.7211968391828,450,392886,561.0321178436279,2,469.11255,0.8682763129472733,7.644352,0.0080330325,0.09557321
0.0,0.09067267,552.35,1408.1839408005649,452,395982,565.4278707504272,2,451.1048,0.9078695252537727,7.647717,0.007459536,0.09067267
0.0,0.108297236,569.225,1471.131231279526,454,399753,569.7965378761292,2,468.91644,0.8476627469062805,7.648068,0.008234536,0.108297236
0.0,0.1350953,576.825,1514.4875525254852,456,403329,574.2128438949585,2,483.6667,0.8702650368213654,7.6600213,0.007864693,0.1350953
0.0,0.10984614,577.975,1518.5464169972843,458,406377,578.6063323020935,2,481.47665,0.8955342024564743,7.6645055,0.008488331,0.10984614
0.0,0.0964377,588.025,1535.4509701416628,459,408675,582.9585592746735,1,486.08383,0.7480987310409546,7.66724,0.011054503,0.0964377
0.0,0.10139065,582.075,1505.8616859287956,460,410961,587.3576426506042,1,477.10077,0.8136622905731201,7.6428676,0.01083541,0.10139065
0.0,0.109544545,587.25,1533.828519900325,462,413841,591.736022233963,2,485.84317,0.8848444446921349,7.626278,0.009218628,0.109544545
0.0,0.104171835,597.05,1568.962032245894,463,416841,596.1619303226471,1,493.40265,0.06411629915237427,7.625138,0.008141193,0.104171835
0.0,0.10254631,604.75,1599.2033509461303,464,419346,600.5248401165009,1,500.46332,0.5452774167060852,7.6233644,0.008256353,0.10254631
0.0,0.079570964,626.175,1670.8633871953941,466,425334,604.906810760498,2,518.4046,0.7439478039741516,7.6210814,0.006950236,0.079570964
0.0,0.11061031,626.55,1677.7480643303256,468,428625,609.3536539077759,2,520.35706,0.8212414532899857,7.6038694,0.008568228,0.11061031
0.0,0.10593441,628.4,1697.6791096050886,470,433254,613.6987347602844,2,523.82007,0.559320479631424,7.587387,0.008142408,0.10593441
0.0,0.11601053,612.0,1650.9777057689257,472,436485,618.1187405586243,2,506.8642,0.6728341579437256,7.5855713,0.0074588377,0.11601053
0.0,0.08677233,621.775,1682.8574102517864,473,439485,622.5509116649628,1,516.3756,-0.13186073303222656,7.5832524,0.0075653694,0.08677233
0.0,0.122792974,612.75,1652.7376500410028,475,442140,627.010758638382,2,508.20917,0.7407376766204834,7.5802608,0.008315135,0.122792974
0.0,0.15483627,630.05,1707.365462239733,476,444999,631.431245803833,1,524.73364,0.5568948090076447,7.580509,0.0089356275,0.15483627
0.0,0.09840825,634.825,1730.9800747725644,478,448389,635.8642518520355,2,531.52277,0.6655375063419342,7.581417,0.008451396,0.09840825
0.0,0.111338615,640.875,1753.6486631441487,480,453702,640.2568516731262,2,534.99414,0.7330894470214844,7.5839224,0.0075982083,0.111338615
0.0,0.10260318,655.375,1802.3570776397478,481,456702,644.6657564640045,1,549.16064,-0.227891206741333,7.569812,0.007855082,0.10260318
0.0,0.08761728,675.775,1875.1191785638307,482,459702,649.1183853149414,1,571.2322,-0.1447303295135498,7.5717196,0.0086206775,0.08761728
0.0,0.092273265,674.55,1866.7117444991557,483,462045,653.6068079471588,1,566.57434,0.8362908959388733,7.5496955,0.0076163895,0.092273265
0.0,0.099803984,662.225,1832.6860621918172,486,465318,658.0261976718903,3,556.0112,0.7272956669330597,7.5556517,0.008521865,0.099803984
0.0,0.16138753,664.75,1845.18025647783,487,466335,662.442943572998,1,559.51825,0.4015898108482361,7.540665,0.008871069,0.16138753
0.0,0.10868311,664.75,1839.5220689073503,488,469335,666.8721096515656,1,553.87854,-0.06923222541809082,7.542493,0.008421082,0.10868311
0.0,0.10447249,656.55,1816.5669644443908,489,470121,671.2858707904816,1,546.9852,0.6158316135406494,7.5356293,0.008409201,0.10447249
0.0,0.100922,668.625,1866.1642589518633,490,473121,675.656905412674,1,560.49133,-0.3559476137161255,7.5262585,0.009438841,0.100922
0.0,0.13678396,657.4,1838.216389574304,491,474096,680.0534698963165,1,552.52893,0.6693789660930634,7.5206776,0.009150312,0.13678396
0.0,0.08818492,675.95,1907.9360157602314,492,477096,684.4744117259979,1,570.85034,0.5418805778026581,7.5030966,0.008579403,0.08818492
0.0,0.09205307,671.625,1903.8402760127472,495,482277,688.843373298645,3,566.6732,0.7899629175662994,7.477478,0.0076702125,0.09205307
0.0,0.13711968,671.675,1919.7529216312032,497,485916,693.1976082324982,2,567.95715,0.8975187763571739,7.4619184,0.009139134,0.13711968
0.0,0.08299947,681.825,1955.0376965858547,498,488196,697.5457935333252,1,578.19006,0.7772887200117111,7.438676,0.008946074,0.08299947
0.0,0.09985792,667.65,1945.7836299494834,501,491784,701.9730460643768,3,574.77997,0.8426906615495682,7.425048,0.008759004,0.09985792
0.0,0.095133126,667.35,1947.4299485826152,502,493923,706.2897419929504,1,573.38464,0.7205215990543365,7.4249225,0.0078062722,0.095133126
0.0,0.09032763,658.225,1926.9683374757783,504,498333,710.6463313102722,2,565.54456,0.7428658604621887,7.4141197,0.008435469,0.09032763
0.0,0.08318722,656.925,1927.127698914343,506,504165,714.9850487709045,2,564.4016,0.7466829121112823,7.3959484,0.008578463,0.08318722
0.0,0.095139585,663.275,1953.970758468587,507,506343,719.3978691101074,1,571.0699,0.8681936413049698,7.3635416,0.008944951,0.095139585
0.0,0.10855725,664.875,1964.7533507256878,508,508410,723.8330636024475,1,572.389,0.8679571747779846,7.361129,0.0088869175,0.10855725
0.0,0.09408797,647.475,1899.7724704026616,510,510951,728.1604428291321,2,552.3356,0.8391973972320557,7.3642735,0.0088691,0.09408797
0.0,0.07622869,656.75,1940.3343296206335,511,513951,732.5045099258423,1,562.4281,-0.14498698711395264,7.367371,0.008515572,0.07622869
0.0,0.0868558,635.95,1876.662688736907,513,515799,736.9077315330505,2,544.22736,0.7763542830944061,7.382747,0.008539543,0.0868558
0.0,0.087412834,643.375,1917.6805785372667,514,518052,741.3463313579559,1,553.9417,0.8657815009355545,7.3704844,0.008302909,0.087412834
0.0,0.105349034,657.125,1972.1962864013076,515,520995,745.7418780326843,1,567.392,0.7453823387622833,7.361572,0.009371692,0.105349034
0.0,0.08773402,646.325,1957.671533079736,517,524928,750.0931921005249,2,560.57947,0.4771208167076111,7.352902,0.009734238,0.08773402
0.0,0.09447041,660.075,2010.265266566251,518,527598,754.4908449649811,1,573.1478,0.8341413289308548,7.3390636,0.009299533,0.09447041
0.0,0.07242492,660.075,2023.0042480974214,519,530598,758.9050626754761,1,574.359,0.06708484888076782,7.361813,0.008274257,0.07242492
0.0,0.080827534,654.3,2006.47615256607,521,535218,763.2785968780518,2,563.9939,0.6335233449935913,7.369267,0.008177341,0.080827534
0.0,0.10201596,654.3,2005.1924266821654,522,538218,767.659462928772,1,560.4037,-0.7544815540313721,7.3290863,0.008301017,0.10201596
0.0,0.08364277,674.65,2086.8308524219874,524,544218,772.0238559246063,2,578.81036,-0.10300290584564209,7.3211536,0.0089151375,0.08364277
0.0,0.14260806,683.5,2123.85004828388,526,547338,776.3388714790344,2,586.9044,0.8605480492115021,7.3037724,0.009061726,0.14260806
0.0,0.092914104,700.025,2171.0536942305575,527,550338,780.744756937027,1,599.58185,-0.30328643321990967,7.278992,0.009441937,0.092914104
0.0,0.07367434,700.025,2171.0086990536297,528,553338,785.1487700939178,1,599.5193,-0.030303955078125,7.2605114,0.008369377,0.07367434
0.0,0.082657345,718.475,2231.8374905312426,529,556338,789.5635113716125,1,614.79706,0.004266023635864258,7.2739387,0.009379249,0.082657345
0.0,0.0735936,718.475,2222.7767332628937,530,559338,793.9729845523834,1,611.0648,0.12531417608261108,7.2552333,0.009583794,0.0735936
0.0,0.07699312,719.45,2220.1158912082255,532,563430,798.3417727947235,2,610.0751,0.5887445211410522,7.25557,0.008417156,0.07699312
0.0,0.094190165,716.175,2219.7834831997743,535,568218,802.7585203647614,3,609.3509,0.6018109321594238,7.2286854,0.009680027,0.094190165
0.0,0.071684845,731.325,2267.258863445927,536,571218,807.1887669563293,1,621.0612,0.24465060234069824,7.2010016,0.009344513,0.071684845
0.0,0.08502495,735.85,2281.206167722118,537,574218,811.6741116046906,1,623.8373,0.07321876287460327,7.2213874,0.007820094,0.08502495
0.0,0.07763572,741.85,2305.8177986679316,538,577218,816.0990846157074,1,629.49585,0.1021738052368164,7.228337,0.008984504,0.07763572
0.0,0.07355906,752.575,2343.542326094157,539,580218,820.4522511959076,1,637.4486,0.2391231656074524,7.233334,0.009080389,0.07355906
0.0,0.20927632,766.825,2410.9100818025454,540,582795,824.8287134170532,1,652.5755,0.7888011485338211,7.2409663,0.009048165,0.20927632
0.0,0.08446206,783.425,2468.8168402417896,541,585795,829.1617252826691,1,666.6914,0.03125929832458496,7.251407,0.009505177,0.08446206
0.0,0.08870824,770.1,2428.1588875986913,544,590745,833.5129089355469,3,654.6651,0.6130122542381287,7.233996,0.008891111,0.08870824
0.0,0.07120211,770.1,2436.055762459104,545,593745,837.9295020103455,1,653.15906,0.039784789085388184,7.269531,0.009079445,0.07120211
0.0,0.108267196,759.875,2416.5275287927825,546,595350,842.2673568725586,1,647.0135,0.5617912113666534,7.2552495,0.008558698,0.108267196
0.0,0.08618766,766.725,2440.2219016125555,547,598350,846.6127223968506,1,650.9581,-0.27317583560943604,7.2377276,0.008241579,0.08618766
0.0,0.108764306,767.825,2453.4976195204626,548,600549,850.9654378890991,1,652.6783,0.9087403565645218,7.214401,0.009049505,0.108764306
0.0,0.16747266,782.925,2510.520137055362,549,603264,855.2604975700378,1,666.1089,0.8352666646242142,7.181026,0.008327508,0.16747266
0.0,0.10297048,765.875,2464.25400170084,552,606756,859.5915393829346,3,651.8397,0.8064889758825302,7.1823897,0.009028358,0.10297048
0.0,0.08352831,782.975,2521.6674833968,553,609756,863.9786720275879,1,665.2245,-0.02564823627471924,7.172624,0.009161306,0.08352831
0.0,0.06469372,789.2,2541.9410927108065,554,612756,868.4203023910522,1,668.74,-0.012507915496826172,7.164062,0.009043474,0.06469372
0.0,0.08942546,785.65,2523.47027236533,555,615273,872.7610092163086,1,661.53174,0.9290439039468765,7.18121,0.008638931,0.08942546
0.0,0.09780319,785.65,2518.4214239863154,556,618273,877.0762045383453,1,658.32587,-0.2420574426651001,7.1715045,0.008987099,0.09780319
0.0,0.104444966,782.85,2511.0882434754835,558,621540,881.3881859779358,2,653.64514,0.7770736068487167,7.1865716,0.009125199,0.104444966
0.0,0.10894721,779.7,2503.436678017295,559,624162,885.8056902885437,1,648.30115,0.7772365808486938,7.1666875,0.009940483,0.10894721
0.0,0.09296036,764.975,2445.1526038187017,560,625395,890.4624199867249,1,634.86743,0.89948870241642,7.182817,0.008449197,0.09296036
0.0,0.10106886,776.475,2496.5198129572805,561,628395,894.879298210144,1,643.3236,0.23146456480026245,7.160218,0.009236859,0.10106886
0.0,0.09545219,766.075,2455.7600426008307,562,630147,899.2691354751587,1,633.019,0.8010629117488861,7.1777825,0.009231735,0.09545219
0.0,0.0850493,764.725,2459.9305335937884,563,632985,903.696861743927,1,630.2838,0.8368878960609436,7.186998,0.009101616,0.0850493
0.0,0.09826291,757.025,2440.5119976714077,564,635061,908.1138696670532,1,623.5713,0.8545462340116501,7.169803,0.00869696,0.09826291
0.0,0.10184832,740.175,2392.0648869537017,567,639159,912.5267903804779,3,609.70636,0.6494951844215393,7.1809087,0.008986857,0.10184832
0.0,0.09516947,740.175,2406.5443831245375,568,642159,916.9328911304474,1,609.9253,0.05872678756713867,7.1636186,0.009667454,0.09516947
0.0,0.10467545,730.2,2360.263776692401,569,643962,921.3913676738739,1,600.4542,0.833405390381813,7.1585855,0.008379929,0.10467545
0.0,0.10045156,707.55,2306.1787402434265,571,647244,925.9646067619324,2,582.5245,0.8580278307199478,7.156734,0.008914756,0.10045156
0.0,0.09055053,712.3,2332.407205857583,573,651906,930.4858992099762,2,584.27844,0.7171528041362762,7.1582475,0.009852406,0.09055053
0.0,0.09369423,733.925,2411.954560008022,575,656289,935.0446472167969,2,600.54,0.7088878750801086,7.146175,0.008725765,0.09369423
0.0,0.115645684,693.975,2279.184988829541,578,660495,939.600227355957,3,562.51013,0.8645425587892532,7.1283603,0.009409007,0.115645684
0.0,0.11426434,692.275,2276.120065836252,579,663291,944.0711414813995,1,559.73267,0.8130105137825012,7.128341,0.009089808,0.11426434
0.0,0.085216716,695.8,2290.483492627822,580,666291,948.6206817626953,1,560.89844,0.06271278858184814,7.130143,0.009198839,0.085216716
0.0,0.08926222,695.8,2296.240925524455,581,669291,953.1151251792908,1,559.57074,0.4590948224067688,7.135677,0.008930856,0.08926222
0.0,0.07178503,695.8,2298.8695205687013,582,672291,957.6296184062958,1,558.5519,0.009322583675384521,7.1613,0.008690897,0.07178503
0.0,0.10106651,708.725,2344.0010836949236,583,674538,962.1000649929047,1,568.25305,0.8971715345978737,7.1497226,0.008585746,0.10106651
0.0,0.08943396,723.275,2394.3871611706636,584,677538,966.6310091018677,1,578.5662,0.08194828033447266,7.1570916,0.007849148,0.08943396
0.0,0.07912709,723.275,2387.5706777827136,585,680538,971.1173887252808,1,577.25275,-0.03724229335784912,7.1547103,0.010064921,0.07912709
0.0,0.120696455,734.9,2438.0421634233508,586,683538,975.6174676418304,1,585.3678,0.9236307218670845,7.140182,0.009833267,0.120696455
0.0,0.0818079,734.9,2435.9368150161818,587,686538,980.1353318691254,1,582.7469,0.00685429573059082,7.155823,0.009687228,0.0818079
0.0,0.08464092,729.625,2409.4929181500265,588,688104,984.7021484375,1,577.0458,0.8052102327346802,7.157271,0.009887824,0.08464092
0.0,0.09341121,726.75,2407.8475357649454,590,691938,989.2577109336853,2,572.93524,0.8562787026166916,7.143002,0.008979327,0.09341121
0.0,0.11758445,730.7,2415.2390187970464,592,694440,993.760998249054,2,574.4499,0.8140532672405243,7.161076,0.009068274,0.11758445
0.0,0.09754136,716.325,2361.2569068586404,594,698715,998.3277988433838,2,560.80176,0.7640806883573532,7.123901,0.01060441,0.09754136
0.0,0.10055742,694.625,2285.7811618800492,596,701628,1002.8260898590088,2,543.18286,0.5986602604389191,7.132064,0.00991733,0.10055742
0.0,0.08954802,705.175,2318.142451206976,597,704628,1007.3800523281097,1,550.7265,-0.04704153537750244,7.1415887,0.0095286295,0.08954802
0.0,0.099236935,717.4,2354.5854516068403,598,707628,1012.004949092865,1,559.57794,0.44245320558547974,7.144959,0.00936194,0.099236935
0.0,0.08557314,720.55,2351.292351728742,599,710628,1016.6145932674408,1,561.31464,-0.011873483657836914,7.1213994,0.009896809,0.08557314
0.0,0.10854508,735.275,2414.1423244025887,600,713628,1021.1393659114838,1,572.80817,-0.2157905101776123,7.1169424,0.009433335,0.10854508
0.0,0.06743488,735.275,2395.804600781573,601,716628,1025.7048728466034,1,571.1012,-0.04459512233734131,7.144471,0.009575783,0.06743488
0.0,0.10686483,733.55,2368.296535360824,603,721011,1030.3356940746307,2,567.8628,0.42746061086654663,7.1387496,0.010624258,0.10686483
0.0,0.09586629,741.25,2392.098548415672,604,724011,1034.9060275554657,1,573.49,-0.07598710060119629,7.173022,0.009727771,0.09586629
0.0,0.106920615,740.675,2389.976281467046,605,726942,1039.456533908844,1,573.6476,0.9152536913752556,7.1703973,0.009269204,0.106920615
0.0,0.0995237,758.95,2444.4449912302207,606,729942,1044.0604543685913,1,585.778,-0.16476094722747803,7.1871343,0.008903547,0.0995237
0.0,0.074536934,781.525,2513.5281130898775,607,732942,1048.54132771492,1,602.68396,0.07661622762680054,7.1964593,0.0089069875,0.074536934
