# {"t_start": 1551117790.4773254, "env_id": "Walker2d-v2"} 
r,l,t
-1.518071,26,9.9873
2.336288,11,10.005912
1.198566,24,10.047852
-3.450317,17,10.075913
11.595654,27,10.120397
1.639545,14,10.143047
-2.484835,11,10.161638
-1.186157,12,10.180041
-2.661314,10,10.196795
-0.366866,17,10.231612
-1.394692,24,10.271815
-1.686508,8,10.284997
-0.446025,13,10.307433
-1.779354,15,10.332245
0.946728,20,10.365692
-0.037013,18,10.394707
-2.599437,9,10.40923
2.298651,13,10.430542
-13.593421,19,10.461815
-3.510103,9,10.477276
-5.779208,20,10.509588
2.105362,33,10.574646
3.64919,19,10.6104
1.980584,13,10.633312
2.551977,26,10.677319
-8.615551,12,10.6991
7.111548,19,10.734201
3.417633,16,10.760921
5.716137,35,10.823947
1.733965,22,10.862867
-4.125394,20,10.898089
-9.725712,16,10.925726
2.735124,14,10.951881
9.256489,28,10.999319
-1.712526,8,11.016722
-3.755558,27,11.060637
-2.849423,11,11.07916
-2.427356,15,11.103792
-2.038629,17,11.132033
-0.425443,11,11.150641
4.810995,20,11.183619
-5.466476,13,11.204961
-4.045119,28,11.251144
0.055617,20,11.283812
4.821747,31,11.334875
-0.898578,10,11.350914
-2.924206,16,11.377483
6.551388,15,11.402605
7.782113,23,11.447842
3.952909,22,11.487369
-5.911894,8,11.504862
-0.002291,19,11.542186
8.434946,21,11.582244
6.482015,19,11.614126
2.721531,22,11.64952
-2.766046,13,11.671462
-0.907943,10,11.688676
-5.193514,16,12.441872
9.660972,54,12.533408
5.494132,21,12.568895
-1.083678,15,12.594799
-9.826746,27,12.643957
-6.543904,13,12.666331
-1.905988,12,12.686807
8.377037,25,12.731591
-3.67229,25,12.774282
0.932854,11,12.793578
-5.511488,8,12.807521
-3.849054,29,12.859074
3.21025,36,12.925117
-6.418253,18,12.957065
-4.60737,13,12.981297
-1.634946,27,13.025293
-6.054093,22,13.061665
-2.894006,20,13.095062
2.611471,13,13.118747
11.77071,25,13.16041
1.841744,21,13.195945
-0.482573,12,13.216066
-2.756043,18,13.245541
-8.891335,19,13.27601
-0.055124,34,13.340338
3.321364,24,13.382631
-4.178906,11,13.401899
11.625957,24,13.440525
