EpLenMean,EpTrueRewMean,surrgain,EpisodesSoFar,TimeElapsed,entropy,TimestepsSoFar,EpRewMean,EpThisIter,meankl,entloss,optimgain,ev_tdlam_before
198.125,198.125,0.013271333,2001,1754.0677649974823,0.5816755,370565,176.58438,5,0.0060779587,0.0,0.013271333,0.9732852894812822
197.4,197.4,0.020457879,2006,1759.3114984035492,0.55336815,371536,175.72696,5,0.008890306,0.0,0.020457879,0.9732885025441647
196.625,196.625,0.022079496,2012,1764.8194861412048,0.5474498,372705,162.6679,6,0.009242431,0.0,0.022079496,0.9831449631601572
196.625,196.625,0.0134754125,2017,1770.2893640995026,0.5455104,373705,147.74985,5,0.008103022,0.0,0.0134754125,0.9024193212389946
196.95,196.95,0.009806634,2022,1774.942996263504,0.5460974,374705,137.94382,5,0.008413825,0.0,0.009806634,0.8702794313430786
196.95,196.95,0.013042893,2027,1780.2342183589935,0.51947314,375705,139.22318,5,0.0069507724,0.0,0.013042893,0.19073373079299927
197.35,197.35,0.0055798283,2032,1784.8617837429047,0.47987896,376705,136.83362,5,0.005988594,0.0,0.0055798283,0.20215141773223877
197.5,197.5,0.007020879,2037,1790.5185046195984,0.4968359,377705,133.87874,5,0.009210441,0.0,0.007020879,0.13774710893630981
198.8,198.8,0.0065893703,2042,1794.9123883247375,0.5226541,378705,132.00713,5,0.0060030892,0.0,0.0065893703,0.19083940982818604
199.55,199.55,0.010710147,2047,1800.2436754703522,0.50928086,379705,128.79092,5,0.007889609,0.0,0.010710147,0.18653851747512817
200.0,200.0,0.008512481,2053,1804.7648086547852,0.5387256,380905,121.15761,6,0.008957433,0.0,0.008512481,-0.10779798030853271
200.0,200.0,0.008721019,2058,1809.6807825565338,0.57045996,381905,110.50645,5,0.007841513,0.0,0.008721019,0.47535204887390137
200.0,200.0,0.015277974,2063,1814.6966948509216,0.52892685,382905,96.089935,5,0.006794369,0.0,0.015277974,0.6046863794326782
200.0,200.0,0.009553759,2068,1819.8985569477081,0.5253154,383905,79.71416,5,0.006836301,0.0,0.009553759,0.3159624934196472
200.0,200.0,0.0063602035,2073,1824.404952287674,0.5046073,384905,68.694496,5,0.009454424,0.0,0.0063602035,-0.10098826885223389
200.0,200.0,0.01014453,2078,1829.0012834072113,0.5560286,385905,64.059364,5,0.006056471,0.0,0.01014453,0.06939369440078735
200.0,200.0,0.0074593355,2083,1833.3190007209778,0.55574244,386905,62.14681,5,0.006467251,0.0,0.0074593355,0.16533374786376953
199.375,199.375,0.006442794,2089,1838.290887594223,0.5358857,388080,61.508446,6,0.0023135077,0.0,0.006442794,0.28375184535980225
198.9,198.9,0.013117058,2094,1843.2006087303162,0.5467093,389061,62.375805,5,0.005672352,0.0,0.013117058,0.3278310298919678
198.9,198.9,0.013001503,2099,1847.537197113037,0.5539108,390061,65.03986,5,0.007852823,0.0,0.013001503,0.08853042125701904
198.9,198.9,0.015249522,2104,1852.495745420456,0.55687654,391061,69.1465,5,0.009602417,0.0,0.015249522,0.08995938301086426
198.9,198.9,0.008423557,2109,1856.800857782364,0.5908718,392061,76.55766,5,0.009434074,0.0,0.008423557,0.3489387631416321
195.575,195.575,0.015612282,2115,1861.6954276561737,0.5579227,393128,87.32385,6,0.008001639,0.0,0.015612282,-0.15385949611663818
195.575,195.575,0.01167244,2120,1866.1419665813446,0.6021517,394128,105.97722,5,0.009950252,0.0,0.01167244,0.08691143989562988
190.55,190.55,0.014718511,2126,1870.9086999893188,0.53880024,395125,125.55703,6,0.007779284,0.0,0.014718511,0.0016150474548339844
190.925,190.925,0.015365005,2131,1876.2553441524506,0.5693944,396098,154.54672,5,0.0082978215,0.0,0.015365005,0.20516622066497803
182.6,182.6,0.010074114,2138,1881.3358747959137,0.5697052,397165,187.7225,7,0.0066177873,0.0,0.010074114,0.24568623304367065
175.65,175.65,0.010727698,2145,1886.1547148227692,0.59477353,398287,208.66357,7,0.008242963,0.0,0.010727698,0.5680107474327087
171.15,171.15,0.016913924,2151,1890.4809918403625,0.57270837,399307,214.7898,6,0.0074886414,0.0,0.016913924,0.8687788546085358
169.85,169.85,0.017051825,2157,1894.9361507892609,0.5435717,400322,211.85014,6,0.0069115506,0.0,0.017051825,0.8432215005159378
170.05,170.05,0.011458207,2162,1899.582320690155,0.5805336,401285,195.96513,5,0.006714792,0.0,0.011458207,0.9258949980139732
172.575,172.575,0.008277057,2168,1904.3938279151917,0.5654488,402428,179.46416,6,0.006503991,0.0,0.008277057,0.9521071203052998
173.25,173.25,0.012909383,2173,1909.1977381706238,0.56334955,403428,155.2974,5,0.009473024,0.0,0.012909383,0.9229604825377464
181.575,181.575,0.00881163,2178,1914.4447011947632,0.5623797,404428,146.2343,5,0.00837712,0.0,0.00881163,0.8934849724173546
186.15,186.15,0.008118023,2183,1918.4130454063416,0.5451187,405428,139.5229,5,0.0052539343,0.0,0.008118023,0.7436614632606506
190.15,190.15,0.01317382,2188,1923.157681941986,0.5010378,406428,137.41988,5,0.008657107,0.0,0.01317382,0.8443953990936279
193.025,193.025,0.006622476,2193,1927.5361471176147,0.48536804,407428,138.49959,5,0.007027621,0.0,0.006622476,0.6407465934753418
197.65,197.65,0.009348819,2198,1932.9318943023682,0.47045612,408428,141.1719,5,0.006240763,0.0,0.009348819,0.6579092442989349
199.325,199.325,0.011982564,2203,1938.591507434845,0.49900794,409428,144.66121,5,0.008622517,0.0,0.011982564,0.6559799611568451
200.0,200.0,0.0051385853,2208,1943.7462801933289,0.4883892,410428,144.70416,5,0.007572792,0.0,0.0051385853,0.7412659227848053
200.0,200.0,0.006368769,2214,1948.1653399467468,0.47866124,411628,139.71315,6,0.0073445523,0.0,0.006368769,0.603655993938446
200.0,200.0,0.0037785354,2219,1953.001209974289,0.5206435,412628,131.43521,5,0.004447219,0.0,0.0037785354,0.4661315679550171
200.0,200.0,0.0069903317,2224,1957.8911654949188,0.5346242,413628,120.0291,5,0.0076118275,0.0,0.0069903317,0.254999577999115
200.0,200.0,0.0067050587,2229,1963.0607998371124,0.48726407,414628,108.67629,5,0.00638318,0.0,0.0067050587,0.12936723232269287
200.0,200.0,0.012361685,2234,1968.1746985912323,0.49516732,415628,96.49896,5,0.006687209,0.0,0.012361685,0.29386621713638306
200.0,200.0,0.012560995,2239,1973.1170506477356,0.45695126,416628,85.516045,5,0.008939119,0.0,0.012560995,0.33951812982559204
200.0,200.0,0.0045375037,2244,1978.2037100791931,0.47176018,417628,76.46449,5,0.0066981567,0.0,0.0045375037,0.2879685163497925
200.0,200.0,0.013109685,2249,1983.623174905777,0.4675538,418628,68.375,5,0.010395104,0.0,0.013109685,0.4772171974182129
200.0,200.0,0.009047574,2255,1988.3815960884094,0.50890917,419828,62.58971,6,0.008784081,0.0,0.009047574,0.40200626850128174
200.0,200.0,0.012428363,2260,1993.4721701145172,0.48949426,420828,59.68412,5,0.00792297,0.0,0.012428363,0.6242468357086182
200.0,200.0,0.0073140594,2265,1999.0805597305298,0.52658916,421828,58.507324,5,0.008720652,0.0,0.0073140594,0.5256401300430298
200.0,200.0,0.0041230517,2270,2004.571985244751,0.51083827,422828,56.90914,5,0.0023320564,0.0,0.0041230517,0.2683345079421997
200.0,200.0,0.00606426,2275,2009.5973238945007,0.48812234,423828,55.828583,5,0.008210314,0.0,0.00606426,0.4903419613838196
200.0,200.0,0.009667595,2280,2014.938886642456,0.4722865,424828,56.09015,5,0.007479111,0.0,0.009667595,0.5758683085441589
200.0,200.0,0.0057032984,2285,2020.8439025878906,0.54330003,425828,56.745777,5,0.006810296,0.0,0.0057032984,0.5673180222511292
200.0,200.0,0.008907455,2290,2025.7342743873596,0.5146391,426828,58.841846,5,0.008536057,0.0,0.008907455,-0.18783807754516602
200.0,200.0,0.009331141,2296,2032.1437945365906,0.52828085,428028,59.723034,6,0.0085689835,0.0,0.009331141,-0.036153316497802734
200.0,200.0,0.0066765137,2301,2037.2045154571533,0.5188862,429028,68.62538,5,0.0068404516,0.0,0.0066765137,-0.45766711235046387
200.0,200.0,0.008018112,2306,2042.3399646282196,0.5132408,430028,77.71477,5,0.0068940306,0.0,0.008018112,0.02141892910003662
200.0,200.0,0.017231487,2311,2047.9684705734253,0.49775344,431028,84.71654,5,0.008809047,0.0,0.017231487,0.15166956186294556
200.0,200.0,0.008929156,2316,2052.3441994190216,0.4858602,432028,99.76792,5,0.009046597,0.0,0.008929156,0.06881117820739746
200.0,200.0,0.013252999,2321,2057.924749135971,0.4980658,433028,112.9776,5,0.00948604,0.0,0.013252999,0.10470151901245117
199.85,199.85,0.011733047,2326,2063.8310067653656,0.4836178,434022,131.87244,5,0.0090509225,0.0,0.011733047,0.13429534435272217
199.85,199.85,0.008972133,2331,2069.4377496242523,0.46527863,435022,151.4241,5,0.005279203,0.0,0.008972133,0.29583442211151123
199.85,199.85,0.010657741,2337,2075.4418585300446,0.45657712,436222,169.47588,6,0.005881304,0.0,0.010657741,0.26456379890441895
199.85,199.85,0.012910737,2342,2081.4787707328796,0.48897094,437222,178.79373,5,0.009321225,0.0,0.012910737,0.4581605792045593
199.85,199.85,0.0051670233,2347,2087.26748251915,0.5030985,438222,184.09702,5,0.0073616793,0.0,0.0051670233,0.302761435508728
199.85,199.85,0.0065910453,2352,2091.888112783432,0.52153397,439222,196.26389,5,0.008514082,0.0,0.0065910453,0.7140070796012878
199.85,199.85,0.011360692,2357,2097.134906053543,0.4761289,440222,197.12535,5,0.0058637066,0.0,0.011360692,0.747455358505249
199.85,199.85,0.012045914,2362,2101.976315021515,0.5127137,441222,192.02371,5,0.0064913016,0.0,0.012045914,0.7503747642040253
200.0,200.0,0.015591198,2367,2106.8036053180695,0.53882134,442222,184.56168,5,0.007794387,0.0,0.015591198,0.8495658338069916
200.0,200.0,0.008771119,2372,2112.873118162155,0.49773136,443222,183.6237,5,0.0047603464,0.0,0.008771119,0.8686436712741852
200.0,200.0,0.011121216,2377,2119.036770105362,0.48917025,444222,175.4592,5,0.008550759,0.0,0.011121216,0.8290743082761765
200.0,200.0,0.016107276,2383,2124.158365249634,0.4959747,445422,164.42928,6,0.007856414,0.0,0.016107276,0.9044785052537918
200.0,200.0,0.0036056084,2388,2129.729424238205,0.50646174,446422,159.72177,5,0.0046494203,0.0,0.0036056084,0.9085460007190704
200.0,200.0,0.004300742,2393,2134.1967811584473,0.5212245,447422,152.61113,5,0.005792249,0.0,0.004300742,0.9376815818250179
200.0,200.0,0.010580888,2398,2141.022424221039,0.48499456,448422,145.81032,5,0.006820607,0.0,0.010580888,0.9514677487313747
200.0,200.0,0.013002644,2403,2146.091599225998,0.47204065,449422,142.88663,5,0.006277256,0.0,0.013002644,0.9581473134458065
200.0,200.0,0.009872338,2408,2151.305065393448,0.4641921,450422,138.64616,5,0.00691624,0.0,0.009872338,0.9265409260988235
200.0,200.0,0.006162745,2413,2156.827478170395,0.4207803,451422,135.67569,5,0.0050956085,0.0,0.006162745,0.9380641356110573
200.0,200.0,0.0079694,2418,2162.8334646224976,0.47419304,452422,133.81416,5,0.0047413562,0.0,0.0079694,0.9153114855289459
200.0,200.0,0.008813936,2424,2168.6974742412567,0.49078616,453622,131.65704,6,0.007230945,0.0,0.008813936,0.8888797387480736
200.0,200.0,0.0050482564,2429,2175.278014421463,0.45625156,454622,129.08052,5,0.008858309,0.0,0.0050482564,0.7920046895742416
200.0,200.0,0.010553818,2434,2180.9016003608704,0.4665317,455622,125.370445,5,0.008579785,0.0,0.010553818,0.7579552084207535
200.0,200.0,0.0069595654,2439,2186.001941680908,0.48286968,456622,119.56541,5,0.009981615,0.0,0.0069595654,0.48198115825653076
200.0,200.0,0.008184058,2444,2192.4268805980682,0.5145085,457622,112.63747,5,0.0090045575,0.0,0.008184058,0.47249871492385864
200.0,200.0,0.004579909,2449,2198.525238275528,0.53041977,458622,104.59949,5,0.007035793,0.0,0.004579909,0.1543736457824707
200.0,200.0,0.00824854,2454,2206.151397228241,0.5086136,459622,95.56838,5,0.0040710242,0.0,0.00824854,0.21011334657669067
200.0,200.0,0.011341421,2459,2212.363083600998,0.49496955,460622,86.70927,5,0.007058569,0.0,0.011341421,0.04012948274612427
200.0,200.0,0.008290272,2465,2217.451785326004,0.49301946,461822,75.907265,6,0.009497178,0.0,0.008290272,-0.07056641578674316
200.0,200.0,0.009853272,2470,2224.780831336975,0.53018594,462822,68.79414,5,0.01129429,0.0,0.009853272,-0.07469034194946289
200.0,200.0,0.006565127,2475,2229.911782503128,0.4797575,463822,62.142555,5,0.005647793,0.0,0.006565127,-0.13993823528289795
200.0,200.0,0.009327825,2480,2234.77703332901,0.50826204,464822,57.434998,5,0.009197641,0.0,0.009327825,0.063984215259552
200.0,200.0,0.0037930072,2485,2240.240042448044,0.4761815,465822,53.664146,5,0.0038978322,0.0,0.0037930072,0.04239773750305176
200.0,200.0,0.0056006634,2490,2246.05371260643,0.4897963,466822,50.90502,5,0.0074737826,0.0,0.0056006634,0.2823209762573242
194.55,194.55,0.012010856,2496,2250.787446498871,0.42696732,467804,47.823345,6,0.008475838,0.0,0.012010856,0.3585417866706848
194.55,194.55,0.0059830365,2501,2257.3654248714447,0.4342218,468804,46.572365,5,0.004857848,0.0,0.0059830365,0.06283849477767944
194.55,194.55,0.0073118196,2507,2264.306136369705,0.48302597,470004,45.346348,6,0.0065990468,0.0,0.0073118196,-0.244942307472229
194.55,194.55,0.012630381,2512,2269.2414920330048,0.49946883,471004,44.4204,5,0.010583116,0.0,0.012630381,0.03085792064666748
194.55,194.55,0.004148239,2517,2274.858883857727,0.47693753,472004,43.832195,5,0.004600822,0.0,0.004148239,0.10926103591918945
194.55,194.55,0.005691179,2522,2281.0067749023438,0.485925,473004,43.00826,5,0.009028489,0.0,0.005691179,0.16979217529296875
194.55,194.55,0.008570549,2527,2286.282922744751,0.47071177,474004,42.446674,5,0.008392879,0.0,0.008570549,0.1931215524673462
194.55,194.55,0.0044076256,2532,2292.3285517692566,0.4571853,475004,41.505688,5,0.0038158346,0.0,0.0044076256,0.02314281463623047
200.0,200.0,0.00885526,2537,2298.959577322006,0.5074723,476004,42.07369,5,0.009411195,0.0,0.00885526,0.012572646141052246
200.0,200.0,0.009095145,2542,2305.4684615135193,0.4785567,477004,41.94943,5,0.006894125,0.0,0.009095145,0.15100759267807007
200.0,200.0,0.0069959806,2548,2311.861960887909,0.50547993,478204,42.024765,6,0.0071559497,0.0,0.0069959806,-0.1877044439315796
200.0,200.0,0.003227936,2553,2316.5262837409973,0.5179155,479204,42.024666,5,0.0055020005,0.0,0.003227936,0.04071307182312012
200.0,200.0,0.007542548,2558,2322.528951406479,0.4686094,480204,42.283516,5,0.007655386,0.0,0.007542548,-0.01606583595275879
200.0,200.0,0.0030902992,2563,2327.9240901470184,0.43840706,481204,42.70422,5,0.0067194263,0.0,0.0030902992,0.10157150030136108
200.0,200.0,0.0047150766,2568,2333.6488993167877,0.4771074,482204,43.182526,5,0.006018558,0.0,0.0047150766,0.19684898853302002
200.0,200.0,0.013220084,2573,2338.3646721839905,0.4512198,483204,43.181755,5,0.00967169,0.0,0.013220084,0.08851885795593262
200.0,200.0,0.007253321,2578,2342.9833884239197,0.4257539,484204,43.394928,5,0.0069615534,0.0,0.007253321,0.0845760703086853
200.0,200.0,0.0056086085,2583,2347.8783297538757,0.46001542,485204,43.192284,5,0.009660759,0.0,0.0056086085,0.1794477105140686
200.0,200.0,0.009414718,2588,2353.0809729099274,0.43938848,486204,43.02729,5,0.0066441814,0.0,0.009414718,0.1543850302696228
200.0,200.0,0.0074618594,2594,2358.568674325943,0.4395367,487404,42.89164,6,0.00850713,0.0,0.0074618594,-0.12853074073791504
200.0,200.0,0.010358111,2599,2363.6291465759277,0.4738157,488404,43.539795,5,0.012257867,0.0,0.010358111,0.21870499849319458
200.0,200.0,0.004210781,2604,2368.2658729553223,0.49811015,489404,43.939827,5,0.0072666304,0.0,0.004210781,0.04309576749801636
200.0,200.0,0.0026533445,2609,2373.5462913513184,0.4854125,490404,44.878204,5,0.0071249325,0.0,0.0026533445,-0.5207229852676392
200.0,200.0,0.004549565,2614,2377.977412700653,0.48484606,491404,46.140926,5,0.007405459,0.0,0.004549565,0.11442625522613525
200.0,200.0,0.011003088,2619,2383.097235918045,0.43965203,492404,46.921673,5,0.0076186024,0.0,0.011003088,0.28753286600112915
200.0,200.0,0.01284913,2624,2388.142276763916,0.4323696,493404,46.77956,5,0.00912793,0.0,0.01284913,0.3724489212036133
200.0,200.0,0.0055605685,2629,2392.875356197357,0.46250498,494404,46.131077,5,0.009151014,0.0,0.0055605685,-0.05022585391998291
200.0,200.0,0.004794504,2635,2398.092096567154,0.4197374,495604,46.63847,6,0.0041397447,0.0,0.004794504,0.08829045295715332
200.0,200.0,0.004663855,2640,2403.0259408950806,0.48414367,496604,45.81552,5,0.008910899,0.0,0.004663855,0.08445000648498535
200.0,200.0,0.007149596,2645,2407.9801037311554,0.49822158,497604,45.050083,5,0.009485481,0.0,0.007149596,0.238930344581604
200.0,200.0,0.007908943,2650,2413.3096346855164,0.44563347,498604,44.069897,5,0.008246867,0.0,0.007908943,0.13674581050872803
200.0,200.0,0.003752912,2655,2417.810503721237,0.4844484,499604,43.836266,5,0.0038964213,0.0,0.003752912,-0.024920225143432617
200.0,200.0,0.011220676,2660,2422.819322824478,0.48208618,500604,44.766037,5,0.009566574,0.0,0.011220676,0.01734834909439087
200.0,200.0,0.0061191097,2665,2427.1996717453003,0.48911366,501604,46.18949,5,0.008075211,0.0,0.0061191097,-0.21503901481628418
200.0,200.0,0.012828535,2670,2433.065759420395,0.47614303,502604,48.918083,5,0.008990981,0.0,0.012828535,0.22792762517929077
200.0,200.0,0.0038746498,2676,2437.990977048874,0.5241011,503804,53.565857,6,0.009272972,0.0,0.0038746498,0.2897292971611023
200.0,200.0,0.011360443,2681,2442.6189589500427,0.5176231,504804,59.45211,5,0.006968719,0.0,0.011360443,0.4522002339363098
200.0,200.0,0.0071716555,2686,2447.8569610118866,0.54477614,505804,63.4287,5,0.00667646,0.0,0.0071716555,0.46664929389953613
200.0,200.0,0.008399295,2691,2452.486098766327,0.50682837,506804,66.36706,5,0.008193859,0.0,0.008399295,0.4774512052536011
200.0,200.0,0.005862672,2696,2457.8275299072266,0.49707517,507804,67.70836,5,0.0057728,0.0,0.005862672,0.5336857438087463
200.0,200.0,0.0048982706,2701,2462.590185403824,0.5172061,508804,68.73188,5,0.0054650786,0.0,0.0048982706,0.6472022235393524
198.1,198.1,0.008216152,2707,2467.131890773773,0.5323726,509928,69.647194,6,0.006525252,0.0,0.008216152,0.2825227975845337
197.825,197.825,0.009126755,2712,2472.6670656204224,0.5127109,510917,70.3135,5,0.0067026643,0.0,0.009126755,0.18745481967926025
192.7,192.7,0.011147441,2718,2477.148787498474,0.46585038,511912,70.989494,6,0.0070542013,0.0,0.011147441,0.38064515590667725
189.75,189.75,0.0072703147,2724,2483.6835944652557,0.4595034,512994,71.64429,6,0.004901277,0.0,0.0072703147,0.3376981019973755
186.225,186.225,0.012429714,2729,2488.4209275245667,0.4512248,513853,71.0875,5,0.00463179,0.0,0.012429714,0.439483642578125
186.225,186.225,0.0073248306,2735,2493.4305806159973,0.46537358,515053,72.57566,6,0.00704767,0.0,0.0073248306,0.5893345475196838
186.225,186.225,0.00682222,2740,2498.099714279175,0.46751097,516053,74.45048,5,0.005679049,0.0,0.00682222,0.6205412745475769
186.225,186.225,0.010408843,2745,2503.3924865722656,0.44702116,517053,77.02946,5,0.0076958463,0.0,0.010408843,0.631501704454422
187.825,187.825,0.009289518,2750,2508.894636154175,0.46313727,518041,77.42323,5,0.004744051,0.0,0.009289518,0.5199156403541565
187.325,187.325,0.011653069,2756,2513.693487405777,0.44978285,519128,75.31092,6,0.004758505,0.0,0.011653069,0.5169517695903778
190.15,190.15,0.004560897,2761,2518.0126826763153,0.49495256,520118,74.24484,5,0.008290824,0.0,0.004560897,0.5665124952793121
192.275,192.275,0.009227269,2766,2523.2929151058197,0.46089545,521085,73.03921,5,0.010496349,0.0,0.009227269,0.4462742209434509
195.8,195.8,0.010117063,2771,2528.4497854709625,0.44441453,522085,73.09862,5,0.005427132,0.0,0.010117063,0.571223795413971
195.8,195.8,0.009436792,2776,2533.635453224182,0.4589561,523085,71.99524,5,0.0074697454,0.0,0.009436792,0.6935637891292572
192.875,192.875,0.008267812,2782,2539.323222398758,0.4183756,524168,69.7993,6,0.005301609,0.0,0.008267812,0.6144559979438782
192.875,192.875,0.008722974,2787,2544.134518623352,0.43214124,525168,69.85061,5,0.005944338,0.0,0.008722974,0.6791473627090454
193.475,193.475,0.009564022,2792,2549.629160642624,0.4777542,526168,68.56726,5,0.0073682093,0.0,0.009564022,0.6686347424983978
196.0,196.0,0.0032509111,2797,2554.6904702186584,0.45516002,527168,68.59597,5,0.0033431838,0.0,0.0032509111,0.5115662813186646
194.425,194.425,0.01912161,2803,2559.448614835739,0.47401768,528262,67.28544,6,0.008929312,0.0,0.01912161,0.5923961997032166
192.425,192.425,0.004013634,2809,2564.862252473831,0.47657913,529382,66.79094,6,0.0064922823,0.0,0.004013634,0.4934270977973938
188.275,188.275,0.014217367,2815,2570.163341999054,0.46620917,530416,66.81567,6,0.006507611,0.0,0.014217367,0.6439045369625092
188.275,188.275,0.011954279,2820,2575.810086965561,0.46432504,531416,67.39734,5,0.005011616,0.0,0.011954279,0.4423961639404297
191.2,191.2,0.010025154,2825,2580.5459542274475,0.46089464,532416,68.04796,5,0.008973672,0.0,0.010025154,0.6316096484661102
191.2,191.2,0.013385344,2830,2585.490028858185,0.50659484,533416,66.87319,5,0.00856467,0.0,0.013385344,0.4000779390335083
191.2,191.2,0.0066602128,2835,2590.641660451889,0.49171978,534416,65.99939,5,0.004720732,0.0,0.0066602128,0.40873074531555176
191.2,191.2,0.010262161,2840,2595.9807362556458,0.5098121,535416,64.33958,5,0.006686328,0.0,0.010262161,0.25154805183410645
183.1,183.1,0.011939783,2847,2600.424360513687,0.45669705,536386,60.715202,7,0.007746156,0.0,0.011939783,0.5196423232555389
187.075,187.075,0.00959863,2853,2605.363957643509,0.49582615,537586,60.486908,6,0.006739046,0.0,0.00959863,0.3300328254699707
189.25,189.25,0.014633423,2858,2610.494242668152,0.45822278,538586,60.755714,5,0.008456801,0.0,0.014633423,0.41724205017089844
189.25,189.25,0.009411428,2863,2615.6410281658173,0.44763124,539586,60.330894,5,0.0055697244,0.0,0.009411428,0.3698331117630005
189.25,189.25,0.006517151,2868,2621.1413600444794,0.4520467,540586,60.73767,5,0.00785804,0.0,0.006517151,0.41588878631591797
185.95,185.95,0.012002966,2874,2626.0749275684357,0.42486522,541654,62.992676,6,0.008449057,0.0,0.012002966,0.6514253616333008
184.35,184.35,0.011023687,2879,2630.971636533737,0.47268403,542590,66.1819,5,0.005826634,0.0,0.011023687,0.47976964712142944
187.7,187.7,0.009879412,2886,2635.627040863037,0.43926543,543694,70.26969,7,0.008215721,0.0,0.009879412,0.5680969953536987
184.05,184.05,0.019493822,2892,2640.6812467575073,0.41981182,544748,72.70439,6,0.008562515,0.0,0.019493822,0.6355081498622894
183.9,183.9,0.008244801,2897,2645.790332555771,0.43314248,545742,76.74843,5,0.005967587,0.0,0.008244801,0.7247970402240753
183.9,183.9,0.00900166,2902,2650.1061038970947,0.4475248,546742,80.25771,5,0.0076848827,0.0,0.00900166,0.5890021026134491
183.9,183.9,0.012356298,2907,2655.2964918613434,0.4331727,547742,83.995316,5,0.008326871,0.0,0.012356298,0.5953530967235565
187.2,187.2,0.0071199085,2912,2661.021183013916,0.45218223,548742,89.283775,5,0.0064717177,0.0,0.0071199085,0.6551428735256195
187.2,187.2,0.008704998,2917,2666.0702090263367,0.47641498,549742,94.636024,5,0.0059339628,0.0,0.008704998,0.5681833624839783
191.275,191.275,0.010392705,2922,2671.354551076889,0.45261887,550742,101.02864,5,0.009090885,0.0,0.010392705,0.6293903589248657
196.2,196.2,0.004885659,2927,2676.123385667801,0.45804667,551742,110.64701,5,0.005120963,0.0,0.004885659,0.663842111825943
199.85,199.85,0.009371303,2933,2681.5694999694824,0.47775847,552942,118.22612,6,0.0073448727,0.0,0.009371303,0.5804782807826996
200.0,200.0,0.0083256755,2938,2686.8485655784607,0.44418675,553942,124.182106,5,0.006509401,0.0,0.0083256755,0.5760506391525269
200.0,200.0,0.0043105525,2943,2691.7962880134583,0.4362087,554942,129.88084,5,0.007425338,0.0,0.0043105525,0.6880108118057251
197.525,197.525,0.0065705264,2948,2696.7118904590607,0.41376066,555843,133.80478,5,0.0058012046,0.0,0.0065705264,0.48998409509658813
197.525,197.525,0.00660914,2954,2701.686403274536,0.44799533,557043,138.69388,6,0.008166066,0.0,0.00660914,0.6334963738918304
195.9,195.9,0.007725846,2959,2706.726782798767,0.42129603,557978,138.77246,5,0.009219129,0.0,0.007725846,0.6201269030570984
188.6,188.6,0.013756907,2966,2711.7631182670593,0.4224699,559086,131.78658,7,0.008731944,0.0,0.013756907,0.567990243434906
188.225,188.225,0.017668698,2971,2716.7944843769073,0.43259144,560071,130.97728,5,0.009089533,0.0,0.017668698,0.3815423250198364
188.225,188.225,0.0068473327,2976,2721.3412313461304,0.4468753,561071,127.43959,5,0.008024906,0.0,0.0068473327,0.4232923984527588
187.525,187.525,0.0075784037,2981,2726.308802843094,0.46288097,562043,125.51357,5,0.008093692,0.0,0.0075784037,0.393825888633728
188.3,188.3,0.00922692,2987,2731.0096006393433,0.43429908,563175,120.96423,6,0.00745786,0.0,0.00922692,0.47407829761505127
188.3,188.3,0.007398069,2992,2736.0226759910583,0.4443557,564175,115.61284,5,0.009459501,0.0,0.007398069,0.33235758543014526
189.925,189.925,0.008418207,2997,2740.7114551067352,0.44351524,565175,111.724464,5,0.0072900057,0.0,0.008418207,0.5305317938327789
190.825,190.825,0.005614589,3002,2746.567526102066,0.41154826,566175,107.05691,5,0.00660903,0.0,0.005614589,0.48888009786605835
190.9,190.9,0.016091388,3008,2752.2154495716095,0.39160293,567107,102.61534,6,0.008741671,0.0,0.016091388,0.29036909341812134
190.9,190.9,0.0051108156,3014,2758.0573692321777,0.38078463,568307,99.040665,6,0.0062302398,0.0,0.0051108156,0.399097204208374
190.9,190.9,0.01269665,3019,2763.404040336609,0.38759512,569307,96.43084,5,0.008653252,0.0,0.01269665,0.5703581869602203
191.6,191.6,0.012677563,3024,2768.0981619358063,0.40376002,570307,93.60531,5,0.007998166,0.0,0.012677563,0.4698687195777893
193.3,193.3,0.012267104,3029,2772.8437683582306,0.40068185,571307,93.68889,5,0.009163981,0.0,0.012267104,0.5262399613857269
193.3,193.3,0.0050137765,3034,2777.807217359543,0.42044076,572307,93.94698,5,0.008516037,0.0,0.0050137765,0.5575766563415527
193.3,193.3,0.0062162755,3039,2782.278845310211,0.39311588,573307,94.10685,5,0.007764537,0.0,0.0062162755,0.45500922203063965
196.7,196.7,0.0053666416,3044,2787.6024515628815,0.38447875,574307,96.57035,5,0.0074447836,0.0,0.0053666416,0.23759084939956665
200.0,200.0,0.008412258,3049,2792.6001353263855,0.37246138,575307,101.173325,5,0.008981003,0.0,0.008412258,0.3092796206474304
200.0,200.0,0.009171149,3055,2797.317525625229,0.385323,576507,104.489685,6,0.007373364,0.0,0.009171149,0.21623682975769043
200.0,200.0,0.006847432,3060,2802.807104587555,0.35097227,577507,105.188065,5,0.007329923,0.0,0.006847432,0.306471049785614
200.0,200.0,0.011438462,3065,2808.0392501354218,0.31047326,578507,107.01713,5,0.0065446477,0.0,0.011438462,0.4727433919906616
200.0,200.0,0.0069274586,3070,2812.9540894031525,0.34081513,579507,107.97195,5,0.010482122,0.0,0.0069274586,0.6102282404899597
200.0,200.0,0.00933677,3075,2817.382364988327,0.36685017,580507,107.76575,5,0.010181094,0.0,0.00933677,0.6576953232288361
