# {"t_start": 1555481190.4290614, "env_id": "CartPole-v0"} 
r,l,t
18.0,18,8.616512
15.0,15,8.757726
13.0,13,8.815156
23.0,23,8.887488
47.0,47,9.068429
19.0,19,9.202053
14.0,14,9.291642
22.0,22,9.490665
29.0,29,9.661432
12.0,12,9.745018
10.0,10,9.788776
25.0,25,9.967169
26.0,26,10.144244
24.0,24,10.302059
40.0,40,10.576647
62.0,62,10.939618
11.0,11,11.00074
23.0,23,11.120598
12.0,12,11.177762
13.0,13,11.236074
20.0,20,11.300237
12.0,12,11.349207
21.0,21,11.409358
23.0,23,11.482554
48.0,48,11.667321
9.0,9,11.716782
48.0,48,11.961716
42.0,42,12.122677
48.0,48,12.275095
30.0,30,12.378414
20.0,20,12.478641
16.0,16,12.554636
38.0,38,12.742957
13.0,13,12.805612
15.0,15,12.889143
45.0,45,13.10364
27.0,27,13.222636
25.0,25,13.318983
25.0,25,13.398503
27.0,27,13.486757
11.0,11,13.559769
15.0,15,15.642911
101.0,101,16.107835
26.0,26,16.184484
17.0,17,16.239102
41.0,41,16.362819
20.0,20,16.420671
64.0,64,16.640255
15.0,15,16.735111
57.0,57,17.026573
24.0,24,17.134398
32.0,32,17.250371
13.0,13,17.294872
48.0,48,17.477374
16.0,16,17.516339
19.0,19,17.562035
18.0,18,17.640714
30.0,30,17.798424
22.0,22,17.887987
25.0,25,18.027812
44.0,44,18.224784
15.0,15,18.279859
33.0,33,18.444545
32.0,32,18.580844
32.0,32,18.683346
15.0,15,18.760797
31.0,31,18.839132
10.0,10,18.863587
39.0,39,19.006231
13.0,13,19.054843
47.0,47,19.213814
13.0,13,19.249778
14.0,14,19.288488
21.0,21,19.399025
18.0,18,19.545917
11.0,11,19.582705
11.0,11,19.625018
25.0,25,19.744601
48.0,48,20.276778
18.0,18,20.329726
69.0,69,20.564548
36.0,36,20.693706
19.0,19,20.78931
13.0,13,20.855969
20.0,20,20.952977
35.0,35,21.123244
15.0,15,21.172081
27.0,27,21.259258
32.0,32,21.353301
57.0,57,21.599593
20.0,20,21.663494
35.0,35,21.76269
14.0,14,21.796971
36.0,36,21.97465
90.0,90,22.55008
21.0,21,22.678723
29.0,29,22.850117
50.0,50,23.110093
19.0,19,23.206996
65.0,65,23.499559
13.0,13,23.539459
12.0,12,23.591667
29.0,29,23.678614
19.0,19,23.727306
72.0,72,24.021942
80.0,80,24.454885
12.0,12,24.514982
22.0,22,24.896037
44.0,44,25.128867
196.0,196,26.015378
57.0,57,26.288885
89.0,89,26.664267
12.0,12,26.699085
20.0,20,26.774887
179.0,179,27.522452
48.0,48,27.732538
50.0,50,27.884218
26.0,26,27.959267
62.0,62,28.209089
65.0,65,28.497487
42.0,42,28.671292
181.0,181,29.563761
103.0,103,30.010722
65.0,65,30.331212
39.0,39,30.522513
78.0,78,30.863138
55.0,55,31.126045
117.0,117,31.777687
38.0,38,32.007336
90.0,90,32.460839
37.0,37,32.565501
200.0,200,33.149219
105.0,105,33.585305
35.0,35,33.754089
200.0,200,35.125383
93.0,93,35.585813
139.0,139,36.386873
200.0,200,37.362315
148.0,148,38.004255
82.0,82,38.421531
40.0,40,38.635375
107.0,107,39.161105
175.0,175,40.395101
157.0,157,41.17613
200.0,200,41.929566
149.0,149,42.382387
28.0,28,42.468504
151.0,151,42.88151
200.0,200,44.067631
200.0,200,44.94642
166.0,166,45.68028
200.0,200,46.693877
155.0,155,47.454918
141.0,141,48.086098
100.0,100,48.456458
200.0,200,49.788912
137.0,137,50.550714
200.0,200,51.430034
200.0,200,52.187245
188.0,188,52.890782
200.0,200,54.183969
200.0,200,55.044729
200.0,200,56.134811
200.0,200,56.904631
167.0,167,57.552475
200.0,200,58.273995
200.0,200,59.33002
200.0,200,60.198067
200.0,200,60.967815
200.0,200,61.912586
200.0,200,62.775581
200.0,200,63.938555
200.0,200,64.996382
200.0,200,66.016234
200.0,200,66.700492
200.0,200,67.455111
200.0,200,68.495112
200.0,200,69.567028
200.0,200,70.540214
200.0,200,71.357434
200.0,200,72.115558
176.0,176,73.09338
200.0,200,74.187014
172.0,172,75.115561
160.0,160,75.9665
200.0,200,76.729867
183.0,183,77.369257
200.0,200,78.60647
200.0,200,79.271221
200.0,200,80.097687
200.0,200,80.918678
200.0,200,81.571956
157.0,157,82.722534
138.0,138,83.394543
183.0,183,84.285321
200.0,200,85.176017
134.0,134,85.784717
200.0,200,86.846103
147.0,147,88.074812
200.0,200,89.059276
195.0,195,90.018909
164.0,164,90.862168
162.0,162,91.304104
138.0,138,92.00434
200.0,200,93.411478
189.0,189,94.155174
200.0,200,95.019778
163.0,163,95.597848
142.0,142,96.256687
163.0,163,97.002216
180.0,180,98.283551
194.0,194,99.043768
163.0,163,99.756997
200.0,200,100.522957
177.0,177,101.210878
200.0,200,102.6219
198.0,198,103.535997
169.0,169,104.227718
189.0,189,104.926617
200.0,200,105.875398
195.0,195,106.537128
152.0,152,107.514095
173.0,173,108.09169
161.0,161,108.516632
200.0,200,109.112231
170.0,170,109.834168
200.0,200,111.004316
167.0,167,111.886991
194.0,194,112.599554
192.0,192,113.435386
199.0,199,114.319439
184.0,184,115.181925
200.0,200,116.416478
