# {"t_start": 1551116356.0243957, "env_id": "Walker2d-v2"} 
r,l,t
-1.518071,26,8.200358
2.336288,11,8.21559
1.198566,24,8.252098
-3.450317,17,8.275989
11.595654,27,8.311912
1.639545,14,8.332573
-2.484835,11,8.347293
-1.186157,12,8.36363
-2.661314,10,8.378247
-0.366866,17,8.402612
-1.394692,24,8.436412
-1.686508,8,8.447636
-0.446025,13,8.465562
-1.779354,15,8.486054
0.946728,20,8.514697
-0.037013,18,8.54
-2.599437,9,8.553095
2.298651,13,8.572305
-13.593421,19,8.597106
-3.510103,9,8.60949
-5.779208,20,8.637529
2.105362,33,8.683536
3.64919,19,8.710284
1.980584,13,8.728315
2.551977,26,8.763842
-8.615551,12,8.781108
7.111548,19,8.806474
3.417633,16,8.828582
5.716137,35,8.875929
1.733965,22,8.90745
-4.125394,20,8.934477
-9.725712,16,8.958095
2.735124,14,8.978306
9.256489,28,9.01727
-1.712526,8,9.02928
-3.755558,27,9.065637
-2.849423,11,9.081073
-2.427356,15,9.103325
-2.038629,17,9.128772
-0.425443,11,9.146942
4.810995,20,9.180976
-5.466476,13,9.202488
-4.045119,28,9.24369
0.055617,20,9.273845
4.821747,31,9.318425
-0.898578,10,9.332278
-2.924206,16,9.352175
6.551388,15,9.371723
7.782113,23,9.40054
3.952909,22,9.433142
-5.911894,8,9.446025
-0.002291,19,9.474539
8.434946,21,9.50602
6.482015,19,9.530229
2.721531,22,9.560725
-2.766046,13,9.579465
-0.907943,10,9.592331
-5.193514,16,10.231607
10.64644,51,10.304471
-4.255371,10,10.317588
-0.221726,18,10.343471
3.948587,22,10.375682
-6.495972,21,10.405201
-0.241931,12,10.422596
3.737367,30,10.465478
-3.016114,8,10.477196
-7.692955,21,10.507211
-0.510405,11,10.521584
-5.584311,7,10.531897
-3.939695,29,10.572472
14.83556,55,10.647497
-2.389697,23,10.678054
0.029516,23,10.720169
-3.638671,16,10.744636
-2.515233,24,10.778981
0.415569,14,10.79828
3.628204,18,10.824797
3.104409,22,10.859105
-0.493228,12,10.878376
-2.750332,18,10.904305
-8.88315,19,10.931352
-0.011057,34,10.980512
3.366017,24,11.013234
-4.181419,11,11.028657
11.79452,24,11.059995
-4.527494,8,11.07154
-3.685463,21,11.101757
-5.056883,8,11.113178
0.23422,11,11.130267
5.266818,32,11.174381
7.381695,30,11.215199
1.658988,26,11.252766
8.182556,19,11.277002
2.960263,14,11.29696
-2.389092,10,11.312455
-3.417562,11,11.332159
-1.88197,9,11.346563
-1.305433,25,11.387705
3.407484,21,11.418155
13.291923,23,11.451572
1.693115,24,11.486416
-3.318338,13,11.503346
-0.485894,20,11.529024
-2.762748,33,11.577668
