# {"env_id": "CartPole-v0", "t_start": 1551114205.0084963} 
r,l,t
55.0,55,6.816225
22.0,22,6.851955
22.0,22,6.970355
12.0,12,7.006809
14.0,14,7.045476
19.0,19,7.09581
26.0,26,7.178303
11.0,11,7.20705
23.0,23,7.275337
19.0,19,7.337903
22.0,22,7.413409
44.0,44,7.559715
11.0,11,7.631541
11.0,11,7.700605
12.0,12,7.759518
33.0,33,7.927233
16.0,16,7.994462
8.0,8,8.02773
13.0,13,8.072037
43.0,43,8.207081
12.0,12,8.229638
24.0,24,8.278345
18.0,18,8.310401
13.0,13,8.331361
23.0,23,8.395817
13.0,13,8.443487
23.0,23,8.531297
17.0,17,8.573582
28.0,28,8.621812
25.0,25,8.667648
17.0,17,8.695245
12.0,12,8.715953
9.0,9,8.732017
26.0,26,8.770226
19.0,19,8.802475
11.0,11,8.818878
21.0,21,8.853373
12.0,12,8.889799
29.0,29,8.969402
22.0,22,9.015432
26.0,26,9.107759
21.0,21,9.191233
10.0,10,9.227684
29.0,29,9.321018
36.0,36,9.455201
12.0,12,9.513403
17.0,17,9.589257
36.0,36,9.687241
12.0,12,9.717351
23.0,23,11.453591
14.0,14,11.51637
14.0,14,11.575091
15.0,15,11.622747
17.0,17,11.699306
42.0,42,11.824125
18.0,18,11.87421
35.0,35,11.960803
22.0,22,12.030936
10.0,10,12.098389
28.0,28,12.227035
12.0,12,12.276273
13.0,13,12.310912
33.0,33,12.380921
35.0,35,12.469904
39.0,39,12.572526
23.0,23,12.636807
14.0,14,12.68075
19.0,19,12.730799
34.0,34,12.841643
20.0,20,12.8954
21.0,21,12.985703
13.0,13,13.045945
28.0,28,13.188354
36.0,36,13.320669
19.0,19,13.396611
14.0,14,13.421738
44.0,44,13.538483
33.0,33,13.644706
10.0,10,13.669559
15.0,15,13.710203
25.0,25,13.770095
13.0,13,13.796579
16.0,16,13.849024
12.0,12,13.898904
22.0,22,13.984738
52.0,52,14.114259
24.0,24,14.200123
50.0,50,14.325384
27.0,27,14.364416
17.0,17,14.391575
51.0,51,14.475864
