# {"env_id": "Humanoid-v2", "t_start": 1551156007.2866876} 
r,l,t
99.098046,20,11.66457
173.335197,39,11.730047
84.9245,18,11.75563
106.582974,22,11.78549
101.511981,21,11.82484
81.341755,17,11.855981
88.131702,19,11.88801
75.11409,16,11.911903
81.736073,17,11.938729
116.916808,24,11.977257
157.103303,33,12.027345
112.499252,24,12.066074
86.915644,18,12.096987
86.214982,18,12.125274
117.272445,24,12.158248
111.081392,24,12.1901
124.911594,27,12.225723
97.123514,20,12.252354
90.490017,19,12.287735
131.856428,30,12.333597
90.185205,19,12.360822
85.633276,18,12.387557
99.235531,21,12.417401
116.340218,24,12.448981
99.42499,22,12.477979
87.365447,18,12.501112
96.947587,20,12.526692
173.655147,35,12.574992
81.369709,17,12.599165
79.758419,17,12.624853
126.029394,27,12.666564
76.62742,16,12.690075
150.129013,31,12.736938
109.269785,24,12.773784
122.260512,26,12.811778
76.779571,16,12.832885
131.197704,27,12.869198
85.965422,18,12.896069
97.059215,20,12.92148
156.66185,33,12.966612
112.408831,23,13.006867
91.499121,19,13.032926
102.247395,22,13.06577
86.750797,18,13.0988
91.67832,19,13.130655
91.786727,19,13.156259
133.400054,27,13.73583
76.545654,16,13.761758
136.878189,29,13.807145
93.338105,20,13.837629
81.435495,17,13.861815
86.377606,18,13.88775
174.858364,40,13.943861
89.045907,19,13.968421
81.195944,17,13.993314
87.076635,18,14.016722
80.669668,17,14.04072
81.590402,17,14.064534
88.723889,19,14.091846
157.512085,35,14.14172
76.775786,16,14.163871
79.233154,17,14.186894
190.882026,42,14.247597
81.082413,17,14.270204
76.621006,16,14.292478
89.086985,19,14.318608
102.912406,21,14.350848
97.700059,21,14.379736
85.459218,18,14.404435
188.181767,41,14.464533
116.881095,25,14.498877
76.352204,16,14.524836
90.895834,19,14.556409
165.929895,36,14.622002
112.02818,24,14.656392
91.929209,19,14.682782
124.423224,29,14.724239
96.154235,20,14.753741
108.424936,25,14.789841
80.625712,17,14.813642
80.410609,17,14.836418
76.283111,16,14.85868
111.789509,25,14.897988
139.352402,30,14.94057
84.699838,18,14.965358
81.580989,17,14.98807
126.412979,28,15.025579
81.399123,17,15.0482
134.946896,27,15.085557
117.827509,27,15.124483
215.533164,43,15.398221
106.426106,24,15.43925
89.210407,19,15.465307
112.082013,23,15.497616
160.574631,35,15.546638
86.625621,18,15.573991
88.823324,19,15.603161
136.235186,30,15.64512
155.840786,33,15.693272
91.322374,19,15.719235
128.396537,31,15.762677
102.132323,21,15.792184
76.840076,16,15.812634
135.229441,27,15.847958
75.433702,16,15.867692
132.724641,28,15.909237
109.760779,23,15.939642
135.569454,28,15.976311
85.565307,18,15.998668
100.842023,22,16.025031
109.627072,22,16.05365
121.91938,25,16.087229
90.413883,19,16.115095
108.884621,23,16.147631
125.311556,27,16.184939
135.12604,29,16.229985
90.196786,19,16.254958
84.703222,18,16.276985
113.280508,24,16.309605
81.33963,17,16.332286
96.769872,23,16.364416
245.643099,49,16.43064
100.339735,21,16.460133
86.796049,18,16.485077
157.919258,35,16.534708
92.111303,19,16.560982
85.999265,19,16.588649
138.036242,30,16.633442
