# {"t_start": 1555524842.288056, "env_id": "Humanoid-v2"} 
r,l,t
123.647788,27,23.553982
91.347722,19,23.741853
98.322404,20,23.947428
86.285763,18,24.130652
81.725564,17,24.308984
85.733323,18,24.476467
81.35415,17,24.653687
81.2562,17,24.848758
93.481777,19,25.072749
148.521273,28,25.386168
81.166156,17,25.57789
168.141798,36,25.967785
81.519996,17,26.156537
98.51185,20,26.36591
76.546654,16,26.550494
137.538754,26,26.802393
151.937561,30,27.140022
126.360641,25,27.38333
102.155695,20,27.563453
100.497355,20,27.777455
87.472343,18,27.960027
87.483196,18,28.152095
97.836004,20,28.368588
148.152153,29,28.656068
155.274824,31,28.969416
125.932679,25,29.277302
128.209869,27,29.561276
81.774813,17,29.715713
81.29986,17,29.899839
76.222845,16,30.082986
132.175751,27,30.39241
76.816639,16,30.551053
143.713799,28,30.843663
87.760821,18,31.041874
91.781604,19,31.254642
171.912094,35,31.686181
76.317888,16,31.856864
93.2606,19,32.065409
120.552946,26,32.354747
81.287847,17,32.554008
88.510539,18,32.758556
183.85176,37,33.133641
140.837069,30,33.465448
86.151415,18,33.67542
81.612042,17,33.858639
81.501868,17,34.026694
98.088568,20,34.243072
116.664231,23,36.114554
120.622795,25,36.344342
102.289457,21,36.566211
81.299594,17,36.739782
87.284245,18,36.934931
86.461654,18,37.121255
165.522058,33,37.467077
81.361729,17,37.656272
86.607567,18,37.840369
98.138366,20,38.036133
92.32074,19,38.207009
81.400079,17,38.38395
92.273053,19,38.581632
92.795548,19,38.756927
81.025337,17,38.931196
91.628082,19,39.121647
92.722945,19,39.318216
141.521273,28,39.602122
76.374067,16,39.778967
148.821158,30,40.126957
81.921277,17,40.348916
108.371571,23,40.614209
81.420647,17,40.798084
111.216571,23,41.060162
97.529363,20,41.293795
76.983198,16,41.477331
91.221232,19,41.684614
91.286258,19,41.883337
81.35598,17,42.046558
82.838084,17,42.210236
111.909609,22,42.432736
81.453219,17,42.606714
81.253156,17,42.776319
93.781154,19,42.972586
116.406939,24,43.199337
154.886371,32,43.524935
176.701749,35,43.895566
133.709162,27,44.16198
87.225428,18,44.375602
116.814724,24,44.638607
175.751566,35,45.02381
76.502061,16,45.200548
95.373987,20,45.411003
93.824222,19,45.606975
151.55242,31,45.935828
98.656645,20,46.168298
76.398921,16,46.337441
76.6647,16,46.535085
131.623319,26,47.452189
233.971703,48,47.984345
88.624255,18,48.222831
146.121922,31,48.616984
93.046739,19,48.842685
82.446082,17,49.05178
177.924612,36,49.564549
90.566057,19,49.813667
85.833064,18,50.046286
142.045811,29,50.423652
127.350022,26,50.748238
157.203985,32,51.198159
153.81004,30,51.671443
86.57758,18,51.936644
81.402026,17,52.14936
86.089763,18,52.389399
190.69929,38,52.914021
81.261755,17,53.137867
112.823199,23,53.460292
222.985439,46,54.022003
121.73348,26,54.307475
81.103577,17,54.501606
150.490995,31,54.853192
99.675206,21,55.09354
121.954716,25,55.370199
163.740928,32,55.725897
80.8159,17,55.906595
97.569608,20,56.12144
161.706581,33,56.505397
137.010439,27,56.80045
81.841659,17,56.958132
76.25749,16,57.154213
163.032709,33,57.503808
81.467502,17,57.679843
97.596113,20,57.896572
127.133745,26,58.150241
85.997586,18,58.334731
92.926389,19,58.520752
81.221074,17,58.68354
99.000223,20,58.892907
86.18082,18,59.103213
131.769291,26,59.388777
167.383731,34,60.986842
128.388349,25,61.262464
182.808967,38,61.613252
103.996296,21,61.840664
99.652374,20,62.071896
140.40819,31,62.398679
76.637694,16,62.570499
173.507979,36,62.938552
124.077622,25,63.19293
97.856106,20,63.38812
85.974828,18,63.589212
184.51224,39,64.019152
112.393454,22,64.228118
96.264994,20,64.428361
86.651849,18,64.640712
136.539913,28,64.932155
81.354169,17,65.149402
87.036588,18,65.351744
96.905935,20,65.581377
108.121745,22,65.844893
81.353511,17,66.02805
86.837951,18,66.223144
119.200485,25,66.482436
76.30674,16,66.655455
86.522122,18,66.823399
82.381177,17,67.005506
87.445862,18,67.186303
119.774424,25,67.464606
148.508639,30,67.774086
139.799771,29,68.075394
92.206583,19,68.287399
118.340319,24,68.528742
99.789106,20,68.711145
81.551576,17,68.880004
99.068676,21,69.107682
109.728016,23,69.340132
97.093667,20,69.555069
101.798539,21,69.79217
103.687224,21,70.012607
82.624148,17,70.180024
76.458775,16,70.334651
81.131854,17,70.513622
86.965034,18,70.689377
149.168296,31,71.053195
94.983875,19,71.259251
81.130357,17,71.438981
81.291925,17,71.624449
81.54672,17,72.434014
145.93261,31,72.73602
229.487175,44,73.170985
81.11969,17,73.336274
110.073851,22,73.568516
184.862832,37,73.937188
135.067255,28,74.218182
76.274363,16,74.37184
105.868699,23,74.648652
126.11075,27,74.922367
142.353747,28,75.23179
103.891966,21,75.464535
86.017331,18,75.662321
86.460436,18,75.878072
97.988717,20,76.106954
96.653259,20,76.310657
106.822409,22,76.585618
81.599261,17,76.791228
150.110285,30,77.155946
87.115247,18,77.345103
134.971287,27,77.667397
81.3091,17,77.854133
81.17611,17,78.050894
170.843568,34,78.463121
124.428491,28,78.757255
265.271734,56,79.389722
102.184723,21,79.602853
106.128422,22,79.820723
81.307146,17,79.991692
83.689331,18,80.213478
114.571124,24,80.49744
99.273592,20,80.732883
148.018574,30,81.064163
81.41095,17,81.246711
87.040103,18,81.441317
139.463587,28,81.719539
111.481571,24,81.981643
104.12946,21,82.206474
88.171254,18,82.389822
123.720156,26,82.668058
89.06321,18,82.858043
115.703041,23,83.126487
91.98912,19,83.318439
187.059717,38,84.363065
84.406092,18,84.542859
252.713742,49,85.028466
88.849043,18,85.190444
142.316108,31,85.537666
124.031072,26,85.809612
145.659846,29,86.12845
144.856654,30,86.470147
76.651504,16,86.646914
164.169224,35,87.025677
93.43954,19,87.219004
76.313052,16,87.404886
87.072583,18,87.591836
89.275939,19,87.77357
121.201879,24,88.043441
81.167783,17,88.23882
88.888564,18,88.432254
126.413076,26,88.712288
82.497854,17,88.893357
124.443698,25,89.180418
81.373701,17,89.363296
118.848036,23,89.624465
110.427429,22,89.878491
159.856042,32,90.245141
170.845215,35,90.657132
109.400865,22,90.890421
97.72292,20,91.105947
97.625677,20,91.314125
86.581735,18,91.504497
128.748953,26,91.785857
167.453003,33,92.148653
93.565411,19,92.349657
88.427664,18,92.518939
114.664031,23,92.756644
90.614473,19,92.936157
