# {"env_id": "Walker2d-v2", "t_start": 1551135471.32013} 
r,l,t
-2.724252,18,10.828135
-1.624426,17,10.852089
-0.020067,11,10.86776
3.058414,15,10.895768
0.422819,11,10.913427
-1.337871,18,10.942044
-4.876953,13,10.960179
-4.73596,14,10.980264
-2.683206,11,10.998284
0.904015,21,11.027268
2.642348,22,11.060986
6.23899,33,11.108169
-5.574162,12,11.125061
4.196788,22,11.156478
1.211339,15,11.181033
-1.592553,18,11.210443
0.856413,23,11.245784
-4.731133,26,11.286595
-5.092517,8,11.297653
-0.460844,11,11.312155
-2.477247,13,11.332868
3.276242,18,11.361132
-2.920523,18,11.391497
-6.331726,18,11.416376
-3.400114,25,11.453068
-1.463294,10,11.470091
-0.859063,16,11.497851
1.554048,19,11.527352
-1.96619,14,11.546791
1.162105,24,11.581976
-9.948641,10,11.603021
-2.017975,10,11.617917
-2.504858,17,11.646805
1.955267,16,11.67585
-5.101419,11,11.693788
4.60058,19,11.723308
-3.385888,15,11.744994
-5.499962,22,11.779283
-3.210784,12,11.797165
3.398958,20,11.827929
-1.013753,20,11.857334
2.189325,16,11.883248
6.66145,38,11.941101
-3.922162,25,11.976126
-2.236585,19,12.003624
1.012023,35,12.058143
-1.08886,8,12.069966
1.384259,25,12.105569
-1.964009,17,12.132776
-9.928085,21,12.166003
5.339873,18,12.193449
-5.726495,20,12.221282
3.434632,31,12.269379
0.853012,11,12.285124
-4.078097,10,12.300719
-10.570604,25,12.343397
-0.92431,32,13.166165
-2.778656,31,13.205253
2.389989,18,13.231111
-4.951975,11,13.244952
-1.906789,15,13.268355
-1.711716,25,13.304533
-6.017684,21,13.335366
5.226849,23,13.371719
1.791359,22,13.403498
0.67692,22,13.443643
-1.963241,16,13.465418
-4.611818,11,13.480996
-3.34417,18,13.505245
-1.964339,11,13.519369
1.481594,25,13.554751
-1.922399,16,13.580008
-1.51356,12,13.599457
2.267152,14,13.618202
-2.981105,10,13.632563
-1.745307,12,13.650135
-5.438662,22,13.684918
2.324584,22,13.71805
-4.454562,9,13.732353
-0.771404,13,13.75173
-0.400719,12,13.771546
4.740196,33,13.815575
-2.814114,37,13.873455
-8.614571,17,13.89728
-2.030102,24,13.930616
-6.526204,22,13.960378
-1.120854,18,13.985634
-6.528531,13,14.00969
-0.824302,9,14.023744
3.851084,20,14.051818
3.286117,21,14.084159
-5.073119,19,14.111535
-2.414336,13,14.129951
7.14244,30,14.173005
11.406811,36,14.227577
3.086213,53,14.304404
2.110495,12,14.32194
5.023565,16,14.3469
-3.224539,10,14.377126
0.019571,10,14.391455
-5.848815,13,14.410065
-6.590016,11,14.424067
-2.986874,23,14.454425
0.57345,11,14.468579
2.584403,16,14.489672
-0.13017,12,14.509659
2.591712,16,14.531603
-7.372856,10,14.54541
8.723124,27,14.58736
-2.590473,24,14.618129
2.361634,15,14.637624
-2.347754,21,14.838963
-9.716604,31,14.887668
-3.821575,9,14.899116
9.296614,35,14.944107
-1.718449,14,14.9697
6.414199,20,14.999448
-2.155881,27,15.039757
14.244672,25,15.075111
-8.595446,24,15.106704
-1.416744,31,15.152202
-0.571213,14,15.172276
3.08875,36,15.222643
1.487519,39,15.275707
6.842201,26,15.312731
-2.832196,18,15.336339
-5.250501,19,15.36318
-9.812681,26,15.401446
0.405258,18,15.426663
-2.485687,17,15.451378
-0.028261,11,15.466205
6.585132,17,15.488487
-6.564894,19,15.514213
-7.763532,19,15.541049
0.196512,14,15.559864
1.451692,31,15.604568
-7.65118,27,15.643549
25.601628,36,15.692188
0.436963,16,15.712524
3.212926,17,15.733659
0.014399,13,15.75266
-3.646852,23,15.784662
-3.827118,14,15.803865
-0.895002,37,15.85428
-1.264553,12,15.86992
3.916721,14,15.888448
0.27656,15,15.908392
8.190339,22,15.939895
0.686576,20,15.966956
3.892948,26,16.002216
-7.209878,29,16.040764
-2.676141,18,16.067336
1.980809,24,16.099151
-0.736797,14,16.119545
1.640242,20,16.146328
7.479311,40,16.19856
2.886252,16,16.219699
4.672314,20,16.545955
-1.541275,40,16.598738
