TimestepsSoFar,entropy,EpThisIter,EpRewMean,EpisodesSoFar,meankl,entloss,EpLenMean,ev_tdlam_before,TimeElapsed,EpTrueRewMean,surrgain,optimgain
132219,23.675314,13,44.42182,809,0.009458644,0.0,77.3,0.7184753715991974,277.50768065452576,377.8759717371631,0.26012683,0.26012683
135297,23.693182,14,44.67394,823,0.0103073865,0.0,77.625,0.6681956648826599,284.011994600296,375.6149109064002,0.2145747,0.2145747
138303,23.679197,14,42.931007,837,0.0104885,0.0,73.975,0.7371489107608795,290.3651075363159,358.83250577036245,0.2631601,0.2631601
141354,23.68524,13,43.461143,850,0.00938414,0.0,74.525,0.759714812040329,296.9223155975342,366.5356683619208,0.21606806,0.21606806
144222,23.662836,12,44.297596,862,0.009696512,0.0,75.875,0.7912394851446152,303.4591200351715,377.2870356259526,0.24956669,0.24956669
147198,23.638002,13,47.66028,875,0.00994838,0.0,77.325,0.7322150468826294,310.03965187072754,384.1920705013663,0.2231048,0.2231048
150297,23.640806,14,48.26997,889,0.0104245925,0.0,76.25,0.7616855502128601,316.3997447490692,376.98779348612345,0.23016366,0.23016366
153441,23.628252,13,52.060383,902,0.0101595875,0.0,76.825,0.7824383229017258,322.8116717338562,372.1385550854122,0.25554124,0.25554124
156723,23.635233,14,54.56669,916,0.010229826,0.0,76.8,0.7830494046211243,329.355192899704,367.45565990121105,0.2621438,0.2621438
159876,23.666082,15,52.468456,931,0.011214213,0.0,75.875,0.7987428307533264,335.8121666908264,364.1890906429438,0.2393578,0.2393578
163041,23.67438,13,52.842175,944,0.0107109975,0.0,74.8,0.8011733293533325,342.3232650756836,363.8908278512783,0.21471277,0.21471277
166212,23.66862,13,54.27768,957,0.010024056,0.0,77.675,0.7411466836929321,348.82198667526245,380.477304569465,0.22978865,0.22978865
169311,23.668964,11,61.56167,968,0.010423649,0.0,83.9,0.7858895659446716,355.4130551815033,411.06551847818093,0.2335087,0.2335087
172422,23.683084,13,58.547203,981,0.010521587,0.0,83.6,0.8565423935651779,361.90665459632874,410.0099062552532,0.21300454,0.21300454
175500,23.693354,13,57.59157,994,0.009898193,0.0,83.9,0.821907564997673,368.3523540496826,415.8678389806646,0.22024652,0.22024652
178593,23.705015,14,49.29041,1008,0.010017023,0.0,77.35,0.8221032172441483,374.85426902770996,381.65346286215555,0.21063568,0.21063568
181794,23.710285,14,48.259975,1022,0.011434343,0.0,76.25,0.8249216675758362,381.33340191841125,374.6105210592286,0.22142914,0.22142914
185097,23.73681,13,47.49871,1035,0.011288487,0.0,78.325,0.7741116136312485,387.8301885128021,385.72199632625404,0.23873869,0.23873869
188400,23.724123,14,50.44043,1049,0.010401955,0.0,79.725,0.8202749043703079,394.29154753685,396.6780738912279,0.23368193,0.23368193
191394,23.741535,13,53.554108,1062,0.010878496,0.0,80.0,0.8358119279146194,400.8358836174011,400.2292870330084,0.23371492,0.23371492
194340,23.7299,12,54.873913,1074,0.010314786,0.0,79.75,0.8402493000030518,407.42164158821106,396.5994959326862,0.20654678,0.20654678
197625,23.739435,14,51.64265,1088,0.011361115,0.0,78.775,0.8245238959789276,413.94204020500183,391.69021541312696,0.27008128,0.27008128
200700,23.738848,13,51.289032,1101,0.01056071,0.0,80.025,0.8348859995603561,420.3914587497711,394.60841331166813,0.29988825,0.29988825
203694,23.72752,13,48.110077,1114,0.010667667,0.0,77.95,0.7678395509719849,426.8418200016022,390.7408021100799,0.24507956,0.24507956
206811,23.736082,11,50.468555,1125,0.010666134,0.0,82.725,0.7699287831783295,433.3380880355835,413.14627988547517,0.25618124,0.25618124
209928,23.715801,14,49.55994,1139,0.010790113,0.0,81.0,0.8092923164367676,439.8420045375824,399.0496099644779,0.21192804,0.21192804
213066,23.691828,12,53.600597,1151,0.011623664,0.0,83.5,0.8244310468435287,446.46241664886475,408.45914351477006,0.2289961,0.2289961
216171,23.6804,12,55.82207,1163,0.01095934,0.0,85.4,0.8070726990699768,452.8933298587799,410.7441757757488,0.2284816,0.2284816
219201,23.672789,13,52.692158,1176,0.01110957,0.0,83.725,0.8251654654741287,459.29415678977966,409.0686797267776,0.24089232,0.24089232
222267,23.672527,12,51.121086,1188,0.011406851,0.0,83.65,0.8488490581512451,465.7102632522583,409.557711372073,0.22944684,0.22944684
225417,23.674498,14,47.00186,1202,0.012499804,0.0,79.375,0.7644563317298889,472.248254776001,392.11989824465644,0.35958517,0.35958517
228363,23.689434,13,48.731743,1215,0.011345665,0.0,78.275,0.7819730639457703,478.76132917404175,384.57833197172283,0.24389708,0.24389708
231555,23.68189,13,49.185402,1228,0.011910418,0.0,77.4,0.8500676155090332,485.3789658546448,383.009846626891,0.27745372,0.27745372
234606,23.67267,12,53.842857,1240,0.011543297,0.0,80.625,0.8635004609823227,491.9077618122101,400.1338285485066,0.23008138,0.23008138
237621,23.66844,13,55.387115,1253,0.0110407835,0.0,80.85,0.8015437722206116,498.5769772529602,403.28789741706163,0.2808497,0.2808497
240603,23.681236,11,56.96134,1264,0.0110925995,0.0,84.475,0.8282703459262848,505.1000556945801,415.9983478029179,0.2275401,0.2275401
243777,23.689634,11,59.903736,1275,0.01177994,0.0,87.625,0.7966515123844147,511.40937757492065,433.2194393780916,0.26841575,0.26841575
246768,23.677496,12,57.455315,1287,0.011868462,0.0,87.075,0.8262744098901749,518.010591506958,432.7592878532657,0.22884464,0.22884464
249984,23.677732,13,54.81124,1300,0.012045278,0.0,86.55,0.8497226238250732,524.5253150463104,426.2794261369917,0.2461043,0.2461043
253245,23.66308,13,51.43548,1313,0.011193704,0.0,82.325,0.8150004595518112,530.9383840560913,411.81156681852565,0.2353565,0.2353565
256434,23.669123,13,52.77602,1326,0.011952041,0.0,82.475,0.8392276167869568,537.403927564621,409.13857988006527,0.2589773,0.2589773
259800,23.650213,12,56.091026,1338,0.0119862035,0.0,85.7,0.7290685474872589,543.9143142700195,426.4109681471875,0.24721393,0.24721393
262791,23.651545,12,56.422554,1350,0.01195498,0.0,85.95,0.8277388364076614,550.471244096756,422.73775529982277,0.26149344,0.26149344
265905,23.654848,13,55.521473,1363,0.011177437,0.0,85.075,0.8205874413251877,556.9464831352234,418.52749882671094,0.2345992,0.2345992
269022,23.6485,12,53.438385,1375,0.0110960575,0.0,81.8,0.816690668463707,563.3315281867981,402.6790704196843,0.28402415,0.28402415
272040,23.644365,12,53.522545,1387,0.012097786,0.0,83.05,0.8903305530548096,569.8240492343903,410.37290095773824,0.24620599,0.24620599
275124,23.634275,12,55.194885,1399,0.01117233,0.0,84.9,0.8715208768844604,576.376051902771,420.8851844839188,0.25708598,0.25708598
278034,23.605536,11,57.2042,1410,0.011638649,0.0,85.275,0.8453830033540726,582.9666936397552,420.8858815274296,0.2625458,0.2625458
281217,23.606134,13,58.75187,1423,0.011236468,0.0,84.6,0.8035153448581696,589.4657752513885,418.8587503156963,0.26731157,0.26731157
283980,23.60687,11,59.66499,1434,0.01242457,0.0,84.65,0.8227512240409851,595.9068651199341,415.57147699962604,0.24855363,0.24855363
286962,23.603025,12,57.326256,1446,0.011127448,0.0,83.225,0.8316018283367157,602.4010968208313,408.49262577492084,0.24550942,0.24550942
290151,23.59979,13,58.29544,1459,0.011259571,0.0,82.2,0.8175846040248871,608.9515211582184,406.4002654822897,0.27027184,0.27027184
293181,23.593828,13,56.771534,1472,0.011099367,0.0,81.025,0.8018473982810974,615.5014028549194,399.2866580742633,0.25599474,0.25599474
296421,23.595137,13,55.66496,1485,0.010434309,0.0,80.6,0.832818329334259,622.2045319080353,397.916007269744,0.29746047,0.29746047
299448,23.599674,12,54.928326,1497,0.011956325,0.0,80.725,0.8126688599586487,628.7132525444031,398.48661538520764,0.2690887,0.2690887
302517,23.584455,12,55.93868,1509,0.01288672,0.0,83.7,0.7605937719345093,635.249124288559,412.62109058155863,0.24700348,0.24700348
305610,23.577131,12,55.14687,1521,0.0114661595,0.0,83.775,0.7948059141635895,641.7493889331818,417.2986763084764,0.24123368,0.24123368
308493,23.588156,12,53.486053,1533,0.011327045,0.0,83.4,0.8475880771875381,648.26629114151,411.6626243920762,0.25064304,0.25064304
311655,23.584455,12,57.593464,1545,0.011571773,0.0,85.75,0.837904542684555,655.1464247703552,428.9182739363676,0.27078784,0.27078784
314754,23.57707,12,59.566254,1557,0.012227865,0.0,83.775,0.7612396478652954,661.7631559371948,419.99413138870267,0.2519245,0.2519245
317709,23.579527,12,61.559174,1569,0.013611398,0.0,85.875,0.8453935980796814,668.3591148853302,430.8629570817613,0.2583078,0.2583078
320712,23.57153,12,60.669106,1581,0.011614519,0.0,83.925,0.8110215961933136,674.8986127376556,417.8865645965175,0.2496576,0.2496576
323748,23.569254,12,57.482765,1593,0.012321329,0.0,81.375,0.844246506690979,681.4305992126465,402.9422685752382,0.24903935,0.24903935
326892,23.572203,12,59.82439,1605,0.013180876,0.0,85.85,0.8344077914953232,687.9840378761292,425.5569582775732,0.3059229,0.3059229
329961,23.572271,12,56.088783,1617,0.012230852,0.0,85.15,0.8923275172710419,694.5910151004791,422.304799186945,0.2359587,0.2359587
333087,23.572588,10,58.426556,1627,0.0123367915,0.0,90.725,0.8723920434713364,701.1492118835449,453.5161598688216,0.23667702,0.23667702
336120,23.569904,13,56.795044,1640,0.013262545,0.0,88.7,0.8529396951198578,707.64692902565,444.92321260333847,0.2947806,0.2947806
339135,23.570066,11,56.30665,1651,0.01195039,0.0,88.725,0.8572508692741394,714.3630630970001,440.45012566008063,0.26128381,0.26128381
341988,23.580072,12,54.65282,1663,0.012846156,0.0,85.225,0.8288921266794205,720.9037826061249,422.7193720612242,0.26295763,0.26295763
344862,23.573736,11,53.605583,1674,0.011727871,0.0,84.95,0.8364544808864594,727.478814125061,415.3107862611647,0.34969136,0.34969136
348075,23.570133,13,50.38819,1687,0.0122102145,0.0,82.575,0.8164214640855789,734.1639459133148,404.98204762302026,0.24203238,0.24203238
351036,23.57137,12,52.715466,1699,0.012564878,0.0,83.625,0.787923663854599,740.8213913440704,412.7520238434965,0.25339144,0.25339144
354126,23.564703,13,49.78591,1712,0.012644177,0.0,80.9,0.8336281925439835,747.416090965271,400.4766529066741,0.24389437,0.24389437
357249,23.557375,11,56.161938,1723,0.0125226015,0.0,83.975,0.7748088240623474,754.0476400852203,418.79855456485103,0.2754494,0.2754494
360318,23.561102,10,63.656334,1733,0.012979464,0.0,90.7,0.7298700511455536,760.714013338089,451.98301995188876,0.31433898,0.31433898
363330,23.560465,13,61.530834,1746,0.0135673415,0.0,88.875,0.8451629132032394,767.3011038303375,438.774903796885,0.25806934,0.25806934
366363,23.549643,10,67.02559,1756,0.013099542,0.0,92.875,0.7715691477060318,774.0267288684845,459.24065635900445,0.37330204,0.37330204
369333,23.54437,10,63.772743,1766,0.012890365,0.0,91.6,0.7841590344905853,780.6972343921661,453.0791899849245,0.2330904,0.2330904
372453,23.542501,11,65.74057,1777,0.0126253115,0.0,93.15,0.8652639091014862,787.3291788101196,456.10104429133463,0.27608365,0.27608365
375537,23.536154,10,70.500595,1787,0.014070503,0.0,99.4,0.7721391767263412,794.0640203952789,488.2892551174358,0.25735557,0.25735557
378744,23.524721,12,69.743835,1799,0.0133354105,0.0,96.7,0.8672687411308289,800.7765073776245,475.57286763367466,0.23366618,0.23366618
381867,23.526836,11,64.868546,1810,0.013054134,0.0,93.825,0.8286839872598648,807.4161105155945,457.57853811218064,0.25401777,0.25401777
384846,23.52342,11,64.030945,1821,0.013714771,0.0,93.775,0.7478908002376556,813.9399495124817,458.7915462138702,0.26912707,0.26912707
387957,23.518637,13,59.333496,1834,0.013233112,0.0,88.075,0.8558113127946854,820.4861798286438,435.3642866189084,0.25855267,0.25855267
391065,23.519304,11,61.405804,1845,0.014754942,0.0,88.75,0.7520513534545898,827.097311258316,440.49339476418663,0.2741133,0.2741133
393903,23.521551,9,63.21621,1854,0.014902139,0.0,89.775,0.844941258430481,833.7729871273041,452.30337963716204,0.2819859,0.2819859
397116,23.509844,12,64.14429,1866,0.014548672,0.0,90.6,0.8187681436538696,840.2993967533112,462.15108147686806,0.27171654,0.27171654
400230,23.500998,11,65.844284,1877,0.012989368,0.0,94.225,0.8421900570392609,846.8445179462433,480.40412749962735,0.28228593,0.28228593
403440,23.512434,11,66.29921,1888,0.01279884,0.0,95.675,0.8370896726846695,853.4285886287689,486.11917666321085,0.31230265,0.31230265
406374,23.526041,10,63.610283,1898,0.013859521,0.0,93.175,0.86977918446064,860.1049835681915,471.07818651777905,0.324568,0.324568
409308,23.534264,9,66.74043,1907,0.013269505,0.0,98.45,0.8772925436496735,866.6068987846375,496.3468640680394,0.33250463,0.33250463
412434,23.540216,11,67.73555,1918,0.014420711,0.0,99.0,0.8336722254753113,873.268447637558,499.1494864046671,0.31276137,0.31276137
415584,23.54362,11,65.40904,1929,0.01373823,0.0,99.275,0.8590666055679321,879.9460592269897,495.4778235015254,0.35245693,0.35245693
418545,23.536543,10,62.216896,1939,0.014670171,0.0,99.275,0.8383454233407974,886.6864459514618,489.2486771506592,0.2933343,0.2933343
421539,23.530008,11,59.59677,1950,0.0125486795,0.0,96.25,0.8483660966157913,893.2124671936035,472.1244219127684,0.26464862,0.26464862
424551,23.531313,10,59.020027,1960,0.0040326007,0.0,94.825,0.6287226378917694,899.8159067630768,465.6314566366394,0.16340901,0.16340901
427746,23.530436,12,58.23513,1972,0.01248293,0.0,94.225,0.7809316366910934,906.4913513660431,462.39862812932245,0.24016872,0.24016872
430536,23.537676,9,62.269337,1981,0.013906004,0.0,95.15,0.7904923409223557,913.0447468757629,467.567550154508,0.2668352,0.2668352
433497,23.53548,11,66.59251,1992,0.014389256,0.0,95.65,0.879078634083271,919.6604850292206,474.5522028016292,0.2761556,0.2761556
436578,23.539614,11,65.11411,2003,0.013378443,0.0,93.925,0.8523159772157669,926.2209627628326,465.89079211758656,0.27547917,0.27547917
439647,23.5428,11,67.52539,2014,0.014123624,0.0,92.9,0.8621345609426498,932.9993665218353,465.4855702674055,0.29844132,0.29844132
442761,23.540777,10,67.36484,2024,0.013503533,0.0,96.1,0.8200372904539108,939.6428673267365,483.67318358332795,0.28605825,0.28605825
445638,23.54354,10,66.93794,2034,0.013635749,0.0,96.85,0.8556885570287704,946.0913164615631,486.32184570088714,0.3404274,0.3404274
448659,23.540283,11,64.294426,2045,0.0129994685,0.0,96.4,0.8522682934999466,952.6582338809967,485.62128412281584,0.23988035,0.23988035
451830,23.549322,11,64.71498,2056,0.013762346,0.0,98.125,0.8384096473455429,959.3308911323547,492.22602971051475,0.32088006,0.32088006
454851,23.549559,11,59.35697,2067,0.014629612,0.0,93.325,0.8493510484695435,965.9684567451477,465.0651072906482,0.3146714,0.3146714
458076,23.550539,11,60.413383,2078,0.013235339,0.0,93.825,0.8129286468029022,972.6451933383942,469.0409308157685,0.27623525,0.27623525
460995,23.54606,10,63.606712,2088,0.014652475,0.0,95.0,0.8710561692714691,979.2521064281464,477.08869997424574,0.24509245,0.24509245
463998,23.541742,10,66.75163,2098,0.014519772,0.0,96.325,0.8416656255722046,985.8809840679169,483.69788269913545,0.27885598,0.27885598
467073,23.54417,10,71.477234,2108,0.014437542,0.0,98.85,0.8210680931806564,992.5547542572021,497.64359007907314,0.30110604,0.30110604
470070,23.547197,9,73.616005,2117,0.014370855,0.0,102.375,0.8968156799674034,999.1837630271912,516.7573219785818,0.28532904,0.28532904
473292,23.548422,11,73.135666,2128,0.01459487,0.0,102.475,0.8645241260528564,1005.7547159194946,517.868293757068,0.29393232,0.29393232
476304,23.543928,10,70.40904,2138,0.013827704,0.0,102.55,0.8403723239898682,1012.3334002494812,516.2797656459139,0.28605103,0.28605103
479433,23.53808,10,68.676445,2148,0.0038661638,0.0,103.0,0.8797338157892227,1018.9864635467529,514.5926170854823,0.1407238,0.1407238
482523,23.536459,11,66.53057,2159,0.003932447,0.0,99.325,0.8497220873832703,1025.5379462242126,494.57284504576535,0.14946085,0.14946085
485625,23.534685,11,63.93059,2170,0.003919458,0.0,97.25,0.7973932027816772,1032.1216037273407,481.54648741403753,0.14196092,0.14196092
488769,23.534426,11,63.63143,2181,0.0037784528,0.0,94.875,0.87616316229105,1038.673752784729,471.04688150699604,0.14944899,0.14944899
491868,23.534407,13,58.495842,2194,0.014515751,0.0,88.475,0.8393396288156509,1045.2678637504578,439.4788528247885,0.25294012,0.25294012
495090,23.531717,10,62.04252,2204,0.014638469,0.0,94.85,0.8921101614832878,1051.8262360095978,470.02894969985175,0.30461526,0.30461526
497967,23.533712,8,67.11328,2212,0.014755374,0.0,97.45,0.8905513733625412,1058.4839143753052,484.8026662592527,0.26958168,0.26958168
501096,23.534418,12,66.27696,2224,0.013209759,0.0,96.525,0.8801671862602234,1065.070336818695,479.84322234143457,0.24768963,0.24768963
504324,23.536394,12,64.86632,2236,0.01315239,0.0,97.65,0.8695155680179596,1071.634000301361,479.04734021893853,0.21326059,0.21326059
507276,23.534159,9,64.91015,2245,0.014091186,0.0,98.925,0.766404390335083,1078.263852596283,487.8962290297428,0.28480643,0.28480643
510294,23.52962,11,57.32008,2256,0.013907924,0.0,94.0,0.8449230641126633,1084.853132724762,460.96940041523794,0.25065595,0.25065595
513333,23.535398,11,57.167717,2267,0.0038142416,0.0,94.175,0.8176477998495102,1091.448567867279,466.46330722763787,0.13895568,0.13895568
516489,23.532713,11,62.028057,2278,0.014873382,0.0,97.1,0.8385568261146545,1097.961757183075,490.768195503469,0.31941366,0.31941366
519465,23.53327,10,58.274555,2288,0.0037927856,0.0,92.475,0.7818034887313843,1104.4957530498505,470.2708763034393,0.14198247,0.14198247
522612,23.535892,10,63.187965,2298,0.0038999205,0.0,97.075,0.8262831717729568,1111.0202865600586,494.99486423111256,0.15517126,0.15517126
525792,23.538168,11,66.25707,2309,0.014082541,0.0,99.25,0.8226400911808014,1117.571852684021,504.17121149465527,0.24690473,0.24690473
528819,23.535822,11,66.47725,2320,0.014756378,0.0,98.5,0.8313286602497101,1124.0102529525757,495.9017602618778,0.27163145,0.27163145
531894,23.531984,12,64.31688,2332,0.014949638,0.0,94.275,0.8390696048736572,1130.5179505348206,471.0560536666255,0.35844377,0.35844377
534816,23.528399,10,63.98579,2342,0.014983607,0.0,92.65,0.8532163053750992,1137.0981488227844,463.3393615535086,0.29015213,0.29015213
537753,23.524984,9,65.42413,2351,0.013999915,0.0,95.75,0.7665295749902725,1143.751924753189,481.2031482290342,0.39221537,0.39221537
540753,23.524656,9,68.11255,2360,0.014870754,0.0,99.45,0.6986942291259766,1150.4659192562103,502.09789203982217,0.36647394,0.36647394
