entloss,TimeElapsed,EpisodesSoFar,EpLenMean,ev_tdlam_before,EpRewMean,surrgain,TimestepsSoFar,EpThisIter,meankl,optimgain,EpTrueRewMean,entropy
0.0,433.60988688468933,1201,83.3,0.7792970985174179,56.442894,0.22543201,206658,12,0.010925332,0.22543201,401.0848238271741,23.57371
0.0,440.05711913108826,1214,82.15,0.7163040935993195,55.58208,0.23514323,209604,13,0.0108848065,0.23514323,399.0675673025436,23.571108
0.0,446.59961438179016,1226,80.65,0.7410893440246582,54.261024,0.27203208,212514,12,0.01102411,0.27203208,390.89208985462085,23.54793
0.0,453.15808844566345,1240,77.375,0.754867896437645,51.49171,0.24844572,215691,14,0.011140317,0.24844572,380.49314748321706,23.538801
0.0,459.7368004322052,1253,78.675,0.8305603563785553,51.854027,0.23401457,218826,13,0.010285692,0.23401457,385.8471370564462,23.51465
0.0,466.27607679367065,1267,76.6,0.784988284111023,47.995083,0.23017721,221958,14,0.011461505,0.23017721,376.20556866251627,23.520748
0.0,472.8906772136688,1278,80.825,0.7989658713340759,50.992966,0.25457036,224925,11,0.010855604,0.25457036,397.2535517454953,23.528387
0.0,479.3603458404541,1290,81.525,0.8248075395822525,50.278725,0.23737973,227979,12,0.011029457,0.23737973,397.08413235040103,23.530195
0.0,485.9057722091675,1303,83.9,0.7447459399700165,51.6927,0.22717471,231051,13,0.01084703,0.22717471,412.64576450702464,23.509275
0.0,492.4649169445038,1316,82.925,0.8202044516801834,51.27588,0.21866074,234168,13,0.011505312,0.21866074,409.1365516550119,23.505938
0.0,499.01610469818115,1328,82.0,0.7942913621664047,52.502472,0.26454884,237276,12,0.01075994,0.26454884,403.232192023529,23.49811
0.0,505.6030375957489,1340,83.925,0.8600331991910934,52.264763,0.21763714,240309,12,0.010677349,0.21763714,408.06442954804544,23.50952
0.0,512.1833996772766,1353,82.8,0.8455595970153809,50.706047,0.22343113,243360,13,0.010460565,0.22343113,401.65024442802877,23.53027
0.0,518.7595067024231,1365,82.625,0.8533086776733398,48.26438,0.27732673,246576,12,0.011626748,0.27732673,404.39493161196606,23.535383
0.0,525.308486700058,1377,83.4,0.7934544682502747,50.79228,0.24035546,249594,12,0.010559337,0.24035546,409.73002578982886,23.554377
