EpTrueRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,optimgain,meankl,entropy,surrgain,EpisodesSoFar,EpLenMean,EpRewMean,entloss
2020.698011255036,973929,1382.5115027427673,2,0.7752761840820312,0.09088963,0.010352066,6.843062,0.09088963,808,673.75,725.8544,0.0
2024.0457074867015,976512,1388.8771698474884,1,0.8517484366893768,0.11967388,0.010231836,6.8216376,0.11967388,809,670.275,725.7893,0.0
2062.7951793435377,979512,1395.3058590888977,1,-0.12178206443786621,0.07763544,0.00964364,6.7927256,0.07763544,810,681.325,738.32825,0.0
2066.11527719444,983961,1401.6907322406769,2,0.8868709802627563,0.11881956,0.009858221,6.760986,0.11881956,812,679.575,734.5512,0.0
2070.7337076862073,986181,1408.0784969329834,1,0.8895133957266808,0.100306556,0.0105590895,6.7510953,0.100306556,813,682.55,735.11194,0.0
2137.529319847629,990639,1414.4571480751038,2,0.8201432526111603,0.10223393,0.010206473,6.728581,0.10223393,815,701.825,755.4077,0.0
2196.634710763563,993639,1420.8900685310364,1,0.5913620591163635,0.11742305,0.009125931,6.702511,0.11742305,816,718.625,773.756,0.0
2229.3386341750074,996714,1426.6977035999298,2,0.8966424912214279,0.117253006,0.009364326,6.718768,0.117253006,818,728.575,784.5906,0.0
2272.3785213449437,999714,1432.7523188591003,1,-0.26516592502593994,0.15775022,0.011637742,6.6851206,0.15775022,819,744.85,801.229,0.0
2309.5598772442922,1002714,1439.7544920444489,1,0.01884526014328003,0.08642264,0.010643622,6.6472173,0.08642264,820,758.25,814.3966,0.0
