EpThisIter,EpLenMean,EpTrueRewMean,TimeElapsed,optimgain,entropy,entloss,surrgain,meankl,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,EpRewMean
5,197.925,197.925,970.7258551120758,0.01311482,0.5420107,0.0,0.01311482,0.008118309,0.09672445058822632,209722,1210,141.48503
6,197.925,197.925,975.606870174408,0.005714776,0.5721208,0.0,0.005714776,0.0073001767,-0.23290014266967773,210922,1216,127.23867
5,197.925,197.925,980.3899722099304,0.01155295,0.5304916,0.0,0.01155295,0.0069900556,-0.18916940689086914,211922,1221,115.184814
5,197.925,197.925,984.9580748081207,0.008277854,0.54740846,0.0,0.008277854,0.008818898,0.07790207862854004,212922,1226,103.152756
5,197.925,197.925,989.5501821041107,0.0052366797,0.52102476,0.0,0.0052366797,0.0077368277,-0.018692731857299805,213922,1231,92.99302
5,200.0,200.0,994.2496948242188,0.0056416537,0.50286424,0.0,0.0056416537,0.0070935795,0.0813477635383606,214922,1236,85.7255
5,200.0,200.0,998.944534778595,0.01124232,0.49767566,0.0,0.01124232,0.008705892,0.1741325855255127,215922,1241,76.201614
5,200.0,200.0,1003.4856762886047,0.0122533,0.5014375,0.0,0.0122533,0.008335458,0.4222714304924011,216922,1246,71.0869
5,200.0,200.0,1008.1737613677979,0.0090190675,0.51700515,0.0,0.0090190675,0.008416365,0.05799520015716553,217922,1251,70.900185
6,200.0,200.0,1012.7705895900726,0.008038532,0.56052697,0.0,0.008038532,0.007450355,0.04034775495529175,219122,1257,79.717995
5,200.0,200.0,1017.5805284976959,0.009359896,0.5699339,0.0,0.009359896,0.0076499954,0.05054420232772827,220122,1262,94.05928
5,200.0,200.0,1022.2723066806793,0.013324427,0.53735965,0.0,0.013324427,0.00876642,0.04763448238372803,221122,1267,114.19525
5,200.0,200.0,1027.1949934959412,0.0066902023,0.5323671,0.0,0.0066902023,0.009068484,0.025905489921569824,222122,1272,139.22
5,200.0,200.0,1032.0835881233215,0.01095587,0.5594766,0.0,0.01095587,0.00704429,0.005678892135620117,223122,1277,172.06454
5,200.0,200.0,1036.9403252601624,0.01053333,0.58322895,0.0,0.01053333,0.007645971,0.012617945671081543,224122,1282,202.46329
6,198.4,198.4,1041.7396461963654,0.008918012,0.5706024,0.0,0.008918012,0.0035213954,0.016718745231628418,225258,1288,224.52719
5,196.55,196.55,1046.626695394516,0.011832355,0.57051086,0.0,0.011832355,0.0075720595,0.14666908979415894,226184,1293,230.01257
6,192.2,192.2,1051.3217117786407,0.010333831,0.55281717,0.0,0.010333831,0.007674245,0.14515161514282227,227210,1299,228.11035
5,192.2,192.2,1055.8973848819733,0.0054780487,0.5614041,0.0,0.0054780487,0.0046035694,0.1883162260055542,228210,1304,219.33878
6,190.825,190.825,1060.594990491867,0.0068356832,0.5751754,0.0,0.0068356832,0.007890383,0.19358068704605103,229355,1310,195.07587
6,183.525,183.525,1065.5847489833832,0.01196093,0.5621329,0.0,0.01196093,0.0052445848,0.15920400619506836,230263,1316,164.08037
6,179.575,179.575,1070.3643207550049,0.01643216,0.56407666,0.0,0.01643216,0.008215821,0.18652397394180298,231305,1322,131.28448
6,178.375,178.375,1075.3558549880981,0.012001502,0.5707253,0.0,0.012001502,0.009216663,0.18757480382919312,232393,1328,112.77287
5,180.225,180.225,1080.2692077159882,0.011364937,0.56530994,0.0,0.011364937,0.008650303,0.1885111927986145,233393,1333,107.211044
5,180.225,180.225,1084.9111006259918,0.0148860775,0.59047496,0.0,0.0148860775,0.0069146324,0.1939387321472168,234393,1338,102.435425
5,184.575,184.575,1089.7401649951935,0.007905313,0.59353447,0.0,0.007905313,0.0075739613,0.21662873029708862,235393,1343,103.94458
5,185.375,185.375,1094.885474205017,0.012590287,0.5534348,0.0,0.012590287,0.007826336,0.2372739315032959,236393,1348,106.32461
5,189.05,189.05,1099.6132276058197,0.007829459,0.5637299,0.0,0.007829459,0.0066795833,0.26648199558258057,237393,1353,110.78622
5,195.05,195.05,1104.3564598560333,0.0057163853,0.55184996,0.0,0.0057163853,0.0066032084,0.3499613404273987,238393,1358,117.99044
6,198.775,198.775,1108.9818682670593,0.008135773,0.5542654,0.0,0.008135773,0.008415656,0.28272539377212524,239593,1364,127.91372
5,200.0,200.0,1114.1290290355682,0.011885823,0.5428239,0.0,0.011885823,0.008216579,0.44146728515625,240593,1369,136.64677
5,200.0,200.0,1118.8822228908539,0.007239652,0.57249445,0.0,0.007239652,0.006213333,0.15166479349136353,241593,1374,146.5531
5,200.0,200.0,1123.6919395923615,0.013083892,0.56931996,0.0,0.013083892,0.0078283865,0.5013813674449921,242593,1379,154.37527
6,197.475,197.475,1128.196255683899,0.026101034,0.5759587,0.0,0.026101034,0.006676902,0.6486042439937592,243692,1385,158.12857
5,197.275,197.275,1133.4831182956696,0.007553139,0.55988485,0.0,0.007553139,0.008129228,0.4672544002532959,244684,1390,157.92545
5,194.35,194.35,1138.2567756175995,0.008946559,0.5777376,0.0,0.008946559,0.007534365,0.7193590104579926,245567,1395,153.49356
6,194.35,194.35,1143.2386252880096,0.007851396,0.5924396,0.0,0.007851396,0.00917533,0.3521960377693176,246767,1401,150.36003
5,194.35,194.35,1147.4835369586945,0.0077948906,0.562364,0.0,0.0077948906,0.0047496962,0.07873350381851196,247767,1406,153.41086
5,192.675,192.675,1152.5765738487244,0.01101244,0.54918647,0.0,0.01101244,0.0071593923,0.22269898653030396,248700,1411,154.30862
5,192.675,192.675,1157.5719051361084,0.004160431,0.5889914,0.0,0.004160431,0.0064407075,0.3454449772834778,249700,1416,156.5284
6,190.35,190.35,1162.6482317447662,0.010038178,0.5996136,0.0,0.010038178,0.0060965773,0.44482898712158203,250796,1422,151.80894
5,190.625,190.625,1167.2742855548859,0.009631548,0.5880686,0.0,0.009631548,0.0063460423,0.5326128602027893,251712,1427,151.63495
6,190.8,190.8,1172.162569284439,0.0117825465,0.5778959,0.0,0.0117825465,0.004936104,0.494823694229126,252862,1433,152.54013
5,189.725,189.725,1177.0867948532104,0.010872828,0.5918794,0.0,0.010872828,0.008549638,0.5185628533363342,253756,1438,153.2176
7,180.575,180.575,1182.170000076294,0.014556394,0.54620075,0.0,0.014556394,0.0067823017,0.433197557926178,254790,1445,139.35333
6,182.25,182.25,1186.845486164093,0.008090194,0.57466996,0.0,0.008090194,0.007199346,0.6048298180103302,255990,1451,131.56197
5,182.25,182.25,1191.133116722107,0.0081738215,0.5826961,0.0,0.0081738215,0.009735474,0.10429161787033081,256990,1456,123.976295
5,184.525,184.525,1195.4209215641022,0.014640828,0.54510355,0.0,0.014640828,0.008120621,0.14441877603530884,257990,1461,122.99758
5,185.6,185.6,1200.056429386139,0.011782149,0.5472958,0.0,0.011782149,0.0072059436,0.40521228313446045,258990,1466,118.38312
5,187.7,187.7,1204.9012994766235,0.01425617,0.5446235,0.0,0.01425617,0.008763452,0.6426859796047211,259990,1471,118.18101
5,189.2,189.2,1209.8757362365723,0.011133666,0.5578575,0.0,0.011133666,0.0084589925,0.5199139714241028,260956,1476,116.045425
6,194.375,194.375,1214.600930929184,0.0074779023,0.54504573,0.0,0.0074779023,0.006339245,0.3754677176475525,262128,1482,115.23161
7,186.95,186.95,1219.2261135578156,0.01815746,0.533564,0.0,0.01815746,0.008500889,0.10111993551254272,263068,1489,108.46338
5,186.95,186.95,1223.5718462467194,0.0077596926,0.5127473,0.0,0.0077596926,0.00592651,-0.045876502990722656,264068,1494,107.67006
6,185.1,185.1,1228.2312405109406,0.014822496,0.54536253,0.0,0.014822496,0.006819866,0.029655396938323975,265194,1500,105.85681
5,183.45,183.45,1233.2249705791473,0.012936158,0.52339983,0.0,0.012936158,0.0071584526,0.07280117273330688,266128,1505,104.97107
5,183.45,183.45,1237.801456451416,0.009268308,0.5437906,0.0,0.009268308,0.0077898903,0.14073091745376587,267128,1510,105.608505
5,184.3,184.3,1242.7336654663086,0.00895468,0.5745959,0.0,0.00895468,0.008070494,0.17110401391983032,268128,1515,106.675766
5,185.0,185.0,1247.9389052391052,0.010019574,0.53792876,0.0,0.010019574,0.0076814652,0.18028783798217773,269128,1520,106.99884
6,190.875,190.875,1252.6463844776154,0.010508369,0.5027443,0.0,0.010508369,0.0084152315,0.20004504919052124,270328,1526,112.66809
5,196.5,196.5,1257.3973083496094,0.011012125,0.572258,0.0,0.011012125,0.009733528,0.1715177297592163,271328,1531,116.93114
6,192.175,192.175,1262.5487484931946,0.007695926,0.53863394,0.0,0.007695926,0.006178244,0.17906296253204346,272355,1537,113.68713
5,194.025,194.025,1267.9927995204926,0.0074534314,0.53632,0.0,0.0074534314,0.008655313,0.09051859378814697,273355,1542,114.829544
5,195.675,195.675,1273.6549599170685,0.012836164,0.50224066,0.0,0.012836164,0.008637521,0.2639448046684265,274355,1547,115.55129
6,190.225,190.225,1278.4424827098846,0.011362098,0.48902828,0.0,0.011362098,0.0075168153,0.24978893995285034,275337,1553,114.971985
5,190.225,190.225,1283.3979830741882,0.00502996,0.49566716,0.0,0.00502996,0.005427772,0.21193641424179077,276337,1558,116.72026
5,190.225,190.225,1287.5602300167084,0.004446774,0.49962154,0.0,0.004446774,0.008536934,0.28775304555892944,277337,1563,119.24593
5,190.225,190.225,1292.596195936203,0.011844625,0.48820204,0.0,0.011844625,0.009673916,0.3068757653236389,278337,1568,120.507706
6,190.225,190.225,1297.055551290512,0.007967771,0.4870181,0.0,0.007967771,0.009262586,0.37257784605026245,279537,1574,124.85199
5,194.55,194.55,1302.7027416229248,0.0066689583,0.47942537,0.0,0.0066689583,0.0091517735,0.4184631109237671,280537,1579,133.97453
5,194.55,194.55,1307.4951241016388,0.012477549,0.4702134,0.0,0.012477549,0.00928383,0.598312497138977,281537,1584,141.93257
5,194.55,194.55,1312.2481143474579,0.01866925,0.47589552,0.0,0.01866925,0.010095671,0.6215038597583771,282537,1589,149.42569
5,200.0,200.0,1316.4807033538818,0.00817276,0.459791,0.0,0.00817276,0.0035497202,0.6580564379692078,283537,1594,161.96313
5,200.0,200.0,1321.6126947402954,0.0041893423,0.45307106,0.0,0.0041893423,0.007483109,0.6491727530956268,284537,1599,166.90997
5,200.0,200.0,1325.9660301208496,0.009265142,0.49609655,0.0,0.009265142,0.0063684923,0.7160050570964813,285537,1604,171.8523
5,200.0,200.0,1330.386774778366,0.0038617165,0.45818603,0.0,0.0038617165,0.006068901,0.7274568974971771,286537,1609,175.10905
6,200.0,200.0,1335.0431303977966,0.0032446422,0.42932197,0.0,0.0032446422,0.0067844223,0.7429006397724152,287737,1615,175.97878
5,200.0,200.0,1339.6481034755707,0.0077608344,0.42182523,0.0,0.0077608344,0.007821741,0.7714612036943436,288737,1620,173.6112
5,200.0,200.0,1344.5207967758179,0.009335515,0.38391855,0.0,0.009335515,0.007322737,0.7919801771640778,289737,1625,168.84166
5,200.0,200.0,1349.3075404167175,0.009438828,0.43257758,0.0,0.009438828,0.00450006,0.7885146588087082,290737,1630,163.73811
5,200.0,200.0,1353.8468327522278,0.008486524,0.38596177,0.0,0.008486524,0.008468618,0.8043547570705414,291737,1635,157.01114
5,200.0,200.0,1358.2984473705292,0.0064511485,0.3904427,0.0,0.0064511485,0.0071913553,0.8015934079885483,292737,1640,152.10037
5,200.0,200.0,1363.4592792987823,0.0033344016,0.3562622,0.0,0.0033344016,0.007804193,0.7901925295591354,293737,1645,146.85367
5,200.0,200.0,1368.8417212963104,0.008536146,0.38794005,0.0,0.008536146,0.00920044,0.7781013548374176,294737,1650,143.06024
5,200.0,200.0,1373.8579757213593,0.0042408295,0.39341283,0.0,0.0042408295,0.0036213882,0.7743759602308273,295737,1655,139.95927
6,200.0,200.0,1378.788547039032,0.008996444,0.44632703,0.0,0.008996444,0.0074679493,0.8149772137403488,296937,1661,137.44565
5,200.0,200.0,1383.570762872696,0.0095738545,0.46132827,0.0,0.0095738545,0.006526693,0.8124691396951675,297937,1666,136.01477
5,200.0,200.0,1389.0511503219604,0.010520805,0.48479024,0.0,0.010520805,0.007930585,0.7990938872098923,298937,1671,134.81235
5,200.0,200.0,1393.8476181030273,0.008348916,0.46791932,0.0,0.008348916,0.009303987,0.7996945679187775,299937,1676,134.07295
5,200.0,200.0,1398.921629190445,0.003759238,0.4517282,0.0,0.003759238,0.0058258595,0.7784631550312042,300937,1681,133.74393
5,200.0,200.0,1403.6442387104034,0.00824417,0.5117029,0.0,0.00824417,0.007423801,0.8045983016490936,301937,1686,133.53555
5,200.0,200.0,1407.9813249111176,0.010193625,0.520409,0.0,0.010193625,0.0073728682,0.8389307707548141,302937,1691,133.41457
5,200.0,200.0,1413.0413942337036,0.0063091847,0.5195851,0.0,0.0063091847,0.0069204187,0.8106041997671127,303937,1696,133.13211
6,196.35,196.35,1417.8167564868927,0.008533322,0.5140027,0.0,0.008533322,0.006787933,0.7312477827072144,304991,1702,130.79568
6,192.925,192.925,1422.5175302028656,0.0101442635,0.52884424,0.0,0.0101442635,0.0061876597,0.7150389850139618,306054,1708,128.90434
5,192.925,192.925,1427.3359606266022,0.011700675,0.51532805,0.0,0.011700675,0.0058750045,0.502579003572464,307054,1713,128.9761
5,192.925,192.925,1433.5108320713043,0.012021737,0.53986514,0.0,0.012021737,0.009519434,0.6714815497398376,308054,1718,129.25822
6,192.2,192.2,1438.7194471359253,0.011757025,0.53356093,0.0,0.011757025,0.007940317,0.577625036239624,309225,1724,128.68304
7,181.45,181.45,1442.9866898059845,0.011272862,0.49265987,0.0,0.011272862,0.0054673906,0.23182857036590576,310195,1731,121.12087
5,181.45,181.45,1447.887971162796,0.011161646,0.52062315,0.0,0.011161646,0.00930757,0.5193049013614655,311195,1736,120.530785
5,185.1,185.1,1452.5365900993347,0.010006381,0.55044854,0.0,0.010006381,0.008714964,0.24662470817565918,312195,1741,121.38475
7,181.775,181.775,1456.9836180210114,0.012136076,0.49059185,0.0,0.012136076,0.0070036324,0.05961638689041138,313325,1748,116.86401
5,181.225,181.225,1462.1238408088684,0.0053415103,0.49060628,0.0,0.0053415103,0.0041565374,0.11574059724807739,314303,1753,114.25102
5,181.225,181.225,1467.7950975894928,0.0051991893,0.53444266,0.0,0.0051991893,0.0044955737,0.32579219341278076,315303,1758,111.90315
5,181.225,181.225,1472.9351224899292,0.007675299,0.5380888,0.0,0.007675299,0.008734239,0.16803061962127686,316303,1763,109.202614
5,191.725,191.725,1477.890774488449,0.008808695,0.49724385,0.0,0.008808695,0.008523228,0.10018229484558105,317303,1768,112.64717
5,192.7,192.7,1482.9079232215881,0.009997267,0.52955055,0.0,0.009997267,0.0077237114,-0.0600132942199707,318303,1773,110.28552
5,192.7,192.7,1487.005541563034,0.01057092,0.5265902,0.0,0.01057092,0.007829619,-0.032952189445495605,319303,1778,107.03456
6,191.2,191.2,1491.802763223648,0.013950169,0.51139724,0.0,0.013950169,0.007903241,-0.0228121280670166,320443,1784,102.48588
5,196.85,196.85,1496.7279787063599,0.01816982,0.47765073,0.0,0.01816982,0.00860226,-0.12999916076660156,321399,1789,103.25586
5,197.4,197.4,1501.7238755226135,0.010254018,0.47167063,0.0,0.010254018,0.009557874,0.11687862873077393,322399,1794,99.72738
5,197.4,197.4,1506.2384774684906,0.010584692,0.44595796,0.0,0.010584692,0.009321756,-0.027268409729003906,323399,1799,94.749146
6,197.4,197.4,1511.4610130786896,0.009496941,0.41096234,0.0,0.009496941,0.0071836957,0.05897808074951172,324599,1805,89.4166
5,197.4,197.4,1516.3276114463806,0.006188244,0.43899167,0.0,0.006188244,0.0049123326,0.2432790994644165,325599,1810,84.8794
5,197.4,197.4,1520.356371641159,0.008520797,0.4663424,0.0,0.008520797,0.0084045725,0.05807626247406006,326599,1815,80.00191
5,197.4,197.4,1525.3925256729126,0.012477617,0.47766256,0.0,0.012477617,0.007920071,0.09925907850265503,327599,1820,76.11733
5,200.0,200.0,1529.661236524582,0.010581356,0.44507688,0.0,0.010581356,0.006305378,0.052944958209991455,328599,1825,73.75458
5,200.0,200.0,1534.7619485855103,0.0060214936,0.45107818,0.0,0.0060214936,0.007977843,0.2391631007194519,329599,1830,71.33975
5,200.0,200.0,1539.2961015701294,0.005174092,0.46486723,0.0,0.005174092,0.0044946317,0.23482143878936768,330599,1835,70.42844
5,200.0,200.0,1544.383910894394,0.008440551,0.45062053,0.0,0.008440551,0.0054427325,0.4688261151313782,331599,1840,70.19581
6,200.0,200.0,1549.034101486206,0.014196355,0.47240013,0.0,0.014196355,0.010192931,0.6635803282260895,332799,1846,71.1166
5,200.0,200.0,1553.787160873413,0.0110176215,0.42260048,0.0,0.0110176215,0.0070288293,0.5866839587688446,333799,1851,71.74141
5,200.0,200.0,1558.9272463321686,0.006649088,0.46713033,0.0,0.006649088,0.0057053864,0.7558266371488571,334799,1856,72.401215
5,200.0,200.0,1564.2604546546936,0.007242704,0.4848246,0.0,0.007242704,0.0042128568,0.6012999415397644,335799,1861,72.07941
5,200.0,200.0,1568.9119532108307,0.007848008,0.5046632,0.0,0.007848008,0.0057366327,0.4977130889892578,336799,1866,72.55806
5,200.0,200.0,1573.8327507972717,0.003806703,0.4930159,0.0,0.003806703,0.006305419,0.47846728563308716,337799,1871,71.338036
5,200.0,200.0,1578.7013683319092,0.009441024,0.5078841,0.0,0.009441024,0.0053364593,0.5465171933174133,338799,1876,72.12905
5,200.0,200.0,1583.703385591507,0.005309601,0.4917543,0.0,0.005309601,0.0048062345,0.6794374287128448,339799,1881,72.573746
5,200.0,200.0,1588.7748980522156,0.00649931,0.5078128,0.0,0.00649931,0.0064706784,0.6504217088222504,340799,1886,71.765114
6,200.0,200.0,1593.8498554229736,0.0070445077,0.5103651,0.0,0.0070445077,0.0051417416,0.6529710590839386,341999,1892,73.02491
5,200.0,200.0,1598.6935737133026,0.004776166,0.48254886,0.0,0.004776166,0.0043429006,0.49330633878707886,342999,1897,72.53073
5,200.0,200.0,1603.7807381153107,0.0066556474,0.53022975,0.0,0.0066556474,0.0041768164,0.5413797795772552,343999,1902,74.646164
5,199.775,199.775,1608.4747202396393,0.006635098,0.50254226,0.0,0.006635098,0.0062083257,0.3786088228225708,344990,1907,72.55403
5,199.775,199.775,1612.860571861267,0.013074727,0.5363251,0.0,0.013074727,0.008167479,0.44505637884140015,345990,1912,71.01697
5,199.275,199.275,1617.270319700241,0.011755241,0.46183437,0.0,0.011755241,0.007995741,0.4068424105644226,346970,1917,68.21385
5,199.275,199.275,1622.3827948570251,0.0047995485,0.4573201,0.0,0.0047995485,0.007789382,0.30172884464263916,347970,1922,68.720345
6,199.275,199.275,1627.4744009971619,0.009299959,0.46585387,0.0,0.009299959,0.007706692,0.3501421809196472,349170,1928,67.58362
5,199.275,199.275,1632.6909744739532,0.012289711,0.49249637,0.0,0.012289711,0.008881591,-0.18252408504486084,350170,1933,67.69524
5,199.275,199.275,1637.6652827262878,0.007128346,0.4491207,0.0,0.007128346,0.00840112,0.23869389295578003,351170,1938,67.779915
5,199.275,199.275,1642.6845524311066,0.0059573916,0.4885149,0.0,0.0059573916,0.003352663,0.018779516220092773,352170,1943,68.21202
5,199.5,199.5,1647.045429944992,0.009367349,0.5085315,0.0,0.009367349,0.008664998,-0.46125149726867676,353170,1948,72.93374
5,199.5,199.5,1651.9506106376648,0.016456325,0.4834957,0.0,0.016456325,0.006812577,0.047910988330841064,354170,1953,74.171974
5,200.0,200.0,1656.3063888549805,0.0075008906,0.50081575,0.0,0.0075008906,0.006256659,-0.2435314655303955,355170,1958,75.89177
5,200.0,200.0,1661.205073595047,0.011683969,0.47109777,0.0,0.011683969,0.0069800974,-0.14433443546295166,356170,1963,72.2321
6,200.0,200.0,1666.3456621170044,0.0040443344,0.43304306,0.0,0.0040443344,0.006389052,0.04881781339645386,357370,1969,71.33022
5,200.0,200.0,1671.5427539348602,0.006740605,0.45962113,0.0,0.006740605,0.0038769422,0.3621212840080261,358370,1974,71.44081
5,200.0,200.0,1676.0434329509735,0.005435861,0.41158807,0.0,0.005435861,0.007154543,0.15898895263671875,359370,1979,72.006
5,200.0,200.0,1681.3607413768768,0.006133046,0.3804955,0.0,0.006133046,0.0074909674,0.29798561334609985,360370,1984,69.168686
5,200.0,200.0,1688.9759018421173,0.016107999,0.40231767,0.0,0.016107999,0.0056183487,0.232713520526886,361370,1989,63.393982
5,200.0,200.0,1695.1665318012238,0.008927367,0.39549777,0.0,0.008927367,0.008597831,-0.001056075096130371,362370,1994,65.02435
5,200.0,200.0,1700.5756425857544,0.0059009767,0.40864098,0.0,0.0059009767,0.007496616,-0.22140264511108398,363370,1999,71.65652
5,200.0,200.0,1706.0759236812592,0.005999418,0.3802167,0.0,0.005999418,0.0068166247,0.03269970417022705,364370,2004,82.16359
5,200.0,200.0,1711.8419003486633,0.006114381,0.33562702,0.0,0.006114381,0.007958036,0.06821852922439575,365370,2009,86.95158
6,200.0,200.0,1717.7156538963318,0.0098627275,0.3671957,0.0,0.0098627275,0.009179942,0.09513711929321289,366570,2015,99.597984
5,200.0,200.0,1722.7940578460693,0.009880697,0.3993227,0.0,0.009880697,0.007687961,0.14091038703918457,367570,2020,105.1488
5,200.0,200.0,1727.9333291053772,0.004105146,0.44081303,0.0,0.004105146,0.00459418,0.17630267143249512,368570,2025,118.30825
5,200.0,200.0,1733.7769889831543,0.012965875,0.43216056,0.0,0.012965875,0.009192564,0.32520008087158203,369570,2030,130.89377
5,200.0,200.0,1738.8464531898499,0.007964194,0.40789714,0.0,0.007964194,0.008340411,0.24474412202835083,370570,2035,138.97717
5,200.0,200.0,1744.1322057247162,0.0067193694,0.4615841,0.0,0.0067193694,0.008975169,0.32205647230148315,371570,2040,150.6604
5,200.0,200.0,1750.7782950401306,0.01170955,0.40883145,0.0,0.01170955,0.0079441015,0.250579833984375,372570,2045,153.77773
5,200.0,200.0,1755.2546844482422,0.011953797,0.45002073,0.0,0.011953797,0.00907059,0.2702789306640625,373570,2050,167.498
6,200.0,200.0,1761.3810348510742,0.009413013,0.4375382,0.0,0.009413013,0.008802675,0.19736307859420776,374770,2056,169.38081
5,200.0,200.0,1767.3104183673859,0.008066482,0.4192769,0.0,0.008066482,0.00462965,0.4003599286079407,375770,2061,180.39917
5,200.0,200.0,1772.403757095337,0.005311668,0.42294824,0.0,0.005311668,0.008093287,0.1550835371017456,376770,2066,184.89793
5,200.0,200.0,1777.419236421585,0.010187273,0.4668973,0.0,0.010187273,0.007966466,0.39890050888061523,377770,2071,194.47035
5,200.0,200.0,1782.168428659439,0.0074145077,0.46148396,0.0,0.0074145077,0.008280933,0.3992346525192261,378770,2076,201.68236
5,200.0,200.0,1786.8588373661041,0.0135730505,0.43847376,0.0,0.0135730505,0.0077558933,0.43327152729034424,379770,2081,206.85477
5,200.0,200.0,1791.493305683136,0.011839431,0.44665653,0.0,0.011839431,0.009558543,0.40500426292419434,380770,2086,210.66484
5,200.0,200.0,1795.8006265163422,0.02071337,0.44521704,0.0,0.02071337,0.009186471,0.4339519739151001,381770,2091,209.37776
6,200.0,200.0,1800.597942829132,0.004304615,0.4431047,0.0,0.004304615,0.008341669,0.49943315982818604,382970,2097,210.69418
5,200.0,200.0,1805.610826253891,0.018459143,0.40794998,0.0,0.018459143,0.0075443177,0.5431369841098785,383970,2102,208.36401
5,200.0,200.0,1810.170562028885,0.0028791423,0.39255393,0.0,0.0028791423,0.004375111,0.5717042982578278,384970,2107,198.42247
5,200.0,200.0,1814.9720537662506,0.005926916,0.38470125,0.0,0.005926916,0.006403398,0.6023974418640137,385970,2112,187.74533
5,200.0,200.0,1819.13676404953,0.0057105618,0.3986575,0.0,0.0057105618,0.005374247,0.6817637979984283,386970,2117,177.49142
5,200.0,200.0,1823.93466258049,0.009866178,0.36880803,0.0,0.009866178,0.006940215,0.7251650989055634,387970,2122,166.76315
5,200.0,200.0,1828.4694452285767,0.010605242,0.3846572,0.0,0.010605242,0.007170446,0.7719839066267014,388970,2127,160.0386
5,200.0,200.0,1832.9281327724457,0.009544613,0.41560775,0.0,0.009544613,0.0061788755,0.7729550451040268,389970,2132,153.4982
5,200.0,200.0,1837.6887707710266,0.009307675,0.44524035,0.0,0.009307675,0.009275815,0.7759301662445068,390970,2137,149.21826
6,200.0,200.0,1842.7738921642303,0.006341199,0.46356523,0.0,0.006341199,0.0054398105,0.8199548870325089,392170,2143,145.77205
5,200.0,200.0,1847.3503181934357,0.00520707,0.415857,0.0,0.00520707,0.004409848,0.8384760767221451,393170,2148,143.62141
5,200.0,200.0,1852.1414639949799,0.010776217,0.4700877,0.0,0.010776217,0.0060398597,0.8421845436096191,394170,2153,142.30678
5,200.0,200.0,1857.0896875858307,0.010892756,0.5162529,0.0,0.010892756,0.0065280367,0.8537136614322662,395170,2158,141.7588
5,198.9,198.9,1861.6264066696167,0.009951282,0.48147723,0.0,0.009951282,0.0060419003,0.8212598264217377,396126,2163,140.15756
5,198.9,198.9,1866.0280265808105,0.004983178,0.46251148,0.0,0.004983178,0.005299364,0.8664111942052841,397126,2168,139.94814
6,198.9,198.9,1871.0413100719452,0.009657444,0.4806134,0.0,0.009657444,0.0056905253,0.870028555393219,398326,2174,139.51341
5,197.425,197.425,1876.290144443512,0.011008314,0.46596378,0.0,0.011008314,0.008991549,0.8352337330579758,399267,2179,138.057
5,197.425,197.425,1881.2388670444489,0.012304458,0.48249453,0.0,0.012304458,0.0059118588,0.8833274841308594,400267,2184,137.93025
5,197.425,197.425,1886.3740887641907,0.019071748,0.5025088,0.0,0.019071748,0.008587794,0.8802441731095314,401267,2189,137.00346
5,197.425,197.425,1891.5902352333069,0.0063705714,0.46310157,0.0,0.0063705714,0.0069965227,0.8858573660254478,402267,2194,136.0667
5,197.425,197.425,1896.253591299057,0.00552396,0.49133396,0.0,0.00552396,0.00868161,0.8859482929110527,403267,2199,134.45078
6,198.525,198.525,1901.2896144390106,0.010926152,0.51764584,0.0,0.010926152,0.0046261055,0.8566413372755051,404467,2205,133.00822
5,198.525,198.525,1906.2595596313477,0.0064240866,0.5086244,0.0,0.0064240866,0.0034387778,0.8705945909023285,405467,2210,130.62822
5,196.425,196.425,1911.2445528507233,0.008078985,0.5399382,0.0,0.008078985,0.00540659,0.8684789389371872,406383,2215,126.49219
6,196.35,196.35,1917.0237720012665,0.0052951835,0.5361516,0.0,0.0052951835,0.008849238,0.88254364579916,407521,2221,122.80585
5,193.55,193.55,1922.5210402011871,0.012583353,0.49634367,0.0,0.012583353,0.0077369376,0.7052353322505951,408409,2226,116.472
5,193.55,193.55,1927.8533344268799,0.013873812,0.5147668,0.0,0.013873812,0.007168368,0.7229221761226654,409409,2231,111.532814
6,193.55,193.55,1933.2973744869232,0.00691056,0.520167,0.0,0.00691056,0.0074242083,0.36352455615997314,410609,2237,103.81876
5,193.55,193.55,1938.145236492157,0.008157734,0.5327569,0.0,0.008157734,0.009826896,0.5334853827953339,411609,2242,97.34932
5,191.925,191.925,1942.7352404594421,0.009128222,0.5196769,0.0,0.009128222,0.008854426,0.16881948709487915,412544,2247,89.63082
5,194.025,194.025,1948.18226146698,0.009207467,0.52237546,0.0,0.009207467,0.0076768547,0.6721735894680023,413544,2252,82.88298
5,194.025,194.025,1953.0927243232727,0.008269519,0.5731958,0.0,0.008269519,0.0077087153,0.38600581884384155,414544,2257,77.08948
6,194.35,194.35,1957.9673357009888,0.009869836,0.5223806,0.0,0.009869836,0.006370227,0.28920310735702515,415695,2263,69.3539
5,194.45,194.45,1963.0050032138824,0.009472475,0.5351647,0.0,0.009472475,0.006904745,0.4489017128944397,416587,2268,65.47739
6,194.45,194.45,1968.0542523860931,0.008417094,0.5247552,0.0,0.008417094,0.008933336,0.5451742112636566,417787,2274,62.300934
5,194.45,194.45,1972.6314647197723,0.005927562,0.53346527,0.0,0.005927562,0.009266849,0.02603006362915039,418787,2279,58.716682
