# {"env_id": "Walker2d-v2", "t_start": 1555516703.8264987} 
r,l,t
3.584437,18,13.461212
-0.040145,18,13.57473
-2.841208,10,13.630594
2.108671,17,13.74431
-3.012086,19,13.849938
0.570597,11,13.930032
0.706306,13,14.045261
-3.232842,10,14.11289
-3.18664,16,14.231193
-2.889542,10,14.29659
-2.545647,15,14.416793
2.313928,17,14.557992
-1.826657,11,14.635311
-3.001371,17,14.749187
-2.107491,10,14.823696
-6.869171,10,14.900539
-5.028234,19,15.026255
0.019412,12,15.111195
31.298231,43,15.416759
5.922674,28,15.634087
3.370403,24,15.805236
1.080077,13,15.894868
-4.701421,24,16.050275
-2.067624,21,16.19502
-2.956922,11,16.27192
-5.472747,20,16.413027
4.767451,24,16.619753
-7.347805,23,16.823026
-4.755927,12,16.906128
1.287462,12,16.979166
-1.199066,20,17.111209
-2.071533,17,17.225846
-0.243161,17,17.343616
-6.390159,21,17.487988
-0.058484,12,17.563656
-6.150038,22,17.729561
2.060398,12,17.808917
-4.435849,7,17.853141
-5.033171,8,17.907079
-2.453804,12,17.986741
-12.304772,20,18.133769
-3.286924,9,18.200382
1.361715,23,18.365439
9.118069,26,18.53991
4.950271,16,18.640637
2.005627,13,18.730779
-7.090022,16,18.854524
-0.052351,11,18.927263
-4.240296,16,19.034443
5.733607,22,19.21665
0.376615,18,19.354784
-5.247881,10,19.418598
-7.169748,23,19.588058
-5.830056,11,19.674674
11.483484,39,19.945121
0.251832,27,20.155438
-4.413323,20,20.299551
-9.172743,19,20.470957
2.921276,34,21.924964
-5.196304,16,22.036419
15.007447,28,22.207886
3.118166,26,22.381275
-4.030058,16,22.473884
-4.280457,8,22.523842
-9.016926,28,22.715933
3.549831,30,22.932477
-0.914472,20,23.070433
-0.469438,17,23.180746
0.22631,14,23.280341
1.596228,15,23.379493
-1.510091,26,23.576876
0.108182,21,23.737896
-7.917037,17,23.890334
-3.672619,17,24.023362
-6.131184,17,24.139407
-5.746359,20,24.306958
12.51583,30,24.52744
-8.203778,14,24.644385
-4.512076,9,24.707419
-4.569999,20,24.866079
0.67009,19,25.014649
3.778902,15,25.137824
1.80938,28,25.333807
-0.171149,10,25.407651
3.860246,17,25.533374
-5.224906,15,25.658867
2.153671,22,25.863988
-2.954339,33,26.084547
-3.392129,11,26.176219
-1.798903,18,26.337064
6.767264,26,26.54306
1.608366,36,26.810288
-13.962215,23,26.978899
2.310591,17,27.121127
-4.08944,24,27.304803
-3.869405,11,27.384609
-9.594147,13,27.484189
-9.099257,23,27.650553
-3.325212,15,27.771701
5.904839,27,27.957253
-2.977531,7,28.000523
-2.548712,14,28.10356
-4.787084,16,28.213886
7.061146,17,28.342935
-0.198651,10,28.420697
5.196299,23,28.598414
-3.129062,25,28.806258
-2.181299,10,28.87734
6.988393,22,29.069944
0.628221,16,29.197658
-4.139016,23,29.387609
2.76484,23,29.567865
0.86743,25,30.189481
-11.056985,14,30.300999
-6.334677,15,30.425792
-0.807026,9,30.492371
-5.093423,23,30.686035
5.969542,18,30.844271
-7.480408,19,31.004236
38.659041,86,31.687785
-5.66635,17,31.815576
-4.774526,23,31.991189
-3.765043,27,32.165293
-0.206086,25,32.349628
12.297268,24,32.51399
9.474032,25,32.702824
-0.742286,23,32.874482
-6.346043,20,33.03127
3.968715,25,33.206481
-2.548891,14,33.310137
-0.921743,25,33.501364
6.930666,38,33.789975
-0.771692,40,34.093621
-0.759993,11,34.198572
-2.376756,20,34.354448
2.362895,24,34.528404
-1.187114,11,34.598069
-3.344064,22,34.758914
17.838721,61,35.220145
-8.743817,22,35.387331
4.806943,16,35.511839
-1.336912,29,35.72477
-9.29523,20,35.866784
0.201076,10,35.946258
-5.187424,16,36.058132
6.084391,16,36.176466
4.575924,47,36.550209
0.802013,15,36.665473
-1.905752,17,36.817039
-7.546558,18,36.968942
-2.049346,14,37.089563
-3.9503,23,37.286581
2.821977,21,37.461112
15.721742,35,37.767653
-2.267026,18,37.886292
-4.876831,13,38.987569
3.752213,33,39.240031
23.490221,31,39.532006
5.128733,29,39.744751
23.408194,39,40.04346
13.119707,30,40.239526
2.159015,39,40.520876
-3.427181,15,40.624221
1.76708,17,40.74887
-2.399553,24,40.944199
-2.221423,16,41.089135
4.595405,39,41.360484
1.3344,11,41.440974
9.106614,33,41.64264
-8.31604,13,41.730268
-3.143048,29,41.939122
12.644735,40,42.220234
-6.361429,30,42.43786
9.559352,44,42.773986
-7.239609,18,42.914834
-1.6162,13,43.004748
-4.762268,28,43.196161
0.823995,34,43.434152
1.16274,21,43.589419
6.641864,34,43.835484
-8.952843,14,43.936704
-3.578329,11,44.018536
-12.921934,21,44.165993
12.916623,35,44.421994
14.923607,43,44.751816
-1.528478,9,44.81805
-4.974373,20,44.979323
1.92075,14,45.088005
6.280341,15,45.203168
-1.862704,11,45.274264
-0.887391,23,45.444548
2.905207,17,45.571226
40.451948,51,45.955409
-5.079458,27,46.162423
0.281316,33,46.40155
-3.25832,20,47.01241
1.30996,14,47.115295
2.001959,29,47.348791
8.51949,42,47.713357
-7.603694,23,47.952109
1.428675,11,48.063635
-2.93736,33,48.405891
-0.109764,28,48.686157
1.775445,13,48.823915
-2.837085,24,49.049976
21.491795,44,49.534757
-1.492544,21,49.737676
4.84479,16,49.879237
-3.355348,28,50.140885
0.614155,41,50.526814
8.89663,35,50.833897
-2.478497,24,51.03883
-0.014286,20,51.207765
5.997648,29,51.473651
2.195331,27,51.704239
1.515708,33,52.011676
18.891693,46,52.458333
-3.439204,11,52.566041
9.065,41,52.928231
0.252188,16,53.082114
6.007874,27,53.305684
-1.936763,11,53.383233
0.657433,28,53.590225
-5.847793,25,53.758765
6.124227,19,53.886492
-0.875208,10,53.962355
-8.433955,17,54.081872
15.184693,44,54.403625
0.219127,10,54.475097
-7.20201,29,54.704523
-6.136859,20,54.856604
2.301113,26,55.06462
-2.030313,24,55.25047
3.2281,29,55.441662
2.486971,37,55.704306
2.685178,42,56.496296
28.54197,44,56.847194
4.602283,59,57.336498
-1.388147,20,57.488079
-4.729508,22,57.680337
-2.951449,10,57.745427
-7.81136,20,57.89217
0.868826,32,58.164253
8.440367,35,58.494985
14.828846,55,58.988556
3.43016,39,59.343232
3.010731,43,59.693959
7.299296,39,60.027864
10.60615,34,60.284146
-0.563527,32,60.521958
37.615009,90,61.1981
-1.291412,25,61.379253
7.192355,31,61.609062
-2.956219,41,61.896973
4.739759,26,62.066164
6.610337,40,62.36921
-1.73069,26,62.548694
4.541603,28,62.751661
13.403941,37,63.039633
33.131483,65,63.490101
0.833489,16,63.593471
5.905323,48,63.940383
1.134216,21,64.094893
1.514102,77,65.232173
5.077727,32,65.45119
-0.80396,23,65.611623
2.460776,33,65.867234
-0.840579,26,66.079421
-0.961801,26,66.258998
16.621371,47,66.638336
-6.794537,21,66.811448
7.844061,57,67.27911
0.980938,34,67.546802
-7.072138,20,67.729746
5.087927,40,68.075606
1.018604,32,68.399461
-7.281972,39,68.748707
-9.963362,60,69.257857
0.741618,23,69.463047
-4.986473,41,69.801296
17.684879,46,70.15015
2.012083,22,70.319669
6.041728,16,70.438502
-5.247451,31,70.670488
0.021302,24,70.848516
69.686911,100,71.55428
4.639298,54,71.94258
-0.769437,21,72.112602
-5.050553,52,72.483086
9.513645,28,72.672164
8.207895,26,73.30665
-0.737851,32,73.523063
2.196992,27,73.712834
11.912094,30,73.939263
-7.459122,23,74.131978
-9.497546,24,74.315316
-7.453816,47,74.662674
-0.593655,29,74.872354
-2.744994,36,75.104143
7.029261,44,75.398639
4.273657,44,75.705729
1.231504,34,75.944763
22.156543,43,76.288715
-3.428442,30,76.546152
2.410081,16,76.66801
-5.022242,40,77.023366
-1.60845,50,77.450332
1.596013,26,77.665754
-5.413352,23,77.862766
5.111257,31,78.141257
60.849481,59,78.662221
27.341636,62,79.254747
-2.048303,29,79.551716
5.479288,50,79.956868
0.804826,33,80.225328
3.406181,41,80.532624
38.093461,54,80.92303
10.748017,30,81.184935
1.165064,59,82.00589
-2.498362,23,82.182085
12.054054,36,82.464201
7.609849,30,82.694517
12.410802,37,82.948119
4.524456,34,83.198593
17.192027,55,83.592708
4.805683,39,83.882173
143.210948,119,84.800688
19.041303,66,85.31863
3.413595,23,85.500182
-5.411708,24,85.688802
9.448992,64,86.177486
-1.978015,70,86.702729
22.55559,65,87.271528
11.401904,44,87.611003
15.826541,54,88.054492
-7.901136,57,88.551912
-5.164039,28,88.79774
7.434262,31,89.051928
-1.042913,24,89.240616
9.679066,61,89.741755
1.68025,46,90.64732
-16.013169,78,91.183847
2.32133,36,91.455789
55.039183,103,92.182718
11.09743,35,92.450174
1.237487,61,92.890785
14.541698,73,93.448653
43.866872,109,94.253057
-11.042648,88,94.935867
6.58455,55,95.340321
-0.057595,70,95.905028
-0.175772,33,96.134477
38.740496,93,96.884836
24.274958,59,97.420536
-12.121154,88,98.225862
-7.911327,40,99.046797
8.865546,50,99.60024
13.47711,30,99.899489
7.845309,84,100.680255
0.181538,47,101.108653
1.373356,60,101.667972
2.163494,37,102.017936
-1.809304,30,102.299747
-1.194011,44,102.685838
-10.63731,59,103.238996
76.512466,181,104.819574
-6.364274,20,104.992755
5.624802,51,105.398908
1.253052,51,105.796078
35.086648,79,106.410938
16.093233,69,107.035327
-14.292589,42,107.415089
-16.777583,70,108.564759
-0.836613,69,109.137096
6.951258,91,109.887812
29.702711,68,110.365262
20.786872,97,111.084743
5.683322,29,111.310567
242.033306,172,112.569048
21.222173,48,112.923712
39.173333,109,113.756437
-25.871569,103,114.517619
26.664882,69,114.99979
-17.725982,70,115.504594
18.971744,62,115.931269
-7.531005,46,116.778241
-6.631831,33,117.044751
20.107124,63,117.537857
25.109223,78,118.125856
-7.077266,43,118.422358
215.016756,140,119.451723
19.739226,68,119.895337
16.371159,46,120.215904
30.823139,86,120.798299
1.624214,31,121.018026
-20.736789,76,121.530202
-1.542281,51,121.921269
-18.045119,59,122.391924
129.54355,125,123.336424
4.815163,69,123.871422
-0.455984,35,124.639529
-8.147102,63,125.080333
227.582355,179,126.381656
16.144078,120,127.330755
147.2246,128,128.301207
32.879052,128,129.334367
-21.765523,129,130.325513
161.322597,163,131.615206
205.205388,122,133.029825
1.647369,27,133.255929
92.032986,285,135.349191
-14.087813,80,135.910821
18.960169,116,136.699537
13.665384,57,137.096557
-1.173383,64,137.587759
69.480022,115,138.389946
1.016975,39,138.682503
52.510513,117,139.58517
-23.755418,73,140.146722
32.461547,105,141.70638
5.379436,65,142.335371
189.810202,141,143.472766
19.755669,75,144.023235
-13.776864,66,144.487315
-4.388039,98,145.246392
11.416821,122,146.100696
185.721165,122,146.996429
-7.588295,84,147.589833
30.006421,100,148.311427
12.078312,97,149.43696
50.463553,85,150.090684
37.217668,134,151.377073
80.276079,178,153.098036
1.665011,51,153.618516
-1.476545,87,154.446912
220.882602,185,156.108867
3.178136,41,156.400344
12.549559,106,157.200969
28.533757,94,157.87042
-15.060683,107,159.166019
37.292864,140,160.263115
7.179374,48,160.640495
7.009391,150,161.842078
20.693378,63,162.350057
14.660065,63,162.853642
-37.784543,319,165.133501
-2.392092,99,165.864867
-9.423005,67,166.34193
151.166939,116,167.704002
-10.166716,95,168.375592
155.613957,117,169.185773
66.67151,146,170.360753
207.867215,206,172.076006
