entloss,EpTrueRewMean,surrgain,EpRewMean,optimgain,EpisodesSoFar,meankl,TimeElapsed,TimestepsSoFar,EpThisIter,EpLenMean,entropy,ev_tdlam_before
0.0,808.5066946962348,0.057692416,631.6107,0.057692416,216,0.008548618,553.1330120563507,401850,1,869.55,4.1272254,0.037321269512176514
0.0,811.2916364446467,0.051804114,631.23663,0.051804114,217,0.007546718,557.4110925197601,404850,1,869.55,4.1372,-0.031164050102233887
0.0,800.8352431829541,0.053949088,618.6639,0.053949088,219,0.0072106374,561.657776594162,408330,2,850.55,4.139676,0.09467178583145142
0.0,811.5442292847018,0.05211063,624.9276,0.05211063,220,0.008464377,565.8647410869598,411330,1,860.05,4.142051,-0.0057675838470458984
0.0,819.816024836924,0.09213966,634.40936,0.09213966,222,0.0105971955,570.0785291194916,415317,2,857.075,4.149507,-0.1778782606124878
0.0,824.4920407571437,0.051099233,634.7098,0.051099233,223,0.009033242,574.2681832313538,418317,1,857.075,4.1347117,-0.008016467094421387
0.0,814.5273194270677,0.06833565,625.6324,0.06833565,224,0.009835947,578.5180294513702,419739,1,843.925,4.133117,-0.008927702903747559
0.0,818.7295685419559,0.050410993,626.5202,0.050410993,225,0.00828193,582.7278032302856,422739,1,843.925,4.149346,-0.0008230209350585938
0.0,820.3668979944426,0.29858106,628.64484,0.29858106,226,0.011262928,586.9428465366364,425370,1,840.85,4.143623,0.2510489821434021
0.0,804.940102732263,0.07677849,625.6776,0.07677849,228,0.009729793,591.201158285141,428511,2,817.025,4.147398,0.08983635902404785
0.0,809.1856905495107,0.052706253,625.79694,0.052706253,229,0.007671292,595.4295878410339,431511,1,817.025,4.1574335,-0.016000866889953613
0.0,800.3819358531453,0.06981096,619.83936,0.06981096,231,0.008148201,599.6940820217133,434991,2,803.6,4.145119,0.25357621908187866
0.0,803.3331196457316,0.05301436,620.27844,0.05301436,232,0.007433832,603.9664816856384,437991,1,803.6,4.1441646,-0.026178479194641113
0.0,798.8207885030961,0.085731454,619.9585,0.085731454,234,0.0093258545,608.3083188533783,441849,2,785.75,4.133057,0.3229079246520996
0.0,800.4590405817634,0.061937932,620.0526,0.061937932,235,0.009303944,612.5630826950073,444849,1,785.75,4.1373053,-0.03248894214630127
0.0,795.6656175077418,0.061573062,619.06354,0.061573062,236,0.009846169,616.8192255496979,447849,1,785.75,4.1361065,-0.0013176202774047852
0.0,769.7023792852043,0.102897406,608.7795,0.102897406,239,0.009540164,621.0264999866486,451794,3,743.625,4.135903,0.658062219619751
0.0,733.0211665707305,0.070476934,581.7057,0.070476934,241,0.008360225,625.3219559192657,452430,2,700.15,4.135505,0.5096498727798462
