# {"t_start": 1551092761.616911, "env_id": "CartPole-v0"} 
r,l,t
19.0,19,9.184463
42.0,42,9.334372
12.0,12,9.380939
61.0,61,9.749554
14.0,14,9.791861
10.0,10,9.820797
24.0,24,9.880635
26.0,26,9.943753
12.0,12,9.976478
16.0,16,10.020456
59.0,59,10.353508
24.0,24,10.477644
12.0,12,10.532053
20.0,20,10.602247
31.0,31,10.689003
36.0,36,10.787799
13.0,13,10.820438
28.0,28,10.88858
16.0,16,10.927843
14.0,14,10.961722
12.0,12,10.992279
14.0,14,11.060271
25.0,25,11.178042
23.0,23,11.304234
17.0,17,11.454108
34.0,34,11.65478
11.0,11,11.709753
14.0,14,11.775328
19.0,19,11.860111
26.0,26,12.01621
28.0,28,12.227443
20.0,20,12.328104
43.0,43,12.564966
50.0,50,12.819857
16.0,16,12.897183
30.0,30,13.058087
36.0,36,13.221021
35.0,35,13.436093
9.0,9,13.474182
17.0,17,13.531092
12.0,12,13.615672
22.0,22,13.735418
12.0,12,13.81954
36.0,36,16.111621
10.0,10,16.160523
46.0,46,16.365555
22.0,22,16.455024
13.0,13,16.516999
13.0,13,16.631739
12.0,12,16.78442
12.0,12,16.900272
51.0,51,17.189235
32.0,32,17.376557
23.0,23,17.575242
15.0,15,17.651848
24.0,24,17.759359
29.0,29,17.888684
14.0,14,17.953052
112.0,112,18.317858
16.0,16,18.432908
49.0,49,18.78387
53.0,53,18.942809
21.0,21,19.02254
19.0,19,19.11351
30.0,30,19.351024
31.0,31,19.479559
17.0,17,19.559294
10.0,10,19.607818
33.0,33,19.768066
10.0,10,19.85137
17.0,17,19.968842
17.0,17,20.076725
35.0,35,20.33424
63.0,63,20.754231
27.0,27,20.881067
17.0,17,20.998749
18.0,18,21.158962
36.0,36,21.314275
19.0,19,21.431875
17.0,17,21.511834
85.0,85,22.397361
21.0,21,22.468956
46.0,46,22.612964
22.0,22,22.69269
25.0,25,22.896125
52.0,52,23.184457
73.0,73,23.455374
13.0,13,23.536735
21.0,21,23.594177
82.0,82,24.154207
30.0,30,24.259789
60.0,60,24.420086
48.0,48,24.593748
40.0,40,24.864265
21.0,21,24.953531
26.0,26,25.084706
19.0,19,25.14321
16.0,16,25.229157
51.0,51,25.490139
23.0,23,25.713456
38.0,38,25.976962
62.0,62,26.241618
62.0,62,26.593106
36.0,36,26.713463
13.0,13,26.762102
53.0,53,27.036215
18.0,18,27.448192
50.0,50,27.808818
23.0,23,27.923275
106.0,106,28.618353
115.0,115,29.138278
21.0,21,29.296121
75.0,75,29.78176
45.0,45,30.071434
60.0,60,30.422994
55.0,55,30.588413
25.0,25,30.659088
158.0,158,31.380293
39.0,39,31.475859
28.0,28,31.569138
32.0,32,31.695513
44.0,44,31.964975
35.0,35,32.139556
28.0,28,32.238868
30.0,30,32.32277
19.0,19,32.396816
57.0,57,33.376582
158.0,158,34.116284
41.0,41,34.296623
47.0,47,34.524049
59.0,59,34.981083
81.0,81,35.214872
107.0,107,35.831896
30.0,30,35.964178
89.0,89,36.408664
82.0,82,36.878202
149.0,149,37.630016
123.0,123,38.276475
95.0,95,39.214173
190.0,190,39.793555
183.0,183,40.872871
200.0,200,41.675586
44.0,44,42.044651
116.0,116,42.674141
144.0,144,43.367749
37.0,37,43.530807
139.0,139,45.032715
117.0,117,45.759471
200.0,200,46.686087
116.0,116,47.085594
156.0,156,48.10756
142.0,142,48.785055
183.0,183,49.718384
179.0,179,50.989859
106.0,106,51.4453
200.0,200,52.299678
121.0,121,53.038461
116.0,116,53.672428
177.0,177,54.572962
196.0,196,55.940554
200.0,200,57.100553
200.0,200,57.750256
200.0,200,59.071146
192.0,192,61.038584
142.0,142,62.122746
200.0,200,64.410497
117.0,117,65.196394
151.0,151,65.979209
165.0,165,66.773204
168.0,168,67.437433
200.0,200,68.530524
200.0,200,70.31296
180.0,180,71.252167
200.0,200,72.244955
59.0,59,72.503389
163.0,163,73.078962
122.0,122,73.767298
140.0,140,74.570693
200.0,200,76.018145
171.0,171,77.36641
200.0,200,78.588774
188.0,188,79.486218
200.0,200,80.750525
189.0,189,82.145728
200.0,200,83.340573
200.0,200,84.496861
176.0,176,85.472216
200.0,200,86.4487
198.0,198,88.400998
200.0,200,89.552932
200.0,200,90.442923
119.0,119,91.315713
200.0,200,92.634179
130.0,130,93.249599
200.0,200,94.731433
200.0,200,95.466162
200.0,200,96.774392
200.0,200,97.91922
200.0,200,99.221591
200.0,200,101.023132
154.0,154,102.777055
200.0,200,104.011999
200.0,200,105.899758
200.0,200,107.298563
200.0,200,108.154071
200.0,200,109.909866
200.0,200,110.991506
200.0,200,112.31133
200.0,200,113.563211
200.0,200,114.856842
200.0,200,116.436834
172.0,172,117.218204
200.0,200,118.105264
200.0,200,119.072662
200.0,200,120.154782
200.0,200,121.547086
200.0,200,122.484019
200.0,200,123.779458
200.0,200,125.015765
200.0,200,126.204031
200.0,200,127.668078
200.0,200,128.932183
187.0,187,130.146828
189.0,189,131.278208
200.0,200,132.442861
200.0,200,133.981435
200.0,200,135.142148
200.0,200,136.442166
150.0,150,137.063246
200.0,200,138.41681
200.0,200,139.636968
200.0,200,141.296385
200.0,200,142.430316
200.0,200,143.980226
200.0,200,145.334085
190.0,190,146.345274
200.0,200,148.444549
200.0,200,150.143976
200.0,200,151.164527
196.0,196,152.625226
200.0,200,153.430353
200.0,200,154.841148
200.0,200,155.752146
200.0,200,156.591513
200.0,200,158.008676
200.0,200,159.290076
200.0,200,160.532119
200.0,200,161.831872
200.0,200,162.776369
198.0,198,163.740777
200.0,200,165.276417
200.0,200,166.665674
200.0,200,167.484264
200.0,200,168.334907
200.0,200,169.299346
200.0,200,170.384415
200.0,200,171.797127
200.0,200,172.63926
200.0,200,173.837403
200.0,200,174.817432
200.0,200,176.083573
200.0,200,177.742884
200.0,200,178.874444
200.0,200,179.908355
200.0,200,180.876923
200.0,200,181.792987
200.0,200,182.748917
200.0,200,184.095114
200.0,200,185.289331
200.0,200,186.284963
200.0,200,187.342663
200.0,200,188.211008
200.0,200,189.318237
200.0,200,190.455865
200.0,200,191.359438
200.0,200,192.564223
200.0,200,193.591587
200.0,200,195.156596
200.0,200,196.360605
200.0,200,197.254477
200.0,200,198.281818
175.0,175,199.267985
200.0,200,200.775903
200.0,200,201.795908
200.0,200,203.02355
200.0,200,204.101064
183.0,183,205.07145
200.0,200,206.795513
200.0,200,207.844614
200.0,200,208.619039
200.0,200,209.770072
200.0,200,210.674171
200.0,200,212.501057
200.0,200,213.474813
200.0,200,214.310367
200.0,200,215.255263
200.0,200,216.794598
200.0,200,218.509368
200.0,200,219.514806
200.0,200,220.418461
200.0,200,221.30896
200.0,200,222.408199
200.0,200,223.312273
200.0,200,224.358629
200.0,200,225.177101
200.0,200,226.133105
200.0,200,227.020792
200.0,200,228.376191
200.0,200,229.96907
200.0,200,231.095093
200.0,200,232.036362
200.0,200,233.502797
200.0,200,234.421785
200.0,200,236.018067
200.0,200,237.524642
200.0,200,238.695218
200.0,200,239.439708
200.0,200,240.909165
200.0,200,242.746449
200.0,200,244.029233
200.0,200,245.404478
200.0,200,246.627526
200.0,200,247.906399
200.0,200,250.286276
200.0,200,251.517374
200.0,200,252.759148
200.0,200,253.945735
200.0,200,255.378895
200.0,200,257.115649
200.0,200,258.30098
