EpLenMean,entloss,TimeElapsed,EpRewMean,EpThisIter,EpisodesSoFar,optimgain,surrgain,meankl,ev_tdlam_before,TimestepsSoFar,entropy,EpTrueRewMean
91.95,0.0,6784.660296916962,15.823851,11,3154,0.27920482,0.27920482,0.01401397,0.8366690576076508,725985,23.080519,479.22889638072263
93.5,0.0,6812.444568872452,15.198135,11,3165,0.13477044,0.13477044,0.003847609,0.8176431208848953,728970,23.075752,490.8985654890299
94.775,0.0,6841.182600975037,15.557668,11,3176,0.13760044,0.13760044,0.003918977,0.7750099301338196,732318,23.073784,500.2990734705295
95.625,0.0,6869.979358434677,16.045614,10,3186,0.30092472,0.30092472,0.014606494,0.8189587295055389,735309,23.075243,507.1681255905981
93.05,0.0,6899.330614089966,15.457937,11,3197,0.13826637,0.13826637,0.00391528,0.8809968456625938,738243,23.077406,493.53904345644924
96.3,0.0,6926.545206785202,15.492572,11,3208,0.1401873,0.1401873,0.0038649717,0.8450921028852463,741474,23.08507,506.8503136170656
98.625,0.0,6955.987786531448,15.668821,9,3217,0.3145971,0.3145971,0.014401446,0.8012262582778931,744432,23.085157,516.8248273844653
96.175,0.0,6983.624971866608,15.313268,11,3228,0.15980284,0.15980284,0.0037862188,0.7024507224559784,747408,23.083769,505.8208920778819
93.6,0.0,7012.541179656982,15.581198,13,3241,0.29433715,0.29433715,0.014620997,0.8335739523172379,750687,23.085327,495.70280736791256
93.45,0.0,7040.462000846863,15.488359,10,3251,0.28354007,0.28354007,0.014495394,0.8011756390333176,753837,23.085434,494.9530726963154
93.9,0.0,7069.047922849655,15.023649,10,3261,0.14555949,0.14555949,0.0038745455,0.7082245647907257,756732,23.087002,494.60515766770243
91.775,0.0,7098.137346506119,14.818311,12,3273,0.14417355,0.14417355,0.003860626,0.7360230088233948,759696,23.081114,478.97152917608935
93.5,0.0,7125.81168794632,14.185036,10,3283,0.4997818,0.4997818,0.014108538,0.7052385210990906,762576,23.080147,481.11396379246406
92.125,0.0,7154.869170665741,14.269928,11,3294,0.13757186,0.13757186,0.0038013821,0.802142933011055,765708,23.07918,475.1665669911625
93.725,0.0,7182.832041978836,14.286151,10,3304,0.15293504,0.15293504,0.0038541444,0.8294790536165237,768717,23.077637,482.77748753329854
98.9,0.0,7212.214641094208,15.097494,10,3314,0.31114382,0.31114382,0.014289994,0.8462577164173126,771795,23.07848,511.1774273392727
99.55,0.0,7239.560976266861,16.625772,10,3324,0.31603035,0.31603035,0.014834674,0.7385301887989044,774951,23.083164,522.7837259203947
102.1,0.0,7268.7342529296875,17.267574,11,3335,0.13635269,0.13635269,0.0038022748,0.7614847123622894,778323,23.077274,538.95503196907
99.575,0.0,7297.621410608292,17.119263,10,3345,0.15232752,0.15232752,0.003982017,0.7058663070201874,781041,23.080544,527.4722857070263
96.675,0.0,7325.2086045742035,16.657896,11,3356,0.13714996,0.13714996,0.0037693814,0.8319007903337479,784212,23.07829,510.68793886443126
91.95,0.0,7353.994908809662,14.638782,12,3368,0.16165799,0.16165799,0.004100649,0.7558446377515793,787410,23.076708,478.4613028593518
88.975,0.0,7382.192847967148,14.1214695,11,3379,0.15112405,0.15112405,0.0041559874,0.682146281003952,790428,23.080091,460.2624251164847
91.75,0.0,7411.472798109055,15.281505,12,3391,0.30572665,0.30572665,0.014992323,0.7970632612705231,793695,23.080502,474.8646890394387
95.85,0.0,7439.535951137543,15.577164,9,3400,0.34498602,0.34498602,0.0143434275,0.7670768201351166,796851,23.085787,499.31634755824746
98.35,0.0,7468.218517780304,16.809822,11,3411,0.16284215,0.16284215,0.003804377,0.7504201382398605,799974,23.086716,514.0571293262963
100.075,0.0,7496.802272081375,17.447971,11,3422,0.1430261,0.1430261,0.0038051396,0.8066718280315399,803109,23.081951,528.5591141593428
102.075,0.0,7525.885584354401,17.639166,10,3432,0.14479563,0.14479563,0.0038190014,0.8714827001094818,806274,23.080935,541.9634715206271
96.525,0.0,7553.77036857605,16.824842,11,3443,0.14788327,0.14788327,0.004104429,0.7338860929012299,809394,23.07947,515.5225097523532
96.2,0.0,7582.660205841064,16.215673,10,3453,0.29789597,0.29789597,0.0149933975,0.8380849063396454,812211,23.082722,517.8708206877741
96.275,0.0,7611.484885215759,15.365001,11,3464,0.14562894,0.14562894,0.0039339247,0.7411596179008484,815232,23.08568,512.6390927402153
96.75,0.0,7639.801265239716,15.579382,9,3473,0.1400423,0.1400423,0.0039009359,0.7782269269227982,818139,23.084349,518.1521897639916
95.375,0.0,7668.160483121872,15.113484,11,3484,0.2725208,0.2725208,0.014795011,0.8013822436332703,821112,23.086525,511.5458841805497
96.275,0.0,7696.475710391998,15.185643,11,3495,0.28703916,0.28703916,0.01380352,0.839322954416275,824391,23.084774,514.2969640467858
98.425,0.0,7725.570824623108,15.420706,11,3506,0.2729095,0.2729095,0.014439639,0.8462177664041519,827586,23.084898,522.3839699834576
95.4,0.0,7753.615419626236,15.278155,10,3516,0.14933333,0.14933333,0.003963109,0.7951713800430298,830577,23.082825,499.6128999397273
93.95,0.0,7781.869369268417,15.391653,12,3528,0.18206729,0.18206729,0.0042734663,0.6994716227054596,833667,23.083906,490.08502135474083
95.975,0.0,7810.669051408768,15.710116,9,3537,0.32427627,0.32427627,0.014015963,0.7316689491271973,836538,23.084307,499.9043276973954
100.25,0.0,7838.836488008499,16.344675,9,3546,0.40830663,0.40830663,0.0142649,0.8116182088851929,839616,23.088276,526.9057618885215
99.55,0.0,7867.310410499573,15.999591,10,3556,0.14800088,0.14800088,0.003975339,0.8228392750024796,842523,23.087507,524.4126164551915
105.625,0.0,7895.239948511124,15.961975,9,3565,0.16270936,0.16270936,0.0041758027,0.781158059835434,845661,23.089067,551.7868775431677
101.325,0.0,7924.260524749756,16.72658,12,3577,0.30960676,0.30960676,0.01453295,0.7526978701353073,848697,23.084953,529.1089152854802
98.3,0.0,7952.546858549118,16.981882,10,3587,0.315668,0.315668,0.01434558,0.8059161156415939,851778,23.089905,514.6820728176666
97.45,0.0,7981.140925645828,17.17049,11,3598,0.2875672,0.2875672,0.014206997,0.8372558951377869,854937,23.090485,510.3212375549348
98.025,0.0,8009.105632543564,17.1923,11,3609,0.14743404,0.14743404,0.0039282544,0.7872583270072937,858378,23.090973,519.2748856360012
100.575,0.0,8038.352540016174,16.722675,10,3619,0.31232762,0.31232762,0.014817157,0.7478813529014587,861366,23.091597,531.9248584865916
98.05,0.0,8066.510662317276,15.578985,12,3631,0.15110588,0.15110588,0.0038481997,0.78650763630867,864615,23.088837,521.9559103017939
92.6,0.0,8095.103914737701,14.927594,12,3643,0.15835452,0.15835452,0.00408133,0.7278291285037994,867612,23.08842,495.4581529003364
94.875,0.0,8124.442599058151,15.404043,8,3651,0.1700699,0.1700699,0.0045952476,0.7418121099472046,870288,23.088787,511.09838008925425
92.1,0.0,8152.704228639603,14.634481,11,3662,0.1448003,0.1448003,0.004078518,0.8146815299987793,873282,23.086103,497.6227409667541
91.525,0.0,8181.815293550491,14.971265,12,3674,0.15713488,0.15713488,0.0042460314,0.739741325378418,876342,23.085085,490.73237500218045
95.225,0.0,8209.135865211487,15.796778,10,3684,0.14580262,0.14580262,0.0038145436,0.757010817527771,879282,23.084019,507.79047868537907
93.725,0.0,8239.164563417435,16.077219,11,3695,0.15705012,0.15705012,0.0040203044,0.7956388294696808,882687,23.084398,500.21702187845403
96.4,0.0,8267.034418344498,16.579462,11,3706,0.14751193,0.14751193,0.004191995,0.8221974521875381,885762,23.081982,512.4968502129411
99.775,0.0,8295.567307710648,16.70427,10,3716,0.16808437,0.16808437,0.004172761,0.7868534922599792,888804,23.082045,528.2923349715732
99.575,0.0,8323.54405593872,16.595072,10,3726,0.13731691,0.13731691,0.0037731386,0.7876579910516739,891984,23.081861,524.6990329516454
98.725,0.0,8352.430004119873,15.911398,11,3737,0.1411026,0.1411026,0.004094013,0.8275555223226547,895053,23.08055,526.0707149888342
100.55,0.0,8380.608997821808,16.217472,10,3747,0.35253745,0.35253745,0.014645163,0.7511949390172958,898149,23.082949,532.055745584554
101.175,0.0,8408.557089805603,16.210865,11,3758,0.30312467,0.30312467,0.014506154,0.836424708366394,901389,23.092724,531.0753934965888
96.35,0.0,8437.729894399643,15.607697,11,3769,0.3101171,0.3101171,0.014914262,0.845940038561821,904368,23.09098,502.30834816681056
98.275,0.0,8465.41293001175,15.970922,10,3779,0.31593677,0.31593677,0.014592836,0.8052165359258652,907449,23.091234,512.695027975634
97.1,0.0,8494.58135342598,15.663923,10,3789,0.15939042,0.15939042,0.004013672,0.824468731880188,910479,23.096504,507.44842595558276
99.075,0.0,8521.63879442215,16.089504,10,3799,0.1608047,0.1608047,0.00432387,0.7832500636577606,913593,23.093937,526.837924045185
101.575,0.0,8550.76622056961,16.06651,10,3809,0.1566576,0.1566576,0.003963543,0.8318271636962891,916557,23.092985,543.4468149349968
94.375,0.0,8578.797083854675,14.882726,12,3821,0.15949367,0.15949367,0.0040531633,0.871044397354126,919521,23.093004,502.5981629715164
98.8,0.0,8606.924513816833,16.175745,10,3831,0.13856068,0.13856068,0.003962025,0.7520101964473724,922827,23.088264,524.4581523799922
93.725,0.0,8634.848669052124,15.587229,11,3842,0.14659053,0.14659053,0.0037937635,0.8153062164783478,925890,23.090973,489.5101866178846
98.425,0.0,8664.687850952148,16.356329,10,3852,0.16574052,0.16574052,0.004350363,0.7188345789909363,929145,23.090364,508.3744027871502
99.475,0.0,8692.553636312485,15.705793,11,3863,0.33965302,0.33965302,0.014608446,0.7739463597536087,932250,23.097305,507.35405360090243
98.85,0.0,8720.622456550598,15.965624,10,3873,0.15809119,0.15809119,0.004332574,0.7772565633058548,935301,23.09738,509.69549895240306
101.85,0.0,8748.880098581314,16.717068,10,3883,0.15218022,0.15218022,0.004140978,0.8523404002189636,938397,23.0968,528.1714038862594
98.725,0.0,8778.123597860336,16.655064,11,3894,0.1579868,0.1579868,0.003952469,0.8362131416797638,941541,23.095657,520.2032638104989
97.55,0.0,8807.193112373352,17.289349,10,3904,0.15224473,0.15224473,0.0041602645,0.8231423050165176,944679,23.095228,525.9900843400103
99.85,0.0,8834.35722064972,16.461061,10,3914,0.15840285,0.15840285,0.004362129,0.7772256433963776,947631,23.094759,537.5380059143712
101.925,0.0,8863.755348443985,16.166332,9,3923,0.3996568,0.3996568,0.014919563,0.7306964099407196,950628,23.095554,549.5970176765974
99.525,0.0,8892.08272242546,15.412781,11,3934,0.15705888,0.15705888,0.00440275,0.6846339702606201,953484,23.09334,535.9505421493359
102.35,0.0,8921.170064210892,15.69809,9,3943,0.15645002,0.15645002,0.004177184,0.7841206043958664,956676,23.094378,546.0432001057746
101.25,0.0,8948.54177570343,16.254831,10,3953,0.14071888,0.14071888,0.0038916706,0.7819202989339828,959538,23.09242,538.6090838837803
97.45,0.0,8978.163564920425,16.399487,11,3964,0.14142467,0.14142467,0.0038605179,0.8127889037132263,962598,23.088015,517.6763866167114
101.175,0.0,9006.309033870697,17.115635,10,3974,0.14438187,0.14438187,0.0039246352,0.9045698419213295,965625,23.087461,536.743063933945
97.275,0.0,9034.741625785828,15.719869,10,3984,0.13800858,0.13800858,0.0038381831,0.8273457437753677,968541,23.089846,516.6624902002175
99.9,0.0,9063.23792052269,15.087283,9,3993,0.14763004,0.14763004,0.003887247,0.8820132836699486,971526,23.089527,527.7828172128869
100.125,0.0,9091.701278209686,15.043149,11,4004,0.15644059,0.15644059,0.0040921965,0.5893405675888062,974613,23.085938,530.0610007774455
97.725,0.0,9120.411885499954,14.202428,11,4015,0.13402542,0.13402542,0.0038523946,0.80610691010952,977601,23.091393,513.5672938009554
96.125,0.0,9147.859817743301,15.36586,12,4027,0.15796477,0.15796477,0.0045076436,0.7686722725629807,981036,23.090986,512.0739613355001
95.0,0.0,9176.776400327682,15.038465,9,4036,0.29747736,0.29747736,0.014213088,0.7727702111005783,984024,23.091793,508.0001974546018
94.625,0.0,9204.939098596573,15.533838,12,4048,0.14258048,0.14258048,0.0037966704,0.8020427823066711,987036,23.092756,505.1498143572644
93.1,0.0,9233.815656661987,16.019428,11,4059,0.152959,0.152959,0.0037869732,0.7713440656661987,990006,23.093672,494.9473173896291
92.925,0.0,9260.913061618805,15.381299,11,4070,0.15410452,0.15410452,0.0037819345,0.7443145513534546,993279,23.08867,486.11650003054785
93.5,0.0,9289.984808444977,16.216114,10,4080,0.15735726,0.15735726,0.00392602,0.7259516716003418,996180,23.090273,489.81608540102434
98.175,0.0,9318.21269083023,15.811247,10,4090,0.15047951,0.15047951,0.0041440567,0.8105470538139343,999441,23.087877,513.1590003012221
100.95,0.0,9346.125198602676,15.92143,10,4100,0.15061104,0.15061104,0.0039680703,0.778569757938385,1002420,23.089952,526.6605525596458
