# {"t_start": 1551114204.1760259, "env_id": "CartPole-v0"} 
r,l,t
40.0,40,6.798313
17.0,17,6.853921
41.0,41,6.983461
12.0,12,7.028973
30.0,30,7.074684
18.0,18,7.136318
110.0,110,7.578365
15.0,15,7.610553
32.0,32,7.655286
30.0,30,7.698296
13.0,13,7.72204
16.0,16,7.746598
15.0,15,7.775968
13.0,13,7.796875
23.0,23,7.85589
20.0,20,7.903431
16.0,16,7.936141
32.0,32,7.995535
40.0,40,8.095974
13.0,13,8.116015
20.0,20,8.145525
20.0,20,8.174401
28.0,28,8.214262
11.0,11,8.231361
14.0,14,8.25197
21.0,21,8.309159
8.0,8,8.322113
15.0,15,8.346569
65.0,65,8.475517
32.0,32,8.70599
14.0,14,8.761399
14.0,14,8.817483
58.0,58,8.921065
16.0,16,8.947649
19.0,19,8.98012
16.0,16,9.006224
12.0,12,9.02464
41.0,41,9.091702
14.0,14,9.119473
39.0,39,9.22301
44.0,44,11.0836
17.0,17,11.185355
46.0,46,11.331545
21.0,21,11.369063
26.0,26,11.415083
36.0,36,11.502586
19.0,19,11.532899
21.0,21,11.575419
14.0,14,11.621348
34.0,34,11.714437
46.0,46,11.864149
10.0,10,11.891921
13.0,13,11.926126
64.0,64,12.158514
34.0,34,12.262551
29.0,29,12.390041
36.0,36,12.49229
21.0,21,12.524265
19.0,19,12.562793
131.0,131,12.825183
42.0,42,13.022255
19.0,19,13.081208
19.0,19,13.162674
14.0,14,13.213035
53.0,53,13.382264
19.0,19,13.449319
21.0,21,13.534457
25.0,25,13.591953
41.0,41,13.695661
19.0,19,13.731871
13.0,13,13.761028
10.0,10,13.792141
21.0,21,13.88159
46.0,46,14.500862
26.0,26,14.577504
46.0,46,14.790785
84.0,84,14.972005
38.0,38,15.070144
28.0,28,15.139566
41.0,41,15.244915
44.0,44,15.314129
22.0,22,15.390129
29.0,29,15.496294
64.0,64,15.772979
38.0,38,15.944918
59.0,59,16.172907
43.0,43,16.348627
22.0,22,16.466406
20.0,20,16.603889
40.0,40,16.739304
43.0,43,16.8643
65.0,65,17.073115
57.0,57,17.231641
17.0,17,17.281762
28.0,28,17.379044
16.0,16,17.480912
38.0,38,17.661295
41.0,41,17.887153
34.0,34,18.064367
170.0,170,19.074535
25.0,25,19.146958
51.0,51,19.57104
33.0,33,19.709537
101.0,101,20.055669
17.0,17,20.159943
26.0,26,20.276451
18.0,18,20.324973
125.0,125,20.718464
16.0,16,20.764451
53.0,53,20.91121
45.0,45,21.134968
111.0,111,21.51335
30.0,30,21.592388
85.0,85,21.911083
86.0,86,22.179766
16.0,16,22.239014
83.0,83,22.878515
64.0,64,23.198024
147.0,147,23.777004
200.0,200,24.90341
179.0,179,25.564828
175.0,175,26.035756
35.0,35,26.144476
172.0,172,26.691311
14.0,14,27.089518
63.0,63,27.325959
141.0,141,27.739643
126.0,126,27.951277
53.0,53,28.055732
