# {"t_start": 1555516703.142409, "env_id": "Walker2d-v2"} 
r,l,t
-0.950622,20,14.206214
-10.704759,15,14.301871
-4.190926,28,14.476816
-1.574961,14,14.586865
-2.635987,11,14.655132
-0.957082,27,14.842241
-4.546177,24,14.983022
-2.189664,9,15.057517
36.073966,54,15.469687
-4.639212,25,15.658187
-5.532937,9,15.716255
-0.813903,17,15.857365
1.077096,14,15.980363
-1.11453,15,16.070249
-3.753174,19,16.214157
2.075757,46,16.577708
-4.520786,10,16.671109
-1.025518,12,16.768602
-11.002104,19,16.949095
-2.27578,10,17.013121
9.305197,46,17.375096
0.449479,21,17.557629
-7.29494,18,17.694563
-2.338,10,17.759461
0.009655,23,17.90443
4.335667,24,18.081498
3.136161,16,18.190566
6.467928,18,18.309581
3.714549,23,18.476727
-1.862686,9,18.540238
2.38708,20,18.677281
-2.528086,11,18.750731
3.441865,20,18.88742
-1.711466,17,19.015933
2.777605,16,19.13488
-11.743176,18,19.256354
-0.724844,11,19.342665
-2.077759,28,19.567421
-3.64237,23,19.722876
-4.771639,11,19.819844
-0.976062,19,19.965131
6.972596,22,20.130523
3.620957,14,20.22822
-0.19656,14,20.34915
-0.423849,12,20.447154
-9.021583,15,20.556472
-0.672407,14,20.653338
-5.732654,17,20.788547
-7.905544,21,20.976133
-2.355801,12,21.074494
-11.640927,19,21.22914
7.490406,40,21.523406
-5.347794,13,21.626042
7.057358,24,23.053359
6.798495,30,23.271975
7.527617,25,23.432547
-4.474042,21,23.567729
6.804921,25,23.725644
-2.025632,8,23.771802
-3.404718,8,23.824629
-3.469782,7,23.878473
-3.064921,19,24.028505
31.589472,41,24.331292
3.519893,24,24.528963
-0.796397,26,24.7659
-2.841726,20,24.934326
-0.636562,17,25.061268
2.583749,22,25.236774
-0.432949,23,25.425363
-3.753374,18,25.568755
0.162761,10,25.657649
3.081989,40,26.002058
-10.196088,22,26.185519
-2.733884,14,26.287559
-3.111178,26,26.507673
2.243476,20,26.659928
8.205658,26,26.875587
-2.734235,26,27.096909
2.164453,19,27.255131
-2.811013,17,27.391111
3.140262,30,27.635831
-3.675841,7,27.693495
-0.406169,11,27.776015
-7.367409,11,27.848724
-1.272249,16,27.972084
-0.96813,15,28.093304
0.06334,23,28.263202
33.543983,58,28.724689
4.023887,20,28.879214
2.738047,27,29.084058
-3.406706,17,29.216013
-4.178792,15,29.352148
3.594091,18,29.51272
16.761604,31,29.761427
-1.448083,13,29.858752
-5.735699,22,30.046542
4.522921,15,30.183157
0.274469,20,30.346915
3.708382,33,30.629457
-5.176907,24,30.803497
