TimeElapsed,entloss,EpThisIter,EpRewMean,EpLenMean,optimgain,ev_tdlam_before,meankl,TimestepsSoFar,surrgain,EpTrueRewMean,EpisodesSoFar,entropy
2084.741507291794,0.0,4,78.12944,269.725,0.09069358,0.9124760404229164,0.007599678,243003,0.09069358,665.8009032821237,428,7.521302
2111.193866252899,0.0,5,73.85473,257.675,0.09433078,0.8638824373483658,0.007554262,245751,0.09433078,642.5313107282121,433,7.498211
2136.7254135608673,0.0,5,70.46024,251.35,0.09407674,0.8052134662866592,0.008234723,248511,0.09407674,628.2810586791875,438,7.497559
2163.093405485153,0.0,5,65.114334,243.85,0.092675894,0.7738247513771057,0.008109054,251985,0.092675894,595.8443374832775,443,7.491729
2188.4737253189087,0.0,4,65.32538,244.8,0.092858806,0.9194642305374146,0.00846636,255333,0.092858806,608.5240041516124,447,7.496724
2214.629989862442,0.0,4,68.38763,249.15,0.10257753,0.8795813620090485,0.008188102,258441,0.10257753,624.3424790067703,451,7.4817233
2240.5287470817566,0.0,3,69.72856,250.65,0.09689192,0.858702540397644,0.0083374325,261366,0.09689192,626.7001596641421,454,7.485097
2266.7113604545593,0.0,4,71.82619,253.025,0.09675458,0.8595640957355499,0.008044036,264777,0.09675458,635.1501211069195,458,7.4811754
2292.179124355316,0.0,4,74.29573,252.175,0.09794466,0.8804729729890823,0.008247729,267555,0.09794466,638.2757879708515,462,7.4913244
2318.743250608444,0.0,3,73.9041,250.225,0.12196758,0.7993043810129166,0.008197007,270216,0.12196758,632.7369361354881,465,7.487296
2344.267378091812,0.0,4,75.49687,252.175,0.111744285,0.8652579933404922,0.009042255,273657,0.111744285,638.7474032530889,469,7.474213
2370.6568908691406,0.0,4,77.03162,258.4,0.098791964,0.7734316736459732,0.00774608,276759,0.098791964,653.0832338029707,473,7.472771
2395.649166584015,0.0,3,80.585884,264.575,0.08895786,0.8712987005710602,0.008134711,278961,0.08895786,673.7729802677661,476,7.468369
2422.448961019516,0.0,3,82.4669,267.375,0.1096469,0.8786507621407509,0.008686282,281697,0.1096469,685.7266562842736,479,7.4588847
2448.4169001579285,0.0,4,85.21953,272.75,0.10822968,0.8839353397488594,0.008155597,284715,0.10822968,711.5757965125056,483,7.4546847
2474.0223290920258,0.0,4,85.727875,272.9,0.1031986,0.9011952504515648,0.008310562,288081,0.1031986,715.3954812166323,487,7.433376
2500.604569196701,0.0,4,84.80968,269.525,0.111338675,0.8982450515031815,0.0075551094,290784,0.111338675,710.9276319946752,491,7.4266424
2525.972813844681,0.0,3,85.66841,269.35,0.11355393,0.8460195660591125,0.008945218,293688,0.11355393,720.935683379237,494,7.41381
2552.5927336215973,0.0,5,81.66941,263.0,0.10373432,0.8879361301660538,0.008642746,297108,0.10373432,700.8553404364857,499,7.413963
2578.00302028656,0.0,4,82.49494,268.125,0.09481919,0.9315752238035202,0.0079145115,300489,0.09481919,715.7526080377688,503,7.397533
2604.748891353607,0.0,4,80.6016,261.25,0.09672226,0.8570879399776459,0.009257441,303204,0.09672226,698.9448538257375,507,7.399364
2630.4431233406067,0.0,4,80.99209,257.625,0.1130286,0.903680332005024,0.008640476,306345,0.1130286,700.8927588241704,511,7.4061594
2657.346784353256,0.0,4,81.52855,262.65,0.10676435,0.90781569480896,0.009479466,309738,0.10676435,715.4685615093782,515,7.3779287
2681.8459668159485,0.0,4,80.29606,258.95,0.10337674,0.8915955349802971,0.008663099,312771,0.10337674,712.30875404941,519,7.3501635
2708.606860637665,0.0,4,81.00387,259.2,0.10685822,0.8547091037034988,0.00868971,315819,0.10685822,719.1923883535287,523,7.357078
2734.0660376548767,0.0,4,80.457085,258.125,0.097396515,0.8466694355010986,0.008393706,319056,0.097396515,713.3095234038158,527,7.3649225
2760.659838438034,0.0,5,79.348595,257.95,0.11344599,0.890850380063057,0.008278336,322722,0.11344599,712.4756012006198,532,7.3653975
2785.7039687633514,0.0,4,79.12944,260.15,0.108404696,0.8212417364120483,0.007960678,326010,0.108404696,717.633310209599,536,7.369083
2812.2572906017303,0.0,4,77.32954,253.975,0.10482602,0.9303420558571815,0.008109501,328623,0.10482602,704.3189155745612,540,7.3434606
2837.8803372383118,0.0,5,73.4529,247.975,0.09896686,0.8870720863342285,0.0087087415,331830,0.09896686,679.345063314855,545,7.3486676
2864.304847240448,0.0,4,74.50061,252.5,0.11685462,0.9351987019181252,0.007729158,335229,0.11685462,693.9467949092976,549,7.3399844
2889.8128926754,0.0,3,74.56718,252.575,0.10881312,0.8954067006707191,0.008567379,337569,0.10881312,693.3181191999598,552,7.3269343
2915.9140090942383,0.0,4,74.61119,251.45,0.10217696,0.899815060198307,0.008088178,340800,0.10217696,691.687383065114,556,7.332058
2941.7137084007263,0.0,4,74.32594,253.775,0.09744344,0.9198736771941185,0.008237931,344016,0.09744344,693.0553636539918,560,7.322525
2968.443197488785,0.0,4,74.41347,251.825,0.12485817,0.9379508122801781,0.009120026,347169,0.12485817,695.8035555446652,564,7.3218584
2993.045261621475,0.0,4,73.61928,252.1,0.093932785,0.9395114220678806,0.008245927,350127,0.093932785,686.7465563526016,568,7.312455
3019.70570230484,0.0,4,73.42167,252.6,0.102228664,0.9511726871132851,0.009209385,353034,0.102228664,687.7147366740079,572,7.3137164
3045.2517952919006,0.0,4,72.57097,252.275,0.13169467,0.8485782146453857,0.00935998,356283,0.13169467,675.8412917844473,576,7.292331
3071.878905057907,0.0,3,77.009415,262.1,0.11629109,0.8906512334942818,0.009255177,359397,0.11629109,707.7774167774916,579,7.2819285
3096.7318120002747,0.0,3,76.73618,260.25,0.09750112,0.926208533346653,0.009868212,361791,0.09750112,702.6451681075372,582,7.264716
3123.4936485290527,0.0,3,82.71566,274.675,0.106690176,0.9409592114388943,0.008618703,364791,0.106690176,752.182377587463,585,7.2512045
3149.010810852051,0.0,3,84.96073,280.1,0.10321882,0.8460923582315445,0.008395084,367683,0.10321882,768.4277600579904,588,7.2240834
3175.218492269516,0.0,3,88.62665,286.9,0.10469687,0.8623144924640656,0.008798018,371112,0.10469687,794.487971402766,591,7.240585
3200.760351419449,0.0,3,89.42409,295.2,0.118677326,0.8298753201961517,0.010445524,374577,0.118677326,813.4649552184646,594,7.2489276
3227.389476299286,0.0,2,91.50804,300.95,0.10574432,0.8890563622117043,0.008713255,376914,0.10574432,834.1084356718582,596,7.2658343
3253.2114102840424,0.0,4,91.07959,299.25,0.09905718,0.8867641538381577,0.009747575,379926,0.09905718,824.1231840535235,600,7.263455
3278.9200389385223,0.0,3,94.038826,308.3,0.108711205,0.909760370850563,0.01012526,383088,0.108711205,847.9903575683398,603,7.2368097
3304.375312566757,0.0,3,95.60165,310.675,0.109392434,0.912869781255722,0.009495589,386082,0.109392434,857.2888123889563,606,7.220032
3331.180095434189,0.0,2,99.97682,319.1,0.11321479,0.9464768804609776,0.010575388,388419,0.11321479,895.3294770319453,608,7.212154
3357.1342675685883,0.0,3,103.58572,327.875,0.08776159,0.8103772103786469,0.008131316,391551,0.08776159,925.2680394609494,611,7.1981397
3382.99888753891,0.0,2,106.35746,336.025,0.117066436,0.903456337749958,0.009079575,394488,0.117066436,953.2798441084317,613,7.1898303
3408.68306684494,0.0,2,113.136215,348.625,0.117056556,0.8180827051401138,0.009409263,397383,0.117056556,1010.743475568064,615,7.183357
3435.087996006012,0.0,4,110.68076,340.775,0.12541083,0.900005042552948,0.009966344,400290,0.12541083,993.522313592471,619,7.1606297
3461.551845550537,0.0,4,109.722145,337.125,0.08507635,0.923060305416584,0.008280776,403524,0.08507635,984.7793813275715,623,7.1633563
3487.801071882248,0.0,3,112.30678,343.75,0.12252759,0.8620796352624893,0.009219774,406899,0.12252759,1012.0897289099188,626,7.171777
3514.054703474045,0.0,2,112.058876,346.725,0.11872273,0.7839790284633636,0.010818302,409290,0.11872273,1017.4765899443715,628,7.155865
3539.872157096863,0.0,4,110.77806,344.4,0.10431734,0.7680795639753342,0.00829575,413193,0.10431734,1010.8665031838234,632,7.13781
